dataset,seed,split,k,radius_lambda,global_threshold,acceptance_mode,calibration_mode,calibration_quantile,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
clinc150,13,val,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.8,0.7694314032342201,0.6219827489169575,0.7116129032258065,0.494,0.078125,0.506,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.8,0.81993265993266,0.6085797642281104,0.7529090909090909,0.49733333333333335,0.06338461538461539,0.5026666666666667,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.8,0.759115704852139,0.7196072918046075,0.7216129032258064,0.626,0.17375,0.374,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.8,0.811196967487972,0.6991475821555727,0.7538181818181818,0.6324444444444445,0.144,0.3675555555555556,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.8,0.6726893676164003,0.8145803730094293,0.6816129032258065,0.7933333333333333,0.395,0.20666666666666667,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.8,0.6967018021081265,0.7482581015640906,0.6565454545454545,0.7408888888888889,0.36953846153846154,0.2591111111111111,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.8,0.4980810234541578,0.849323931297206,0.6003225806451613,0.8926666666666667,0.635,0.10733333333333334,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.8,0.4771296684851028,0.7825056420705366,0.5232727272727272,0.8315555555555556,0.6501538461538462,0.16844444444444445,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.8,0.3879598662207358,0.8543283959453501,0.5629032258064516,0.942,0.74625,0.058,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.8,0.34523809523809523,0.7990991507414996,0.47363636363636363,0.9,0.7769230769230769,0.1,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.8,0.20055710306406685,0.8331594074459371,0.5090322580645161,0.99,0.8875,0.01,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.8,0.19050218340611352,0.7944303325700394,0.43018181818181817,0.9711111111111111,0.8926153846153846,0.028888888888888888,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.8,0.03919167176974893,0.8089710361388535,0.4645161290322581,0.9993333333333333,0.98,0.0006666666666666666,0.79309875,0.7777920462482272
clinc150,13,test,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.8,0.05143540669856459,0.7795915027451793,0.3910909090909091,0.9964444444444445,0.9735384615384616,0.0035555555555555557,0.7707539145299145,0.7772375975362315
clinc150,13,val,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.9,0.754880694143167,0.47654827578573444,0.6709677419354839,0.3446666666666667,0.02125,0.6553333333333333,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.9,0.809620253164557,0.4841999584692346,0.7258181818181818,0.3546666666666667,0.016,0.6453333333333333,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.9,0.778063851699279,0.6123690060111304,0.72,0.4846666666666667,0.055625,0.5153333333333333,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.9,0.8253968253968254,0.6022914355531211,0.759090909090909,0.4875555555555556,0.048,0.5124444444444445,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.9,0.7831932773109244,0.715631818827069,0.7448387096774194,0.6186666666666667,0.12625,0.38133333333333336,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.9,0.8304626334519573,0.6943277588699153,0.7765454545454545,0.6186666666666667,0.10246153846153847,0.38133333333333336,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.9,0.7319422150882825,0.7913980184130631,0.7203225806451613,0.75,0.2875,0.25,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.9,0.7749840865690643,0.7465363151905702,0.7258181818181818,0.7337777777777778,0.25076923076923074,0.26622222222222225,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.9,0.5616326530612245,0.8461820724434717,0.6345161290322581,0.892,0.57,0.108,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.9,0.566528681253696,0.7785972883723027,0.5772727272727273,0.8284444444444444,0.5578461538461539,0.17155555555555554,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.9,0.3712047012732615,0.8550042765133262,0.56,0.958,0.763125,0.042,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.9,0.328351012536162,0.7951605611878958,0.4669090909090909,0.9035555555555556,0.7904615384615384,0.09644444444444444,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.9,0.27417640807651433,0.848022411106608,0.532258064516129,0.984,0.83875,0.016,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.9,0.23421535237097196,0.7972388975522219,0.4401818181818182,0.9466666666666667,0.8624615384615385,0.05333333333333334,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.9,0.07451923076923077,0.8141059482623761,0.4738709677419355,0.9986666666666667,0.96125,0.0013333333333333333,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.9,0.0799059929494712,0.7830144142715887,0.39854545454545454,0.992,0.9581538461538461,0.008,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.9,0.011180124223602485,0.8050157813140447,0.4570967741935484,0.9993333333333333,0.994375,0.0006666666666666666,0.8145354166666666,0.7979735860726498
clinc150,13,test,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.9,0.010400734169470786,0.7734269290289014,0.37945454545454543,0.9991111111111111,0.9947692307692307,0.0008888888888888889,0.7944315897435896,0.7906123621684453
clinc150,13,val,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.95,0.7712158808933003,0.5490745398224152,0.7012903225806452,0.416,0.02875,0.584,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.95,0.8187467633350596,0.5434695483546557,0.7441818181818182,0.41688888888888886,0.02707692307692308,0.5831111111111111,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.95,0.7888,0.6661659983343208,0.7416129032258064,0.5526666666666666,0.075625,0.44733333333333336,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.95,0.8377896613190731,0.6598832402479602,0.7807272727272727,0.5608888888888889,0.06,0.4391111111111111,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.95,0.7833827893175074,0.7679703318979701,0.7574193548387097,0.7,0.175,0.3,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.95,0.825066825066825,0.7318413169222997,0.7741818181818182,0.6862222222222222,0.14523076923076922,0.31377777777777777,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.95,0.6683203401842664,0.813491838265111,0.6825806451612904,0.814,0.410625,0.186,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.95,0.701760502004532,0.7696343909369512,0.6689090909090909,0.7893333333333333,0.38061538461538463,0.21066666666666667,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.95,0.46678798908098273,0.8586464110581475,0.5993548387096774,0.9433333333333334,0.679375,0.056666666666666664,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.95,0.4386781991572411,0.792661050427941,0.5141818181818182,0.88,0.6956923076923077,0.12,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.95,0.30801248699271594,0.850824000251445,0.5435483870967742,0.9826666666666667,0.815,0.017333333333333333,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.95,0.2733519979638585,0.7995820780105071,0.4530909090909091,0.9368888888888889,0.8347692307692308,0.06311111111111112,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.95,0.19020821609454136,0.8324272889917858,0.5074193548387097,0.9946666666666667,0.894375,0.005333333333333333,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.95,0.17902251510159253,0.7949943243274316,0.4263636363636364,0.9706666666666667,0.8996923076923077,0.029333333333333333,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.95,0.03678724708767627,0.809142864358326,0.4638709677419355,0.9993333333333333,0.98125,0.0006666666666666666,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.95,0.047347917290979924,0.7790301085063007,0.38981818181818184,0.9964444444444445,0.9756923076923077,0.0035555555555555557,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.95,0.006230529595015576,0.8046305166850297,0.4561290322580645,1.0,0.996875,0.0,0.8234370833333334,0.8073358989312189
clinc150,13,test,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.95,0.009185548071034905,0.7734318285439382,0.37927272727272726,0.9995555555555555,0.9953846153846154,0.00044444444444444447,0.8049248547008545,0.803620000391706
clinc150,13,val,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.975,0.7851512840071192,0.6027751046344416,0.7258064516129032,0.474,0.035,0.526,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.975,0.8311756935270805,0.6010037008688376,0.766,0.4782222222222222,0.032,0.5217777777777778,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.975,0.805945499587118,0.7191890145942422,0.7690322580645161,0.6206666666666667,0.085,0.37933333333333336,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.975,0.8450900963821762,0.6939689405540101,0.7932727272727272,0.6071111111111112,0.06923076923076923,0.3928888888888889,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.975,0.7852534562211981,0.7922551595725743,0.765483870967742,0.7486666666666667,0.20125,0.25133333333333335,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.975,0.821700701005791,0.7498040268537245,0.7741818181818182,0.7262222222222222,0.17046153846153847,0.2737777777777778,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.975,0.6442199775533108,0.8260116933471212,0.6751612903225807,0.8586666666666667,0.461875,0.14133333333333334,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.975,0.6683766947599853,0.7789150425286131,0.6487272727272727,0.8293333333333334,0.43876923076923074,0.17066666666666666,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.975,0.4098671726755218,0.8466432035799558,0.5738709677419355,0.9493333333333334,0.73,0.050666666666666665,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.975,0.39158878504672895,0.7974959920948838,0.4990909090909091,0.9146666666666666,0.7421538461538462,0.08533333333333333,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.975,0.22123893805309736,0.8403346119030927,0.5174193548387097,0.9946666666666667,0.875,0.005333333333333333,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.975,0.21458998935037274,0.7942348627042906,0.43454545454545457,0.9542222222222222,0.876,0.04577777777777778,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.975,0.11868390129259694,0.8226948560105735,0.4867741935483871,0.9993333333333333,0.936875,0.0006666666666666666,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.975,0.12024048096192384,0.789811589000299,0.4098181818181818,0.9853333333333333,0.9353846153846154,0.014666666666666666,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.975,0.022249690976514216,0.8072042358280307,0.4603225806451613,1.0,0.98875,0.0,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.975,0.029678982434887948,0.7771325954720855,0.38527272727272727,0.9986666666666667,0.9849230769230769,0.0013333333333333333,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.975,0.0037429819089207735,0.8042382557893927,0.45548387096774196,1.0,0.998125,0.0,0.8395641666666667,0.8237673067644621
clinc150,13,test,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.975,0.0012300123001230013,0.7722957973541762,0.3769090909090909,1.0,0.9993846153846154,0.0,0.8232131282051282,0.8180034405886033
clinc150,13,val,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.99,0.7912258064516129,0.6271702459595919,0.7370967741935484,0.5053333333333333,0.041875,0.49466666666666664,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,0.8,normalized_union,per_sphere_known_quantile,0.99,0.8374949926558953,0.6242991490043606,0.776,0.5097777777777778,0.035076923076923075,0.4902222222222222,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.99,0.8107502799552072,0.7380975535744106,0.7770967741935484,0.6506666666666666,0.095,0.34933333333333333,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,0.85,normalized_union,per_sphere_known_quantile,0.99,0.8470154544165603,0.71364757905302,0.7981818181818182,0.6373333333333333,0.08092307692307692,0.3626666666666667,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.99,0.7808564231738035,0.8007967158394197,0.7651612903225806,0.776,0.225,0.224,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,0.9,normalized_union,per_sphere_known_quantile,0.99,0.811945870275315,0.7549674484403238,0.7656363636363637,0.7471111111111111,0.19692307692307692,0.2528888888888889,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.99,0.6241792197759752,0.83098467114471,0.6670967741935484,0.8793333333333333,0.495,0.12066666666666667,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,0.95,normalized_union,per_sphere_known_quantile,0.99,0.6456246456246456,0.7843360275007037,0.6358181818181818,0.852,0.47446153846153843,0.148,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.99,0.35056622353520434,0.8377688459573728,0.5493548387096774,0.95,0.7775,0.05,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,1.0,normalized_union,per_sphere_known_quantile,0.99,0.3492753623188406,0.7953282619716875,0.482,0.9257777777777778,0.7775384615384615,0.07422222222222222,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.99,0.18594104308390022,0.83594638048017,0.5074193548387097,1.0,0.8975,0.0,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,1.05,normalized_union,per_sphere_known_quantile,0.99,0.17814207650273223,0.7912689301774654,0.4229090909090909,0.9626666666666667,0.8996923076923077,0.037333333333333336,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.99,0.09183064997018485,0.8193838053586892,0.47935483870967743,1.0,0.951875,0.0,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,1.1,normalized_union,per_sphere_known_quantile,0.99,0.0937682003494467,0.7872610863158294,0.40254545454545454,0.9897777777777778,0.9504615384615385,0.010222222222222223,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.99,0.011187072715972654,0.805401444352509,0.45741935483870966,1.0,0.994375,0.0,0.8431908333333333,0.8263439734952331
clinc150,13,test,1,0.5,1.2,normalized_union,per_sphere_known_quantile,0.99,0.021897810218978103,0.7754721082389417,0.3829090909090909,0.9991111111111111,0.9889230769230769,0.0008888888888888889,0.8304778119658119,0.8224833069229862
clinc150,13,val,1,0.5,1.3,normalized_union,per_sphere_known_quantile,0.99,0.0,0.8035846610181508,0.4545161290322581,1.0,1.0,0.0,0.8431908333333333,0.8263439734952331
