dataset,kir,seed,intent,trainable_known_count,trainable_known_false_reject,trainable_known_false_reject_rate,trainable_oos_false_accept,trainable_oos_false_accept_rate,mogb_known_count,mogb_known_false_reject,mogb_known_false_reject_rate,mogb_oos_false_accept,mogb_oos_false_accept_rate,known_count,known_recovery_count,known_recovery_rate,extra_oos_accept_count,extra_oos_accept_rate,coverage_tradeoff_net_count,ball_count,train_support_total,mean_ball_support,min_ball_support,max_ball_support,mean_radius,max_radius,max_depth,tiny_ball_ratio,dominant_ball_ratio,missing_selected_ball,ball_count_group
banking77,0.5,13,card_about_to_expire,40,4,0.1,0,0.0,40,22,0.55,0,0.0,40,18,0.45000000000000007,0,0.0,18,3.0,80.0,26.666666666666668,12.0,56.0,0.41973977864919054,0.4992464207157164,4.0,0.6666666666666666,0.7,False,3+
banking77,0.5,13,card_delivery_estimate,40,8,0.2,17,0.0108974358974358,40,26,0.65,1,0.0006410256410256,40,18,0.45,16,0.0102564102564102,2,3.0,67.0,22.333333333333332,19.0,28.0,0.48998585252236077,0.5758294591151952,3.0,0.3333333333333333,0.417910447761194,False,3+
banking77,0.5,13,card_linking,40,9,0.225,4,0.0025641025641025,40,24,0.6,0,0.0,40,15,0.375,4,0.0025641025641025,11,3.0,84.0,28.0,17.0,45.0,0.43773312996876995,0.4721267888616825,3.0,0.3333333333333333,0.5357142857142857,False,3+
banking77,0.5,13,card_payment_not_recognised,40,10,0.25,7,0.0044871794871794,40,34,0.85,0,0.0,40,24,0.6,7,0.0044871794871794,17,3.0,61.0,20.333333333333332,10.0,34.0,0.4372591798652645,0.4720254076563253,6.0,0.6666666666666666,0.5573770491803278,False,3+
banking77,0.5,13,cash_withdrawal_charge,40,5,0.125,0,0.0,40,26,0.65,0,0.0,40,21,0.525,0,0.0,21,2.0,109.0,54.5,11.0,98.0,0.45574560173464784,0.5370784718682632,4.0,0.5,0.8990825688073395,False,2
banking77,0.5,13,compromised_card,40,19,0.475,16,0.0102564102564102,40,37,0.925,0,0.0,40,18,0.45000000000000007,16,0.0102564102564102,2,1.0,24.0,24.0,24.0,24.0,0.5016725086063616,0.5016725086063616,3.0,0.0,1.0,False,1
banking77,0.5,13,declined_cash_withdrawal,40,3,0.075,9,0.0057692307692307,40,35,0.875,0,0.0,40,32,0.8,9,0.0057692307692307,23,3.0,44.0,14.666666666666666,10.0,22.0,0.45351521031495484,0.5110600142111829,6.0,0.6666666666666666,0.5,False,3+
banking77,0.5,13,direct_debit_payment_not_recognised,40,11,0.275,1,0.0006410256410256,40,25,0.625,0,0.0,40,14,0.35,1,0.0006410256410256,13,1.0,110.0,110.0,110.0,110.0,0.5681393075856185,0.5681393075856185,2.0,0.0,1.0,False,1
banking77,0.5,13,disposable_card_limits,40,8,0.2,0,0.0,40,24,0.6,0,0.0,40,16,0.39999999999999997,0,0.0,16,4.0,87.0,21.75,10.0,54.0,0.3673132966114555,0.4934532082712692,4.0,0.75,0.6206896551724138,False,3+
banking77,0.5,13,edit_personal_details,40,5,0.125,0,0.0,40,20,0.5,0,0.0,40,15,0.375,0,0.0,15,2.0,106.0,53.0,15.0,91.0,0.5358100736850092,0.6585942565891238,3.0,0.5,0.8584905660377359,False,2
banking77,0.5,13,exchange_rate,40,5,0.125,2,0.0012820512820512,40,25,0.625,0,0.0,40,20,0.5,2,0.0012820512820512,18,3.0,78.0,26.0,19.0,40.0,0.44937659066104635,0.4995582759977273,8.0,0.6666666666666666,0.5128205128205128,False,3+
banking77,0.5,13,failed_transfer,40,6,0.15,5,0.0032051282051282,40,21,0.525,1,0.0006410256410256,40,15,0.375,4,0.0025641025641025997,11,4.0,67.0,16.75,10.0,31.0,0.4778623778726321,0.5097484467982822,6.0,0.75,0.4626865671641791,False,3+
banking77,0.5,13,fiat_currency_support,40,7,0.175,21,0.0134615384615384,40,29,0.725,0,0.0,40,22,0.55,21,0.0134615384615384,1,4.0,76.0,19.0,16.0,28.0,0.5089920189780988,0.542411990330707,4.0,0.75,0.3684210526315789,False,3+
banking77,0.5,13,get_disposable_virtual_card,40,8,0.2,2,0.0012820512820512,40,25,0.625,0,0.0,40,17,0.425,2,0.0012820512820512,15,3.0,68.0,22.666666666666668,11.0,34.0,0.3757846702234236,0.4147616421258839,6.0,0.3333333333333333,0.5,False,3+
banking77,0.5,13,getting_virtual_card,40,7,0.175,0,0.0,40,24,0.6,0,0.0,40,17,0.425,0,0.0,17,3.0,71.0,23.666666666666668,16.0,29.0,0.42556712607395647,0.4706950326270852,5.0,0.3333333333333333,0.4084507042253521,False,3+
banking77,0.5,13,lost_or_stolen_phone,40,13,0.325,0,0.0,40,30,0.75,0,0.0,40,17,0.425,0,0.0,17,2.0,80.0,40.0,10.0,70.0,0.5644700111742742,0.5830526721651554,2.0,0.5,0.875,False,2
banking77,0.5,13,order_physical_card,40,2,0.05,2,0.0012820512820512,40,33,0.825,0,0.0,40,31,0.7749999999999999,2,0.0012820512820512,29,3.0,42.0,14.0,12.0,18.0,0.41846821328318723,0.5572781698564029,4.0,1.0,0.42857142857142855,False,3+
banking77,0.5,13,pending_cash_withdrawal,40,11,0.275,0,0.0,40,26,0.65,0,0.0,40,15,0.375,0,0.0,15,3.0,82.0,27.333333333333332,10.0,54.0,0.4372500140299402,0.476994344906345,4.0,0.6666666666666666,0.6585365853658537,False,3+
banking77,0.5,13,pending_transfer,40,6,0.15,14,0.0089743589743589,40,35,0.875,1,0.0006410256410256,40,29,0.725,13,0.0083333333333333,16,4.0,71.0,17.75,14.0,21.0,0.40231023709888425,0.4776696387019759,4.0,0.5,0.29577464788732394,False,3+
banking77,0.5,13,receiving_money,40,7,0.175,7,0.0044871794871794,40,34,0.85,0,0.0,40,27,0.675,7,0.0044871794871794,20,2.0,37.0,18.5,12.0,25.0,0.5336533536053788,0.5505189554454663,2.0,0.5,0.6756756756756757,False,2
banking77,0.5,13,top_up_by_bank_transfer_charge,40,9,0.225,13,0.0083333333333333,40,29,0.725,4,0.0025641025641025,40,20,0.5,9,0.005769230769230801,11,3.0,61.0,20.333333333333332,14.0,32.0,0.4897991979086118,0.5930646562647582,4.0,0.6666666666666666,0.5245901639344263,False,3+
banking77,0.5,13,top_up_by_card_charge,40,5,0.125,1,0.0006410256410256,40,30,0.75,0,0.0,40,25,0.625,1,0.0006410256410256,24,2.0,41.0,20.5,15.0,26.0,0.4577963076918252,0.5293150499730206,3.0,0.5,0.6341463414634146,False,2
banking77,0.5,13,top_up_failed,40,6,0.15,19,0.0121794871794871,40,23,0.575,1,0.0006410256410256,40,17,0.42499999999999993,18,0.0115384615384615,-1,4.0,85.0,21.25,10.0,33.0,0.4660252021820632,0.5330776991341588,4.0,0.5,0.38823529411764707,False,3+
banking77,0.5,13,topping_up_by_card,40,10,0.25,8,0.0051282051282051,40,33,0.825,0,0.0,40,23,0.575,8,0.0051282051282051,15,3.0,43.0,14.333333333333334,12.0,17.0,0.42356019409636486,0.465482476583567,3.0,1.0,0.3953488372093023,False,3+
banking77,0.5,13,transfer_into_account,40,9,0.225,0,0.0,40,23,0.575,0,0.0,40,14,0.35,0,0.0,14,1.0,57.0,57.0,57.0,57.0,0.5308052696353264,0.5308052696353264,3.0,0.0,1.0,False,1
banking77,0.5,13,transfer_timing,40,10,0.25,8,0.0051282051282051,40,31,0.775,0,0.0,40,21,0.525,8,0.0051282051282051,13,3.0,71.0,23.666666666666668,20.0,27.0,0.4016615135696831,0.4553039774306757,4.0,0.0,0.38028169014084506,False,3+
banking77,0.5,13,unable_to_verify_identity,40,8,0.2,9,0.0057692307692307,40,26,0.65,1,0.0006410256410256,40,18,0.45,8,0.0051282051282051004,10,3.0,53.0,17.666666666666668,17.0,19.0,0.4379808266631529,0.5174333711577671,6.0,1.0,0.3584905660377358,False,3+
banking77,0.5,13,verify_my_identity,40,6,0.15,11,0.007051282051282,40,23,0.575,0,0.0,40,17,0.42499999999999993,11,0.007051282051282,6,2.0,65.0,32.5,14.0,51.0,0.36835837026579366,0.4454113247023028,5.0,0.5,0.7846153846153846,False,2
banking77,0.5,13,verify_source_of_funds,40,2,0.05,0,0.0,40,24,0.6,0,0.0,40,22,0.5499999999999999,0,0.0,22,3.0,75.0,25.0,11.0,41.0,0.47256992476298243,0.5408265726423537,3.0,0.3333333333333333,0.5466666666666666,False,3+
banking77,0.5,13,verify_top_up,40,2,0.05,0,0.0,40,19,0.475,0,0.0,40,17,0.425,0,0.0,17,1.0,92.0,92.0,92.0,92.0,0.5540999001995324,0.5540999001995324,2.0,0.0,1.0,False,1
banking77,0.5,13,visa_or_mastercard,40,11,0.275,0,0.0,40,18,0.45,0,0.0,40,7,0.175,0,0.0,7,2.0,103.0,51.5,14.0,89.0,0.49619378850519785,0.5335975150450042,4.0,0.5,0.8640776699029126,False,2
banking77,0.5,13,wrong_amount_of_cash_received,40,7,0.175,8,0.0051282051282051,40,27,0.675,0,0.0,40,20,0.5,8,0.0051282051282051,12,3.0,49.0,16.333333333333332,11.0,27.0,0.483932912022437,0.5178721181935545,4.0,0.6666666666666666,0.5510204081632653,False,3+
banking77,0.5,13,wrong_exchange_rate_for_cash_withdrawal,40,8,0.2,17,0.0108974358974358,40,30,0.75,6,0.0038461538461538,40,22,0.55,11,0.007051282051282,11,3.0,99.0,33.0,19.0,44.0,0.49201183853394737,0.54597129748592,3.0,0.3333333333333333,0.4444444444444444,False,3+
banking77,0.5,42,Refund_not_showing_up,40,3,0.075,10,0.0064102564102564,40,18,0.45,0,0.0,40,15,0.375,10,0.0064102564102564,5,2.0,121.0,60.5,16.0,105.0,0.5401775296178725,0.5553230327391332,4.0,0.5,0.8677685950413223,False,2
banking77,0.5,42,atm_support,40,7,0.175,0,0.0,40,20,0.5,0,0.0,40,13,0.325,0,0.0,13,3.0,54.0,18.0,11.0,23.0,0.45705755929513114,0.5584611102722536,3.0,0.3333333333333333,0.42592592592592593,False,3+
banking77,0.5,42,automatic_top_up,40,6,0.15,0,0.0,40,27,0.675,0,0.0,40,21,0.525,0,0.0,21,2.0,91.0,45.5,12.0,79.0,0.48121363192409095,0.5405725392426113,3.0,0.5,0.8681318681318682,False,2
banking77,0.5,42,balance_not_updated_after_cheque_or_cash_deposit,40,9,0.225,0,0.0,40,33,0.825,0,0.0,40,24,0.6,0,0.0,24,2.0,88.0,44.0,11.0,77.0,0.5182683998620659,0.5469775419519904,3.0,0.5,0.875,False,2
banking77,0.5,42,cancel_transfer,40,8,0.2,0,0.0,40,22,0.55,0,0.0,40,14,0.35000000000000003,0,0.0,14,3.0,95.0,31.666666666666668,12.0,48.0,0.4854559967006496,0.5450857748819808,5.0,0.3333333333333333,0.5052631578947369,False,3+
banking77,0.5,42,card_about_to_expire,40,3,0.075,0,0.0,40,22,0.55,0,0.0,40,19,0.47500000000000003,0,0.0,19,3.0,77.0,25.666666666666668,13.0,51.0,0.4258672478733769,0.4811551320496764,3.0,0.6666666666666666,0.6623376623376623,False,3+
banking77,0.5,42,card_arrival,40,4,0.1,2,0.0012820512820512,40,34,0.85,0,0.0,40,30,0.75,2,0.0012820512820512,28,4.0,60.0,15.0,11.0,21.0,0.4526282234955237,0.5063765791854498,5.0,0.75,0.35,False,3+
banking77,0.5,42,card_delivery_estimate,40,8,0.2,1,0.0006410256410256,40,36,0.9,0,0.0,40,28,0.7,1,0.0006410256410256,27,2.0,27.0,13.5,12.0,15.0,0.39105465789758065,0.4176625425896128,5.0,1.0,0.5555555555555556,False,2
banking77,0.5,42,card_payment_fee_charged,40,6,0.15,2,0.0012820512820512,40,27,0.675,0,0.0,40,21,0.525,2,0.0012820512820512,19,1.0,105.0,105.0,105.0,105.0,0.4701856615898253,0.4701856615898253,4.0,0.0,1.0,False,1
banking77,0.5,42,card_payment_wrong_exchange_rate,40,3,0.075,0,0.0,40,31,0.775,0,0.0,40,28,0.7000000000000001,0,0.0,28,3.0,53.0,17.666666666666668,12.0,23.0,0.4105496191023063,0.4296386201538969,8.0,0.6666666666666666,0.4339622641509434,False,3+
banking77,0.5,42,card_swallowed,40,9,0.225,1,0.0006410256410256,40,26,0.65,0,0.0,40,17,0.42500000000000004,1,0.0006410256410256,16,1.0,37.0,37.0,37.0,37.0,0.4601048150285913,0.4601048150285913,3.0,0.0,1.0,False,1
banking77,0.5,42,change_pin,40,8,0.2,0,0.0,40,28,0.7,0,0.0,40,20,0.49999999999999994,0,0.0,20,2.0,84.0,42.0,33.0,51.0,0.4682168844005471,0.470920995204717,4.0,0.0,0.6071428571428571,False,2
banking77,0.5,42,country_support,40,9,0.225,5,0.0032051282051282,40,28,0.7,0,0.0,40,19,0.475,5,0.0032051282051282,14,4.0,66.0,16.5,10.0,32.0,0.5150606897981665,0.5939668856435236,5.0,0.75,0.48484848484848486,False,3+
banking77,0.5,42,declined_transfer,40,12,0.3,13,0.0083333333333333,40,23,0.575,1,0.0006410256410256,40,11,0.27499999999999997,12,0.0076923076923077005,-1,4.0,98.0,24.5,13.0,35.0,0.47884138809012045,0.5829797500230678,4.0,0.25,0.35714285714285715,False,3+
banking77,0.5,42,disposable_card_limits,40,9,0.225,8,0.0051282051282051,40,22,0.55,3,0.0019230769230769,40,13,0.32500000000000007,5,0.0032051282051282,8,2.0,103.0,51.5,27.0,76.0,0.4908663430204492,0.5777610954390878,3.0,0.0,0.7378640776699029,False,2
banking77,0.5,42,edit_personal_details,40,8,0.2,0,0.0,40,24,0.6,0,0.0,40,16,0.39999999999999997,0,0.0,16,2.0,95.0,47.5,13.0,82.0,0.5349157299058276,0.6788726617340256,3.0,0.5,0.8631578947368421,False,2
banking77,0.5,42,exchange_rate,40,4,0.1,4,0.0025641025641025,40,22,0.55,1,0.0006410256410256,40,18,0.45000000000000007,3,0.0019230769230768998,15,2.0,82.0,41.0,10.0,72.0,0.45629637976394494,0.4777438418476376,4.0,0.5,0.8780487804878049,False,2
banking77,0.5,42,exchange_via_app,40,12,0.3,8,0.0051282051282051,40,28,0.7,2,0.0012820512820512,40,16,0.39999999999999997,6,0.0038461538461538993,10,3.0,89.0,29.666666666666668,16.0,44.0,0.490556613286204,0.5790416450882696,3.0,0.3333333333333333,0.4943820224719101,False,3+
banking77,0.5,42,extra_charge_on_statement,40,9,0.225,2,0.0012820512820512,40,33,0.825,0,0.0,40,24,0.6,2,0.0012820512820512,22,3.0,60.0,20.0,10.0,35.0,0.4556232451764628,0.5495370512889475,5.0,0.6666666666666666,0.5833333333333334,False,3+
banking77,0.5,42,get_physical_card,40,6,0.15,0,0.0,40,31,0.775,0,0.0,40,25,0.625,0,0.0,25,3.0,44.0,14.666666666666666,10.0,19.0,0.4089691967517761,0.4165811318668321,4.0,1.0,0.4318181818181818,False,3+
banking77,0.5,42,getting_spare_card,40,9,0.225,0,0.0,40,33,0.825,0,0.0,40,24,0.6,0,0.0,24,2.0,45.0,22.5,13.0,32.0,0.4991531908916863,0.5490265737822044,3.0,0.5,0.7111111111111111,False,2
banking77,0.5,42,lost_or_stolen_card,40,9,0.225,4,0.0025641025641025,40,28,0.7,0,0.0,40,19,0.475,4,0.0025641025641025,15,2.0,48.0,24.0,10.0,38.0,0.4466066031338139,0.4833461034123147,4.0,0.5,0.7916666666666666,False,2
banking77,0.5,42,order_physical_card,40,2,0.05,3,0.0019230769230769,40,36,0.9,0,0.0,40,34,0.85,3,0.0019230769230769,31,1.0,15.0,15.0,15.0,15.0,0.4519479881215342,0.4519479881215342,5.0,1.0,1.0,False,1
banking77,0.5,42,passcode_forgotten,40,6,0.15,0,0.0,40,16,0.4,0,0.0,40,10,0.25,0,0.0,10,2.0,87.0,43.5,12.0,75.0,0.5205364192182313,0.565474633254367,3.0,0.5,0.8620689655172413,False,2
banking77,0.5,42,pending_cash_withdrawal,40,11,0.275,9,0.0057692307692307,40,24,0.6,0,0.0,40,13,0.32499999999999996,9,0.0057692307692307,4,4.0,99.0,24.75,11.0,52.0,0.4917443929840859,0.5497644153077048,4.0,0.5,0.5252525252525253,False,3+
banking77,0.5,42,pending_transfer,40,4,0.1,5,0.0032051282051282,40,37,0.925,1,0.0006410256410256,40,33,0.8250000000000001,4,0.0025641025641025997,29,3.0,59.0,19.666666666666668,14.0,29.0,0.381529879637381,0.479722100283618,4.0,0.6666666666666666,0.4915254237288136,False,3+
banking77,0.5,42,pin_blocked,40,11,0.275,0,0.0,40,29,0.725,0,0.0,40,18,0.44999999999999996,0,0.0,18,2.0,65.0,32.5,12.0,53.0,0.46538550856835637,0.4883534820564173,5.0,0.5,0.8153846153846154,False,2
banking77,0.5,42,reverted_card_payment?,40,7,0.175,17,0.0108974358974358,40,26,0.65,2,0.0012820512820512,40,19,0.47500000000000003,15,0.0096153846153846,4,3.0,84.0,28.0,15.0,51.0,0.46011710595900884,0.5159919592303094,4.0,0.6666666666666666,0.6071428571428571,False,3+
banking77,0.5,42,supported_cards_and_currencies,40,7,0.175,8,0.0051282051282051,40,39,0.975,0,0.0,40,32,0.8,8,0.0051282051282051,24,2.0,22.0,11.0,11.0,11.0,0.4170855055797912,0.5422370019815281,4.0,1.0,0.5,False,2
banking77,0.5,42,top_up_by_cash_or_cheque,40,6,0.15,1,0.0006410256410256,40,29,0.725,0,0.0,40,23,0.575,1,0.0006410256410256,22,3.0,44.0,14.666666666666666,12.0,20.0,0.47777072839687706,0.5225936233249688,4.0,0.6666666666666666,0.45454545454545453,False,3+
banking77,0.5,42,topping_up_by_card,40,9,0.225,38,0.0243589743589743,40,33,0.825,0,0.0,40,24,0.6,38,0.0243589743589743,-14,3.0,43.0,14.333333333333334,11.0,16.0,0.4278691657590858,0.4914655413438099,6.0,1.0,0.37209302325581395,False,3+
banking77,0.5,42,transfer_fee_charged,40,5,0.125,7,0.0044871794871794,40,25,0.625,0,0.0,40,20,0.5,7,0.0044871794871794,13,3.0,98.0,32.666666666666664,17.0,42.0,0.48799746444725756,0.5335461285218203,5.0,0.3333333333333333,0.42857142857142855,False,3+
banking77,0.5,42,transfer_into_account,40,9,0.225,2,0.0012820512820512,40,24,0.6,0,0.0,40,15,0.375,2,0.0012820512820512,13,1.0,57.0,57.0,57.0,57.0,0.5155045116882312,0.5155045116882312,3.0,0.0,1.0,False,1
banking77,0.5,42,transfer_not_received_by_recipient,40,9,0.225,42,0.0269230769230769,40,38,0.95,0,0.0,40,29,0.725,42,0.0269230769230769,-13,2.0,21.0,10.5,10.0,11.0,0.4133804934847164,0.4668875128601314,5.0,1.0,0.5238095238095238,False,2
banking77,0.5,42,unable_to_verify_identity,40,9,0.225,10,0.0064102564102564,40,28,0.7,0,0.0,40,19,0.475,10,0.0064102564102564,9,3.0,42.0,14.0,10.0,18.0,0.3803232349023187,0.4961023366580369,7.0,1.0,0.42857142857142855,False,3+
banking77,0.5,42,visa_or_mastercard,40,8,0.2,0,0.0,40,23,0.575,0,0.0,40,15,0.37499999999999994,0,0.0,15,2.0,77.0,38.5,12.0,65.0,0.436688731890693,0.5056609115445756,5.0,0.5,0.8441558441558441,False,2
banking77,0.5,42,why_verify_identity,40,1,0.025,26,0.0166666666666666,40,23,0.575,3,0.0019230769230769,40,22,0.5499999999999999,23,0.0147435897435897,-1,2.0,65.0,32.5,25.0,40.0,0.5238701531448406,0.554781754896179,8.0,0.0,0.6153846153846154,False,2
banking77,0.5,42,wrong_exchange_rate_for_cash_withdrawal,40,9,0.225,0,0.0,40,28,0.7,0,0.0,40,19,0.475,0,0.0,19,3.0,85.0,28.333333333333332,17.0,43.0,0.5027852224561173,0.5633883459373159,5.0,0.3333333333333333,0.5058823529411764,False,3+
banking77,0.5,87,Refund_not_showing_up,40,5,0.125,4,0.0025641025641025,40,20,0.5,1,0.0006410256410256,40,15,0.375,3,0.0019230769230768998,12,2.0,128.0,64.0,10.0,118.0,0.5264424701497187,0.565316899785257,5.0,0.5,0.921875,False,2
banking77,0.5,87,activate_my_card,40,6,0.15,0,0.0,40,16,0.4,0,0.0,40,10,0.25,0,0.0,10,2.0,126.0,63.0,14.0,112.0,0.40347829148955644,0.4555647259981794,3.0,0.5,0.8888888888888888,False,2
banking77,0.5,87,age_limit,40,6,0.15,0,0.0,40,16,0.4,0,0.0,40,10,0.25,0,0.0,10,2.0,92.0,46.0,28.0,64.0,0.5619868468621336,0.6244242483137774,2.0,0.0,0.6956521739130435,False,2
banking77,0.5,87,apple_pay_or_google_pay,40,6,0.15,0,0.0,40,18,0.45,0,0.0,40,12,0.30000000000000004,0,0.0,12,1.0,99.0,99.0,99.0,99.0,0.6588457473565935,0.6588457473565935,2.0,0.0,1.0,False,1
banking77,0.5,87,atm_support,40,4,0.1,0,0.0,40,20,0.5,0,0.0,40,16,0.4,0,0.0,16,2.0,51.0,25.5,20.0,31.0,0.4926880685076094,0.5299960982110615,3.0,0.0,0.6078431372549019,False,2
banking77,0.5,87,automatic_top_up,40,7,0.175,0,0.0,40,29,0.725,0,0.0,40,22,0.55,0,0.0,22,2.0,73.0,36.5,15.0,58.0,0.4579277595646698,0.5133565304317957,2.0,0.5,0.7945205479452054,False,2
banking77,0.5,87,balance_not_updated_after_cheque_or_cash_deposit,40,8,0.2,0,0.0,40,31,0.775,0,0.0,40,23,0.575,0,0.0,23,3.0,125.0,41.666666666666664,10.0,104.0,0.5281004990314336,0.579959699526627,5.0,0.6666666666666666,0.832,False,3+
banking77,0.5,87,card_arrival,40,3,0.075,4,0.0025641025641025,40,26,0.65,0,0.0,40,23,0.5750000000000001,4,0.0025641025641025,19,2.0,56.0,28.0,19.0,37.0,0.4804493836386429,0.5340981608196606,4.0,0.5,0.6607142857142857,False,2
banking77,0.5,87,card_delivery_estimate,40,8,0.2,3,0.0019230769230769,40,33,0.825,0,0.0,40,25,0.625,3,0.0019230769230769,22,2.0,29.0,14.5,10.0,19.0,0.46974777700622,0.5379158275382325,3.0,1.0,0.6551724137931034,False,2
banking77,0.5,87,card_payment_fee_charged,40,7,0.175,5,0.0032051282051282,40,28,0.7,0,0.0,40,21,0.5249999999999999,5,0.0032051282051282,16,1.0,92.0,92.0,92.0,92.0,0.4595971359117927,0.4595971359117927,5.0,0.0,1.0,False,1
banking77,0.5,87,card_payment_not_recognised,40,11,0.275,6,0.0038461538461538,40,38,0.95,0,0.0,40,27,0.6749999999999999,6,0.0038461538461538,21,2.0,42.0,21.0,13.0,29.0,0.4196561931768489,0.4886573577018542,3.0,0.5,0.6904761904761905,False,2
banking77,0.5,87,card_payment_wrong_exchange_rate,40,4,0.1,0,0.0,40,29,0.725,0,0.0,40,25,0.625,0,0.0,25,3.0,66.0,22.0,11.0,44.0,0.43641238735183796,0.5502408049974395,9.0,0.6666666666666666,0.6666666666666666,False,3+
banking77,0.5,87,change_pin,40,7,0.175,0,0.0,40,23,0.575,0,0.0,40,16,0.39999999999999997,0,0.0,16,1.0,106.0,106.0,106.0,106.0,0.5205271509234832,0.5205271509234832,2.0,0.0,1.0,False,1
banking77,0.5,87,contactless_not_working,40,9,0.225,1,0.0006410256410256,40,24,0.6,0,0.0,40,15,0.375,1,0.0006410256410256,14,1.0,23.0,23.0,23.0,23.0,0.5775221471045162,0.5775221471045162,2.0,0.0,1.0,False,1
banking77,0.5,87,declined_cash_withdrawal,40,6,0.15,28,0.0179487179487179,40,25,0.625,1,0.0006410256410256,40,19,0.475,27,0.017307692307692298,-8,8.0,113.0,14.125,11.0,26.0,0.45712619017459255,0.5229682661992905,6.0,0.875,0.23008849557522124,False,3+
banking77,0.5,87,declined_transfer,40,13,0.325,33,0.0211538461538461,40,21,0.525,0,0.0,40,8,0.2,33,0.0211538461538461,-25,1.0,97.0,97.0,97.0,97.0,0.5013996252344416,0.5013996252344416,2.0,0.0,1.0,False,1
banking77,0.5,87,direct_debit_payment_not_recognised,40,11,0.275,0,0.0,40,30,0.75,0,0.0,40,19,0.475,0,0.0,19,2.0,109.0,54.5,13.0,96.0,0.5113829477312795,0.5326436953735544,3.0,0.5,0.8807339449541285,False,2
banking77,0.5,87,exchange_charge,40,7,0.175,0,0.0,40,27,0.675,0,0.0,40,20,0.5,0,0.0,20,3.0,69.0,23.0,11.0,42.0,0.45214727618339046,0.5302408648947622,6.0,0.6666666666666666,0.6086956521739131,False,3+
banking77,0.5,87,exchange_rate,40,4,0.1,0,0.0,40,31,0.775,0,0.0,40,27,0.675,0,0.0,27,4.0,75.0,18.75,10.0,28.0,0.4117919902000651,0.4229136344915962,5.0,0.5,0.37333333333333335,False,3+
banking77,0.5,87,exchange_via_app,40,12,0.3,1,0.0006410256410256,40,35,0.875,0,0.0,40,23,0.575,1,0.0006410256410256,22,3.0,65.0,21.666666666666668,14.0,35.0,0.4394916103645008,0.5382716630702796,6.0,0.6666666666666666,0.5384615384615384,False,3+
banking77,0.5,87,fiat_currency_support,40,9,0.225,2,0.0012820512820512,40,27,0.675,0,0.0,40,18,0.45000000000000007,2,0.0012820512820512,16,3.0,55.0,18.333333333333332,11.0,27.0,0.5214440977614893,0.6172764910691888,7.0,0.6666666666666666,0.4909090909090909,False,3+
banking77,0.5,87,get_disposable_virtual_card,40,8,0.2,4,0.0025641025641025,40,24,0.6,0,0.0,40,16,0.39999999999999997,4,0.0025641025641025,12,2.0,80.0,40.0,34.0,46.0,0.4231677810756427,0.4665899371524714,3.0,0.0,0.575,False,2
banking77,0.5,87,passcode_forgotten,40,4,0.1,0,0.0,40,18,0.45,0,0.0,40,14,0.35,0,0.0,14,1.0,71.0,71.0,71.0,71.0,0.5671695411978023,0.5671695411978023,2.0,0.0,1.0,False,1
banking77,0.5,87,pending_card_payment,40,9,0.225,0,0.0,40,30,0.75,0,0.0,40,21,0.525,0,0.0,21,4.0,89.0,22.25,10.0,45.0,0.41059523961605404,0.5537744286478322,4.0,0.5,0.5056179775280899,False,3+
banking77,0.5,87,pending_cash_withdrawal,40,9,0.225,0,0.0,40,29,0.725,0,0.0,40,20,0.5,0,0.0,20,2.0,77.0,38.5,14.0,63.0,0.4525964512114635,0.4536256545852287,5.0,0.5,0.8181818181818182,False,2
banking77,0.5,87,pending_transfer,40,6,0.15,24,0.0153846153846153,40,24,0.6,1,0.0006410256410256,40,18,0.44999999999999996,23,0.0147435897435897,-5,1.0,97.0,97.0,97.0,97.0,0.5515653323842904,0.5515653323842904,3.0,0.0,1.0,False,1
banking77,0.5,87,reverted_card_payment?,40,7,0.175,11,0.007051282051282,40,27,0.675,0,0.0,40,20,0.5,11,0.007051282051282,9,3.0,76.0,25.333333333333332,12.0,50.0,0.45707633473656456,0.5089036691614994,4.0,0.6666666666666666,0.6578947368421053,False,3+
banking77,0.5,87,terminate_account,40,7,0.175,0,0.0,40,21,0.525,0,0.0,40,14,0.35000000000000003,0,0.0,14,1.0,97.0,97.0,97.0,97.0,0.5972087914882215,0.5972087914882215,2.0,0.0,1.0,False,1
banking77,0.5,87,top_up_by_bank_transfer_charge,40,6,0.15,0,0.0,40,33,0.825,0,0.0,40,27,0.6749999999999999,0,0.0,27,3.0,41.0,13.666666666666666,10.0,19.0,0.4145195716831837,0.4437451071870244,4.0,1.0,0.4634146341463415,False,3+
