dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1206,5,spring,923,1.0,0.781153834423369,16,True,,purity_reached,23,19,0,59,40,19,17,0,23,0,0.781153834423369,1.0779517531123453,False,True,1.1875,2.5,0.0,0.575,0.0,0.0106679035250463,0.0063333333333333,Q2
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1221,5,svn,967,1.0,0.7161050886238813,25,True,,purity_reached,5,0,0,14,14,0,9,0,5,0,0.7161050886238813,0.8969318218915805,False,False,0.0,0.56,0.0,0.3571428571428571,0.0,0.0023191094619666,0.0,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1223,5,svn,968,1.0,0.7153776167450736,52,True,,purity_reached,11,3,0,35,32,3,21,0,11,0,0.7153776167450736,0.986960348605967,False,False,0.0576923076923076,0.6153846153846154,0.0,0.34375,0.0,0.0051020408163265,0.001,Q4-large
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1233,5,svn,995,1.0,0.7244927743229594,53,True,,purity_reached,12,12,0,38,26,12,14,0,12,0,0.7244927743229594,1.1321617759859248,False,False,0.2264150943396226,0.490566037735849,0.0,0.4615384615384615,0.0,0.0055658627087198,0.004,Q4-large
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1235,5,svn,996,1.0,0.6610779528652876,13,True,,purity_reached,12,0,0,15,15,0,3,0,12,0,0.6610779528652876,1.1010955053121168,False,True,0.0,1.1538461538461535,0.0,0.8,0.0,0.0055658627087198,0.0,Q2
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1242,5,svn,1003,1.0,0.6796568336739817,17,True,,purity_reached,11,6,0,20,14,6,3,0,11,0,0.6796568336739817,1.286218145905786,False,True,0.3529411764705882,0.8235294117647058,0.0,0.7857142857142857,0.0,0.0051020408163265,0.002,Q2
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1255,5,visual-studio,1021,1.0,0.7701341800319129,20,True,,purity_reached,26,8,0,38,30,8,4,0,26,0,0.7701341800319129,1.2344802586513617,False,False,0.4,1.5,0.0,0.8666666666666667,0.0,0.0120593692022263,0.0026666666666666,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1272,5,excel,1058,1.0,0.7715263982334698,90,True,,purity_reached,33,12,0,68,56,12,23,0,33,0,0.7715263982334698,1.041883546974105,False,False,0.1333333333333333,0.6222222222222222,0.0,0.5892857142857143,0.0,0.0153061224489795,0.004,Q4-large
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1279,5,visual-studio,1078,1.0,0.7904956927334593,12,True,,purity_reached,47,89,0,139,50,89,3,0,47,0,0.7904956927334593,1.279758017228291,False,True,7.416666666666667,4.166666666666667,0.0,0.94,0.0,0.021799628942486,0.0296666666666666,Q1-small
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1293,6,ajax,1107,1.0,0.7301556799948169,27,True,,purity_reached,26,9,0,48,39,9,13,0,26,0,0.7301556799948169,1.0695531313759168,False,False,0.3333333333333333,1.4444444444444444,0.0,0.6666666666666666,0.0,0.0120593692022263,0.003,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1315,6,linq,1152,1.0,0.678005818863421,56,True,,purity_reached,19,0,0,33,33,0,14,0,19,0,0.678005818863421,1.0266969242136357,False,False,0.0,0.5892857142857143,0.0,0.5757575757575758,0.0,0.008812615955473,0.0,Q4-large
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1321,6,oracle,1169,1.0,0.8024367415991122,33,True,,purity_reached,14,12,0,33,21,12,7,0,14,0,0.8024367415991122,1.0930421249787463,False,False,0.3636363636363636,0.6363636363636364,0.0,0.6666666666666666,0.0,0.0064935064935064,0.004,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1331,6,oracle,1185,1.0,0.7842034490737558,33,True,,purity_reached,20,12,0,43,31,12,11,0,20,0,0.7842034490737558,1.0869233071630822,False,False,0.3636363636363636,0.9393939393939394,0.0,0.6451612903225806,0.0,0.0092764378478664,0.004,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1343,6,spring,1208,1.0,0.8001175644999767,28,True,,purity_reached,37,76,0,122,46,76,9,0,37,0,0.8001175644999767,1.2333237486885649,False,False,2.7142857142857144,1.6428571428571428,0.0,0.8043478260869565,0.0,0.0171614100185528,0.0253333333333333,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1345,6,svn,1222,1.0,0.7010056191731676,23,True,,purity_reached,11,2,0,26,24,2,13,0,11,0,0.7010056191731676,1.0016644931949894,False,False,0.0869565217391304,1.0434782608695652,0.0,0.4583333333333333,0.0,0.0051020408163265,0.0006666666666666,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1347,6,svn,1224,1.0,0.7144946262476429,50,True,,purity_reached,13,5,0,25,20,5,7,0,13,0,0.7144946262476429,1.093671115980583,False,False,0.1,0.4,0.0,0.65,0.0,0.0060296846011131,0.0016666666666666,Q4-large
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1355,6,svn,1246,1.0,0.6582955171590664,19,True,,purity_reached,13,1,0,21,20,1,7,0,13,0,0.6582955171590664,1.030012377704096,False,True,0.0526315789473684,1.0526315789473684,0.0,0.65,0.0,0.0060296846011131,0.0003333333333333,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1357,6,svn,1250,1.0,0.6522306350302022,10,True,,purity_reached,13,1,0,15,14,1,1,0,13,0,0.6522306350302022,1.0953528674734072,False,True,0.1,1.4,0.0,0.9285714285714286,0.0,0.0060296846011131,0.0003333333333333,Q1-small
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1399,7,oracle,1322,1.0,0.7371299792014258,18,True,,purity_reached,24,5,0,32,27,5,3,0,24,0,0.7371299792014258,1.0875328719926864,False,True,0.2777777777777778,1.5,0.0,0.8888888888888888,0.0,0.0111317254174397,0.0016666666666666,Q2
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1405,7,oracle,1332,1.0,0.753063042488769,24,True,,purity_reached,10,7,0,24,17,7,7,0,10,0,0.753063042488769,1.1225416728307804,False,False,0.2916666666666667,0.7083333333333334,0.0,0.5882352941176471,0.0,0.0046382189239332,0.0023333333333333,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1413,7,svn,1348,1.0,0.667879532668559,34,True,,purity_reached,15,4,0,30,26,4,11,0,15,0,0.667879532668559,1.018287572034541,False,False,0.1176470588235294,0.7647058823529411,0.0,0.5769230769230769,0.0,0.0069573283858998,0.0013333333333333,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1425,7,visual-studio,1359,1.0,0.6773755029624223,12,True,,purity_reached,12,8,0,20,12,8,0,0,12,0,0.6773755029624223,1.247197808933015,False,True,0.6666666666666666,1.0,0.0,1.0,0.0,0.0055658627087198,0.0026666666666666,Q1-small
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1429,7,visual-studio,1362,1.0,0.7223877020997388,11,True,,purity_reached,8,15,0,24,9,15,1,0,8,0,0.7223877020997388,1.3996741490922555,False,True,1.3636363636363635,0.8181818181818182,0.0,0.8888888888888888,0.0,0.0037105751391465,0.005,Q1-small
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1449,8,oracle,1400,1.0,0.777663986990357,30,True,,purity_reached,23,5,0,44,39,5,15,1,23,0,0.777663986990357,1.0233855283584647,False,False,0.1666666666666666,1.3,0.0,0.5897435897435898,0.0,0.0106679035250463,0.0016666666666666,Q3
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1459,8,svn,1414,1.0,0.6863824379880885,10,True,,purity_reached,6,0,0,8,8,0,2,0,6,0,0.6863824379880885,1.0969169952264242,False,True,0.0,0.8,0.0,0.75,0.0,0.0027829313543599,0.0,Q1-small
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,1481,9,linq,1448,1.0,0.6495004616450845,11,True,,purity_reached,11,0,0,13,13,0,2,0,11,0,0.6495004616450845,1.1384208665739588,False,True,0.0,1.181818181818182,0.0,0.8461538461538461,0.0,0.0051020408163265,0.0,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,118,3,drupal,13,1.0,0.8628875014232706,16,True,,purity_reached,65,275,0,344,69,275,4,0,65,0,0.8628875014232706,1.1723986445555736,False,True,17.1875,4.3125,0.0,0.9420289855072465,0.0,0.0300647548566142,0.0916666666666666,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,175,3,drupal,23,1.0,0.8705245351143992,17,True,,purity_reached,68,250,0,322,72,250,4,0,68,0,0.8705245351143992,1.16952565402465,False,True,14.705882352941176,4.235294117647059,0.0,0.9444444444444444,0.0,0.0314523589269195,0.0833333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,179,3,excel,24,1.0,0.7357160436165284,11,True,,purity_reached,8,6,0,18,12,6,4,0,8,0,0.7357160436165284,1.1401701981945762,False,True,0.5454545454545454,1.0909090909090908,0.0,0.6666666666666666,0.0,0.003700277520814,0.002,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,212,3,drupal,30,1.0,0.8213991222230472,10,True,,purity_reached,19,124,0,145,21,124,2,0,19,0,0.8213991222230472,1.220466550820773,False,True,12.4,2.1,0.0,0.9047619047619048,0.0,0.0087881591119333,0.0413333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,218,3,apache,31,1.0,0.8332012045389919,27,True,,purity_reached,29,34,0,68,34,34,5,0,29,0,0.8332012045389919,1.1791664550007934,False,False,1.2592592592592593,1.2592592592592593,0.0,0.8529411764705882,0.0,0.0134135060129509,0.0113333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,252,3,drupal,37,1.0,0.8166280937735899,12,True,,purity_reached,24,74,0,100,26,74,2,0,24,0,0.8166280937735899,1.215995006255516,False,True,6.166666666666667,2.1666666666666665,0.0,0.9230769230769232,0.0,0.0111008325624421,0.0246666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,257,3,drupal,38,1.0,0.8295923923764553,12,True,,purity_reached,55,113,1,170,57,113,2,0,55,1,0.8295923923764553,1.194160618232639,False,True,9.416666666666666,4.75,0.0088495575221238,0.9649122807017544,0.04,0.0254394079555966,0.0376666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,311,3,hibernate,49,1.0,0.7596920447292567,485,True,,purity_reached,135,82,7,335,253,82,118,0,135,7,0.7596920447292567,1.03457780559166,False,False,0.1690721649484536,0.5216494845360825,0.0853658536585365,0.5335968379446641,0.28,0.0624421831637372,0.0273333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,317,3,apache,50,1.0,0.8173759039783781,44,True,,purity_reached,44,76,0,132,56,76,12,0,44,0,0.8173759039783781,1.1905312729957052,False,False,1.7272727272727273,1.2727272727272727,0.0,0.7857142857142857,0.0,0.0203515263644773,0.0253333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,415,3,oracle,69,1.0,0.8095919760370522,50,True,,purity_reached,36,8,0,55,47,8,10,1,36,0,0.8095919760370522,1.065041199152763,False,False,0.16,0.94,0.0,0.7659574468085106,0.0,0.0166512488436632,0.0026666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,423,3,bash,71,1.0,0.7534906906498706,23,True,,purity_reached,23,17,0,44,27,17,4,0,23,0,0.7534906906498706,1.222269557821526,False,False,0.7391304347826086,1.173913043478261,0.0,0.8518518518518519,0.0,0.0106382978723404,0.0056666666666666,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,435,3,excel,73,1.0,0.745838982252245,11,True,,purity_reached,12,10,0,23,13,10,1,0,12,0,0.745838982252245,1.2223922607696716,False,True,0.9090909090909092,1.181818181818182,0.0,0.9230769230769232,0.0,0.005550416281221,0.0033333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,480,3,oracle,85,1.0,0.8150440723928941,28,True,,purity_reached,26,13,0,49,36,13,10,0,26,0,0.8150440723928941,1.080189928291574,False,False,0.4642857142857143,1.2857142857142858,0.0,0.7222222222222222,0.0,0.0120259019426456,0.0043333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,497,3,scala,88,1.0,0.7704983423762978,472,True,,purity_reached,128,20,0,262,242,20,114,0,128,0,0.7704983423762978,1.0115794550406494,False,False,0.0423728813559322,0.5127118644067796,0.0,0.5289256198347108,0.0,0.0592044403330249,0.0066666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,501,3,apache,89,1.0,0.8171065131082039,12,True,,purity_reached,14,31,0,49,18,31,4,0,14,0,0.8171065131082039,1.2441304087731675,False,True,2.583333333333333,1.5,0.0,0.7777777777777778,0.0,0.0064754856614246,0.0103333333333333,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,577,3,svn,107,1.0,0.7113049239896461,29,True,,purity_reached,17,1,0,34,33,1,16,0,17,0,0.7113049239896461,1.0082743143681756,False,False,0.0344827586206896,1.137931034482759,0.0,0.5151515151515151,0.0,0.0078630897317298,0.0003333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,597,4,apache,112,1.0,0.680401886440595,73,True,,purity_reached,41,15,0,89,74,15,32,1,41,0,0.680401886440595,1.0787033852554533,False,False,0.2054794520547945,1.0136986301369864,0.0,0.5540540540540541,0.0,0.018963922294172,0.005,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,600,4,apache,113,1.0,0.75399274774285,11,True,,purity_reached,8,11,1,23,12,11,4,0,8,1,0.75399274774285,1.2301932488185578,False,True,1.0,1.0909090909090908,0.0909090909090909,0.6666666666666666,0.04,0.003700277520814,0.0036666666666666,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,671,4,bash,182,1.0,0.7545851174889978,12,True,,purity_reached,24,19,0,46,27,19,3,0,24,0,0.7545851174889978,1.2682389247470702,False,True,1.5833333333333333,2.25,0.0,0.8888888888888888,0.0,0.0111008325624421,0.0063333333333333,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,675,4,bash,185,1.0,0.7324102374317447,13,True,,purity_reached,27,6,0,36,30,6,3,0,27,0,0.7324102374317447,1.181349154913583,False,True,0.4615384615384615,2.3076923076923075,0.0,0.9,0.0,0.0124884366327474,0.002,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,681,4,apache,196,1.0,0.7674827989708045,11,True,,purity_reached,11,19,0,31,12,19,1,0,11,0,0.7674827989708045,1.2452084597910629,False,True,1.7272727272727273,1.0909090909090908,0.0,0.9166666666666666,0.0,0.0050878815911193,0.0063333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,704,4,excel,228,1.0,0.7552928814090952,21,True,,purity_reached,9,7,0,19,12,7,3,0,9,0,0.7552928814090952,1.1571445547812989,False,False,0.3333333333333333,0.5714285714285714,0.0,0.75,0.0,0.0041628122109158,0.0023333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,722,4,oracle,247,1.0,0.7989932815598874,74,True,,purity_reached,57,16,0,98,82,16,25,0,57,0,0.7989932815598874,1.0839409119470458,False,False,0.2162162162162162,1.108108108108108,0.0,0.6951219512195121,0.0,0.0263644773358001,0.0053333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,735,4,excel,267,1.0,0.8300390985382068,182,True,,purity_reached,61,128,0,217,89,128,28,0,61,0,0.8300390985382068,1.204919989193142,False,False,0.7032967032967034,0.489010989010989,0.0,0.6853932584269663,0.0,0.0282146160962072,0.0426666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,737,4,excel,268,1.0,0.6825006415222383,10,True,,purity_reached,7,2,0,10,8,2,1,0,7,0,0.6825006415222383,1.149690701886404,False,True,0.2,0.8,0.0,0.875,0.0,0.0032377428307123,0.0006666666666666,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,739,4,excel,269,1.0,0.7906728980539871,23,True,,purity_reached,29,75,0,106,31,75,2,0,29,0,0.7906728980539871,1.2641876670494234,False,False,3.260869565217391,1.3478260869565215,0.0,0.935483870967742,0.0,0.0134135060129509,0.025,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,767,4,hibernate,315,1.0,0.7048979772640016,11,True,,purity_reached,11,79,0,94,15,79,4,0,11,0,0.7048979772640016,1.3947613232155427,False,True,7.181818181818182,1.3636363636363635,0.0,0.7333333333333333,0.0,0.0050878815911193,0.0263333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,770,4,excel,324,1.0,0.7177796424519512,18,True,,purity_reached,14,22,0,39,17,22,3,0,14,0,0.7177796424519512,1.3822253112786136,False,True,1.2222222222222223,0.9444444444444444,0.0,0.8235294117647058,0.0,0.0064754856614246,0.0073333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,780,4,oracle,337,1.0,0.7957266734880424,51,True,,purity_reached,45,9,1,76,67,9,22,0,45,1,0.7957266734880424,1.0466217191156963,False,False,0.1764705882352941,1.3137254901960784,0.1111111111111111,0.6716417910447762,0.04,0.020814061054579,0.003,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,794,4,hibernate,346,1.0,0.7897295053361627,12,True,,purity_reached,27,59,0,86,27,59,0,0,27,0,0.7897295053361627,1.259818241175069,False,True,4.916666666666667,2.25,0.0,1.0,0.0,0.0124884366327474,0.0196666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,802,4,linq,360,1.0,0.7214355267298922,411,True,,purity_reached,93,8,0,198,190,8,97,0,93,0,0.7214355267298922,1.0019158137211566,False,False,0.0194647201946472,0.462287104622871,0.0,0.4894736842105263,0.0,0.0430157261794634,0.0026666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,805,4,linq,363,1.0,0.679079723626097,84,True,,purity_reached,46,1,0,66,65,1,19,0,46,0,0.679079723626097,1.0824133978896278,False,False,0.0119047619047619,0.7738095238095238,0.0,0.7076923076923077,0.0,0.0212765957446808,0.0003333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,809,4,linq,364,1.0,0.5510647235163156,22,True,,purity_reached,13,4,0,21,17,4,4,0,13,0,0.5510647235163156,1.293190129032146,False,False,0.1818181818181818,0.7727272727272727,0.0,0.7647058823529411,0.0,0.0060129509713228,0.0013333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,857,4,osx,448,1.0,0.8657982487458631,79,True,,purity_reached,73,151,6,246,95,151,22,0,73,6,0.8657982487458631,1.1043189890198302,False,False,1.9113924050632911,1.2025316455696202,0.0397350993377483,0.7684210526315789,0.24,0.0337650323774283,0.0503333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,864,4,osx,451,1.0,0.8416385804296077,51,True,,purity_reached,39,45,3,94,49,45,10,0,39,3,0.8416385804296077,1.0827466534646293,False,False,0.8823529411764706,0.9607843137254902,0.0666666666666666,0.7959183673469388,0.12,0.0180388529139685,0.015,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,867,4,osx,452,1.0,0.8699536015740434,13,True,,purity_reached,44,362,3,411,49,362,5,0,44,3,0.8699536015740434,1.1697855315811885,False,True,27.846153846153847,3.769230769230769,0.0082872928176795,0.8979591836734694,0.12,0.0203515263644773,0.1206666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,908,4,scala,511,1.0,0.8049415529688172,10,True,,purity_reached,38,243,0,283,40,243,2,0,38,0,0.8049415529688172,1.2256868988714922,False,True,24.3,4.0,0.0,0.95,0.0,0.0175763182238667,0.081,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,917,4,svn,520,1.0,0.7526830150291853,29,True,,purity_reached,32,70,1,113,43,70,11,0,32,1,0.7526830150291853,1.2782691679274638,False,False,2.413793103448276,1.4827586206896552,0.0142857142857142,0.7441860465116279,0.04,0.0148011100832562,0.0233333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,926,4,apache,527,1.0,0.8071099049120332,14,True,,purity_reached,18,31,0,51,20,31,2,0,18,0,0.8071099049120332,1.2337285275831746,False,True,2.2142857142857144,1.4285714285714286,0.0,0.9,0.0,0.0083256244218316,0.0103333333333333,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,936,4,svn,532,1.0,0.7152075603517288,54,True,,purity_reached,12,4,1,30,26,4,14,0,12,1,0.7152075603517288,1.0048170464578623,False,False,0.074074074074074,0.4814814814814814,0.25,0.4615384615384615,0.04,0.005550416281221,0.0013333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,941,4,apache,533,1.0,0.779067833472923,11,True,,purity_reached,10,16,0,27,11,16,1,0,10,0,0.779067833472923,1.2998767023151072,False,True,1.4545454545454546,1.0,0.0,0.9090909090909092,0.0,0.0046253469010175,0.0053333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,957,4,drupal,538,1.0,0.8340603553959648,14,True,,purity_reached,40,47,0,95,48,47,8,0,40,0,0.8340603553959648,1.1956501083940043,False,True,3.357142857142857,3.4285714285714284,0.0,0.8333333333333334,0.0,0.0185013876040703,0.0156666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,999,4,oracle,562,1.0,0.7971179907054823,27,True,,purity_reached,26,20,0,60,40,20,14,0,26,0,0.7971179907054823,1.1410959538606482,False,False,0.7407407407407407,1.4814814814814814,0.0,0.65,0.0,0.0120259019426456,0.0066666666666666,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1028,5,apache,583,1.0,0.7942394063057425,10,True,,purity_reached,37,74,0,112,38,74,1,0,37,0,0.7942394063057425,1.2488634507325247,False,True,7.4,3.8,0.0,0.9736842105263158,0.0,0.017113783533765,0.0246666666666666,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1030,5,apache,584,1.0,0.792721722489873,11,True,,purity_reached,2,4,0,6,2,4,0,0,2,0,0.792721722489873,1.2347584874878188,False,True,0.3636363636363636,0.1818181818181818,0.0,1.0,0.0,0.0009250693802035,0.0013333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1056,5,bash,638,1.0,0.8216849688349439,156,True,,purity_reached,103,20,0,151,131,20,28,0,103,0,0.8216849688349439,1.0800313621965862,False,False,0.1282051282051282,0.8397435897435898,0.0,0.7862595419847328,0.0,0.047641073080481,0.0066666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1058,5,bash,643,1.0,0.6908537988885347,13,True,,purity_reached,17,9,0,27,18,9,1,0,17,0,0.6908537988885347,1.344368398226435,False,True,0.6923076923076923,1.3846153846153846,0.0,0.9444444444444444,0.0,0.0078630897317298,0.003,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1060,5,bash,644,1.0,0.6854527455109476,10,True,,purity_reached,15,7,0,25,18,7,3,0,15,0,0.6854527455109476,1.3672649744229202,False,True,0.7,1.8,0.0,0.8333333333333334,0.0,0.0069380203515263,0.0023333333333333,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1086,5,excel,736,1.0,0.8096665185642662,63,True,,purity_reached,28,43,0,86,43,43,14,1,28,0,0.8096665185642662,1.099705249087969,False,False,0.6825396825396826,0.6825396825396826,0.0,0.6511627906976745,0.0,0.0129509713228492,0.0143333333333333,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1090,5,oracle,750,1.0,0.7837938373231361,21,True,,purity_reached,23,7,0,33,26,7,3,0,23,0,0.7837938373231361,1.1071594342868525,False,False,0.3333333333333333,1.238095238095238,0.0,0.8846153846153846,0.0,0.0106382978723404,0.0023333333333333,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1115,5,osx,858,1.0,0.7780142885071546,27,True,,purity_reached,24,11,0,46,35,11,11,0,24,0,0.7780142885071546,1.0737893371487863,False,False,0.4074074074074074,1.2962962962962965,0.0,0.6857142857142857,0.0,0.0111008325624421,0.0036666666666666,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1117,5,osx,859,1.0,0.8239403923720421,15,True,,purity_reached,17,33,0,55,22,33,5,0,17,0,0.8239403923720421,1.213040843376795,False,True,2.2,1.4666666666666666,0.0,0.7727272727272727,0.0,0.0078630897317298,0.011,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1164,5,apache,1010,1.0,0.7369330398675673,15,True,,purity_reached,3,6,0,15,9,6,6,0,3,0,0.7369330398675673,1.0837040015560573,False,True,0.4,0.6,0.0,0.3333333333333333,0.0,0.0013876040703052,0.002,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1183,6,bash,1057,1.0,0.763502562068436,29,True,,purity_reached,23,11,0,47,36,11,13,0,23,0,0.763502562068436,1.1377222295379008,False,False,0.3793103448275862,1.2413793103448276,0.0,0.6388888888888888,0.0,0.0106382978723404,0.0036666666666666,Q4-large
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1191,6,bash,1073,1.0,0.6482408111522501,12,True,,purity_reached,9,2,0,11,9,2,0,0,9,0,0.6482408111522501,1.1915965513356457,False,True,0.1666666666666666,0.75,0.0,1.0,0.0,0.0041628122109158,0.0006666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1199,6,excel,1087,1.0,0.7603237064930876,24,True,,purity_reached,21,17,0,45,28,17,7,0,21,0,0.7603237064930876,1.1120329129296551,False,False,0.7083333333333334,1.1666666666666667,0.0,0.75,0.0,0.0097132284921369,0.0056666666666666,Q3
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1201,6,excel,1089,1.0,0.7367111345519901,12,True,,purity_reached,11,5,0,16,11,5,0,0,11,0,0.7367111345519901,1.206602163113469,False,True,0.4166666666666667,0.9166666666666666,0.0,1.0,0.0,0.0050878815911193,0.0016666666666666,Q2
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1203,6,oracle,1091,1.0,0.6838937329510781,11,True,,purity_reached,14,8,0,24,16,8,2,0,14,0,0.6838937329510781,1.399861426766,False,True,0.7272727272727273,1.4545454545454546,0.0,0.875,0.0,0.0064754856614246,0.0026666666666666,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1219,6,osx,1124,1.0,0.8173891539991465,10,True,,purity_reached,15,9,0,24,15,9,0,0,15,0,0.8173891539991465,1.1677613295965223,False,True,0.9,1.5,0.0,1.0,0.0,0.0069380203515263,0.003,Q1-small
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,1233,6,svn,1147,1.0,0.7223413024988821,21,True,,purity_reached,14,6,0,26,20,6,6,0,14,0,0.7223413024988821,1.0896162248542718,False,False,0.2857142857142857,0.9523809523809524,0.0,0.7,0.0,0.0064754856614246,0.002,Q3
