dataset,seed,ball_id,support,purity,depth,radius,test_assigned_count,test_known_count,test_oos_count,known_reject_rate,oos_false_accept_rate,known_correct_rate
stackoverflow,42,1459,10,1.0,8,0.6863824379880885,8,8,0,0.75,,0.25
stackoverflow,42,1481,11,1.0,9,0.6495004616450845,13,13,0,0.8461538461538461,,0.15384615384615385
stackoverflow,87,118,16,1.0,3,0.8628875014232706,344,69,275,0.9420289855072463,0.0,0.057971014492753624
stackoverflow,87,175,17,1.0,3,0.8705245351143992,322,72,250,0.9444444444444444,0.0,0.05555555555555555
stackoverflow,87,179,11,1.0,3,0.7357160436165284,18,12,6,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,87,212,10,1.0,3,0.8213991222230472,145,21,124,0.9047619047619048,0.0,0.09523809523809523
stackoverflow,87,218,27,1.0,3,0.8332012045389919,68,34,34,0.8529411764705882,0.0,0.14705882352941177
stackoverflow,87,252,12,1.0,3,0.8166280937735899,100,26,74,0.9230769230769231,0.0,0.07692307692307693
stackoverflow,87,257,12,1.0,3,0.8295923923764553,170,57,113,0.9649122807017544,0.008849557522123894,0.03508771929824561
stackoverflow,87,311,485,1.0,3,0.7596920447292567,335,253,82,0.5335968379446641,0.08536585365853659,0.466403162055336
stackoverflow,87,317,44,1.0,3,0.8173759039783781,132,56,76,0.7857142857142857,0.0,0.21428571428571427
stackoverflow,87,415,50,1.0,3,0.8095919760370522,55,47,8,0.7659574468085106,0.0,0.2127659574468085
stackoverflow,87,423,23,1.0,3,0.7534906906498706,44,27,17,0.8518518518518519,0.0,0.14814814814814814
stackoverflow,87,435,11,1.0,3,0.745838982252245,23,13,10,0.9230769230769231,0.0,0.07692307692307693
stackoverflow,87,480,28,1.0,3,0.8150440723928941,49,36,13,0.7222222222222222,0.0,0.2777777777777778
stackoverflow,87,497,472,1.0,3,0.7704983423762978,262,242,20,0.5289256198347108,0.0,0.47107438016528924
stackoverflow,87,501,12,1.0,3,0.8171065131082039,49,18,31,0.7777777777777778,0.0,0.2222222222222222
stackoverflow,87,577,29,1.0,3,0.7113049239896461,34,33,1,0.5151515151515151,0.0,0.48484848484848486
stackoverflow,87,597,73,1.0,4,0.680401886440595,89,74,15,0.5540540540540541,0.0,0.43243243243243246
stackoverflow,87,600,11,1.0,4,0.75399274774285,23,12,11,0.6666666666666666,0.09090909090909091,0.3333333333333333
stackoverflow,87,671,12,1.0,4,0.7545851174889978,46,27,19,0.8888888888888888,0.0,0.1111111111111111
stackoverflow,87,675,13,1.0,4,0.7324102374317447,36,30,6,0.9,0.0,0.1
stackoverflow,87,681,11,1.0,4,0.7674827989708045,31,12,19,0.9166666666666666,0.0,0.08333333333333333
stackoverflow,87,704,21,1.0,4,0.7552928814090952,19,12,7,0.75,0.0,0.25
stackoverflow,87,722,74,1.0,4,0.7989932815598874,98,82,16,0.6951219512195121,0.0,0.3048780487804878
stackoverflow,87,735,182,1.0,4,0.8300390985382068,217,89,128,0.6853932584269663,0.0,0.3146067415730337
stackoverflow,87,737,10,1.0,4,0.6825006415222383,10,8,2,0.875,0.0,0.125
stackoverflow,87,739,23,1.0,4,0.7906728980539871,106,31,75,0.9354838709677419,0.0,0.06451612903225806
stackoverflow,87,767,11,1.0,4,0.7048979772640016,94,15,79,0.7333333333333333,0.0,0.26666666666666666
stackoverflow,87,770,18,1.0,4,0.7177796424519512,39,17,22,0.8235294117647058,0.0,0.17647058823529413
stackoverflow,87,780,51,1.0,4,0.7957266734880424,76,67,9,0.6716417910447762,0.1111111111111111,0.3283582089552239
stackoverflow,87,794,12,1.0,4,0.7897295053361627,86,27,59,1.0,0.0,0.0
stackoverflow,87,802,411,1.0,4,0.7214355267298922,198,190,8,0.48947368421052634,0.0,0.5105263157894737
stackoverflow,87,805,84,1.0,4,0.679079723626097,66,65,1,0.7076923076923077,0.0,0.2923076923076923
stackoverflow,87,809,22,1.0,4,0.5510647235163156,21,17,4,0.7647058823529411,0.0,0.23529411764705882
stackoverflow,87,857,79,1.0,4,0.8657982487458631,246,95,151,0.7684210526315789,0.039735099337748346,0.23157894736842105
stackoverflow,87,864,51,1.0,4,0.8416385804296077,94,49,45,0.7959183673469388,0.06666666666666667,0.20408163265306123
stackoverflow,87,867,13,1.0,4,0.8699536015740434,411,49,362,0.8979591836734694,0.008287292817679558,0.10204081632653061
stackoverflow,87,908,10,1.0,4,0.8049415529688172,283,40,243,0.95,0.0,0.05
stackoverflow,87,917,29,1.0,4,0.7526830150291853,113,43,70,0.7441860465116279,0.014285714285714285,0.2558139534883721
stackoverflow,87,926,14,1.0,4,0.8071099049120332,51,20,31,0.9,0.0,0.1
stackoverflow,87,936,54,1.0,4,0.7152075603517288,30,26,4,0.46153846153846156,0.25,0.5384615384615384
stackoverflow,87,941,11,1.0,4,0.779067833472923,27,11,16,0.9090909090909091,0.0,0.09090909090909091
stackoverflow,87,957,14,1.0,4,0.8340603553959648,95,48,47,0.8333333333333334,0.0,0.16666666666666666
stackoverflow,87,999,27,1.0,4,0.7971179907054823,60,40,20,0.65,0.0,0.35
stackoverflow,87,1028,10,1.0,5,0.7942394063057425,112,38,74,0.9736842105263158,0.0,0.02631578947368421
stackoverflow,87,1030,11,1.0,5,0.792721722489873,6,2,4,1.0,0.0,0.0
stackoverflow,87,1056,156,1.0,5,0.8216849688349439,151,131,20,0.7862595419847328,0.0,0.21374045801526717
stackoverflow,87,1058,13,1.0,5,0.6908537988885347,27,18,9,0.9444444444444444,0.0,0.05555555555555555
stackoverflow,87,1060,10,1.0,5,0.6854527455109476,25,18,7,0.8333333333333334,0.0,0.16666666666666666
stackoverflow,87,1086,63,1.0,5,0.8096665185642662,86,43,43,0.6511627906976745,0.0,0.32558139534883723
stackoverflow,87,1090,21,1.0,5,0.7837938373231361,33,26,7,0.8846153846153846,0.0,0.11538461538461539
stackoverflow,87,1115,27,1.0,5,0.7780142885071546,46,35,11,0.6857142857142857,0.0,0.3142857142857143
stackoverflow,87,1117,15,1.0,5,0.8239403923720421,55,22,33,0.7727272727272727,0.0,0.22727272727272727
stackoverflow,87,1164,15,1.0,5,0.7369330398675673,15,9,6,0.3333333333333333,0.0,0.6666666666666666
stackoverflow,87,1183,29,1.0,6,0.763502562068436,47,36,11,0.6388888888888888,0.0,0.3611111111111111
stackoverflow,87,1191,12,1.0,6,0.6482408111522501,11,9,2,1.0,0.0,0.0
stackoverflow,87,1199,24,1.0,6,0.7603237064930876,45,28,17,0.75,0.0,0.25
stackoverflow,87,1201,12,1.0,6,0.7367111345519901,16,11,5,1.0,0.0,0.0
stackoverflow,87,1203,11,1.0,6,0.6838937329510781,24,16,8,0.875,0.0,0.125
stackoverflow,87,1219,10,1.0,6,0.8173891539991465,24,15,9,1.0,0.0,0.0
stackoverflow,87,1233,21,1.0,6,0.7223413024988821,26,20,6,0.7,0.0,0.3
stackoverflow,87,1236,35,1.0,6,0.7105935064418858,29,26,3,0.5384615384615384,0.0,0.46153846153846156
stackoverflow,87,1238,26,1.0,6,0.6975995400584278,41,41,0,0.7317073170731707,,0.2682926829268293
stackoverflow,87,1257,16,1.0,7,0.7347561029111958,15,11,4,0.7272727272727273,0.0,0.2727272727272727
stackoverflow,87,1265,12,1.0,7,0.8012648135644862,30,20,10,1.0,0.1,0.0
stackoverflow,87,1271,10,1.0,7,0.8276536897947974,96,31,65,0.9032258064516129,0.0,0.0967741935483871
stackoverflow,87,1285,10,1.0,7,0.7056861012733838,12,7,5,0.8571428571428571,0.0,0.14285714285714285
stackoverflow,87,1287,14,1.0,7,0.6526806359404482,15,15,0,0.8,,0.2
stackoverflow,87,1307,12,1.0,8,0.7628111110548798,52,33,19,0.9696969696969697,0.0,0.030303030303030304
stackoverflow,87,1309,24,1.0,8,0.7209641870666431,40,29,11,0.7586206896551724,0.0,0.2413793103448276
stackoverflow,87,1323,15,1.0,8,0.6958562656059369,17,16,1,0.4375,0.0,0.5625
stackoverflow,87,1325,37,1.0,8,0.6750722047794847,35,32,3,0.5625,0.0,0.4375
stackoverflow,87,1341,10,1.0,9,0.7565536329315821,10,8,2,0.75,0.0,0.25
stackoverflow,87,1363,14,1.0,9,0.6939802288182906,33,33,0,0.5151515151515151,,0.48484848484848486
stackoverflow,87,1401,12,1.0,11,0.6317027521243852,11,9,2,0.8888888888888888,0.0,0.1111111111111111
