dataset,kir,variant,reference,metric,n_pairs,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,paired_t_p,wilcoxon_p,cohen_dz
stackoverflow,0.75,min_get_10,reference,id_recall,5,-0.0032000000000000028,-0.003777777777777769,0.008367485573027028,-0.008755555555555582,0.003911111111111132,1,0,4,0.4406673877819262,0.625,-0.38243268806047886
stackoverflow,0.75,min_get_10,reference,false_accept_rate,5,0.0018666666666666669,0.001333333333333334,0.0015202339001321834,0.0008,0.003199999999999999,4,1,0,0.05160595781117464,0.125,1.2278812270298416
stackoverflow,0.75,min_get_10,reference,false_reject_rate,5,0.0032000000000000028,0.003777777777777769,0.008367485573027028,-0.003911111111111132,0.008755555555555582,4,0,1,0.4406673877819262,0.625,0.38243268806047886
stackoverflow,0.75,min_get_10,reference,effective_cluster_count,5,15.2,19.0,9.148770409186143,8.2,21.8,5,0,0,0.020562964474942894,0.0625,1.6614254506526809
stackoverflow,0.75,min_get_20,reference,oos_f1,5,0.0019004471734152873,0.0017921095195430614,0.0011521462252293928,0.0010203770851166527,0.0027959122667235103,5,0,0,0.02104899161285039,0.0625,1.6494843551971083
stackoverflow,0.75,min_get_20,reference,f1_all,5,0.009562297621169513,0.008462695971236944,0.004744922908859334,0.0059344003850301695,0.013347695032509366,5,0,0,0.010770661685518754,0.0625,2.015269332050805
stackoverflow,0.75,min_get_20,reference,id_recall,5,0.008088888888888878,0.008222222222222242,0.003451963120126907,0.00519999999999996,0.010399999999999987,5,0,0,0.006341491761005407,0.0625,2.343272105581331
stackoverflow,0.75,min_get_20,reference,false_accept_rate,5,0.0018666666666666664,0.002,0.0015916448515084427,0.0006666666666666666,0.0030666666666666668,4,1,0,0.058649063109219655,0.125,1.1727909432167474
stackoverflow,0.75,min_get_20,reference,false_reject_rate,5,-0.008088888888888878,-0.008222222222222242,0.003451963120126907,-0.010399999999999987,-0.00519999999999996,0,0,5,0.006341491761005407,0.0625,-2.343272105581331
stackoverflow,0.75,min_get_20,reference,effective_cluster_count,5,18.6,14.0,8.384509526501834,12.4,25.6,5,0,0,0.007703690616564978,0.0625,2.2183766314784368
stackoverflow,0.75,min_select_5,reference,oos_f1,5,-0.0024991140222622387,-0.002442485170181752,0.0013020896147199418,-0.0035381671334040687,-0.0014600609111204087,0,0,5,0.012728910892170384,0.0625,-1.9193103101430982
stackoverflow,0.75,min_select_5,reference,f1_all,5,-0.00833690368865243,-0.00796342318575427,0.00535893724664445,-0.012580930788421596,-0.004092876588883266,0,0,5,0.025383041871706733,0.0625,-1.5557009356421672
stackoverflow,0.75,min_select_5,reference,id_recall,5,-0.007777777777777795,-0.007111111111111179,0.004581228472908485,-0.011377777777777775,-0.004177777777777813,0,0,5,0.019164873775445197,0.0625,-1.6977493752543447
stackoverflow,0.75,min_select_5,reference,false_accept_rate,5,0.0002666666666666667,0.0,0.0007601169500660917,-0.00026666666666666646,0.0009333333333333332,2,2,1,0.4766206672728411,0.5,0.35082320772281184
stackoverflow,0.75,min_select_5,reference,false_reject_rate,5,0.007777777777777795,0.007111111111111179,0.004581228472908485,0.004177777777777813,0.011377777777777775,5,0,0,0.019164873775445197,0.0625,1.6977493752543447
stackoverflow,0.75,min_select_5,reference,effective_cluster_count,5,131.2,138.0,14.549914089093447,118.6,141.2,5,0,0,3.571325208605291e-05,0.0625,9.017235373117904
stackoverflow,0.75,min_select_20,reference,oos_f1,5,-0.003204433184547495,-0.0037272632353126944,0.001219269528874676,-0.0038576699781205704,-0.002122080333791043,0,0,5,0.0041888915656433994,0.0625,-2.6281581788606037
stackoverflow,0.75,min_select_20,reference,f1_all,5,-0.015596480598966133,-0.018325389496686828,0.005611778804523331,-0.018649686629594632,-0.01046736340781354,0,0,5,0.0034121345665088375,0.0625,-2.7792400845155747
stackoverflow,0.75,min_select_20,reference,id_recall,5,-0.010311111111111115,-0.01200000000000001,0.003970881669675898,-0.01253333333333333,-0.006753333333333368,0,0,5,0.0043771582993896345,0.0625,-2.59668052811876
stackoverflow,0.75,min_select_20,reference,false_accept_rate,5,-1.0842021724855044e-19,0.0,0.0006666666666666662,-0.000533333333333333,0.0005333333333333329,2,1,2,0.9999999999999998,1.0,-1.626303258728258e-16
stackoverflow,0.75,min_select_20,reference,false_reject_rate,5,0.010311111111111115,0.01200000000000001,0.003970881669675898,0.006753333333333338,0.01253333333333333,5,0,0,0.0043771582993896345,0.0625,2.59668052811876
stackoverflow,0.75,min_select_20,reference,effective_cluster_count,5,-52.8,-53.0,7.918333157931661,-59.2,-46.8,0,0,5,0.00011784149875736267,0.0625,-6.668070027731925
stackoverflow,0.75,default_mean_std,reference,oos_f1,5,0.08035743605093887,0.07856122151948985,0.007367130702312925,0.07499162146257413,0.08664812029143726,5,0,0,1.6766754213275192e-05,0.0625,10.90756215655445
stackoverflow,0.75,default_mean_std,reference,f1_all,5,0.21834815855315748,0.2160226507385945,0.021472634288077292,0.20137313154376088,0.23458132846963622,5,0,0,2.2160266967393987e-05,0.0625,10.168671231661389
stackoverflow,0.75,default_mean_std,reference,id_recall,5,0.23328888888888888,0.22888888888888892,0.020174791751644505,0.2181333333333333,0.24893333333333337,5,0,0,1.3290856913304713e-05,0.0625,11.563385226510347
stackoverflow,0.75,default_mean_std,reference,false_accept_rate,5,0.017599999999999998,0.01533333333333333,0.011221012035957859,0.009466666666666668,0.027866666666666668,5,0,0,0.024733533575718898,0.0625,1.568485974669718
stackoverflow,0.75,default_mean_std,reference,false_reject_rate,5,-0.23328888888888888,-0.22888888888888892,0.020174791751644505,-0.24893333333333337,-0.2181333333333333,0,0,5,1.3290856913304713e-05,0.0625,-11.563385226510347
stackoverflow,0.75,default_mean_std,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,default_mahalanobis_mean,reference,oos_f1,5,-0.007813891823459018,-0.00814952503185934,0.0020060943901602356,-0.009211187914654872,-0.0059925193273777325,0,0,5,0.000957000570850498,0.0625,-3.8950768527072586
stackoverflow,0.75,default_mahalanobis_mean,reference,f1_all,5,-0.035511959162743856,-0.034037212426744734,0.006087409739498479,-0.04059534865108624,-0.03102851308539989,0,0,5,0.0001993500475509377,0.0625,-5.8336732177436055
stackoverflow,0.75,default_mahalanobis_mean,reference,id_recall,5,-0.026622222222222235,-0.026444444444444493,0.004633213427705066,-0.030177777777777793,-0.022888888888888913,0,0,5,0.0002115558052587438,0.0625,-5.74595205630508
stackoverflow,0.75,default_mahalanobis_mean,reference,false_accept_rate,5,-0.0010666666666666667,-0.0006666666666666666,0.0025210227201585386,-0.003333333333333334,0.0005333333333333337,1,1,3,0.3976695210842276,0.625,-0.423108708278356
stackoverflow,0.75,default_mahalanobis_mean,reference,false_reject_rate,5,0.026622222222222235,0.026444444444444493,0.004633213427705066,0.022888888888888913,0.030177777777777793,5,0,0,0.0002115558052587438,0.0625,5.74595205630508
stackoverflow,0.75,default_mahalanobis_mean,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
