dataset,kir,variant,n_seeds,mean_oos_f1,std_oos_f1,mean_oos_precision,std_oos_precision,mean_oos_recall,std_oos_recall,mean_f1_all,std_f1_all,mean_f1_u,std_f1_u,mean_f1_k,std_f1_k,mean_accuracy,std_accuracy,mean_id_recall,std_id_recall,mean_auroc,std_auroc,mean_aupr_oos,std_aupr_oos,mean_fpr95,std_fpr95,mean_false_accept_rate,std_false_accept_rate,mean_false_reject_rate,std_false_reject_rate,mean_effective_cluster_count,std_effective_cluster_count,mean_minimum_cluster_size,std_minimum_cluster_size,mean_scoring_seconds,std_scoring_seconds,mean_samples_per_second,std_samples_per_second,mean_selected_balls,std_selected_balls,mean_filtered_balls,std_filtered_balls,mean_mean_balls_per_intent,std_mean_balls_per_intent,mean_mean_ball_radius,std_mean_ball_radius,mean_delta_vs_reference_oos_f1,std_delta_vs_reference_oos_f1,mean_delta_vs_single_oos_f1,std_delta_vs_single_oos_f1,mean_delta_vs_reference_false_accept_rate,std_delta_vs_reference_false_accept_rate,mean_delta_vs_single_false_accept_rate,std_delta_vs_single_false_accept_rate
stackoverflow,0.5,default_mean_std,5,0.802062458068384,0.015451641099678946,0.6838340063525341,0.023522906319730485,0.9704666666666666,0.011189280584559489,0.669068141743071,0.0581426902901845,0.802062458068384,0.015451641099678946,0.6557687101105397,0.062463066241593056,0.7571,0.02456442775867393,0.5497333333333334,0.05315355115135769,0.8611158666666666,0.03101008239579232,0.804349516450565,0.040620406227623244,0.35933333333333334,0.054947955173762164,0.029533333333333335,0.011189280584559494,0.45026666666666665,0.05315355115135769,69.8,8.136338242723197,10.0,0.0,0.6673095609992743,0.08217453606812165,9100.143555818055,1107.1869737899162,69.8,8.136338242723197,991.4,123.02357497650603,7.2700000000000005,0.4764451699828638,0.7509104221088507,0.007172717585049649,0.07286303049509987,0.009225239158796016,0.03656650210739272,0.05127885635666841,0.0216,0.010201851683776717,-0.26753333333333335,0.0804879563109358
stackoverflow,0.5,get_085,5,0.7458064355375678,0.008331214099077158,0.5982049185056179,0.010437412970192033,0.9902666666666666,0.005144576432192123,0.49343911605994917,0.03809205555321802,0.7458064355375678,0.008331214099077158,0.4682023841121873,0.041102599429723836,0.6612666666666667,0.014827526953459095,0.3344666666666667,0.029283670079642235,0.8519802666666667,0.03696317919232201,0.7923232509971224,0.04902237138439922,0.3812,0.086312931952415,0.009733333333333333,0.0051445764321921255,0.6655333333333333,0.029283670079642235,38.0,3.6742346141747673,10.0,0.0,0.46860802280716596,0.03912818652363549,12873.034942099297,1036.4722342399484,38.0,3.6742346141747673,728.8,158.1066096025084,3.8777777777777778,0.3269764215458258,0.7787713889931698,0.012106552294506927,0.01660700796428365,0.0047294169247773,-0.019689520423423514,0.05208536829574249,0.0017999999999999995,0.0037013511046643487,-0.28733333333333333,0.08120207988578727
stackoverflow,0.5,get_090,5,0.7497327646096675,0.008556139890760161,0.6032666657232355,0.011397026525867044,0.9903333333333333,0.0037342260837346874,0.5093167455996976,0.041376502613178205,0.7497327646096675,0.008556139890760161,0.4852751436987006,0.044676157757005876,0.6680666666666667,0.015782198128834198,0.3482,0.03279532487006852,0.8659617555555557,0.02397109322195294,0.8105899031592555,0.03237393165936612,0.3586666666666667,0.06088924371348357,0.009666666666666667,0.00373422608373468,0.6517999999999999,0.03279532487006852,47.4,1.6733200530681511,10.0,0.0,0.5288053508033045,0.07754874129840582,11519.31134809106,1478.7501592433994,47.4,1.6733200530681511,778.4,144.50190310165468,4.74,0.16733200530681522,0.7807185166197985,0.007737632520915183,0.020533337036383402,0.0024653987224088013,-0.015763191351323758,0.051403640330746854,0.0017333333333333337,0.0019635568633364184,-0.2874,0.0814099366034502
stackoverflow,0.5,get_095,5,0.7439226613275713,0.007932193618793973,0.5953843912122347,0.010507152117895867,0.9914,0.003507135583350047,0.48710451128767274,0.0403963264812562,0.7439226613275713,0.007932193618793973,0.4614226962836828,0.04366086389288834,0.6576333333333333,0.014926393476731838,0.3258,0.03105067542654178,0.858373311111111,0.02448725838761809,0.7993910900919253,0.03307769757331199,0.37006666666666665,0.05829112758864385,0.0086,0.003507135583350036,0.6742,0.03105067542654178,43.2,4.868264577855234,10.0,0.0,0.44894747219514103,0.03735895011533435,13439.9488316549,1132.8557919668347,43.2,4.868264577855234,846.0,124.73772484697642,4.4911111111111115,0.30188706906579454,0.7698184257066465,0.010402725914154875,0.014723233754287279,0.0018191407456862514,-0.021573294633419882,0.05226152849132283,0.0006666666666666666,0.0014907119849998597,-0.28846666666666665,0.08137280462988439
stackoverflow,0.5,min_get_10,5,0.7281924255796647,0.005692533504291809,0.5750458425414514,0.007057794538437797,0.9926,0.002113448997886311,0.42809292509822355,0.03044982633339537,0.7281924255796647,0.005692533504291809,0.3980829750500794,0.03293986140950937,0.6285999999999999,0.010992800674380783,0.26626666666666665,0.02141313200403484,0.8517144666666667,0.015291190528342576,0.7962836134122234,0.015289213398013929,0.3914666666666667,0.055203965236002545,0.0073999999999999995,0.0021134489978863144,0.7337333333333333,0.02141313200403484,76.2,12.275992831539126,10.0,0.0,0.6318084249971434,0.13273412625046926,9891.133523285627,2385.90605732877,76.2,12.275992831539126,688.4,81.25453833479088,7.75111111111111,1.0144815619350471,0.7512533003867236,0.00832145460907013,-0.001007001993619383,0.0023340180194729816,-0.03730353038132654,0.053972071993267236,-0.0005333333333333333,0.0008366600265340756,-0.28966666666666663,0.08245166934500343
stackoverflow,0.5,min_get_20,5,0.7311433282652067,0.005532090626366403,0.5791705957091409,0.007105820190293992,0.9913333333333334,0.0030368111930481035,0.44213354455205717,0.03109764892365443,0.7311433282652067,0.005532090626366403,0.4132325661807422,0.03367835809384282,0.6345,0.010523122688209565,0.2794666666666667,0.022053722285969468,0.8505779333333333,0.028153830924839397,0.7931609967926389,0.04108713670694408,0.3816,0.04505268520792567,0.008666666666666666,0.0030368111930480996,0.7205333333333332,0.022053722285969468,83.6,10.188228501560024,10.0,0.0,0.6967219445854426,0.14890725603575627,8968.68682036131,2139.939483886808,83.6,10.188228501560024,438.8,41.57763822056275,8.725,0.8584142356694697,0.7505265810132039,0.010048356507781015,0.0019439006919225177,0.0015348869277424654,-0.03435262769578464,0.05110804072314924,0.0007333333333333333,0.0010903618155864085,-0.2884,0.08182718917871303
stackoverflow,0.5,min_select_20,5,0.7276867366974828,0.006393063790128871,0.574335162133497,0.007987005378170726,0.9928666666666667,0.0026415483674878653,0.4236719674898632,0.03401524574047228,0.7276867366974828,0.006393063790128871,0.39327049056910124,0.03679319682572072,0.6275666666666666,0.012493109211792605,0.26386666666666664,0.024613230407874366,0.848706288888889,0.026416724810848523,0.7827644532064915,0.03083032428012111,0.36006666666666665,0.05221983446077852,0.0071333333333333335,0.0026415483674878597,0.7361333333333333,0.024613230407874366,37.2,5.215361924162119,20.2,0.4472135954999579,0.5401837954064831,0.08415020570842863,11320.487370018644,1717.0077047696982,37.2,5.215361924162119,1024.0,120.90698904529879,4.222222222222222,0.4969039949999533,0.7570053161674606,0.002828145857080243,-0.0015126908758012591,0.0016457003120539397,-0.03780921926350842,0.052707928482355726,-0.0007999999999999997,0.0006055300708194982,-0.2899333333333333,0.08188453930857631
stackoverflow,0.5,min_select_5,5,0.7272753986880292,0.005722291687986861,0.5740353187374725,0.006954025296669366,0.9922000000000001,0.002545147889176137,0.4255548781016135,0.03110428763634985,0.7272753986880292,0.005722291687986861,0.39538282604297204,0.033657937681253115,0.6269333333333333,0.011082142793200673,0.26353333333333334,0.021143162803453328,0.8402030666666667,0.025868126693903603,0.777737548047529,0.03460008739927696,0.40953333333333336,0.05161696534194075,0.0078,0.002545147889176143,0.7364666666666666,0.021143162803453328,155.2,7.12039324756716,5.0,0.0,1.0892965461942368,0.23671038804825734,5699.962979036929,1125.9636546883899,155.2,7.12039324756716,906.0,120.76216294849972,15.52,0.7120393247567158,0.7255526221330434,0.008430237502493452,-0.001924028885254936,0.0010375645328823588,-0.0382205572729621,0.051731736218176276,-0.00013333333333333323,0.0001825741858350552,-0.28926666666666667,0.08172630475488837
stackoverflow,0.5,select_085,5,0.729199427573284,0.006249432392941419,0.5764888048642725,0.007758201299712317,0.9920666666666665,0.0025755258362775775,0.43298039378929876,0.03399553971951929,0.729199427573284,0.006249432392941419,0.4033584904109002,0.03678444848095967,0.6305666666666667,0.012082241329966726,0.27093333333333336,0.023698804470549402,0.8476909333333333,0.03540406497216226,0.7865554428431313,0.044144746058209304,0.3914666666666667,0.05793799367523103,0.007933333333333332,0.002575525836277581,0.7290666666666666,0.023698804470549402,69.8,8.136338242723197,10.0,0.0,0.7002469933824613,0.09833198758858434,8701.912091003756,1192.8502889424824,69.8,8.136338242723197,991.4,123.02357497650603,7.2700000000000005,0.4764451699828638,0.7509104221088507,0.007172717585049649,0.0,0.0,-0.03629652838770716,0.05213910158766241,0.0,0.0,-0.28913333333333335,0.0817702064731811
stackoverflow,0.5,select_095,5,0.729199427573284,0.006249432392941419,0.5764888048642725,0.007758201299712317,0.9920666666666665,0.0025755258362775775,0.43298039378929876,0.03399553971951929,0.729199427573284,0.006249432392941419,0.4033584904109002,0.03678444848095967,0.6305666666666667,0.012082241329966726,0.27093333333333336,0.023698804470549402,0.8476909333333333,0.03540406497216226,0.7865554428431313,0.044144746058209304,0.3914666666666667,0.05793799367523103,0.007933333333333332,0.002575525836277581,0.7290666666666666,0.023698804470549402,69.8,8.136338242723197,10.0,0.0,0.7728088391944766,0.21218108197440286,8278.428168689108,2393.601228412872,69.8,8.136338242723197,991.4,123.02357497650603,7.2700000000000005,0.4764451699828638,0.7509104221088507,0.007172717585049649,0.0,0.0,-0.03629652838770716,0.05213910158766241,0.0,0.0,-0.28913333333333335,0.0817702064731811
stackoverflow,0.5,select_100,5,0.729199427573284,0.006249432392941419,0.5764888048642725,0.007758201299712317,0.9920666666666665,0.0025755258362775775,0.43298039378929876,0.03399553971951929,0.729199427573284,0.006249432392941419,0.4033584904109002,0.03678444848095967,0.6305666666666667,0.012082241329966726,0.27093333333333336,0.023698804470549402,0.8476909333333333,0.03540406497216226,0.7865554428431313,0.044144746058209304,0.3914666666666667,0.05793799367523103,0.007933333333333332,0.002575525836277581,0.7290666666666666,0.023698804470549402,69.8,8.136338242723197,10.0,0.0,0.6709222245961428,0.14446142365521092,9353.522889025317,2419.764437382468,69.8,8.136338242723197,991.4,123.02357497650603,7.2700000000000005,0.4764451699828638,0.7509104221088507,0.007172717585049649,0.0,0.0,-0.03629652838770716,0.05213910158766241,0.0,0.0,-0.28913333333333335,0.0817702064731811
stackoverflow,0.75,default_mahalanobis_mean,5,0.4480701413109826,0.0051184479567504115,0.2892011241125834,0.0042991535597209285,0.9944,0.003286335345031014,0.29542036395533466,0.025235785831747876,0.4480701413109826,0.0051184479567504115,0.28524371213162475,0.026597111911582386,0.38613333333333333,0.013129377576852442,0.1851111111111111,0.017654433220743126,0.7929603851851852,0.04756092690267896,0.46724698956358923,0.0869432458160453,0.4312888888888889,0.07776847563421273,0.0056,0.003286335345030997,0.8148888888888889,0.017654433220743126,96.6,3.361547262794322,10.0,0.0,1.118213129614014,0.16590620707260173,5448.525538718075,699.9610174270367,96.6,3.361547262794322,2041.2,164.7413123657815,7.293233433233434,0.964449237680466,0.7386553136211236,0.009481492278538934,-0.007813891823459018,0.0020060943901602356,-0.20798287301125215,0.05580794765067845,-0.0010666666666666667,0.0025210227201585386,-0.32266666666666666,0.08051224889557007
stackoverflow,0.75,default_mean_std,5,0.5362414691853805,0.010978078139936339,0.3698530336930727,0.01139737961658147,0.9757333333333333,0.015969415212280715,0.549280481671236,0.04012681292837037,0.5362414691853805,0.010978078139936339,0.550149749170293,0.04216519006986908,0.5720333333333333,0.021913783080264544,0.4450222222222222,0.03228407855886648,0.8097901925925927,0.04233361329577881,0.49589905618462016,0.07449875592340985,0.4224,0.06870394529257713,0.024266666666666666,0.0159694152122807,0.5549777777777778,0.03228407855886648,96.6,3.361547262794322,10.0,0.0,1.036789748398587,0.2862281557277941,6128.139524030759,1548.7551515857663,96.6,3.361547262794322,2041.2,164.7413123657815,7.293233433233434,0.964449237680466,0.7386553136211236,0.009481492278538934,0.08035743605093887,0.007367130702312925,-0.11981154513685428,0.055972249072270476,0.0176,0.011221012035957859,-0.304,0.08083865961833417
stackoverflow,0.75,get_085,5,0.47297990821234714,0.007956284557702854,0.3108985459225131,0.006918366024641654,0.9885333333333334,0.011521959709856462,0.38882872369592814,0.03466191921015772,0.47297990821234714,0.007956284557702854,0.38321864472816686,0.03653836034275883,0.4460333333333334,0.018211489047668044,0.2692,0.02597082883962859,0.8214736,0.035080670451773766,0.5188841492680724,0.053906405450175686,0.4429333333333333,0.11793547095188103,0.011466666666666667,0.011521959709856458,0.7308,0.02597082883962859,49.8,4.658325879540846,10.0,0.0,0.646542155998759,0.09748315276201394,9475.2654043963,1630.5941857492169,49.8,4.658325879540846,1612.0,164.79229350913226,3.6425274725274726,0.534857779346799,0.7717849465369064,0.013977630178514578,0.017095875077905442,0.0038868090622490685,-0.18307310610988772,0.05530396323880535,0.0048000000000000004,0.007278583500776629,-0.31679999999999997,0.07761357269618933
stackoverflow,0.75,get_090,5,0.47908737184268146,0.006834252496810495,0.31619571720496,0.005927820669662767,0.9884000000000001,0.00863584262117932,0.4126310437017905,0.02765081617790017,0.47908737184268146,0.006834252496810495,0.4082006218257311,0.02912927819854948,0.45876666666666666,0.014808312230335727,0.2872,0.020628160064686353,0.8266138074074073,0.03440371191020746,0.5239434750355512,0.06371899942050849,0.41533333333333333,0.10174344399056744,0.011600000000000001,0.008635842621179347,0.7128,0.020628160064686353,67.6,4.159326868617084,10.0,0.0,0.7554362637922167,0.1264930920612189,8129.4888833578325,1407.4651022310786,67.6,4.159326868617084,1673.2,182.07608299828948,4.7057142857142855,0.42876186245266434,0.7706967428314496,0.015410897357945702,0.023203338708239773,0.00281052838661329,-0.17696564247955338,0.05464611713480911,0.004933333333333334,0.004462186808181737,-0.31666666666666665,0.07856066304313998
stackoverflow,0.75,get_095,5,0.4689417526085671,0.005664159730880157,0.3071304991094655,0.005089257759367793,0.9913333333333334,0.004988876515698592,0.37735463152264875,0.027649638454246,0.4689417526085671,0.005664159730880157,0.3712488234502542,0.029142797124843207,0.4359,0.014130149012346296,0.25426666666666664,0.019758667421453418,0.8153313481481481,0.03682091991238835,0.4939905988238853,0.0686100050434253,0.42119999999999996,0.08099239409496774,0.008666666666666666,0.004988876515698589,0.7457333333333334,0.019758667421453418,66.8,5.310367218940701,10.0,0.0,0.7544091408140957,0.1381619539944048,8141.48916090893,1293.88989828993,66.8,5.310367218940701,1819.8,177.94858808093983,4.988538128538129,0.8610971276914311,0.7537059940851825,0.011108213066588149,0.013057719474125373,0.00256987525099613,-0.1871112617136678,0.0535799869296081,0.002,0.0006666666666666669,-0.3196,0.0801201874963136
stackoverflow,0.75,min_get_10,5,0.45422824430040964,0.0041988531914463135,0.2946118053282922,0.003757316021754502,0.9914666666666667,0.0059142013643244985,0.3270585076247802,0.02550336112260208,0.45422824430040964,0.0041988531914463135,0.31858052517973834,0.026951053123505885,0.4024333333333333,0.012109798603701972,0.20853333333333332,0.017002251121833168,0.793683911111111,0.04829348276928663,0.46874248248859834,0.07529648225693641,0.46342222222222224,0.10450749869722566,0.008533333333333334,0.005914201364324499,0.7914666666666668,0.017002251121833168,111.8,9.85900603509299,10.0,0.0,0.8601179596036672,0.10952197940055314,7064.792895233368,875.6295922876916,111.8,9.85900603509299,1419.2,127.41546217002079,8.165457875457875,1.123265714379056,0.7312451061545496,0.009234168204829448,-0.0016557888340320126,0.0021638606714076488,-0.20182477002182514,0.0552065958508341,0.0018666666666666664,0.0015202339001321834,-0.3197333333333333,0.08044404542565252
stackoverflow,0.75,min_get_20,5,0.45778448030785696,0.004845782071354909,0.2976098692917257,0.0041904937638958285,0.9914666666666667,0.004699881795203908,0.34049462073924797,0.025417388583581977,0.45778448030785696,0.004845782071354909,0.33267529676800744,0.026814152781360442,0.41079999999999994,0.012447891387700952,0.21982222222222222,0.016834268400871866,0.8278701037037036,0.03644204997815988,0.526403469083602,0.05449456309727144,0.4261333333333333,0.06614398809033081,0.008533333333333334,0.004699881795203885,0.7801777777777777,0.016834268400871866,115.2,7.362064927722384,10.0,0.0,0.9589326626155525,0.18883433813346667,6463.182248555009,1339.0506595995687,115.2,7.362064927722384,896.4,130.74708409750482,8.634761904761906,0.5957512074127814,0.7401898104426861,0.00761006518405022,0.0019004471734152873,0.0011521462252293928,-0.19826853401437786,0.05490445312357067,0.0018666666666666664,0.0015916448515084427,-0.3197333333333333,0.0815142795943004
stackoverflow,0.75,min_select_20,5,0.4526795999498942,0.004445744195030908,0.2931460939734932,0.0038738690823650595,0.9933333333333334,0.005077182070575937,0.31533584251911234,0.024453941600622992,0.4526795999498942,0.004445744195030908,0.30617959202372685,0.025826449181170413,0.3979666666666667,0.012169748468139245,0.20142222222222222,0.01682194334129614,0.7781674074074074,0.03973335628800388,0.43478815615321215,0.04953037774978029,0.45155555555555554,0.08009562186521375,0.006666666666666666,0.005077182070575939,0.7985777777777778,0.01682194334129614,43.8,6.418722614352485,20.4,0.8944271909999159,0.6604821495944634,0.1472529291145608,9378.040785404643,1653.5950047640115,43.8,6.418722614352485,2094.0,168.94229784160035,3.7914685314685315,0.508789294346266,0.7497286839935254,0.01088682689321764,-0.003204433184547495,0.001219269528874676,-0.20337341437234063,0.055095500281594365,-1.0842021724855044e-19,0.0006666666666666662,-0.3216,0.08098641861448129
stackoverflow,0.75,min_select_5,5,0.4533849191121794,0.005298504490413501,0.29376418994079573,0.0045663807303591925,0.9930666666666668,0.004361447262345638,0.32259541942942604,0.025600593554955538,0.4533849191121794,0.005298504490413501,0.3138761194505758,0.02698943161717908,0.3993666666666667,0.013457443211018107,0.20395555555555553,0.01886298877906182,0.8160889481481481,0.035583086549212106,0.499487725311455,0.061178602479580076,0.4442222222222222,0.08035184971789024,0.006933333333333333,0.004361447262345634,0.7960444444444444,0.01886298877906182,227.8,16.161683080669537,5.0,0.0,1.8019721881952138,0.4911204326559285,3533.7943065121763,943.3470519785667,227.8,16.161683080669537,1910.0,167.81984388027539,15.186666666666667,1.0774455387113024,0.7105527120161089,0.006800083447503028,-0.0024991140222622387,0.0013020896147199418,-0.20266809521005538,0.054940268788037934,0.0002666666666666667,0.0007601169500660917,-0.32133333333333336,0.08058397965959349
stackoverflow,0.75,select_085,5,0.4558840331344417,0.004201451885150529,0.2958358561114851,0.0035829735307632052,0.9933333333333334,0.004784233364802436,0.33093232311807846,0.02076337155778205,0.4558840331344417,0.004201451885150529,0.32260220911698767,0.02191473365295502,0.40553333333333336,0.010516785524949042,0.21173333333333333,0.01454698645131751,0.8032848592592593,0.04412659084290659,0.4815859856491138,0.06763131222870249,0.4393777777777778,0.08164472872387453,0.006666666666666666,0.0047842333648024414,0.7882666666666667,0.01454698645131751,96.6,3.361547262794322,10.0,0.0,0.9692136308178305,0.12030605423765921,6268.803704297976,790.5906571196838,96.6,3.361547262794322,2041.2,164.7413123657815,7.293233433233434,0.964449237680466,0.7386553136211236,0.009481492278538934,0.0,0.0,-0.20016898118779314,0.05448564573386308,0.0,0.0,-0.3216,0.08039707015114972
stackoverflow,0.75,select_095,5,0.4558840331344417,0.004201451885150529,0.2958358561114851,0.0035829735307632052,0.9933333333333334,0.004784233364802436,0.33093232311807846,0.02076337155778205,0.4558840331344417,0.004201451885150529,0.32260220911698767,0.02191473365295502,0.40553333333333336,0.010516785524949042,0.21173333333333333,0.01454698645131751,0.8032848592592593,0.04412659084290659,0.4815859856491138,0.06763131222870249,0.4393777777777778,0.08164472872387453,0.006666666666666666,0.0047842333648024414,0.7882666666666667,0.01454698645131751,96.6,3.361547262794322,10.0,0.0,1.0133823555894197,0.1620297482353063,6044.259433210505,975.0564543937857,96.6,3.361547262794322,2041.2,164.7413123657815,7.293233433233434,0.964449237680466,0.7386553136211236,0.009481492278538934,0.0,0.0,-0.20016898118779314,0.05448564573386308,0.0,0.0,-0.3216,0.08039707015114972
stackoverflow,0.75,select_100,5,0.4558840331344417,0.004201451885150529,0.2958358561114851,0.0035829735307632052,0.9933333333333334,0.004784233364802436,0.33093232311807846,0.02076337155778205,0.4558840331344417,0.004201451885150529,0.32260220911698767,0.02191473365295502,0.40553333333333336,0.010516785524949042,0.21173333333333333,0.01454698645131751,0.8032848592592593,0.04412659084290659,0.4815859856491138,0.06763131222870249,0.4393777777777778,0.08164472872387453,0.006666666666666666,0.0047842333648024414,0.7882666666666667,0.01454698645131751,96.6,3.361547262794322,10.0,0.0,0.9845201962045393,0.15162586579212525,6209.001008950105,932.6660036785772,96.6,3.361547262794322,2041.2,164.7413123657815,7.293233433233434,0.964449237680466,0.7386553136211236,0.009481492278538934,0.0,0.0,-0.20016898118779314,0.05448564573386308,0.0,0.0,-0.3216,0.08039707015114972
