dataset,kir,seed,protocol_version,method,target_known_recall,diagnostic_threshold,achieved_known_recall,oos_f1,oos_precision,oos_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,source_path
stackoverflow,0.5,87,protocol_v2_textoir_v1,lof,0.9,1.1235923528671266,0.9,0.5573770491803278,0.8095238095238095,0.425,0.575,0.1,0.8046947222222222,0.7642290227450175,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,lof,0.9,1.1119404673576354,0.9,0.5769728331177232,0.8168498168498168,0.446,0.554,0.1,0.8108693333333333,0.7782948427213431,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,lof,0.9,1.1201721549034118,0.9,0.5589519650655022,0.810126582278481,0.4266666666666667,0.5733333333333334,0.1,0.7830875,0.7544717510745129,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,msp,0.9,0.44525393172799943,0.9,0.7238979118329466,0.861878453038674,0.624,0.376,0.1,0.8844338888888889,0.8433184040424098,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,msp,0.9,0.4886735469520568,0.9,0.7111892208553017,0.8585572842998586,0.607,0.393,0.1,0.8914786666666666,0.8556920851196044,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,msp,0.9,0.429353405921181,0.9,0.7028301886792453,0.8563218390804598,0.596,0.404,0.1,0.8768295555555556,0.8362033751540754,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,msp,0.9,0.4295901822785923,0.9,0.822689975026757,0.8848810437452034,0.7686666666666667,0.23133333333333334,0.1,0.9235942222222222,0.8994156464266538,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,msp,0.9,0.5075774931007878,0.9,0.6907359650862924,0.8530132288094071,0.5803333333333334,0.4196666666666667,0.1,0.8679927777777778,0.8359682002216966,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,trainable_k1,0.9,1.1176733183515406,0.9,0.7302808772604849,0.8635122838944495,0.6326666666666667,0.36733333333333335,0.1,0.9058574444444444,0.8624639062641226,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/predictions.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,trainable_k1,0.9,1.1062452918601746,0.9,0.7954006205511954,0.8789834610730133,0.7263333333333334,0.27366666666666667,0.1,0.9267934444444444,0.9119942660488355,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,trainable_k1,0.9,1.13948393663474,0.9,0.7752829838560029,0.8744244453746337,0.6963333333333334,0.30366666666666664,0.1,0.9198784444444444,0.8888527044060599,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,trainable_k1,0.9,1.0830664991995997,0.9,0.8537686696769712,0.8912255257432923,0.8193333333333334,0.18066666666666667,0.1,0.9465268888888889,0.9319233325702037,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,trainable_k1,0.9,1.1365918051993051,0.9,0.8002181421559716,0.8800479808076769,0.7336666666666667,0.2663333333333333,0.1,0.9185344444444443,0.8724901009917846,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,energy,0.95,-2.9538544827780404,0.95,0.46078670901539215,0.8627630375114365,0.31433333333333335,0.6856666666666666,0.05,0.8810601111111112,0.8331347968765054,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,energy,0.95,-2.9488339420645024,0.95,0.5590118938700823,0.89067055393586,0.4073333333333333,0.5926666666666667,0.05,0.8961572222222223,0.8633895743679019,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,energy,0.95,-2.9445567728598747,0.95,0.4230287859824781,0.8492462311557789,0.2816666666666667,0.7183333333333334,0.05,0.8735341111111112,0.823413328647639,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,energy,0.95,-2.9566194807430866,0.95,0.6393088552915767,0.9079754601226994,0.49333333333333335,0.5066666666666667,0.05,0.9153276666666668,0.8899371431715313,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,energy,0.95,-2.949026780110943,0.95,0.4604105571847507,0.8626373626373627,0.314,0.686,0.05,0.8725861111111111,0.8314741083049535,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,knn,0.95,1.141541881263256,0.95,0.5245901639344263,0.8818897637795275,0.37333333333333335,0.6266666666666667,0.05,0.8819826111111111,0.8496700773377611,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,knn,0.95,1.1371625399589538,0.95,0.7148102815177478,0.9211356466876972,0.584,0.416,0.05,0.909156222222222,0.9020698319758267,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,knn,0.95,1.13939127266407,0.95,0.5924932975871313,0.8983739837398373,0.442,0.558,0.05,0.902258777777778,0.8803652616709202,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,knn,0.95,1.1361091801524161,0.95,0.6607142857142857,0.9119718309859155,0.518,0.482,0.05,0.9077848888888889,0.890540084586175,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,knn,0.95,1.1421731674671174,0.95,0.5440258839842848,0.8869630746043707,0.3923333333333333,0.6076666666666667,0.05,0.8708562222222223,0.8473561635479396,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,lof,0.95,1.1579714715480804,0.95,0.33773087071240104,0.810126582278481,0.21333333333333335,0.7866666666666666,0.05,0.7830837222222221,0.741197352251354,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,lof,0.95,1.1537431716918944,0.95,0.37587006960556846,0.8293515358361775,0.243,0.757,0.05,0.8306493333333334,0.7874712170661109,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,lof,0.95,1.1598984420299527,0.95,0.38004628439187454,0.8312710911136107,0.24633333333333332,0.7536666666666667,0.05,0.8046947222222222,0.7642290227450175,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,lof,0.95,1.1452278256416317,0.95,0.4006092916984006,0.8402555910543131,0.263,0.737,0.05,0.8108693333333333,0.7782948427213431,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,lof,0.95,1.1573424994945527,0.95,0.3750322414237813,0.8289623717217788,0.24233333333333335,0.7576666666666667,0.05,0.7830875,0.7544717510745129,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,msp,0.95,0.5864083040988183,0.95,0.5331781140861467,0.8841698841698842,0.38166666666666665,0.6183333333333333,0.05,0.8844338888888889,0.8433184040424098,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,msp,0.95,0.6095912409118988,0.95,0.5590118938700823,0.89067055393586,0.4073333333333333,0.5926666666666667,0.05,0.8914786666666666,0.8556920851196044,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,msp,0.95,0.5878849382749483,0.95,0.478628350639942,0.8685363716038562,0.3303333333333333,0.6696666666666666,0.05,0.8768295555555556,0.8362033751540754,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,msp,0.95,0.5782510903795736,0.95,0.693488179178764,0.9176728869374314,0.5573333333333333,0.44266666666666665,0.05,0.9235942222222222,0.8994156464266538,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,msp,0.95,0.6263805722335447,0.95,0.49101796407185627,0.8723404255319149,0.3416666666666667,0.6583333333333333,0.05,0.8679927777777778,0.8359682002216966,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.5,13,protocol_v2_textoir_v1,trainable_k1,0.95,1.221552190849235,0.95,0.48484848484848486,0.8704663212435233,0.336,0.664,0.05,0.9058574444444444,0.8624639062641226,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/predictions.jsonl
stackoverflow,0.5,42,protocol_v2_textoir_v1,trainable_k1,0.95,1.187924241649245,0.95,0.663555366991939,0.912485414235706,0.5213333333333333,0.4786666666666667,0.05,0.9267934444444444,0.9119942660488355,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl
stackoverflow,0.5,87,protocol_v2_textoir_v1,trainable_k1,0.95,1.2414791430349317,0.95,0.5823582358235824,0.8961218836565097,0.43133333333333335,0.5686666666666667,0.05,0.9198784444444444,0.8888527044060599,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl
stackoverflow,0.5,100,protocol_v2_textoir_v1,trainable_k1,0.95,1.1409152425661684,0.95,0.7425149700598802,0.9253731343283582,0.62,0.38,0.05,0.9465268888888889,0.9319233325702037,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl
stackoverflow,0.5,123,protocol_v2_textoir_v1,trainable_k1,0.95,1.250456200913179,0.95,0.5711045588568836,0.893541518807665,0.4196666666666667,0.5803333333333334,0.05,0.9185344444444443,0.8724901009917846,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,energy,0.75,-4.443354280664101,0.75,0.6718947634707817,0.5413779046066042,0.8853333333333333,0.11466666666666667,0.25,0.864577037037037,0.5713442781209875,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,energy,0.75,-4.371328159690921,0.75,0.6531554643406875,0.530859049207673,0.8486666666666667,0.15133333333333332,0.25,0.8689389629629629,0.6458257760206642,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,energy,0.75,-4.592514184356938,0.75,0.6822289156626506,0.5471014492753623,0.906,0.094,0.25,0.8769382222222223,0.6136139707900937,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,energy,0.75,-4.534753174751051,0.75,0.6096398305084746,0.5057117750439367,0.7673333333333333,0.23266666666666666,0.25,0.8217888888888889,0.531195759904709,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,energy,0.75,-4.4118821126653796,0.75,0.6809045226130653,0.5463709677419355,0.9033333333333333,0.09666666666666666,0.25,0.8864297777777779,0.6285103485850645,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,knn,0.75,1.0612943775951862,0.75,0.6349453978159126,0.520460358056266,0.814,0.186,0.25,0.8519051851851853,0.6119611008975528,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,knn,0.75,1.0588431812822818,0.75,0.6331684457172612,0.5194361384023921,0.8106666666666666,0.18933333333333333,0.25,0.8710802962962961,0.7208070395016911,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,knn,0.75,1.0543727993965148,0.75,0.6535008976660682,0.5310546060858691,0.8493333333333334,0.15066666666666667,0.25,0.8694279259259259,0.6583097667988727,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,knn,0.75,1.056531723588705,0.75,0.6103758602435151,0.5061457418788411,0.7686666666666667,0.23133333333333334,0.25,0.8340454814814814,0.5511828350623826,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,knn,0.75,1.0617235891520977,0.75,0.6517719568567026,0.5300751879699248,0.846,0.154,0.25,0.8683688888888889,0.6406189380690926,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,lof,0.75,1.068802684545517,0.75,0.6173294706347117,0.5102307357422725,0.7813333333333333,0.21866666666666668,0.25,0.8361897037037038,0.5855177645792103,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,lof,0.75,1.0630340874195099,0.75,0.6147757255936676,0.5087336244541485,0.7766666666666666,0.22333333333333333,0.25,0.8335985925925926,0.5849001054383901,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,lof,0.75,1.0702686607837677,0.75,0.5943775100401606,0.4966442953020134,0.74,0.26,0.25,0.8233427407407407,0.5613904939758232,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,lof,0.75,1.0615706145763397,0.75,0.43563766388557806,0.39385775862068967,0.48733333333333334,0.5126666666666667,0.25,0.6956999259259259,0.36081627682300704,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,lof,0.75,1.0645438432693481,0.75,0.5871905274488698,0.49232851985559567,0.7273333333333334,0.27266666666666667,0.25,0.8037902222222222,0.5279214772149543,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,msp,0.75,0.28267835061593394,0.75,0.6678507992895204,0.5391233101188038,0.8773333333333333,0.12266666666666666,0.25,0.8688278518518519,0.6029948636672519,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,msp,0.75,0.3051970115055713,0.75,0.6367177356530771,0.5214802211824755,0.8173333333333334,0.18266666666666667,0.25,0.8572251851851852,0.6398565624801327,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,msp,0.75,0.24861109348602387,0.75,0.6769153225806451,0.5441653160453809,0.8953333333333333,0.10466666666666667,0.25,0.8799167407407407,0.6338686843882229,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,msp,0.75,0.24699936727515193,0.75,0.616600790513834,0.5098039215686274,0.78,0.22,0.25,0.8371093333333333,0.5826487696385807,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,msp,0.75,0.32259786198034135,0.75,0.6620795107033639,0.5358910891089109,0.866,0.134,0.25,0.8815974814814815,0.653634813390636,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,trainable_k1,0.75,0.8651769290537392,0.75,0.7166951845514544,0.5658047086067155,0.9773333333333334,0.02266666666666667,0.25,0.9366668148148148,0.7860156586107498,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_13/predictions.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,trainable_k1,0.75,0.899019821032063,0.75,0.7103905674281503,0.5624270711785297,0.964,0.036,0.25,0.9275505185185186,0.8115610099826195,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_42/predictions.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,trainable_k1,0.75,0.9334630477740833,0.75,0.7151248164464024,0.5649651972157773,0.974,0.026,0.25,0.9305234074074071,0.7666542381963952,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_87/predictions.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,trainable_k1,0.75,0.8588915170615186,0.75,0.7091222030981067,0.5617452278924815,0.9613333333333334,0.03866666666666667,0.25,0.9126514074074075,0.7480205170589439,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_100/predictions.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,trainable_k1,0.75,0.8415314645256824,0.75,0.7204484523519376,0.5678063772570111,0.9853333333333333,0.014666666666666666,0.25,0.937789037037037,0.752448305020067,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_123/predictions.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,energy,0.85,-3.9350801117199774,0.85,0.6380713838447089,0.601534828807556,0.6793333333333333,0.32066666666666666,0.15,0.864577037037037,0.5713442781209875,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,energy,0.85,-3.9061020718096446,0.85,0.6603018170619033,0.6136233543216943,0.7146666666666667,0.2853333333333333,0.15,0.8689389629629629,0.6458257760206642,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,energy,0.85,-3.995308965296084,0.85,0.6741846997866504,0.6209994385176867,0.7373333333333333,0.26266666666666666,0.15,0.8769382222222223,0.6136139707900937,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,100,protocol_v2_textoir_v1,energy,0.85,-3.9819364153679513,0.85,0.5548172757475083,0.5529801324503312,0.5566666666666666,0.44333333333333336,0.15,0.8217888888888889,0.531195759904709,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,123,protocol_v2_textoir_v1,energy,0.85,-3.91592036743661,0.85,0.6782133090246126,0.6231155778894473,0.744,0.256,0.15,0.8864297777777779,0.6285103485850645,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
stackoverflow,0.75,13,protocol_v2_textoir_v1,knn,0.85,1.089773111641407,0.85,0.6150907354345749,0.5886654478976234,0.644,0.356,0.15,0.8519051851851853,0.6119611008975528,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,42,protocol_v2_textoir_v1,knn,0.85,1.0871657732129096,0.85,0.6440149625935162,0.6048009367681498,0.6886666666666666,0.31133333333333335,0.15,0.8710802962962961,0.7208070395016911,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
stackoverflow,0.75,87,protocol_v2_textoir_v1,knn,0.85,1.0860976760089398,0.85,0.6499068901303539,0.60801393728223,0.698,0.302,0.15,0.8694279259259259,0.6583097667988727,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__stackoverflow__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
