dataset,kir,seed,intent,n_known,n_oos,trainable_correct,trainable_wrong,trainable_rejected,adb_correct,adb_wrong,adb_rejected,trainable_oos_false_accept,adb_oos_false_accept,trainable_known_rejected_rate,adb_known_rejected_rate,delta_known_rejected_pp,trainable_oos_false_accept_rate,adb_oos_false_accept_rate,delta_oos_false_accept_pp,delta_known_acceptance_pp
banking77,0.75,13,unable_to_verify_identity,40,760,30,1,9,33,2,5,9,10,0.225,0.125,10.0,0.011842105263157895,0.013157894736842105,-0.13157894736842093,-10.0
banking77,0.75,13,verify_my_identity,40,760,31,2,7,38,0,2,11,28,0.175,0.05,12.499999999999998,0.014473684210526316,0.03684210526315789,-2.2368421052631575,-12.499999999999998
banking77,0.75,13,verify_source_of_funds,40,760,39,0,1,40,0,0,0,0,0.025,0.0,2.5,0.0,0.0,0.0,-2.5
banking77,0.75,13,verify_top_up,40,760,38,0,2,39,0,1,0,0,0.05,0.025,2.5,0.0,0.0,0.0,-2.5
banking77,0.75,13,virtual_card_not_working,40,760,27,3,10,32,4,4,0,0,0.25,0.1,15.0,0.0,0.0,0.0,-15.0
banking77,0.75,13,visa_or_mastercard,40,760,31,0,9,36,1,3,0,1,0.225,0.075,15.000000000000002,0.0,0.0013157894736842105,-0.13157894736842105,-15.000000000000002
banking77,0.75,13,wrong_amount_of_cash_received,40,760,33,1,6,35,1,4,10,1,0.15,0.1,4.999999999999999,0.013157894736842105,0.0013157894736842105,1.1842105263157894,-4.999999999999999
banking77,0.75,13,wrong_exchange_rate_for_cash_withdrawal,40,760,28,4,8,30,6,4,0,0,0.2,0.1,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,42,Refund_not_showing_up,40,760,34,1,5,35,0,5,7,20,0.125,0.125,0.0,0.009210526315789473,0.02631578947368421,-1.7105263157894735,-0.0
banking77,0.75,42,apple_pay_or_google_pay,40,760,36,0,4,37,0,3,0,0,0.1,0.075,2.500000000000001,0.0,0.0,0.0,-2.500000000000001
banking77,0.75,42,atm_support,40,760,34,0,6,37,0,3,0,0,0.15,0.075,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,42,automatic_top_up,40,760,34,1,5,34,0,6,0,0,0.125,0.15,-2.4999999999999996,0.0,0.0,0.0,2.4999999999999996
banking77,0.75,42,balance_not_updated_after_bank_transfer,40,760,33,6,1,33,3,4,9,18,0.025,0.1,-7.500000000000001,0.011842105263157895,0.02368421052631579,-1.1842105263157896,7.500000000000001
banking77,0.75,42,balance_not_updated_after_cheque_or_cash_deposit,40,760,31,0,9,36,0,4,0,0,0.225,0.1,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,42,beneficiary_not_allowed,40,760,29,1,10,32,6,2,0,0,0.25,0.05,20.0,0.0,0.0,0.0,-20.0
banking77,0.75,42,cancel_transfer,40,760,33,0,7,33,0,7,0,6,0.175,0.175,0.0,0.0,0.007894736842105263,-0.7894736842105263,-0.0
banking77,0.75,42,card_about_to_expire,40,760,35,0,5,37,0,3,0,0,0.125,0.075,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,42,card_arrival,40,760,27,7,6,33,4,3,1,6,0.15,0.075,7.5,0.0013157894736842105,0.007894736842105263,-0.6578947368421053,-7.5
banking77,0.75,42,card_delivery_estimate,40,760,30,2,8,33,3,4,1,2,0.2,0.1,10.0,0.0013157894736842105,0.002631578947368421,-0.13157894736842105,-10.0
banking77,0.75,42,card_not_working,40,760,38,0,2,36,1,3,5,6,0.05,0.075,-2.4999999999999996,0.006578947368421052,0.007894736842105263,-0.13157894736842113,2.4999999999999996
banking77,0.75,42,card_payment_fee_charged,40,760,33,0,7,35,2,3,2,8,0.175,0.075,10.0,0.002631578947368421,0.010526315789473684,-0.7894736842105263,-10.0
banking77,0.75,42,card_payment_not_recognised,40,760,28,0,12,30,1,9,1,10,0.3,0.225,7.499999999999998,0.0013157894736842105,0.013157894736842105,-1.1842105263157894,-7.499999999999998
banking77,0.75,42,card_payment_wrong_exchange_rate,40,760,37,0,3,36,2,2,0,0,0.075,0.05,2.4999999999999996,0.0,0.0,0.0,-2.4999999999999996
banking77,0.75,42,card_swallowed,40,760,30,0,10,32,5,3,0,0,0.25,0.075,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,42,change_pin,40,760,31,0,9,36,2,2,0,0,0.225,0.05,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,42,contactless_not_working,40,760,31,0,9,29,0,11,0,0,0.225,0.275,-5.000000000000002,0.0,0.0,0.0,5.000000000000002
banking77,0.75,42,country_support,40,760,34,0,6,34,0,6,5,1,0.15,0.15,0.0,0.006578947368421052,0.0013157894736842105,0.5263157894736842,-0.0
banking77,0.75,42,declined_card_payment,40,760,34,1,5,36,0,4,1,4,0.125,0.1,2.4999999999999996,0.0013157894736842105,0.005263157894736842,-0.39473684210526316,-2.4999999999999996
banking77,0.75,42,declined_cash_withdrawal,40,760,31,1,8,37,0,3,2,3,0.2,0.075,12.5,0.002631578947368421,0.003947368421052632,-0.13157894736842107,-12.5
banking77,0.75,42,declined_transfer,40,760,28,6,6,28,9,3,0,0,0.15,0.075,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,42,disposable_card_limits,40,760,32,1,7,34,2,4,0,1,0.175,0.1,7.499999999999998,0.0,0.0013157894736842105,-0.13157894736842105,-7.499999999999998
banking77,0.75,42,edit_personal_details,40,760,34,0,6,38,0,2,0,0,0.15,0.05,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,42,exchange_rate,40,760,36,0,4,38,0,2,2,6,0.1,0.05,5.0,0.002631578947368421,0.007894736842105263,-0.5263157894736843,-5.0
banking77,0.75,42,exchange_via_app,40,760,28,0,12,36,0,4,7,34,0.3,0.1,20.0,0.009210526315789473,0.04473684210526316,-3.552631578947368,-20.0
banking77,0.75,42,extra_charge_on_statement,40,760,28,1,11,35,1,4,1,4,0.275,0.1,17.5,0.0013157894736842105,0.005263157894736842,-0.39473684210526316,-17.5
banking77,0.75,42,failed_transfer,40,760,33,2,5,37,0,3,0,0,0.125,0.075,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,42,get_disposable_virtual_card,40,760,31,2,7,33,5,2,2,2,0.175,0.05,12.499999999999998,0.002631578947368421,0.002631578947368421,0.0,-12.499999999999998
banking77,0.75,42,get_physical_card,40,760,33,0,7,37,0,3,0,0,0.175,0.075,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,42,getting_spare_card,40,760,30,0,10,37,0,3,0,2,0.25,0.075,17.5,0.0,0.002631578947368421,-0.2631578947368421,-17.5
banking77,0.75,42,getting_virtual_card,40,760,35,0,5,37,0,3,0,2,0.125,0.075,5.0,0.0,0.002631578947368421,-0.2631578947368421,-5.0
banking77,0.75,42,lost_or_stolen_card,40,760,30,0,10,36,0,4,1,13,0.25,0.1,15.0,0.0013157894736842105,0.017105263157894738,-1.5789473684210527,-15.0
banking77,0.75,42,lost_or_stolen_phone,40,760,29,1,10,35,2,3,0,0,0.25,0.075,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,42,order_physical_card,40,760,35,2,3,35,1,4,1,16,0.075,0.1,-2.500000000000001,0.0013157894736842105,0.021052631578947368,-1.9736842105263157,2.500000000000001
banking77,0.75,42,passcode_forgotten,40,760,35,0,5,40,0,0,0,0,0.125,0.0,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,42,pending_card_payment,40,760,31,1,8,34,0,6,0,1,0.2,0.15,5.000000000000002,0.0,0.0013157894736842105,-0.13157894736842105,-5.000000000000002
banking77,0.75,42,pending_cash_withdrawal,40,760,30,0,10,33,0,7,0,0,0.25,0.175,7.500000000000001,0.0,0.0,0.0,-7.500000000000001
banking77,0.75,42,pending_top_up,40,760,33,3,4,33,3,4,6,10,0.1,0.1,0.0,0.007894736842105263,0.013157894736842105,-0.5263157894736841,-0.0
banking77,0.75,42,pending_transfer,40,760,22,14,4,31,5,4,0,3,0.1,0.1,0.0,0.0,0.003947368421052632,-0.39473684210526316,-0.0
banking77,0.75,42,pin_blocked,40,760,28,1,11,31,3,6,0,0,0.275,0.15,12.500000000000004,0.0,0.0,0.0,-12.500000000000004
banking77,0.75,42,reverted_card_payment?,40,760,33,1,6,31,1,8,1,0,0.15,0.2,-5.000000000000002,0.0013157894736842105,0.0,0.13157894736842105,5.000000000000002
banking77,0.75,42,supported_cards_and_currencies,40,760,33,0,7,34,2,4,2,20,0.175,0.1,7.499999999999998,0.002631578947368421,0.02631578947368421,-2.3684210526315788,-7.499999999999998
banking77,0.75,42,terminate_account,40,760,32,0,8,38,0,2,0,0,0.2,0.05,15.000000000000002,0.0,0.0,0.0,-15.000000000000002
banking77,0.75,42,top_up_by_bank_transfer_charge,40,760,32,0,8,32,4,4,2,9,0.2,0.1,10.0,0.002631578947368421,0.011842105263157895,-0.9210526315789475,-10.0
banking77,0.75,42,top_up_by_cash_or_cheque,40,760,31,2,7,35,2,3,1,2,0.175,0.075,10.0,0.0013157894736842105,0.002631578947368421,-0.13157894736842105,-10.0
banking77,0.75,42,top_up_reverted,40,760,32,1,7,37,0,3,13,24,0.175,0.075,10.0,0.017105263157894738,0.031578947368421054,-1.4473684210526316,-10.0
banking77,0.75,42,topping_up_by_card,40,760,30,1,9,27,5,8,13,11,0.225,0.2,2.4999999999999996,0.017105263157894738,0.014473684210526316,0.26315789473684226,-2.4999999999999996
banking77,0.75,42,transfer_fee_charged,40,760,31,4,5,34,2,4,0,2,0.125,0.1,2.4999999999999996,0.0,0.002631578947368421,-0.2631578947368421,-2.4999999999999996
banking77,0.75,42,transfer_into_account,40,760,28,2,10,29,4,7,0,2,0.25,0.175,7.500000000000001,0.0,0.002631578947368421,-0.2631578947368421,-7.500000000000001
banking77,0.75,42,transfer_not_received_by_recipient,40,760,30,2,8,33,4,3,2,1,0.2,0.075,12.5,0.002631578947368421,0.0013157894736842105,0.13157894736842105,-12.5
banking77,0.75,42,unable_to_verify_identity,40,760,31,1,8,33,3,4,0,0,0.2,0.1,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,42,verify_my_identity,40,760,30,6,4,36,2,2,0,0,0.1,0.05,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,42,verify_source_of_funds,40,760,38,0,2,39,0,1,0,0,0.05,0.025,2.5,0.0,0.0,0.0,-2.5
banking77,0.75,42,visa_or_mastercard,40,760,30,1,9,35,2,3,0,1,0.225,0.075,15.000000000000002,0.0,0.0013157894736842105,-0.13157894736842105,-15.000000000000002
banking77,0.75,42,why_verify_identity,40,760,35,3,2,31,8,1,0,0,0.05,0.025,2.5,0.0,0.0,0.0,-2.5
banking77,0.75,42,wrong_amount_of_cash_received,40,760,32,2,6,35,1,4,12,1,0.15,0.1,4.999999999999999,0.015789473684210527,0.0013157894736842105,1.4473684210526316,-4.999999999999999
banking77,0.75,42,wrong_exchange_rate_for_cash_withdrawal,40,760,29,4,7,33,3,4,0,0,0.175,0.1,7.499999999999998,0.0,0.0,0.0,-7.499999999999998
banking77,0.75,87,Refund_not_showing_up,40,760,33,1,6,37,0,3,0,0,0.15,0.075,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,87,activate_my_card,40,760,33,1,6,34,1,5,0,1,0.15,0.125,2.4999999999999996,0.0,0.0013157894736842105,-0.13157894736842105,-2.4999999999999996
banking77,0.75,87,age_limit,40,760,35,0,5,39,0,1,0,0,0.125,0.025,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,87,apple_pay_or_google_pay,40,760,33,0,7,37,0,3,0,0,0.175,0.075,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,87,atm_support,40,760,36,0,4,37,1,2,0,1,0.1,0.05,5.0,0.0,0.0013157894736842105,-0.13157894736842105,-5.0
banking77,0.75,87,automatic_top_up,40,760,33,0,7,34,0,6,0,3,0.175,0.15,2.4999999999999996,0.0,0.003947368421052632,-0.39473684210526316,-2.4999999999999996
banking77,0.75,87,balance_not_updated_after_cheque_or_cash_deposit,40,760,31,0,9,33,0,7,0,0,0.225,0.175,5.000000000000002,0.0,0.0,0.0,-5.000000000000002
banking77,0.75,87,card_about_to_expire,40,760,35,0,5,35,0,5,0,0,0.125,0.125,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,87,card_arrival,40,760,30,5,5,33,4,3,1,5,0.125,0.075,5.0,0.0013157894736842105,0.006578947368421052,-0.5263157894736842,-5.0
banking77,0.75,87,card_delivery_estimate,40,760,31,2,7,34,2,4,0,0,0.175,0.1,7.499999999999998,0.0,0.0,0.0,-7.499999999999998
banking77,0.75,87,card_linking,40,760,30,0,10,36,1,3,0,0,0.25,0.075,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,87,card_payment_fee_charged,40,760,33,0,7,35,3,2,3,10,0.175,0.05,12.499999999999998,0.003947368421052632,0.013157894736842105,-0.9210526315789472,-12.499999999999998
banking77,0.75,87,card_payment_not_recognised,40,760,31,0,9,30,1,9,3,10,0.225,0.225,0.0,0.003947368421052632,0.013157894736842105,-0.9210526315789472,-0.0
banking77,0.75,87,card_payment_wrong_exchange_rate,40,760,37,0,3,35,2,3,0,0,0.075,0.075,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,87,cash_withdrawal_charge,40,760,35,2,3,37,2,1,0,0,0.075,0.025,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,87,change_pin,40,760,31,0,9,37,1,2,0,0,0.225,0.05,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,87,contactless_not_working,40,760,31,0,9,30,0,10,0,0,0.225,0.25,-2.4999999999999996,0.0,0.0,0.0,2.4999999999999996
banking77,0.75,87,country_support,40,760,32,0,8,34,0,6,3,1,0.2,0.15,5.000000000000002,0.003947368421052632,0.0013157894736842105,0.26315789473684215,-5.000000000000002
banking77,0.75,87,declined_card_payment,40,760,34,0,6,35,1,4,1,12,0.15,0.1,4.999999999999999,0.0013157894736842105,0.015789473684210527,-1.4473684210526316,-4.999999999999999
banking77,0.75,87,declined_cash_withdrawal,40,760,34,0,6,38,0,2,7,28,0.15,0.05,10.0,0.009210526315789473,0.03684210526315789,-2.7631578947368416,-10.0
banking77,0.75,87,declined_transfer,40,760,28,4,8,27,5,8,0,0,0.2,0.2,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,87,direct_debit_payment_not_recognised,40,760,27,1,12,29,1,10,0,1,0.3,0.25,4.999999999999999,0.0,0.0013157894736842105,-0.13157894736842105,-4.999999999999999
banking77,0.75,87,edit_personal_details,40,760,32,0,8,37,0,3,0,0,0.2,0.075,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,87,exchange_charge,40,760,32,2,6,36,3,1,0,1,0.15,0.025,12.5,0.0,0.0013157894736842105,-0.13157894736842105,-12.5
banking77,0.75,87,exchange_rate,40,760,36,0,4,37,1,2,0,0,0.1,0.05,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,87,exchange_via_app,40,760,28,2,10,34,1,5,1,7,0.25,0.125,12.5,0.0013157894736842105,0.009210526315789473,-0.7894736842105262,-12.5
banking77,0.75,87,failed_transfer,40,760,34,0,6,37,0,3,13,21,0.15,0.075,7.5,0.017105263157894738,0.02763157894736842,-1.0526315789473681,-7.5
banking77,0.75,87,fiat_currency_support,40,760,31,2,7,35,3,2,10,15,0.175,0.05,12.499999999999998,0.013157894736842105,0.019736842105263157,-0.6578947368421052,-12.499999999999998
banking77,0.75,87,get_disposable_virtual_card,40,760,32,1,7,34,5,1,4,24,0.175,0.025,15.0,0.005263157894736842,0.031578947368421054,-2.6315789473684212,-15.0
banking77,0.75,87,get_physical_card,40,760,35,0,5,35,0,5,0,0,0.125,0.125,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,87,getting_virtual_card,40,760,36,0,4,38,0,2,0,4,0.1,0.05,5.0,0.0,0.005263157894736842,-0.5263157894736842,-5.0
banking77,0.75,87,lost_or_stolen_phone,40,760,27,0,13,34,0,6,0,1,0.325,0.15,17.5,0.0,0.0013157894736842105,-0.13157894736842105,-17.5
banking77,0.75,87,order_physical_card,40,760,35,2,3,35,2,3,2,31,0.075,0.075,0.0,0.002631578947368421,0.04078947368421053,-3.8157894736842106,-0.0
banking77,0.75,87,passcode_forgotten,40,760,35,0,5,40,0,0,0,0,0.125,0.0,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,87,pending_card_payment,40,760,29,0,11,35,0,5,0,1,0.275,0.125,15.000000000000002,0.0,0.0013157894736842105,-0.13157894736842105,-15.000000000000002
banking77,0.75,87,pending_cash_withdrawal,40,760,30,1,9,34,0,6,0,1,0.225,0.15,7.500000000000001,0.0,0.0013157894736842105,-0.13157894736842105,-7.500000000000001
banking77,0.75,87,pending_top_up,40,760,35,2,3,35,3,2,32,17,0.075,0.05,2.4999999999999996,0.042105263157894736,0.02236842105263158,1.9736842105263157,-2.4999999999999996
banking77,0.75,87,pending_transfer,40,760,27,6,7,32,4,4,6,25,0.175,0.1,7.499999999999998,0.007894736842105263,0.03289473684210526,-2.5,-7.499999999999998
banking77,0.75,87,pin_blocked,40,760,28,1,11,30,3,7,0,0,0.275,0.175,10.000000000000004,0.0,0.0,0.0,-10.000000000000004
banking77,0.75,87,request_refund,40,760,33,0,7,34,1,5,0,9,0.175,0.125,4.999999999999999,0.0,0.011842105263157895,-1.1842105263157896,-4.999999999999999
banking77,0.75,87,reverted_card_payment?,40,760,31,1,8,34,1,5,0,0,0.2,0.125,7.500000000000001,0.0,0.0,0.0,-7.500000000000001
banking77,0.75,87,terminate_account,40,760,32,0,8,39,0,1,0,0,0.2,0.025,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,87,top_up_by_bank_transfer_charge,40,760,30,2,8,33,2,5,0,1,0.2,0.125,7.500000000000001,0.0,0.0013157894736842105,-0.13157894736842105,-7.500000000000001
banking77,0.75,87,top_up_by_card_charge,40,760,37,0,3,38,1,1,1,0,0.075,0.025,5.0,0.0013157894736842105,0.0,0.13157894736842105,-5.0
banking77,0.75,87,top_up_by_cash_or_cheque,40,760,32,2,6,36,1,3,1,3,0.15,0.075,7.5,0.0013157894736842105,0.003947368421052632,-0.26315789473684215,-7.5
banking77,0.75,87,topping_up_by_card,40,760,27,0,13,30,1,9,5,24,0.325,0.225,10.0,0.006578947368421052,0.031578947368421054,-2.5,-10.0
banking77,0.75,87,transaction_charged_twice,40,760,34,0,6,38,0,2,0,0,0.15,0.05,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,87,transfer_fee_charged,40,760,32,3,5,32,2,6,0,5,0.125,0.15,-2.4999999999999996,0.0,0.006578947368421052,-0.6578947368421052,2.4999999999999996
banking77,0.75,87,transfer_into_account,40,760,27,2,11,29,1,10,1,8,0.275,0.25,2.500000000000002,0.0013157894736842105,0.010526315789473684,-0.9210526315789472,-2.500000000000002
banking77,0.75,87,transfer_timing,40,760,28,0,12,34,4,2,7,6,0.3,0.05,25.0,0.009210526315789473,0.007894736842105263,0.13157894736842093,-25.0
banking77,0.75,87,unable_to_verify_identity,40,760,30,1,9,34,2,4,10,10,0.225,0.1,12.5,0.013157894736842105,0.013157894736842105,0.0,-12.5
banking77,0.75,87,verify_my_identity,40,760,31,2,7,37,1,2,12,24,0.175,0.05,12.499999999999998,0.015789473684210527,0.031578947368421054,-1.5789473684210527,-12.499999999999998
banking77,0.75,87,verify_source_of_funds,40,760,39,0,1,39,0,1,0,0,0.025,0.025,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,87,verify_top_up,40,760,38,0,2,39,0,1,0,0,0.05,0.025,2.5,0.0,0.0,0.0,-2.5
banking77,0.75,87,virtual_card_not_working,40,760,25,0,15,33,3,4,0,0,0.375,0.1,27.500000000000004,0.0,0.0,0.0,-27.500000000000004
banking77,0.75,87,visa_or_mastercard,40,760,31,0,9,35,1,4,0,1,0.225,0.1,12.5,0.0,0.0013157894736842105,-0.13157894736842105,-12.5
banking77,0.75,87,wrong_amount_of_cash_received,40,760,32,2,6,35,1,4,7,2,0.15,0.1,4.999999999999999,0.009210526315789473,0.002631578947368421,0.6578947368421052,-4.999999999999999
banking77,0.75,87,wrong_exchange_rate_for_cash_withdrawal,40,760,28,4,8,31,4,5,0,0,0.2,0.125,7.500000000000001,0.0,0.0,0.0,-7.500000000000001
banking77,0.75,100,Refund_not_showing_up,40,760,34,0,6,36,0,4,8,18,0.15,0.1,4.999999999999999,0.010526315789473684,0.02368421052631579,-1.3157894736842106,-4.999999999999999
banking77,0.75,100,activate_my_card,40,760,34,1,5,34,2,4,0,2,0.125,0.1,2.4999999999999996,0.0,0.002631578947368421,-0.2631578947368421,-2.4999999999999996
banking77,0.75,100,age_limit,40,760,34,0,6,40,0,0,0,0,0.15,0.0,15.0,0.0,0.0,0.0,-15.0
banking77,0.75,100,apple_pay_or_google_pay,40,760,34,0,6,37,0,3,0,0,0.15,0.075,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,100,atm_support,40,760,32,1,7,37,1,2,0,0,0.175,0.05,12.499999999999998,0.0,0.0,0.0,-12.499999999999998
banking77,0.75,100,automatic_top_up,40,760,33,0,7,33,1,6,0,1,0.175,0.15,2.4999999999999996,0.0,0.0013157894736842105,-0.13157894736842105,-2.4999999999999996
banking77,0.75,100,balance_not_updated_after_bank_transfer,40,760,34,3,3,33,4,3,18,27,0.075,0.075,0.0,0.02368421052631579,0.035526315789473684,-1.1842105263157894,-0.0
banking77,0.75,100,balance_not_updated_after_cheque_or_cash_deposit,40,760,32,0,8,35,0,5,0,0,0.2,0.125,7.500000000000001,0.0,0.0,0.0,-7.500000000000001
banking77,0.75,100,card_acceptance,40,760,30,0,10,37,0,3,0,0,0.25,0.075,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,100,card_arrival,40,760,31,5,4,30,5,5,2,2,0.1,0.125,-2.4999999999999996,0.002631578947368421,0.002631578947368421,0.0,2.4999999999999996
banking77,0.75,100,card_delivery_estimate,40,760,31,2,7,34,3,3,0,0,0.175,0.075,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,100,card_payment_not_recognised,40,760,26,2,12,28,2,10,1,8,0.3,0.25,4.999999999999999,0.0013157894736842105,0.010526315789473684,-0.9210526315789472,-4.999999999999999
banking77,0.75,100,card_payment_wrong_exchange_rate,40,760,37,0,3,36,1,3,0,0,0.075,0.075,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,100,card_swallowed,40,760,31,0,9,32,5,3,0,0,0.225,0.075,15.000000000000002,0.0,0.0,0.0,-15.000000000000002
banking77,0.75,100,cash_withdrawal_charge,40,760,33,0,7,37,0,3,0,0,0.175,0.075,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,100,cash_withdrawal_not_recognised,40,760,36,0,4,35,2,3,7,9,0.1,0.075,2.500000000000001,0.009210526315789473,0.011842105263157895,-0.26315789473684226,-2.500000000000001
banking77,0.75,100,compromised_card,40,760,25,0,15,30,2,8,1,0,0.375,0.2,17.5,0.0013157894736842105,0.0,0.13157894736842105,-17.5
banking77,0.75,100,country_support,40,760,31,0,9,36,0,4,0,0,0.225,0.1,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,100,declined_card_payment,40,760,33,0,7,38,1,1,17,38,0.175,0.025,15.0,0.02236842105263158,0.05,-2.7631578947368425,-15.0
banking77,0.75,100,declined_cash_withdrawal,40,760,33,0,7,36,0,4,11,13,0.175,0.1,7.499999999999998,0.014473684210526316,0.017105263157894738,-0.26315789473684226,-7.499999999999998
banking77,0.75,100,declined_transfer,40,760,26,4,10,27,3,10,0,2,0.25,0.25,0.0,0.0,0.002631578947368421,-0.2631578947368421,-0.0
banking77,0.75,100,disposable_card_limits,40,760,31,1,8,34,3,3,0,0,0.2,0.075,12.5,0.0,0.0,0.0,-12.5
banking77,0.75,100,edit_personal_details,40,760,34,0,6,37,0,3,0,0,0.15,0.075,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,100,exchange_charge,40,760,31,2,7,35,3,2,0,0,0.175,0.05,12.499999999999998,0.0,0.0,0.0,-12.499999999999998
banking77,0.75,100,exchange_rate,40,760,35,0,5,37,0,3,0,0,0.125,0.075,5.0,0.0,0.0,0.0,-5.0
banking77,0.75,100,extra_charge_on_statement,40,760,28,0,12,35,0,5,4,3,0.3,0.125,17.5,0.005263157894736842,0.003947368421052632,0.13157894736842102,-17.5
banking77,0.75,100,failed_transfer,40,760,34,0,6,37,0,3,16,17,0.15,0.075,7.5,0.021052631578947368,0.02236842105263158,-0.13157894736842113,-7.5
banking77,0.75,100,fiat_currency_support,40,760,29,2,9,35,1,4,8,21,0.225,0.1,12.5,0.010526315789473684,0.02763157894736842,-1.7105263157894735,-12.5
banking77,0.75,100,get_disposable_virtual_card,40,760,31,1,8,33,6,1,0,0,0.2,0.025,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,100,get_physical_card,40,760,34,0,6,37,0,3,4,11,0.15,0.075,7.5,0.005263157894736842,0.014473684210526316,-0.9210526315789475,-7.5
banking77,0.75,100,getting_spare_card,40,760,30,0,10,35,0,5,0,2,0.25,0.125,12.5,0.0,0.002631578947368421,-0.2631578947368421,-12.5
banking77,0.75,100,getting_virtual_card,40,760,35,0,5,38,0,2,0,0,0.125,0.05,7.5,0.0,0.0,0.0,-7.5
banking77,0.75,100,lost_or_stolen_card,40,760,30,0,10,37,0,3,1,12,0.25,0.075,17.5,0.0013157894736842105,0.015789473684210527,-1.4473684210526316,-17.5
banking77,0.75,100,lost_or_stolen_phone,40,760,30,1,9,36,1,3,0,0,0.225,0.075,15.000000000000002,0.0,0.0,0.0,-15.000000000000002
banking77,0.75,100,order_physical_card,40,760,35,1,4,36,1,3,2,2,0.1,0.075,2.500000000000001,0.002631578947368421,0.002631578947368421,0.0,-2.500000000000001
banking77,0.75,100,passcode_forgotten,40,760,36,0,4,40,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,100,pending_card_payment,40,760,28,0,12,35,0,5,0,5,0.3,0.125,17.5,0.0,0.006578947368421052,-0.6578947368421052,-17.5
banking77,0.75,100,pending_cash_withdrawal,40,760,30,0,10,36,1,3,0,0,0.25,0.075,17.5,0.0,0.0,0.0,-17.5
banking77,0.75,100,pending_transfer,40,760,23,13,4,33,3,4,0,13,0.1,0.1,0.0,0.0,0.017105263157894738,-1.710526315789474,-0.0
banking77,0.75,100,pin_blocked,40,760,28,1,11,33,3,4,1,6,0.275,0.1,17.5,0.0013157894736842105,0.007894736842105263,-0.6578947368421053,-17.5
banking77,0.75,100,receiving_money,40,760,34,0,6,33,1,6,5,5,0.15,0.15,0.0,0.006578947368421052,0.006578947368421052,0.0,-0.0
banking77,0.75,100,supported_cards_and_currencies,40,760,33,0,7,34,3,3,0,1,0.175,0.075,10.0,0.0,0.0013157894736842105,-0.13157894736842105,-10.0
banking77,0.75,100,terminate_account,40,760,32,0,8,36,0,4,0,0,0.2,0.1,10.0,0.0,0.0,0.0,-10.0
banking77,0.75,100,top_up_by_bank_transfer_charge,40,760,31,1,8,29,3,8,0,0,0.2,0.2,0.0,0.0,0.0,0.0,-0.0
banking77,0.75,100,top_up_by_card_charge,40,760,36,3,1,37,1,2,1,1,0.025,0.05,-2.5,0.0013157894736842105,0.0013157894736842105,0.0,2.5
banking77,0.75,100,top_up_reverted,40,760,34,0,6,36,0,4,33,39,0.15,0.1,4.999999999999999,0.04342105263157895,0.05131578947368421,-0.789473684210526,-4.999999999999999
banking77,0.75,100,topping_up_by_card,40,760,29,1,10,28,2,10,14,10,0.25,0.25,0.0,0.018421052631578946,0.013157894736842105,0.5263157894736841,-0.0
banking77,0.75,100,transaction_charged_twice,40,760,34,0,6,38,0,2,0,0,0.15,0.05,10.0,0.0,0.0,0.0,-10.0
