dataset,kir,intent,n_known,n_oos,delta_known_rejected_pp,delta_known_rejected_std_pp,delta_oos_false_accept_pp,delta_oos_false_accept_std_pp,trainable_known_rejected_rate,adb_known_rejected_rate,trainable_oos_false_accept_rate,adb_oos_false_accept_rate,n_seeds
stackoverflow,0.5,sharepoint,300.0,3000.0,-3.222222222222222,1.677740985615722,1.133333333333333,1.0203485243342643,0.15666666666666668,0.18888888888888888,0.013777777777777778,0.0024444444444444444,3
stackoverflow,0.5,spring,300.0,3000.0,-5.333333333333333,0.9428090415820638,1.7833333333333332,0.4006938426723765,0.12666666666666668,0.18,0.025500000000000002,0.007666666666666666,2
stackoverflow,0.5,svn,300.0,3000.0,-1.3333333333333328,1.784708711578779,-0.08333333333333334,0.07934920476158722,0.1525,0.16583333333333333,0.0009166666666666666,0.00175,4
stackoverflow,0.5,visual-studio,300.0,3000.0,-5.166666666666668,2.1213203435596424,-0.36666666666666664,0.3299831645537222,0.20166666666666666,0.25333333333333335,0.0025,0.006166666666666667,2
stackoverflow,0.5,wordpress,300.0,3000.0,1.9999999999999996,2.3570226039551567,0.08333333333333333,0.11785113019775792,0.14666666666666667,0.12666666666666668,0.0016666666666666666,0.0008333333333333333,2
stackoverflow,0.75,ajax,300.0,1500.0,-4.500000000000001,1.9720265943665392,-0.35,0.6143349309679593,0.17833333333333334,0.22333333333333333,0.004,0.0075,4
stackoverflow,0.75,apache,300.0,1500.0,-8.5,1.8155705153742439,-0.01666666666666665,0.27419917065006816,0.17916666666666667,0.26416666666666666,0.0045000000000000005,0.004666666666666666,4
stackoverflow,0.75,bash,300.0,1500.0,-9.75,0.4194352464039322,0.2833333333333333,0.18358568490953672,0.16916666666666666,0.26666666666666666,0.004666666666666667,0.0018333333333333333,4
stackoverflow,0.75,cocoa,300.0,1500.0,-8.916666666666668,2.4701926750461904,-1.1666666666666667,0.43716256828680017,0.1975,0.2866666666666667,0.013000000000000001,0.02466666666666667,4
stackoverflow,0.75,drupal,300.0,1500.0,-1.4666666666666661,1.215638835254031,0.06666666666666668,0.09428090415820635,0.13733333333333334,0.152,0.0008,0.00013333333333333334,5
stackoverflow,0.75,excel,300.0,1500.0,-3.8666666666666663,0.7673909622147567,0.026666666666666672,0.03651483716701108,0.15533333333333332,0.194,0.0021333333333333334,0.0018666666666666669,5
stackoverflow,0.75,haskell,300.0,1500.0,-4.333333333333337,,-0.06666666666666667,,0.21,0.25333333333333335,0.0,0.0006666666666666666,1
stackoverflow,0.75,hibernate,300.0,1500.0,-1.5555555555555547,0.3849001794597503,-0.11111111111111109,0.10183501544346311,0.12555555555555556,0.1411111111111111,0.010222222222222223,0.011333333333333334,3
stackoverflow,0.75,linq,300.0,1500.0,1.0000000000000009,0.8164965809277264,0.0,0.0,0.15000000000000002,0.14,0.0,0.0,4
stackoverflow,0.75,magento,300.0,1500.0,-0.13333333333333308,0.6497862896539315,0.0,0.0,0.13733333333333334,0.13866666666666666,0.0,0.0,5
stackoverflow,0.75,matlab,300.0,1500.0,1.5555555555555562,0.8388704928078623,-0.044444444444444446,0.03849001794597505,0.17333333333333334,0.15777777777777777,0.0,0.0004444444444444444,3
stackoverflow,0.75,oracle,300.0,1500.0,-1.8666666666666665,1.0165300454651278,-0.09333333333333335,0.1801234144814173,0.184,0.20266666666666663,0.0026666666666666666,0.0036000000000000003,5
stackoverflow,0.75,osx,300.0,1500.0,-3.25,2.1322045624883867,0.1000000000000002,3.9231506612811997,0.15666666666666668,0.18916666666666665,0.034333333333333334,0.03333333333333333,4
stackoverflow,0.75,qt,300.0,1500.0,-0.1111111111111105,1.2619796324000605,-0.044444444444444446,0.03849001794597505,0.07555555555555556,0.07666666666666666,0.0011111111111111111,0.0015555555555555555,3
stackoverflow,0.75,scala,300.0,1500.0,-1.4166666666666667,1.3437096247164244,-0.06666666666666667,0.0,0.195,0.20916666666666667,0.00016666666666666666,0.0008333333333333333,4
stackoverflow,0.75,sharepoint,300.0,1500.0,-3.7777777777777772,2.589151155051342,0.8222222222222223,1.4256902162084837,0.1577777777777778,0.19555555555555557,0.009555555555555555,0.0013333333333333333,3
stackoverflow,0.75,spring,300.0,1500.0,-7.111111111111111,1.387777332977423,2.466666666666667,2.6890725373464943,0.12666666666666668,0.19777777777777775,0.031111111111111114,0.0064444444444444445,3
stackoverflow,0.75,svn,300.0,1500.0,-2.133333333333334,1.538397434561911,-0.026666666666666672,0.059628479399994404,0.14666666666666667,0.168,0.0008,0.0010666666666666667,5
stackoverflow,0.75,visual-studio,300.0,1500.0,-6.5555555555555545,2.1688023662159073,-0.2888888888888889,0.19245008972987526,0.20666666666666667,0.2722222222222222,0.0022222222222222222,0.005111111111111111,3
stackoverflow,0.75,wordpress,300.0,1500.0,0.11111111111111087,2.694301256218253,0.022222222222222223,0.03849001794597505,0.13333333333333333,0.1322222222222222,0.0008888888888888888,0.0006666666666666666,3
