dataset,kir,intent,known_count_mean,trainable_correct_rate,mogb_correct_rate,trainable_reject_rate,mogb_reject_rate,trainable_wrong_intent_rate,mogb_wrong_intent_rate,n_seeds,correct_rate_delta
clinc150,0.75,who_made_you,30.0,0.8666666666666667,0.25,0.13333333333333333,0.75,0.0,0.0,2,0.6166666666666667
clinc150,0.75,yes,30.0,0.6416666666666666,0.09166666666666667,0.35,0.9083333333333333,0.008333333333333333,0.0,4,0.5499999999999999
stackoverflow,0.25,ajax,300.0,0.81,0.32499999999999996,0.16999999999999998,0.675,0.02,0.0,2,0.4850000000000001
stackoverflow,0.25,apache,300.0,0.8155555555555556,0.2777777777777778,0.17555555555555555,0.7222222222222222,0.008888888888888889,0.0,3,0.5377777777777778
stackoverflow,0.25,bash,300.0,0.84,0.3,0.15333333333333332,0.7,0.006666666666666667,0.0,1,0.54
stackoverflow,0.25,drupal,300.0,0.845,0.12833333333333333,0.15,0.8683333333333334,0.005,0.0033333333333333335,2,0.7166666666666667
stackoverflow,0.25,excel,300.0,0.8516666666666667,0.3983333333333333,0.14666666666666667,0.6016666666666667,0.0016666666666666668,0.0,2,0.45333333333333337
stackoverflow,0.25,linq,300.0,0.8555555555555555,0.43333333333333335,0.14222222222222222,0.5666666666666668,0.0022222222222222222,0.0,3,0.42222222222222217
stackoverflow,0.25,oracle,300.0,0.8333333333333334,0.33,0.16499999999999998,0.67,0.0016666666666666668,0.0,2,0.5033333333333334
stackoverflow,0.25,osx,300.0,0.8333333333333334,0.23,0.16333333333333333,0.7666666666666667,0.0033333333333333335,0.0033333333333333335,1,0.6033333333333334
stackoverflow,0.25,qt,300.0,0.93,0.42,0.07,0.58,0.0,0.0,1,0.51
stackoverflow,0.25,scala,300.0,0.8,0.44,0.2,0.56,0.0,0.0,1,0.36000000000000004
stackoverflow,0.25,sharepoint,300.0,0.85,0.006666666666666667,0.15,0.99,0.0,0.0033333333333333335,1,0.8433333333333333
stackoverflow,0.25,svn,300.0,0.8433333333333333,0.43833333333333335,0.14916666666666667,0.5608333333333333,0.007500000000000001,0.0008333333333333334,4,0.4049999999999999
stackoverflow,0.25,visual-studio,300.0,0.7766666666666666,0.26666666666666666,0.21333333333333335,0.7333333333333333,0.01,0.0,1,0.51
stackoverflow,0.25,wordpress,300.0,0.8366666666666667,0.22333333333333333,0.16333333333333333,0.7766666666666666,0.0,0.0,1,0.6133333333333333
stackoverflow,0.5,ajax,300.0,0.7988888888888889,0.2911111111111111,0.1822222222222222,0.7077777777777777,0.01888888888888889,0.0011111111111111111,3,0.5077777777777778
stackoverflow,0.5,apache,300.0,0.8158333333333333,0.26416666666666666,0.17333333333333334,0.7324999999999999,0.010833333333333334,0.0033333333333333335,4,0.5516666666666666
stackoverflow,0.5,bash,300.0,0.8166666666666667,0.18333333333333332,0.15333333333333332,0.8166666666666667,0.03,0.0,1,0.6333333333333333
stackoverflow,0.5,cocoa,300.0,0.78,0.3,0.21666666666666667,0.7,0.0033333333333333335,0.0,1,0.48000000000000004
stackoverflow,0.5,drupal,300.0,0.845,0.03666666666666667,0.14833333333333332,0.95,0.006666666666666667,0.013333333333333334,2,0.8083333333333333
stackoverflow,0.5,excel,300.0,0.8383333333333334,0.24,0.15666666666666668,0.76,0.005,0.0,4,0.5983333333333334
stackoverflow,0.5,haskell,300.0,0.8,0.3566666666666667,0.2,0.6433333333333333,0.0,0.0,1,0.44333333333333336
stackoverflow,0.5,hibernate,300.0,0.8688888888888888,0.3811111111111111,0.12444444444444445,0.6177777777777779,0.006666666666666667,0.0011111111111111111,3,0.4877777777777777
stackoverflow,0.5,linq,300.0,0.8416666666666667,0.3775,0.1525,0.6224999999999999,0.005833333333333334,0.0,4,0.46416666666666667
stackoverflow,0.5,magento,300.0,0.84,0.016666666666666666,0.15,0.98,0.01,0.0033333333333333335,1,0.8233333333333333
stackoverflow,0.5,oracle,300.0,0.815,0.2708333333333333,0.18333333333333335,0.7291666666666667,0.0016666666666666668,0.0,4,0.5441666666666667
stackoverflow,0.5,osx,300.0,0.8222222222222223,0.21,0.16222222222222224,0.79,0.015555555555555557,0.0,3,0.6122222222222223
stackoverflow,0.5,qt,300.0,0.9116666666666666,0.4,0.07999999999999999,0.6000000000000001,0.008333333333333333,0.0,2,0.5116666666666666
stackoverflow,0.5,scala,300.0,0.8008333333333333,0.3825,0.19416666666666665,0.6166666666666667,0.005,0.0008333333333333334,4,0.4183333333333333
stackoverflow,0.5,sharepoint,300.0,0.8344444444444444,0.0044444444444444444,0.15666666666666668,0.9877777777777778,0.008888888888888889,0.007777777777777778,3,0.83
stackoverflow,0.5,spring,300.0,0.8666666666666667,0.3883333333333333,0.12666666666666668,0.6116666666666666,0.006666666666666667,0.0,2,0.4783333333333334
stackoverflow,0.5,svn,300.0,0.8308333333333333,0.38666666666666666,0.1525,0.6133333333333333,0.016666666666666666,0.0,4,0.44416666666666665
stackoverflow,0.5,visual-studio,300.0,0.7816666666666667,0.26,0.20166666666666666,0.7350000000000001,0.016666666666666666,0.005,2,0.5216666666666667
stackoverflow,0.5,wordpress,300.0,0.8466666666666667,0.04,0.14666666666666667,0.9566666666666667,0.006666666666666667,0.0033333333333333335,2,0.8066666666666666
stackoverflow,0.75,ajax,300.0,0.8033333333333333,0.21416666666666667,0.17833333333333334,0.7858333333333334,0.018333333333333333,0.0,4,0.5891666666666666
stackoverflow,0.75,apache,300.0,0.8025,0.21,0.17916666666666667,0.7883333333333333,0.018333333333333333,0.0016666666666666668,4,0.5925
stackoverflow,0.75,bash,300.0,0.8075,0.18166666666666667,0.16916666666666666,0.8175,0.023333333333333334,0.0008333333333333334,4,0.6258333333333334
stackoverflow,0.75,cocoa,300.0,0.7308333333333333,0.10916666666666666,0.1975,0.89,0.07166666666666667,0.0008333333333333334,4,0.6216666666666667
stackoverflow,0.75,drupal,300.0,0.8493333333333334,0.004666666666666667,0.13733333333333334,0.982,0.013333333333333332,0.013333333333333332,5,0.8446666666666667
stackoverflow,0.75,excel,300.0,0.8373333333333333,0.266,0.15533333333333332,0.7326666666666666,0.007333333333333333,0.0013333333333333335,5,0.5713333333333332
stackoverflow,0.75,haskell,300.0,0.79,0.37333333333333335,0.21,0.6266666666666667,0.0,0.0,1,0.4166666666666667
stackoverflow,0.75,hibernate,300.0,0.85,0.35555555555555557,0.12555555555555556,0.6444444444444445,0.024444444444444446,0.0,3,0.4944444444444444
stackoverflow,0.75,linq,300.0,0.8383333333333334,0.39749999999999996,0.15000000000000002,0.6025,0.011666666666666667,0.0,4,0.4408333333333334
stackoverflow,0.75,magento,300.0,0.85,0.012666666666666668,0.13733333333333334,0.9853333333333334,0.012666666666666668,0.002,5,0.8373333333333333
stackoverflow,0.75,matlab,300.0,0.8233333333333333,0.36777777777777776,0.17333333333333334,0.6322222222222222,0.0033333333333333335,0.0,3,0.4555555555555555
stackoverflow,0.75,oracle,300.0,0.8119999999999999,0.266,0.184,0.734,0.004,0.0,5,0.5459999999999999
stackoverflow,0.75,osx,300.0,0.7858333333333334,0.0675,0.15666666666666668,0.9275,0.057499999999999996,0.005,4,0.7183333333333334
stackoverflow,0.75,qt,300.0,0.9,0.3511111111111111,0.07555555555555556,0.648888888888889,0.024444444444444446,0.0,3,0.548888888888889
stackoverflow,0.75,scala,300.0,0.7983333333333333,0.37083333333333335,0.195,0.6291666666666667,0.006666666666666667,0.0,4,0.4275
stackoverflow,0.75,sharepoint,300.0,0.831111111111111,0.0,0.1577777777777778,0.9966666666666667,0.011111111111111112,0.0033333333333333335,3,0.831111111111111
stackoverflow,0.75,spring,300.0,0.8677777777777779,0.32555555555555554,0.12666666666666668,0.668888888888889,0.005555555555555556,0.005555555555555556,3,0.5422222222222224
stackoverflow,0.75,svn,300.0,0.8293333333333333,0.30933333333333335,0.14666666666666667,0.6906666666666667,0.024,0.0,5,0.5199999999999999
stackoverflow,0.75,visual-studio,300.0,0.7711111111111112,0.1988888888888889,0.20666666666666667,0.7988888888888889,0.022222222222222223,0.0022222222222222222,3,0.5722222222222223
stackoverflow,0.75,wordpress,300.0,0.8544444444444445,0.017777777777777778,0.13333333333333333,0.9788888888888888,0.012222222222222223,0.0033333333333333335,3,0.8366666666666667
