dataset,method,method_label,majority_label,observed_cells,mean_ball_count,mean_train_support,mean_radius,mean_oos_assignment_share,mean_false_accept_share,mean_known_false_reject_share,total_oos_false_accepts,total_known_false_rejects
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,matlab,3,5.333333333333333,443.0,0.7601018348622973,0.01688888888888889,0.0,0.03353404702682862,0,273
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,oracle,11,8.636363636363637,347.8181818181818,0.7784233495858761,0.12957575757575757,0.05115001483184929,0.1371913456112335,20,2807
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,osx,8,6.5,158.75,0.8070802112425116,0.41704166666666664,0.3776000909773384,0.2547048610687211,242,3399
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,qt,6,6.666666666666667,502.1666666666667,0.7472133733751015,0.004351851851851852,0.04260692751225711,0.05022006202868746,12,475
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,scala,9,4.444444444444445,453.22222222222223,0.7456700264096523,0.036765432098765434,0.00714573268921095,0.029892078521532608,2,446
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,sharepoint,3,2.0,27.0,0.8480434937660907,0.2930740740740741,0.030303030303030304,0.2096020117270462,2,509
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,spring,5,6.4,400.2,0.7703764755583569,0.1444,0.2740772758781899,0.0691659142217385,50,803
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,svn,13,11.846153846153847,374.53846153846155,0.6895605954831395,0.002333333333333333,0.06297899730180598,0.04285374640887886,18,841
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,visual-studio,6,9.5,308.3333333333333,0.7672656926175732,0.08135185185185186,0.049511791468937895,0.12651907290701875,11,1252
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,wordpress,5,4.0,85.2,0.8197244615952867,0.22159999999999996,0.1846153846153846,0.1984604052734448,144,1214
