dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile,risk_type,risk_rank_within_cell
banking77,0.5,123,mogb_minilm,MOGB-Fair,211,2,top_up_limits,26,1.0,0.5453947214908536,79,True,,purity_reached,24,40,1,87,47,40,23,0,24,1,0.5453947214908536,1.3800129450047045,False,False,0.5063291139240507,0.5949367088607594,0.025,0.5106382978723404,0.038461538461538464,0.024439918533604887,0.02564102564102564,Q4-large,oos_false_accept,5.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,558,3,wrong_amount_of_cash_received,283,1.0,0.5794864233684449,77,True,,purity_reached,13,53,8,77,24,53,11,0,13,8,0.5794864233684449,1.2008789154717805,False,False,0.6883116883116883,0.3116883116883117,0.1509433962264151,0.5416666666666666,0.3076923076923077,0.013238289205702648,0.03397435897435897,Q4-large,oos_false_accept,1.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,626,4,balance_not_updated_after_bank_transfer,345,1.0,0.5070938196885622,10,True,,purity_reached,15,38,6,53,15,38,0,0,15,6,0.5070938196885622,1.3891648509218075,False,True,3.8,1.5,0.15789473684210525,1.0,0.23076923076923078,0.015274949083503055,0.02435897435897436,Q1-small,oos_false_accept,3.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,630,4,beneficiary_not_allowed,348,1.0,0.5188934600834935,15,True,,purity_reached,4,44,2,52,8,44,4,0,4,2,0.5188934600834935,1.3034309572493286,False,True,2.933333333333333,0.5333333333333333,0.045454545454545456,0.5,0.07692307692307693,0.004073319755600814,0.028205128205128206,Q2,oos_false_accept,4.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,92,2,card_delivery_estimate,7,1.0,0.598443842787193,55,True,,purity_reached,35,134,9,186,52,134,17,0,35,9,22.719111911691364,1.3141495351147596,False,False,2.4363636363636365,0.9454545454545454,0.06716417910447761,0.6730769230769231,0.12,0.05007153075822604,0.0858974358974359,Q4-large,oos_false_accept,4.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,215,2,top_up_reverted,27,1.0,0.5361528769740315,71,True,,purity_reached,16,67,18,102,35,67,19,0,16,18,23.30857681939644,1.1188714941730449,False,False,0.9436619718309859,0.49295774647887325,0.26865671641791045,0.45714285714285713,0.24,0.022889842632331903,0.04294871794871795,Q4-large,oos_false_accept,1.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,439,3,fiat_currency_support,165,1.0,0.533388975883728,53,True,,purity_reached,4,31,5,46,15,31,11,0,4,5,22.559897771729155,1.0769529058237597,False,False,0.5849056603773585,0.2830188679245283,0.16129032258064516,0.26666666666666666,0.06666666666666667,0.005722460658082976,0.01987179487179487,Q4-large,oos_false_accept,5.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,558,3,wrong_amount_of_cash_received,283,1.0,0.5794864233684449,77,True,,purity_reached,26,164,17,207,43,164,17,0,26,17,22.72498824513716,1.2509017885514548,False,False,2.1298701298701297,0.5584415584415584,0.10365853658536585,0.6046511627906976,0.22666666666666666,0.03719599427753934,0.10512820512820513,Q4-large,oos_false_accept,2.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,630,4,beneficiary_not_allowed,348,1.0,0.5188934600834935,15,True,,purity_reached,5,63,13,73,10,63,5,0,5,13,22.4279673291688,1.167401336526132,False,True,4.2,0.6666666666666666,0.20634920634920634,0.5,0.17333333333333334,0.00715307582260372,0.04038461538461539,Q2,oos_false_accept,3.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,563,3,Refund_not_showing_up,72,1.0,0.555822041422458,117,True,,purity_reached,14,24,1,58,34,24,20,0,14,1,0.555822041422458,1.1055936377521358,False,False,0.20512820512820512,0.2905982905982906,0.041666666666666664,0.4117647058823529,0.1,0.008573178199632579,0.031578947368421054,Q4-large,oos_false_accept,3.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,818,3,exchange_rate,281,1.0,0.498022218117251,91,True,,purity_reached,19,9,2,50,41,9,22,0,19,2,0.498022218117251,1.0299908561456463,False,False,0.0989010989010989,0.45054945054945056,0.2222222222222222,0.4634146341463415,0.2,0.011635027556644213,0.011842105263157895,Q4-large,oos_false_accept,2.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,950,3,top_up_by_bank_transfer_charge,419,1.0,0.6153150580256931,39,True,,purity_reached,23,30,5,63,33,30,10,0,23,5,0.6153150580256931,1.1027275109447343,False,False,0.7692307692307693,0.8461538461538461,0.16666666666666666,0.696969696969697,0.5,0.014084507042253521,0.039473684210526314,Q4-large,oos_false_accept,1.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,1316,4,top_up_failed,965,1.0,0.4693264834276084,30,True,,purity_reached,13,30,1,51,21,30,8,0,13,1,0.4693264834276084,1.3428320765888446,False,False,1.0,0.7,0.03333333333333333,0.6190476190476191,0.1,0.007960808328230252,0.039473684210526314,Q4-large,oos_false_accept,4.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,1355,4,unable_to_verify_identity,1040,1.0,0.5556360852311655,11,True,,purity_reached,9,9,1,23,14,9,4,1,9,1,0.5556360852311655,1.1383963424570176,False,True,0.8181818181818182,1.2727272727272727,0.1111111111111111,0.6428571428571429,0.1,0.005511328842620943,0.011842105263157895,Q1-small,oos_false_accept,5.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,563,3,Refund_not_showing_up,72,1.0,0.555822041422458,117,True,,purity_reached,6,32,9,68,36,32,30,0,6,9,22.531704928803485,0.9688028575659996,False,False,0.27350427350427353,0.3076923076923077,0.28125,0.16666666666666666,0.2571428571428571,0.004858299595141701,0.042105263157894736,Q4-large,oos_false_accept,1.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,818,3,exchange_rate,281,1.0,0.498022218117251,91,True,,purity_reached,11,9,2,51,42,9,31,0,11,2,23.057030160658453,0.891707049225842,False,False,0.0989010989010989,0.46153846153846156,0.2222222222222222,0.2619047619047619,0.05714285714285714,0.008906882591093117,0.011842105263157895,Q4-large,oos_false_accept,5.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,950,3,top_up_by_bank_transfer_charge,419,1.0,0.6153150580256931,39,True,,purity_reached,85,65,8,164,99,65,14,0,85,8,22.18948999534887,1.2968477508044804,False,False,1.6666666666666667,2.5384615384615383,0.12307692307692308,0.8585858585858586,0.22857142857142856,0.06882591093117409,0.08552631578947369,Q4-large,oos_false_accept,2.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1316,4,top_up_failed,965,1.0,0.4693264834276084,30,True,,purity_reached,5,23,6,42,19,23,14,0,5,6,23.77866702632805,1.0300468682418162,False,False,0.7666666666666667,0.6333333333333333,0.2608695652173913,0.2631578947368421,0.17142857142857143,0.004048582995951417,0.030263157894736843,Q4-large,oos_false_accept,4.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1351,4,verify_my_identity,1035,1.0,0.48148126818901854,57,True,,purity_reached,5,23,8,49,26,23,20,1,5,8,23.6059767339079,0.9614725690280312,False,False,0.40350877192982454,0.45614035087719296,0.34782608695652173,0.19230769230769232,0.22857142857142856,0.004048582995951417,0.030263157894736843,Q4-large,oos_false_accept,3.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,19,1,country_support,0,1.0,0.6667613560483668,48,True,,purity_reached,10,5,0,25,20,5,10,0,10,0,0.6667613560483668,1.0682701229835163,False,False,0.10416666666666667,0.4166666666666667,0.0,0.5,0.0,0.005980861244019139,0.006578947368421052,Q4-large,oos_false_accept,4.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,57,1,wrong_amount_of_cash_received,0,1.0,0.5628647970440475,25,True,,purity_reached,1,0,0,5,5,0,4,0,1,0,0.5628647970440475,0.885317979059602,False,False,0.0,0.2,0.0,0.2,0.0,0.0005980861244019139,0.0,Q3,oos_false_accept,5.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,837,3,exchange_rate,267,1.0,0.4751278560014113,60,True,,purity_reached,21,13,1,49,36,13,15,0,21,1,0.4751278560014113,1.101249318457949,False,False,0.21666666666666667,0.6,0.07692307692307693,0.5833333333333334,0.16666666666666666,0.012559808612440191,0.017105263157894738,Q4-large,oos_false_accept,2.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,1279,4,card_not_working,734,1.0,0.4376600868640658,31,True,,purity_reached,34,26,1,76,50,26,16,0,34,1,0.4376600868640658,1.5575726807790622,False,False,0.8387096774193549,1.6129032258064515,0.038461538461538464,0.68,0.16666666666666666,0.02033492822966507,0.034210526315789476,Q3,oos_false_accept,3.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,1550,5,Refund_not_showing_up,1215,1.0,0.5913084827524204,29,True,,purity_reached,10,27,4,46,19,27,9,0,10,4,0.5913084827524204,1.1382818319237482,False,False,0.9310344827586207,0.6551724137931034,0.14814814814814814,0.5263157894736842,0.6666666666666666,0.005980861244019139,0.035526315789473684,Q3,oos_false_accept,1.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,19,1,country_support,0,1.0,0.6667613560483668,48,True,,purity_reached,79,159,1,251,92,159,13,0,79,1,22.41187072125667,1.503654760891065,False,False,3.3125,1.9166666666666667,0.006289308176100629,0.8586956521739131,0.05263157894736842,0.06053639846743295,0.20921052631578949,Q4-large,oos_false_accept,4.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,275,2,exchange_via_app,26,1.0,0.5189290724153381,38,True,,purity_reached,20,26,1,55,29,26,9,0,20,1,23.771787622532635,1.2213013903923438,False,False,0.6842105263157895,0.7631578947368421,0.038461538461538464,0.6896551724137931,0.05263157894736842,0.01532567049808429,0.034210526315789476,Q4-large,oos_false_accept,5.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,837,3,exchange_rate,267,1.0,0.4751278560014113,60,True,,purity_reached,10,6,2,44,38,6,28,0,10,2,22.819709207240496,0.9207548888892074,False,False,0.1,0.6333333333333333,0.3333333333333333,0.2631578947368421,0.10526315789473684,0.007662835249042145,0.007894736842105263,Q4-large,oos_false_accept,3.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1550,5,Refund_not_showing_up,1215,1.0,0.5913084827524204,29,True,,purity_reached,81,73,8,168,95,73,13,1,81,8,21.61433214347509,1.4887963706293297,False,False,2.5172413793103448,3.2758620689655173,0.1095890410958904,0.8526315789473684,0.42105263157894735,0.06206896551724138,0.09605263157894736,Q3,oos_false_accept,1.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1831,7,pending_top_up,1772,1.0,0.4289919362306893,20,True,,purity_reached,5,21,5,30,9,21,4,0,5,5,23.723923454747915,1.08506145655723,False,False,1.05,0.45,0.23809523809523808,0.5555555555555556,0.2631578947368421,0.0038314176245210726,0.02763157894736842,Q3,oos_false_accept,2.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,32,1,lost_or_stolen_phone,0,1.0,0.6064974525705298,77,True,,purity_reached,18,6,0,33,27,6,9,0,18,0,0.6064974525705298,1.2048051585772444,False,False,0.07792207792207792,0.35064935064935066,0.0,0.6666666666666666,0.0,0.011159330440173589,0.007894736842105263,Q4-large,oos_false_accept,5.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,286,2,get_disposable_virtual_card,29,1.0,0.4780628508087137,36,True,,purity_reached,3,35,1,45,10,35,7,0,3,1,0.4780628508087137,1.6277306086827452,False,False,0.9722222222222222,0.2777777777777778,0.02857142857142857,0.3,0.2,0.0018598884066955983,0.046052631578947366,Q4-large,oos_false_accept,2.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,1008,3,unable_to_verify_identity,455,1.0,0.47981953431413565,17,True,,purity_reached,4,5,1,14,9,5,4,1,4,1,0.4798195343141356,1.1154843848304767,False,True,0.29411764705882354,0.5294117647058824,0.2,0.4444444444444444,0.2,0.0024798512089274642,0.006578947368421052,Q3,oos_false_accept,3.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,1578,6,pending_transfer,1470,1.0,0.45955164433074785,13,True,,purity_reached,8,14,1,25,11,14,3,0,8,1,0.4595516443307478,1.5800758854680066,False,True,1.0769230769230769,0.8461538461538461,0.07142857142857142,0.7272727272727273,0.2,0.0049597024178549285,0.018421052631578946,Q2,oos_false_accept,4.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,1712,8,verify_my_identity,1672,1.0,0.3953313909717656,26,True,,purity_reached,7,13,2,28,15,13,8,0,7,2,0.3953313909717656,1.2364745991724242,False,False,0.5,0.5769230769230769,0.15384615384615385,0.4666666666666667,0.4,0.0043397396156230625,0.017105263157894738,Q3,oos_false_accept,1.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,286,2,get_disposable_virtual_card,29,1.0,0.4780628508087137,36,True,,purity_reached,10,17,1,34,17,17,7,0,10,1,22.265021521616685,1.2276612266247868,False,False,0.4722222222222222,0.4722222222222222,0.058823529411764705,0.5882352941176471,0.023255813953488372,0.008503401360544218,0.02236842105263158,Q4-large,oos_false_accept,5.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1219,4,failed_transfer,772,1.0,0.4925129378180455,39,True,,purity_reached,17,34,6,67,33,34,15,1,17,6,24.41678185968905,1.10940863579412,False,False,0.8717948717948718,0.8461538461538461,0.17647058823529413,0.5151515151515151,0.13953488372093023,0.01445578231292517,0.04473684210526316,Q4-large,oos_false_accept,2.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1266,4,pending_top_up,864,1.0,0.6005384907838107,45,True,,purity_reached,39,105,27,156,51,105,12,0,39,27,22.440258046417053,1.174278261620243,False,False,2.3333333333333335,1.1333333333333333,0.2571428571428571,0.7647058823529411,0.627906976744186,0.03316326530612245,0.13815789473684212,Q4-large,oos_false_accept,1.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1506,5,verify_my_identity,1341,1.0,0.49989104121998784,20,True,,purity_reached,5,18,2,32,14,18,8,1,5,2,23.812657806815714,1.0923280445199435,False,False,0.9,0.7,0.1111111111111111,0.35714285714285715,0.046511627906976744,0.004251700680272109,0.02368421052631579,Q3,oos_false_accept,4.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1712,8,verify_my_identity,1672,1.0,0.3953313909717656,26,True,,purity_reached,1,4,4,19,15,4,14,0,1,4,24.521284676677908,0.5985764360612704,False,False,0.15384615384615385,0.5769230769230769,1.0,0.06666666666666667,0.09302325581395349,0.0008503401360544217,0.005263157894736842,Q3,oos_false_accept,3.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,64,2,Refund_not_showing_up,2,1.0,0.5726751580400973,135,True,,purity_reached,18,41,1,82,41,41,23,0,18,1,0.5726751580400973,1.1400218968147546,False,False,0.3037037037037037,0.3037037037037037,0.024390243902439025,0.43902439024390244,0.16666666666666666,0.01072066706372841,0.05394736842105263,Q4-large,oos_false_accept,1.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,533,2,top_up_reverted,54,1.0,0.5042495266136552,46,True,,purity_reached,6,34,1,46,12,34,6,0,6,1,0.5042495266136552,1.1704295925688784,False,False,0.7391304347826086,0.2608695652173913,0.029411764705882353,0.5,0.16666666666666666,0.00357355568790947,0.04473684210526316,Q4-large,oos_false_accept,2.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,1194,4,transfer_fee_charged,721,1.0,0.5394280050860688,10,True,,purity_reached,3,13,1,17,4,13,1,0,3,1,0.5394280050860688,1.315675633365058,False,True,1.3,0.4,0.07692307692307693,0.75,0.16666666666666666,0.001786777843954735,0.017105263157894738,Q1-small,oos_false_accept,3.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,1206,4,declined_cash_withdrawal,739,1.0,0.4292211176786719,10,True,,purity_reached,14,9,1,25,16,9,2,0,14,1,0.4292211176786719,1.6697881183679129,False,True,0.9,1.6,0.1111111111111111,0.875,0.16666666666666666,0.008338296605122097,0.011842105263157895,Q1-small,oos_false_accept,4.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,1290,4,get_physical_card,859,1.0,0.5186460718210232,12,True,,purity_reached,6,10,1,16,6,10,0,0,6,1,0.5186460718210232,1.2734217965099277,False,True,0.8333333333333334,0.5,0.1,1.0,0.16666666666666666,0.00357355568790947,0.013157894736842105,Q2,oos_false_accept,5.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,59,2,balance_not_updated_after_cheque_or_cash_deposit,1,1.0,0.566447540715589,57,True,,purity_reached,34,43,1,89,46,43,12,0,34,1,22.347137214943405,1.3988560190877313,False,False,0.7543859649122807,0.8070175438596491,0.023255813953488372,0.7391304347826086,0.022222222222222223,0.02722177742193755,0.056578947368421055,Q4-large,oos_false_accept,5.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,64,2,Refund_not_showing_up,2,1.0,0.5726751580400973,135,True,,purity_reached,33,90,12,158,68,90,35,0,33,12,22.549989845209385,1.3005899731265744,False,False,0.6666666666666666,0.5037037037037037,0.13333333333333333,0.4852941176470588,0.26666666666666666,0.02642113690952762,0.11842105263157894,Q4-large,oos_false_accept,2.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,293,2,get_physical_card,30,1.0,0.5366639600668368,58,True,,purity_reached,35,60,7,128,68,60,32,1,35,7,23.26197618843118,1.2083915347455705,False,False,1.0344827586206897,1.1724137931034482,0.11666666666666667,0.5147058823529411,0.15555555555555556,0.02802241793434748,0.07894736842105263,Q4-large,oos_false_accept,3.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,533,2,top_up_reverted,54,1.0,0.5042495266136552,46,True,,purity_reached,6,44,19,59,15,44,9,0,6,19,23.853216136642917,1.0049292843051252,False,False,0.9565217391304348,0.32608695652173914,0.4318181818181818,0.4,0.4222222222222222,0.004803843074459567,0.05789473684210526,Q4-large,oos_false_accept,1.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1607,6,failed_transfer,1480,1.0,0.49911791846396514,21,True,,purity_reached,30,27,5,74,47,27,16,1,30,5,23.36942370162047,1.1131374574650017,False,False,1.2857142857142858,2.238095238095238,0.18518518518518517,0.6382978723404256,0.1111111111111111,0.02401921537229784,0.035526315789473684,Q3,oos_false_accept,4.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,21,1,contactless_not_working,0,1.0,0.5733914078819495,22,True,,purity_reached,20,0,0,35,35,0,15,0,20,0,0.5733914078819495,1.120139389366259,False,False,0.0,1.5909090909090908,0.0,0.5714285714285714,0.0,0.012004801920768308,0.0,Q3,oos_false_accept,3.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,86,2,apple_pay_or_google_pay,4,1.0,0.49902780477683706,46,True,,purity_reached,12,0,0,19,19,0,7,0,12,0,0.499027804776837,1.3053830939734157,False,False,0.0,0.41304347826086957,0.0,0.631578947368421,0.0,0.007202881152460984,0.0,Q4-large,oos_false_accept,4.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,109,2,supported_cards_and_currencies,6,1.0,0.41913937581651245,15,True,,purity_reached,3,4,0,12,8,4,5,0,3,0,0.4191393758165124,1.5967893560802735,False,True,0.26666666666666666,0.5333333333333333,0.0,0.375,0.0,0.001800720288115246,0.005263157894736842,Q2,oos_false_accept,5.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,1542,5,exchange_rate,1306,1.0,0.45323397619975186,54,True,,purity_reached,19,10,1,40,30,10,11,0,19,1,0.4532339761997518,1.1111196441462021,False,False,0.18518518518518517,0.5555555555555556,0.1,0.6333333333333333,0.5,0.011404561824729893,0.013157894736842105,Q4-large,oos_false_accept,1.0
