method,seed,point,precision,recall,threshold
frozen_k1,87,162,0.8536371603856266,0.32466666666666666,1.046376675039456
frozen_k1,87,163,0.8522522522522522,0.31533333333333335,1.04739212339268
frozen_k1,87,164,0.850925925925926,0.30633333333333335,1.048068419889057
frozen_k1,87,165,0.8533333333333334,0.2986666666666667,1.0490729124747342
frozen_k1,87,166,0.8539215686274509,0.29033333333333333,1.0498962626671684
frozen_k1,87,167,0.8535353535353535,0.2816666666666667,1.0506961086582867
frozen_k1,87,168,0.8541666666666666,0.2733333333333333,1.0514699609112361
frozen_k1,87,169,0.8559139784946237,0.2653333333333333,1.0522081252905575
frozen_k1,87,170,0.8588888888888889,0.25766666666666665,1.0529868155961484
frozen_k1,87,171,0.8586206896551725,0.249,1.0541380757818395
frozen_k1,87,172,0.861904761904762,0.24133333333333334,1.05500631859807
frozen_k1,87,173,0.8666666666666667,0.234,1.0562013284622163
frozen_k1,87,174,0.8692307692307693,0.226,1.0571249300001888
frozen_k1,87,175,0.8693333333333333,0.21733333333333332,1.0579676479673026
frozen_k1,87,176,0.875,0.21,1.0587940394766135
frozen_k1,87,177,0.8768115942028986,0.20166666666666666,1.05971982977896
frozen_k1,87,178,0.8787878787878788,0.19333333333333333,1.0611747362536783
frozen_k1,87,179,0.8809523809523809,0.185,1.061900587546487
frozen_k1,87,180,0.8866666666666667,0.17733333333333334,1.0626819967183625
frozen_k1,87,181,0.887719298245614,0.16866666666666666,1.063727477967279
frozen_k1,87,182,0.8907407407407407,0.16033333333333333,1.0644974078119949
frozen_k1,87,183,0.8901960784313725,0.15133333333333332,1.0657225485803141
frozen_k1,87,184,0.8895833333333333,0.14233333333333334,1.0664782223317288
frozen_k1,87,185,0.8933333333333333,0.134,1.0676515907733233
frozen_k1,87,186,0.8976190476190476,0.12566666666666668,1.0687820275087598
frozen_k1,87,187,0.9,0.117,1.0703255639396418
frozen_k1,87,188,0.9,0.108,1.0718631072344849
frozen_k1,87,189,0.8939393939393939,0.09833333333333333,1.0728018274206241
frozen_k1,87,190,0.89,0.089,1.0742241415044895
frozen_k1,87,191,0.8851851851851852,0.07966666666666666,1.0750886301249618
frozen_k1,87,192,0.8875,0.071,1.0760136657616703
frozen_k1,87,193,0.8857142857142857,0.062,1.0770033091745264
frozen_k1,87,194,0.8777777777777778,0.05266666666666667,1.077840018594452
frozen_k1,87,195,0.8866666666666667,0.044333333333333336,1.0797723127883867
frozen_k1,87,196,0.8833333333333333,0.035333333333333335,1.082240099397111
frozen_k1,87,197,0.8666666666666667,0.026,1.0849025565926254
frozen_k1,87,198,0.8666666666666667,0.017333333333333333,1.0888455391362237
frozen_k1,87,199,0.8333333333333334,0.008333333333333333,1.0924489895812268
frozen_k1,87,200,1.0,0.0,inf
mogb_fair,13,0,0.5,1.0,0.686779612417216
mogb_fair,13,1,0.5024284039524368,1.0,0.8017349679334661
mogb_fair,13,2,0.5044605285305505,0.999,0.8391735858303974
mogb_fair,13,3,0.507020808661817,0.999,0.8576402231997494
mogb_fair,13,4,0.5094371705492263,0.9986666666666667,0.8721359978078138
mogb_fair,13,5,0.5117074004443685,0.998,0.8825023058968259
mogb_fair,13,6,0.5143446143274352,0.998,0.8896602496675242
mogb_fair,13,7,0.5170091521326196,0.998,0.8979882994251319
mogb_fair,13,8,0.5197014407220969,0.998,0.9050996038682824
mogb_fair,13,9,0.5222474262781365,0.9976666666666667,0.91324756626674
mogb_fair,13,10,0.5249956148044203,0.9976666666666667,0.9193567358705458
mogb_fair,13,11,0.5277728795626874,0.9976666666666667,0.9256551836184508
mogb_fair,13,12,0.5305796844531111,0.9976666666666667,0.9309807870865264
mogb_fair,13,13,0.5332382819461772,0.9973333333333333,0.9369144365039246
mogb_fair,13,14,0.5361046407453861,0.9973333333333333,0.9427501593327408
mogb_fair,13,15,0.5386416861826698,0.9966666666666667,0.94735094618484
mogb_fair,13,16,0.5415685564209383,0.9966666666666667,0.952383174505138
mogb_fair,13,17,0.5441631761063559,0.996,0.9585262925172636
mogb_fair,13,18,0.5467863028749314,0.9953333333333333,0.9620876167664516
mogb_fair,13,19,0.549622537285951,0.995,0.9670677820280884
mogb_fair,13,20,0.5524902795778559,0.9946666666666667,0.9701578433737014
mogb_fair,13,21,0.555390057717371,0.9943333333333333,0.9745743319578092
mogb_fair,13,22,0.5585096423890658,0.9943333333333333,0.977572212182852
mogb_fair,13,23,0.5614761815100734,0.994,0.98114286247488
mogb_fair,13,24,0.5644764249195228,0.9936666666666667,0.9843069562231884
mogb_fair,13,25,0.5669396305465626,0.9923333333333333,0.9870885960386354
mogb_fair,13,26,0.5698142118368129,0.9916666666666667,0.9891833258039422
mogb_fair,13,27,0.5727220188788288,0.991,0.992396039174222
mogb_fair,13,28,0.5758573919782988,0.9906666666666667,0.9947336606690406
mogb_fair,13,29,0.5786396413954394,0.9896666666666667,0.9973967829989648
mogb_fair,13,30,0.5818466967261321,0.9893333333333333,0.999904930783266
mogb_fair,13,31,0.5846972983632419,0.9883333333333333,1.003019255036128
mogb_fair,13,32,0.588176949018052,0.9883333333333333,1.0052741764081072
mogb_fair,13,33,0.5912991418878467,0.9876666666666667,1.008239441829334
mogb_fair,13,34,0.5947791164658635,0.9873333333333333,1.0105754074453557
mogb_fair,13,35,0.5977777777777777,0.9863333333333333,1.0127541646186728
mogb_fair,13,36,0.6008130081300813,0.9853333333333333,1.015208798212251
mogb_fair,13,37,0.603680981595092,0.984,1.018588987522646
mogb_fair,13,38,0.6067901234567902,0.983,1.021448013939748
mogb_fair,13,39,0.6105590062111801,0.983,1.0238258384783252
mogb_fair,13,40,0.61375,0.982,1.0265550265581178
mogb_fair,13,41,0.6176100628930817,0.982,1.0295424844795693
mogb_fair,13,42,0.6210970464135022,0.9813333333333333,1.0321570403315508
mogb_fair,13,43,0.6248407643312102,0.981,1.0348586239796504
mogb_fair,13,44,0.6277777777777778,0.9793333333333333,1.037316847916002
mogb_fair,13,45,0.6309677419354839,0.978,1.0404675911338217
mogb_fair,13,46,0.6341991341991342,0.9766666666666667,1.042811122201702
mogb_fair,13,47,0.6374727668845316,0.9753333333333334,1.044519420367251
mogb_fair,13,48,0.6412280701754386,0.9746666666666667,1.0471470275557535
mogb_fair,13,49,0.6452538631346578,0.9743333333333334,1.0503889192750644
mogb_fair,13,50,0.6484444444444445,0.9726666666666667,1.052400463582137
mogb_fair,13,51,0.6521252796420581,0.9716666666666667,1.0546179381851837
mogb_fair,13,52,0.6563063063063063,0.9713333333333334,1.0572647935718973
mogb_fair,13,53,0.6603174603174603,0.9706666666666667,1.0602741844494563
mogb_fair,13,54,0.6646118721461187,0.9703333333333334,1.0631348329346098
mogb_fair,13,55,0.6685057471264367,0.9693333333333334,1.065494017952348
mogb_fair,13,56,0.6724537037037037,0.9683333333333334,1.0674533040072711
mogb_fair,13,57,0.676923076923077,0.968,1.0697338868304855
mogb_fair,13,58,0.6807511737089202,0.9666666666666667,1.0733802454470254
mogb_fair,13,59,0.6851063829787234,0.966,1.0751646720332266
mogb_fair,13,60,0.689047619047619,0.9646666666666667,1.0768193067291556
mogb_fair,13,61,0.6920863309352518,0.962,1.0796516449514697
mogb_fair,13,62,0.696376811594203,0.961,1.0821004999159654
mogb_fair,13,63,0.6997566909975669,0.9586666666666667,1.0854219882960523
mogb_fair,13,64,0.7029411764705882,0.956,1.0892816873950506
mogb_fair,13,65,0.7064197530864198,0.9536666666666667,1.092200271102075
mogb_fair,13,66,0.7101990049751243,0.9516666666666667,1.0948230278196216
mogb_fair,13,67,0.7130325814536341,0.9483333333333334,1.0972128161936712
mogb_fair,13,68,0.7156565656565657,0.9446666666666667,1.1003171393729014
mogb_fair,13,69,0.7188295165394402,0.9416666666666667,1.1026996117261063
mogb_fair,13,70,0.7215384615384616,0.938,1.10552237301252
mogb_fair,13,71,0.7248062015503876,0.935,1.108605474468826
mogb_fair,13,72,0.7283854166666667,0.9323333333333333,1.1118553358813985
mogb_fair,13,73,0.731758530183727,0.9293333333333333,1.1143678099239454
mogb_fair,13,74,0.7354497354497355,0.9266666666666666,1.1175103277148286
mogb_fair,13,75,0.7384,0.923,1.1199386134758764
mogb_fair,13,76,0.7424731182795699,0.9206666666666666,1.1232642582581271
mogb_fair,13,77,0.7468834688346884,0.9186666666666666,1.1255566386882023
mogb_fair,13,78,0.7505464480874317,0.9156666666666666,1.1280833530065448
mogb_fair,13,79,0.7550964187327823,0.9136666666666666,1.1305153440107416
mogb_fair,13,80,0.7572222222222222,0.9086666666666666,1.1330770939446642
mogb_fair,13,81,0.7584757635191931,0.9023333333333333,1.136272273524423
mogb_fair,13,82,0.7603842893472732,0.897,1.1397913931881392
mogb_fair,13,83,0.7634653747506412,0.893,1.1421881026906302
mogb_fair,13,84,0.7665995975855131,0.889,1.1443968378784344
mogb_fair,13,85,0.7689185271093071,0.884,1.146583053413028
mogb_fair,13,86,0.7712781515062884,0.879,1.1488328953448157
mogb_fair,13,87,0.773679551490115,0.874,1.1513095979693977
mogb_fair,13,88,0.7764215540339386,0.8693333333333333,1.1548614931108774
mogb_fair,13,89,0.778311805346951,0.8636666666666667,1.1579395505904104
mogb_fair,13,90,0.7811458017581085,0.859,1.1604267709458254
mogb_fair,13,91,0.7837259100642399,0.854,1.1628023989276792
mogb_fair,13,92,0.7866625501698055,0.8493333333333334,1.1652592967420878
mogb_fair,13,93,0.7871611093798692,0.842,1.166973868255156
mogb_fair,13,94,0.7886127713117332,0.8356666666666667,1.168808936847996
mogb_fair,13,95,0.7910447761194029,0.8303333333333334,1.1711819207186889
mogb_fair,13,96,0.7935235652452709,0.825,1.173361191830623
mogb_fair,13,97,0.7937843962447394,0.8173333333333334,1.1754888716951888
mogb_fair,13,98,0.7953579601176856,0.811,1.177577707289764
mogb_fair,13,99,0.7956421261142291,0.8033333333333333,1.1794618730062147
mogb_fair,13,100,0.7985995331777259,0.7983333333333333,1.1816798526516343
mogb_fair,13,101,0.8010101010101011,0.793,1.183429685557786
mogb_fair,13,102,0.8006802721088435,0.7846666666666666,1.1859911564142855
mogb_fair,13,103,0.8017182130584193,0.7776666666666666,1.1882716717285955
mogb_fair,13,104,0.803125,0.771,1.189830410575801
mogb_fair,13,105,0.8042105263157895,0.764,1.1915571912002738
mogb_fair,13,106,0.8042553191489362,0.756,1.1932718059679304
mogb_fair,13,107,0.8046594982078853,0.7483333333333333,1.1951439100896009
mogb_fair,13,108,0.8050724637681159,0.7406666666666667,1.1963933252153938
mogb_fair,13,109,0.8058608058608059,0.7333333333333333,1.198352064765904
mogb_fair,13,110,0.8066666666666666,0.726,1.1999982330739571
mogb_fair,13,111,0.8067415730337079,0.718,1.2019847052579782
mogb_fair,13,112,0.8071969696969697,0.7103333333333334,1.20303695190534
mogb_fair,13,113,0.80727969348659,0.7023333333333334,1.205191150641477
mogb_fair,13,114,0.8089147286821705,0.6956666666666667,1.2068557302398149
mogb_fair,13,115,0.8094117647058824,0.688,1.2083426610005017
mogb_fair,13,116,0.8119047619047619,0.682,1.2095515143124906
mogb_fair,13,117,0.8120481927710843,0.674,1.2110851056084804
mogb_fair,13,118,0.8121951219512196,0.666,1.212784596580928
mogb_fair,13,119,0.8127572016460906,0.6583333333333333,1.214036197812839
mogb_fair,13,120,0.81375,0.651,1.2156578580271082
mogb_fair,13,121,0.8122362869198312,0.6416666666666667,1.21761336718187
mogb_fair,13,122,0.8153846153846154,0.636,1.2191867284722528
mogb_fair,13,123,0.8164502164502164,0.6286666666666667,1.221288069761158
mogb_fair,13,124,0.8179824561403509,0.6216666666666667,1.2227944308110492
mogb_fair,13,125,0.8191111111111111,0.6143333333333333,1.2246475832802124
mogb_fair,13,126,0.8202702702702702,0.607,1.2262747280127508
mogb_fair,13,127,0.8228310502283105,0.6006666666666667,1.228136610503784
mogb_fair,13,128,0.8236111111111111,0.593,1.2297414809722926
mogb_fair,13,129,0.8234741784037559,0.5846666666666667,1.2314161236869894
mogb_fair,13,130,0.8252380952380952,0.5776666666666667,1.2334667354702047
mogb_fair,13,131,0.8256038647342995,0.5696666666666667,1.2355003959318689
mogb_fair,13,132,0.8269607843137254,0.5623333333333334,1.237843408613142
mogb_fair,13,133,0.8278606965174129,0.5546666666666666,1.2393200256998411
mogb_fair,13,134,0.8272727272727273,0.546,1.2405872351764886
mogb_fair,13,135,0.8282051282051283,0.5383333333333333,1.2424114084707798
mogb_fair,13,136,0.828125,0.53,1.2438997638075824
mogb_fair,13,137,0.8269841269841269,0.521,1.2460326435507676
mogb_fair,13,138,0.8274193548387097,0.513,1.2471637301819842
mogb_fair,13,139,0.8300546448087431,0.5063333333333333,1.2490273586635074
mogb_fair,13,140,0.83,0.498,1.2510887486678506
mogb_fair,13,141,0.8282485875706215,0.4886666666666667,1.2531613038875151
mogb_fair,13,142,0.8293103448275863,0.481,1.255256234155101
mogb_fair,13,143,0.8292397660818713,0.4726666666666667,1.2572948399286992
mogb_fair,13,144,0.8321428571428572,0.466,1.2591056850162947
mogb_fair,13,145,0.8333333333333334,0.4583333333333333,1.261265441622744
mogb_fair,13,146,0.8333333333333334,0.45,1.262986230521345
mogb_fair,13,147,0.8339622641509434,0.442,1.2647439167109376
mogb_fair,13,148,0.8352564102564103,0.43433333333333335,1.266449924404022
mogb_fair,13,149,0.8333333333333334,0.425,1.2685123723524372
mogb_fair,13,150,0.836,0.418,1.2700514334750326
mogb_fair,13,151,0.8346938775510204,0.409,1.2721053507640656
mogb_fair,13,152,0.8333333333333334,0.4,1.2741794197663838
mogb_fair,13,153,0.8319148936170213,0.391,1.2765150734872648
mogb_fair,13,154,0.8318840579710145,0.38266666666666665,1.2794092108078443
mogb_fair,13,155,0.8325925925925926,0.37466666666666665,1.281028999062238
mogb_fair,13,156,0.8318181818181818,0.366,1.2828543104181214
mogb_fair,13,157,0.8302325581395349,0.357,1.2844791830981652
mogb_fair,13,158,0.830952380952381,0.349,1.2865540428661244
mogb_fair,13,159,0.8317073170731707,0.341,1.2885389670824112
mogb_fair,13,160,0.83,0.332,1.29073261385432
mogb_fair,13,161,0.82991452991453,0.32366666666666666,1.2927913572484582
mogb_fair,13,162,0.8298245614035088,0.31533333333333335,1.294527880245154
mogb_fair,13,163,0.8279279279279279,0.30633333333333335,1.2971732022672724
mogb_fair,13,164,0.8240740740740741,0.2966666666666667,1.2993540328146933
mogb_fair,13,165,0.8257142857142857,0.289,1.302289682127723
mogb_fair,13,166,0.8264705882352941,0.281,1.304625970029369
mogb_fair,13,167,0.8282828282828283,0.2733333333333333,1.3067976434758228
mogb_fair,13,168,0.8291666666666667,0.2653333333333333,1.3093296861318302
mogb_fair,13,169,0.8290322580645161,0.257,1.3120057118419586
mogb_fair,13,170,0.83,0.249,1.3149942407752324
mogb_fair,13,171,0.8264367816091954,0.23966666666666667,1.3174353468336035
mogb_fair,13,172,0.8261904761904761,0.23133333333333334,1.320397480798804
mogb_fair,13,173,0.825925925925926,0.223,1.3239351270364714
mogb_fair,13,174,0.8243589743589743,0.21433333333333332,1.3272384536520851
mogb_fair,13,175,0.8226666666666667,0.20566666666666666,1.330601299705746
mogb_fair,13,176,0.825,0.198,1.335326359923285
mogb_fair,13,177,0.8289855072463768,0.19066666666666668,1.3395465339198147
mogb_fair,13,178,0.8333333333333334,0.18333333333333332,1.3423906129197682
mogb_fair,13,179,0.834920634920635,0.17533333333333334,1.3458701813764675
mogb_fair,13,180,0.8383333333333334,0.16766666666666666,1.3499161902411634
mogb_fair,13,181,0.8350877192982457,0.15866666666666668,1.3557041694356846
mogb_fair,13,182,0.8333333333333334,0.15,1.3599258040824598
mogb_fair,13,183,0.8333333333333334,0.14166666666666666,1.3632988820371164
mogb_fair,13,184,0.825,0.132,1.3694557940639298
mogb_fair,13,185,0.8177777777777778,0.12266666666666666,1.3740761417176282
mogb_fair,13,186,0.8166666666666667,0.11433333333333333,1.3789657483868916
mogb_fair,13,187,0.8153846153846154,0.106,1.3854280968966235
mogb_fair,13,188,0.8027777777777778,0.09633333333333334,1.389983905815917
mogb_fair,13,189,0.806060606060606,0.08866666666666667,1.394768047753871
mogb_fair,13,190,0.8,0.08,1.401305901730882
mogb_fair,13,191,0.8,0.072,1.4072635169803691
mogb_fair,13,192,0.7916666666666666,0.06333333333333334,1.414218263408053
mogb_fair,13,193,0.7666666666666667,0.05366666666666667,1.419344671171702
mogb_fair,13,194,0.7833333333333333,0.047,1.4271537972627262
mogb_fair,13,195,0.7666666666666667,0.03833333333333333,1.4348449713386109
mogb_fair,13,196,0.7666666666666667,0.030666666666666665,1.447282442611777
mogb_fair,13,197,0.7444444444444445,0.022333333333333334,1.462126433842499
mogb_fair,13,198,0.7,0.014,1.486247379143498
mogb_fair,13,199,0.7333333333333333,0.007333333333333333,1.545186580389669
mogb_fair,13,200,1.0,0.0,inf
mogb_fair,42,0,0.5,1.0,0.7071418840632474
mogb_fair,42,1,0.5024284039524368,1.0,0.8039076968101315
mogb_fair,42,2,0.504628850361892,0.9993333333333333,0.8410316579079531
mogb_fair,42,3,0.507020808661817,0.999,0.8644463496197881
mogb_fair,42,4,0.5096072096582214,0.999,0.8761715204855375
mogb_fair,42,5,0.5117074004443685,0.998,0.8884559100456917
mogb_fair,42,6,0.5143446143274352,0.998,0.8976224506061288
mogb_fair,42,7,0.5168364703850803,0.9976666666666667,0.9056291221699964
mogb_fair,42,8,0.5193542787710467,0.9973333333333333,0.914933837631506
mogb_fair,42,9,0.521898447042401,0.997,0.9212906345791112
mogb_fair,42,10,0.5244693913348535,0.9966666666666667,0.9277824314354256
mogb_fair,42,11,0.5270675365896668,0.9963333333333333,0.9332707254974624
mogb_fair,42,12,0.5298705903208651,0.9963333333333333,0.9381164265597804
mogb_fair,42,13,0.5325253965425057,0.996,0.9434485555153822
mogb_fair,42,14,0.5353879233112345,0.996,0.9475657235288164
mogb_fair,42,15,0.5379210952981445,0.9953333333333333,0.9511596543084572
mogb_fair,42,16,0.5404817967759464,0.9946666666666667,0.9568013253388457
mogb_fair,42,17,0.5432525951557093,0.9943333333333333,0.9611681969395324
mogb_fair,42,18,0.5460538362937191,0.994,0.964093063032542
mogb_fair,42,19,0.5488860246731725,0.9936666666666667,0.9681291311111136
mogb_fair,42,20,0.5519348268839104,0.9936666666666667,0.9719846106126372
mogb_fair,42,21,0.5548315025134984,0.9933333333333333,0.9748178383706398
mogb_fair,42,22,0.5577607189664857,0.993,0.978658230813466
mogb_fair,42,23,0.5609113161363208,0.993,0.9814721458214064
mogb_fair,42,24,0.563908350691157,0.9926666666666667,0.9842128344898246
mogb_fair,42,25,0.5667491906303561,0.992,0.9882267186029166
mogb_fair,42,26,0.5696226776479602,0.9913333333333333,0.9915959066247696
mogb_fair,42,27,0.5729146599884415,0.9913333333333333,0.9943199844393734
mogb_fair,42,28,0.5762449137764,0.9913333333333333,0.9977311442031216
mogb_fair,42,29,0.5796141103098811,0.9913333333333333,0.9999845839198388
mogb_fair,42,30,0.5830229366790826,0.9913333333333333,1.0030097055619978
mogb_fair,42,31,0.5864720962334845,0.9913333333333333,1.0061534496090268
mogb_fair,42,32,0.5897639357270383,0.991,1.009196986542466
mogb_fair,42,33,0.5924965076830971,0.9896666666666667,1.0122800131961698
mogb_fair,42,34,0.595864284280265,0.9893333333333333,1.0153321979332752
mogb_fair,42,35,0.599272874166835,0.989,1.0177058996430697
mogb_fair,42,36,0.6025198130461288,0.9883333333333333,1.0205709697405725
mogb_fair,42,37,0.6062154978531997,0.9883333333333333,1.0224675272705788
mogb_fair,42,38,0.6093396420489611,0.9873333333333333,1.024549033439677
mogb_fair,42,39,0.6127095839370731,0.9866666666666667,1.026917596397993
mogb_fair,42,40,0.6163299312643199,0.9863333333333333,1.030311124311053
mogb_fair,42,41,0.6197862083420667,0.9856666666666667,1.0341825903168251
mogb_fair,42,42,0.6234971524994727,0.9853333333333333,1.0367803955599042
mogb_fair,42,43,0.6270430906389302,0.9846666666666667,1.039224893206616
mogb_fair,42,44,0.6308481093783379,0.9843333333333333,1.041949143316664
mogb_fair,42,45,0.6344872070522468,0.9836666666666667,1.0449527006767434
mogb_fair,42,46,0.6381735555074659,0.983,1.048183275293855
mogb_fair,42,47,0.6423437159660205,0.983,1.0512027078155306
mogb_fair,42,48,0.6456917342688007,0.9816666666666667,1.054307825808745
mogb_fair,42,49,0.6499668947252262,0.9816666666666667,1.056441749101625
mogb_fair,42,50,0.6538546989557876,0.981,1.059400113705136
mogb_fair,42,51,0.6577946768060836,0.9803333333333333,1.0619408564172876
mogb_fair,42,52,0.6620130601215942,0.98,1.0640940155249612
mogb_fair,42,53,0.6656087055089549,0.9786666666666667,1.066973523688437
mogb_fair,42,54,0.6694818534581146,0.9776666666666667,1.0701084600472397
mogb_fair,42,55,0.67271891519191,0.9756666666666667,1.072698021632282
mogb_fair,42,56,0.6766952094422587,0.9746666666666667,1.075776577011217
mogb_fair,42,57,0.6804940573292939,0.9733333333333334,1.0791663341115072
mogb_fair,42,58,0.6841117108659939,0.9716666666666667,1.0830800878627769
mogb_fair,42,59,0.6882533679981092,0.9706666666666667,1.085753010670498
mogb_fair,42,60,0.6926922161390145,0.97,1.0888390626990891
mogb_fair,42,61,0.6971949172860226,0.9693333333333334,1.0921490969132357
mogb_fair,42,62,0.70152137164936,0.9683333333333334,1.096015203838576
mogb_fair,42,63,0.7058394160583942,0.967,1.1002293234469236
mogb_fair,42,64,0.7100490196078432,0.9656666666666667,1.1045240336243134
mogb_fair,42,65,0.7140740740740741,0.964,1.1098041537950638
mogb_fair,42,66,0.7181592039800995,0.9623333333333334,1.1136015011786733
mogb_fair,42,67,0.7218045112781954,0.96,1.1173016590524945
mogb_fair,42,68,0.7262626262626263,0.9586666666666667,1.1209358011225523
mogb_fair,42,69,0.7305343511450382,0.957,1.1238996174055582
mogb_fair,42,70,0.7343589743589743,0.9546666666666667,1.1266650825146165
mogb_fair,42,71,0.7369509043927649,0.9506666666666667,1.130687387170498
mogb_fair,42,72,0.7408854166666666,0.9483333333333334,1.1345036046487564
mogb_fair,42,73,0.7448818897637796,0.946,1.136840476931144
mogb_fair,42,74,0.7481481481481481,0.9426666666666667,1.1410480419101214
mogb_fair,42,75,0.7509333333333333,0.9386666666666666,1.1449486580381365
mogb_fair,42,76,0.7543010752688172,0.9353333333333333,1.1486968167732234
mogb_fair,42,77,0.756639566395664,0.9306666666666666,1.1532069990428362
mogb_fair,42,78,0.7576502732240438,0.9243333333333333,1.1567827866559126
mogb_fair,42,79,0.7600550964187328,0.9196666666666666,1.1603275152325876
mogb_fair,42,80,0.7616666666666667,0.914,1.1628777842428746
mogb_fair,42,81,0.7641456582633053,0.9093333333333333,1.1657827410001462
mogb_fair,42,82,0.7649717514124293,0.9026666666666666,1.1697373211627653
mogb_fair,42,83,0.7658119658119659,0.896,1.1731758443878522
mogb_fair,42,84,0.7686781609195402,0.8916666666666667,1.175365728662082
mogb_fair,42,85,0.7701449275362319,0.8856666666666667,1.1779953064468391
mogb_fair,42,86,0.7716374269005848,0.8796666666666667,1.181844979490283
mogb_fair,42,87,0.7734513274336283,0.874,1.184509086703822
mogb_fair,42,88,0.7741071428571429,0.867,1.1867691061107448
mogb_fair,42,89,0.7741741741741742,0.8593333333333333,1.189572829533394
mogb_fair,42,90,0.7757575757575758,0.8533333333333334,1.193211549906786
mogb_fair,42,91,0.7782874617737003,0.8483333333333334,1.1953253875192331
mogb_fair,42,92,0.7805555555555556,0.843,1.1976328880219202
mogb_fair,42,93,0.7809968847352025,0.8356666666666667,1.1996015458373326
mogb_fair,42,94,0.7827044025157233,0.8296666666666667,1.2018754724832312
mogb_fair,42,95,0.7841269841269841,0.8233333333333334,1.2043700222547318
mogb_fair,42,96,0.7865384615384615,0.818,1.206528084092806
mogb_fair,42,97,0.7883495145631068,0.812,1.2103427707957266
mogb_fair,42,98,0.7901960784313725,0.806,1.2124811215017988
mogb_fair,42,99,0.7920792079207921,0.8,1.2147129047009926
mogb_fair,42,100,0.7933333333333333,0.7933333333333333,1.216714839330361
mogb_fair,42,101,0.7933355772467183,0.7856666666666666,1.2194772133526464
mogb_fair,42,102,0.7946276776606597,0.779,1.2217508232945544
mogb_fair,42,103,0.7945723119203023,0.771,1.2235248715550555
mogb_fair,42,104,0.797292606733773,0.7656666666666667,1.2257258145578438
mogb_fair,42,105,0.7997193967029113,0.76,1.2281599481398024
mogb_fair,42,106,0.8007798652959943,0.753,1.2301342193790992
mogb_fair,42,107,0.8007882479398065,0.745,1.2325205947111098
mogb_fair,42,108,0.8026077508149221,0.7386666666666667,1.234211601115664
mogb_fair,42,109,0.8041010618820945,0.732,1.2356506201689414
mogb_fair,42,110,0.8056275453535727,0.7253333333333334,1.2376617197345376
mogb_fair,42,111,0.8053163609135155,0.717,1.2397621654364457
mogb_fair,42,112,0.806134040136312,0.7096666666666667,1.2417618667113972
mogb_fair,42,113,0.8073535044044428,0.7026666666666667,1.244220654076284
mogb_fair,42,114,0.8082138705927935,0.6953333333333334,1.2460979358606767
mogb_fair,42,115,0.8083104664837318,0.6873333333333334,1.2476705793946314
mogb_fair,42,116,0.8080126933756446,0.679,1.2497636026351142
mogb_fair,42,117,0.8089120835006022,0.6716666666666666,1.2517934063943454
mogb_fair,42,118,0.8082080455099553,0.663,1.2538408311801927
mogb_fair,42,119,0.8087206910736322,0.6553333333333333,1.2553598020695895
mogb_fair,42,120,0.8109121199500208,0.649,1.2566139396658027
mogb_fair,42,121,0.8114719527625475,0.6413333333333333,1.2581572213576302
mogb_fair,42,122,0.8116189662537378,0.6333333333333333,1.2596587484253503
mogb_fair,42,123,0.812202509736045,0.6256666666666667,1.260908375777125
mogb_fair,42,124,0.8128014028934678,0.618,1.26225808521711
mogb_fair,42,125,0.814749000444247,0.6113333333333333,1.2640063604871763
mogb_fair,42,126,0.8162989644304367,0.6043333333333333,1.2655205116470802
mogb_fair,42,127,0.8155251141552512,0.5953333333333334,1.2664095985200845
mogb_fair,42,128,0.8162037037037037,0.5876666666666667,1.267800350715635
mogb_fair,42,129,0.8169014084507042,0.58,1.2692974963154264
mogb_fair,42,130,0.8166666666666667,0.5716666666666667,1.2709299875689166
mogb_fair,42,131,0.8164251207729468,0.5633333333333334,1.2725765492406726
mogb_fair,42,132,0.8161764705882353,0.555,1.2736401396276242
mogb_fair,42,133,0.8164179104477612,0.547,1.275607237429697
mogb_fair,42,134,0.8166666666666667,0.539,1.2765187870947388
mogb_fair,42,135,0.818974358974359,0.5323333333333333,1.2777651608777958
mogb_fair,42,136,0.8197916666666667,0.5246666666666666,1.2792939459839787
mogb_fair,42,137,0.8232804232804233,0.5186666666666667,1.280886661139853
mogb_fair,42,138,0.8247311827956989,0.5113333333333333,1.282592497356008
mogb_fair,42,139,0.8273224043715847,0.5046666666666667,1.2835739544915736
mogb_fair,42,140,0.8266666666666667,0.496,1.28504522632441
mogb_fair,42,141,0.8259887005649718,0.48733333333333334,1.286148434112348
mogb_fair,42,142,0.8258620689655173,0.479,1.2873927746049778
mogb_fair,42,143,0.8251461988304094,0.4703333333333333,1.288669179494056
mogb_fair,42,144,0.8244047619047619,0.46166666666666667,1.2900557349437265
mogb_fair,42,145,0.8272727272727273,0.455,1.2914570855691707
mogb_fair,42,146,0.825925925925926,0.446,1.2931621515656948
mogb_fair,42,147,0.8251572327044026,0.43733333333333335,1.294218699800472
mogb_fair,42,148,0.825,0.429,1.2959057499040718
mogb_fair,42,149,0.8254901960784313,0.421,1.2970059163997414
mogb_fair,42,150,0.824,0.412,1.2981857386460036
mogb_fair,42,151,0.8231292517006803,0.4033333333333333,1.2996469067421743
mogb_fair,42,152,0.8229166666666666,0.395,1.3011032629202974
mogb_fair,42,153,0.825531914893617,0.388,1.303045892420586
mogb_fair,42,154,0.8246376811594203,0.37933333333333336,1.304549650099835
