method,seed,point,fpr,tpr,threshold
mogb_fair,13,4,0.007666666666666666,0.019,1.471964128128627
mogb_fair,13,5,0.009,0.03,1.4499981913174778
mogb_fair,13,6,0.011,0.037,1.4364114025584778
mogb_fair,13,7,0.012333333333333333,0.04133333333333333,1.4312882148773085
mogb_fair,13,8,0.014,0.050666666666666665,1.4232857688250782
mogb_fair,13,9,0.016666666666666666,0.057,1.4175316388876338
mogb_fair,13,10,0.018,0.071,1.4078500409752517
mogb_fair,13,11,0.019666666666666666,0.07566666666666666,1.4039890110825934
mogb_fair,13,12,0.021,0.08666666666666667,1.3963135605108754
mogb_fair,13,13,0.023,0.092,1.39237354085812
mogb_fair,13,14,0.024333333333333332,0.11,1.38147404150239
mogb_fair,13,15,0.026,0.117,1.3772041919045697
mogb_fair,13,16,0.027333333333333334,0.12166666666666667,1.37453935294729
mogb_fair,13,17,0.029,0.14766666666666667,1.3616023927571868
mogb_fair,13,18,0.030666666666666665,0.15666666666666668,1.3563804251988434
mogb_fair,13,19,0.032,0.165,1.3521952882173194
mogb_fair,13,20,0.034,0.17233333333333334,1.3470194569336562
mogb_fair,13,21,0.03666666666666667,0.182,1.3428603459576354
mogb_fair,13,22,0.03866666666666667,0.18966666666666668,1.3403606864701385
mogb_fair,13,23,0.04033333333333333,0.19533333333333333,1.337311194164296
mogb_fair,13,24,0.042,0.19833333333333333,1.3351812228869044
mogb_fair,13,25,0.043333333333333335,0.20366666666666666,1.331539409412103
mogb_fair,13,26,0.04466666666666667,0.20933333333333334,1.329208169252862
mogb_fair,13,27,0.04666666666666667,0.21733333333333332,1.3256762272049976
mogb_fair,13,28,0.048,0.228,1.3214065270064168
mogb_fair,13,29,0.05,0.23333333333333334,1.3193204494411517
mogb_fair,13,30,0.051333333333333335,0.25366666666666665,1.3133704509218005
mogb_fair,13,31,0.05333333333333334,0.25833333333333336,1.3116450915144544
mogb_fair,13,32,0.05466666666666667,0.2663333333333333,1.308791703085187
mogb_fair,13,33,0.056666666666666664,0.2733333333333333,1.3067976434758228
mogb_fair,13,34,0.058666666666666666,0.2793333333333333,1.304943419765524
mogb_fair,13,35,0.060333333333333336,0.285,1.303165334134048
mogb_fair,13,36,0.06166666666666667,0.29333333333333333,1.3007342133537798
mogb_fair,13,37,0.06333333333333334,0.3006666666666667,1.2983022525301375
mogb_fair,13,38,0.06466666666666666,0.31533333333333335,1.294527880245154
mogb_fair,13,39,0.067,0.32366666666666666,1.2925921559376667
mogb_fair,13,40,0.06833333333333333,0.333,1.2905314125961391
mogb_fair,13,41,0.07,0.3443333333333333,1.2876455148952974
mogb_fair,13,42,0.07133333333333333,0.3526666666666667,1.2857958253217705
mogb_fair,13,43,0.073,0.3586666666666667,1.2842448373659363
mogb_fair,13,44,0.07433333333333333,0.36766666666666664,1.2824052250514382
mogb_fair,13,45,0.07666666666666666,0.37833333333333335,1.2803209731637253
mogb_fair,13,46,0.07833333333333334,0.38433333333333336,1.2787085140318517
mogb_fair,13,47,0.07966666666666666,0.3923333333333333,1.276340344130123
mogb_fair,13,48,0.08133333333333333,0.4126666666666667,1.2713817152371565
mogb_fair,13,49,0.083,0.4186666666666667,1.269642944506845
mogb_fair,13,50,0.085,0.42433333333333334,1.2685727474340291
mogb_fair,13,51,0.08633333333333333,0.43533333333333335,1.2659817226527772
mogb_fair,13,52,0.08766666666666667,0.44066666666666665,1.2650232756431732
mogb_fair,13,53,0.08966666666666667,0.448,1.263233361388539
mogb_fair,13,54,0.09166666666666666,0.4583333333333333,1.261265441622744
mogb_fair,13,55,0.09333333333333334,0.4656666666666667,1.2592048005799197
mogb_fair,13,56,0.09533333333333334,0.467,1.2587798528922542
mogb_fair,13,57,0.09666666666666666,0.4713333333333333,1.2577015039092143
mogb_fair,13,58,0.09866666666666667,0.479,1.255697745353158
mogb_fair,13,59,0.1,0.4866666666666667,1.2536320096715448
mogb_fair,13,60,0.10166666666666667,0.49333333333333335,1.2523736626741853
mogb_fair,13,61,0.10333333333333333,0.5056666666666667,1.2491132528512576
mogb_fair,13,62,0.106,0.5106666666666667,1.2476360804977256
mogb_fair,13,63,0.108,0.5166666666666667,1.2469193381178445
mogb_fair,13,64,0.10933333333333334,0.5243333333333333,1.2452706114846994
mogb_fair,13,65,0.111,0.5363333333333333,1.242846909039384
mogb_fair,13,66,0.11233333333333333,0.54,1.2419127886687575
mogb_fair,13,67,0.114,0.5486666666666666,1.240241658153454
mogb_fair,13,68,0.116,0.5566666666666666,1.2388722790549591
mogb_fair,13,69,0.11733333333333333,0.56,1.2381505145760676
mogb_fair,13,70,0.119,0.5643333333333334,1.2367431351756075
mogb_fair,13,71,0.12033333333333333,0.57,1.2354967863811783
mogb_fair,13,72,0.12233333333333334,0.5796666666666667,1.232949662282867
mogb_fair,13,73,0.125,0.584,1.2317572244731376
mogb_fair,13,74,0.127,0.591,1.2300111343954525
mogb_fair,13,75,0.12833333333333333,0.598,1.2287501420249545
mogb_fair,13,76,0.13,0.6023333333333334,1.2275201768463555
mogb_fair,13,77,0.13166666666666665,0.6056666666666667,1.2267299839272012
mogb_fair,13,78,0.13366666666666666,0.6083333333333333,1.2260306783828714
mogb_fair,13,79,0.13566666666666666,0.6153333333333333,1.2244893051626304
mogb_fair,13,80,0.138,0.6206666666666667,1.223052596597291
mogb_fair,13,81,0.14066666666666666,0.6256666666666667,1.2218040377591817
mogb_fair,13,82,0.142,0.63,1.2209132678498809
mogb_fair,13,83,0.14366666666666666,0.636,1.219196745219044
mogb_fair,13,84,0.14566666666666667,0.6393333333333333,1.218185886621994
mogb_fair,13,85,0.14766666666666667,0.6413333333333333,1.2176623263272857
mogb_fair,13,86,0.14966666666666667,0.6516666666666666,1.215408604198002
mogb_fair,13,87,0.15133333333333332,0.6566666666666666,1.2142749315716004
mogb_fair,13,88,0.15266666666666667,0.6606666666666666,1.213530611135894
mogb_fair,13,89,0.15433333333333332,0.67,1.2118964923920887
mogb_fair,13,90,0.15633333333333332,0.6756666666666666,1.2106131286674633
mogb_fair,13,91,0.15766666666666668,0.682,1.2095606319739465
mogb_fair,13,92,0.15966666666666668,0.6843333333333333,1.209295918849718
mogb_fair,13,93,0.16233333333333333,0.6886666666666666,1.208216767863823
mogb_fair,13,94,0.16366666666666665,0.693,1.207557139976726
mogb_fair,13,95,0.166,0.701,1.2056623118720735
mogb_fair,13,96,0.16833333333333333,0.707,1.2039219089684066
mogb_fair,13,97,0.17,0.7133333333333334,1.2026530916445186
mogb_fair,13,98,0.17233333333333334,0.719,1.2017134779505498
mogb_fair,13,99,0.17366666666666666,0.725,1.2003139205616131
mogb_fair,13,100,0.17566666666666667,0.7306666666666667,1.1987036265326223
mogb_fair,13,101,0.177,0.734,1.1979802367126733
mogb_fair,13,102,0.179,0.74,1.1965145369839931
mogb_fair,13,103,0.18066666666666667,0.7453333333333333,1.1955123572672155
mogb_fair,13,104,0.18233333333333332,0.749,1.1950008864290478
mogb_fair,13,105,0.184,0.7533333333333333,1.1938070087032262
mogb_fair,13,106,0.18566666666666667,0.76,1.1921575430969733
mogb_fair,13,107,0.18766666666666668,0.7686666666666667,1.190543035295252
mogb_fair,13,108,0.18933333333333333,0.7733333333333333,1.18947514343705
mogb_fair,13,109,0.19166666666666668,0.7766666666666666,1.1883319998773272
mogb_fair,13,110,0.19433333333333333,0.7813333333333333,1.186930839030119
mogb_fair,13,111,0.196,0.7853333333333333,1.1855897572506002
mogb_fair,13,112,0.198,0.795,1.1831634750509632
mogb_fair,13,113,0.201,0.7983333333333333,1.1817279271112688
mogb_fair,13,114,0.205,0.8006666666666666,1.180666188369778
mogb_fair,13,115,0.20733333333333334,0.8066666666666666,1.178431997457464
mogb_fair,13,116,0.209,0.811,1.1774700774165796
mogb_fair,13,117,0.211,0.815,1.1762294647583675
mogb_fair,13,118,0.21266666666666667,0.8183333333333334,1.1752686081699777
mogb_fair,13,119,0.21466666666666667,0.826,1.1733115340709894
mogb_fair,13,120,0.21733333333333332,0.8276666666666667,1.1722301640529564
mogb_fair,13,121,0.21966666666666668,0.8303333333333334,1.1710773898247064
mogb_fair,13,122,0.22266666666666668,0.8326666666666667,1.169656670294123
mogb_fair,13,123,0.224,0.8353333333333334,1.1688227406026557
mogb_fair,13,124,0.22533333333333333,0.8403333333333334,1.1676881797971657
mogb_fair,13,125,0.22766666666666666,0.844,1.1668418726959988
mogb_fair,13,126,0.229,0.8473333333333334,1.1662653641021228
mogb_fair,13,127,0.23166666666666666,0.851,1.1641452643319004
mogb_fair,13,128,0.23566666666666666,0.8536666666666667,1.1631336794694878
mogb_fair,13,129,0.239,0.8563333333333333,1.1613015250389092
mogb_fair,13,130,0.24233333333333335,0.8613333333333333,1.1593555577822892
mogb_fair,13,131,0.24433333333333335,0.8633333333333333,1.1582932512810902
mogb_fair,13,132,0.24833333333333332,0.866,1.1566604985176392
mogb_fair,13,133,0.251,0.8703333333333333,1.154401614617802
mogb_fair,13,134,0.25433333333333336,0.8726666666666667,1.1516393687611568
mogb_fair,13,135,0.256,0.8746666666666667,1.1510334016876138
mogb_fair,13,136,0.258,0.8773333333333333,1.1500180132879876
mogb_fair,13,137,0.261,0.88,1.1486920227411777
mogb_fair,13,138,0.263,0.8816666666666667,1.1477746245665648
mogb_fair,13,139,0.265,0.8836666666666667,1.1468277240202964
mogb_fair,13,140,0.269,0.8853333333333333,1.145820941083305
mogb_fair,13,141,0.27066666666666667,0.8883333333333333,1.144539080737165
mogb_fair,13,142,0.2763333333333333,0.892,1.142443022897749
mogb_fair,13,143,0.2776666666666667,0.8953333333333333,1.141439929023461
mogb_fair,13,144,0.283,0.8993333333333333,1.138844995604982
mogb_fair,13,145,0.28633333333333333,0.9016666666666666,1.1367145005930783
mogb_fair,13,146,0.291,0.903,1.135030028371172
mogb_fair,13,147,0.2926666666666667,0.9093333333333333,1.1323434136060124
mogb_fair,13,148,0.2946666666666667,0.911,1.131474050185146
mogb_fair,13,149,0.2976666666666667,0.9136666666666666,1.1301789555132644
mogb_fair,13,150,0.2996666666666667,0.9153333333333333,1.1292852703512948
mogb_fair,13,151,0.30866666666666664,0.917,1.1263506131962429
mogb_fair,13,152,0.31233333333333335,0.919,1.1253593853637052
mogb_fair,13,153,0.32,0.9213333333333333,1.1226620012301831
mogb_fair,13,154,0.3273333333333333,0.923,1.1197994743120028
mogb_fair,13,155,0.33,0.925,1.1187261578724723
mogb_fair,13,156,0.3343333333333333,0.9273333333333333,1.1169569400667454
mogb_fair,13,157,0.3363333333333333,0.9286666666666666,1.1160336466961616
mogb_fair,13,158,0.3416666666666667,0.9303333333333333,1.1140332941305484
mogb_fair,13,159,0.3473333333333333,0.932,1.1118901492420104
mogb_fair,13,160,0.35,0.9333333333333333,1.1107143583851342
mogb_fair,13,161,0.3536666666666667,0.9346666666666666,1.109121966441148
mogb_fair,13,162,0.35933333333333334,0.9373333333333334,1.1065769073241802
mogb_fair,13,163,0.36533333333333334,0.94,1.1034519485675265
mogb_fair,13,164,0.36766666666666664,0.9416666666666667,1.102806695897437
mogb_fair,13,165,0.37366666666666665,0.9443333333333334,1.1007847546171596
mogb_fair,13,166,0.379,0.9456666666666667,1.098904904194906
mogb_fair,13,167,0.383,0.9486666666666667,1.0968873985305925
mogb_fair,13,168,0.3883333333333333,0.9516666666666667,1.0948230278196216
mogb_fair,13,169,0.39466666666666667,0.9533333333333334,1.092427543591474
mogb_fair,13,170,0.3993333333333333,0.9553333333333334,1.0907351837536583
mogb_fair,13,171,0.406,0.957,1.0883082859795792
mogb_fair,13,172,0.409,0.9583333333333334,1.086348508088867
mogb_fair,13,173,0.41433333333333333,0.96,1.0836242474809636
mogb_fair,13,174,0.42033333333333334,0.962,1.081522739546679
mogb_fair,13,175,0.43366666666666664,0.9633333333333334,1.0774658637426664
mogb_fair,13,176,0.44066666666666665,0.9656666666666667,1.0756046789339606
mogb_fair,13,177,0.456,0.967,1.0721203982775098
mogb_fair,13,178,0.47633333333333333,0.9683333333333334,1.0665977565827995
mogb_fair,13,179,0.4856666666666667,0.97,1.0642531568285474
mogb_fair,13,180,0.5153333333333333,0.9716666666666667,1.0557117607580342
mogb_fair,13,181,0.5303333333333333,0.9733333333333334,1.0520592010282743
mogb_fair,13,182,0.5533333333333333,0.975,1.0450287091769053
mogb_fair,13,183,0.5626666666666666,0.9763333333333334,1.042941550568957
mogb_fair,13,184,0.57,0.9776666666666667,1.0411799297780782
mogb_fair,13,185,0.5763333333333334,0.979,1.0387403587003172
mogb_fair,13,186,0.584,0.9806666666666667,1.0360236989600096
mogb_fair,13,187,0.608,0.982,1.0295424844795693
mogb_fair,13,188,0.6383333333333333,0.9833333333333333,1.0210837828336168
mogb_fair,13,189,0.6526666666666666,0.9846666666666667,1.0164783175309091
mogb_fair,13,190,0.6636666666666666,0.986,1.0128361788604372
mogb_fair,13,191,0.6756666666666666,0.9876666666666667,1.009584436121477
mogb_fair,13,192,0.7093333333333334,0.989,1.0001218228578614
mogb_fair,13,193,0.727,0.9903333333333333,0.995543849973707
mogb_fair,13,194,0.7463333333333333,0.9916666666666667,0.9897686808456008
mogb_fair,13,195,0.762,0.993,0.9857898591604892
mogb_fair,13,196,0.8,0.9943333333333333,0.9732994913892736
mogb_fair,13,197,0.83,0.9956666666666667,0.9607487090608204
mogb_fair,13,198,0.862,0.9973333333333333,0.9435620246151256
mogb_fair,13,199,0.9566666666666667,0.9986666666666667,0.8795775888692018
mogb_fair,13,200,1.0,1.0,0.686779612417216
mogb_fair,42,0,0.0,0.0,inf
mogb_fair,42,1,0.001,0.0033333333333333335,1.5558109319172675
mogb_fair,42,2,0.0023333333333333335,0.006666666666666667,1.527683416065489
mogb_fair,42,3,0.0036666666666666666,0.017333333333333333,1.4888401378347451
mogb_fair,42,4,0.005,0.024,1.4713932381655168
mogb_fair,42,5,0.006666666666666667,0.028333333333333332,1.4653727866199535
mogb_fair,42,6,0.008333333333333333,0.035666666666666666,1.4531074330175806
mogb_fair,42,7,0.009666666666666667,0.050666666666666665,1.4378682792255209
mogb_fair,42,8,0.011666666666666667,0.063,1.4235372692937296
mogb_fair,42,9,0.014333333333333333,0.07766666666666666,1.4109026813793812
mogb_fair,42,10,0.016666666666666666,0.08466666666666667,1.4031679007490685
mogb_fair,42,11,0.018,0.09266666666666666,1.397184220498802
mogb_fair,42,12,0.019666666666666666,0.09933333333333333,1.392824501423763
mogb_fair,42,13,0.021333333333333333,0.10833333333333334,1.3882200496647503
mogb_fair,42,14,0.023666666666666666,0.116,1.3825653988996178
mogb_fair,42,15,0.025,0.12466666666666666,1.378367040656848
mogb_fair,42,16,0.027,0.13433333333333333,1.3744040776877986
mogb_fair,42,17,0.029333333333333333,0.14,1.371621301440663
mogb_fair,42,18,0.031,0.145,1.3691487883658104
mogb_fair,42,19,0.03266666666666666,0.15133333333333332,1.3662778724050666
mogb_fair,42,20,0.034,0.158,1.3632139445818008
mogb_fair,42,21,0.035333333333333335,0.16066666666666668,1.3613066090792194
mogb_fair,42,22,0.03666666666666667,0.17933333333333334,1.355086364435665
mogb_fair,42,23,0.03866666666666667,0.18566666666666667,1.3523642764055022
mogb_fair,42,24,0.04033333333333333,0.189,1.350491554483712
mogb_fair,42,25,0.042,0.19533333333333333,1.3482707989554688
mogb_fair,42,26,0.043333333333333335,0.202,1.3467078372445185
mogb_fair,42,27,0.045,0.20833333333333334,1.34424672482637
mogb_fair,42,28,0.04666666666666667,0.21466666666666667,1.3426564571458994
mogb_fair,42,29,0.04833333333333333,0.22,1.3408250466474965
mogb_fair,42,30,0.050666666666666665,0.23133333333333334,1.3378228797412854
mogb_fair,42,31,0.052,0.238,1.3359002587343862
mogb_fair,42,32,0.054,0.244,1.334032479136937
mogb_fair,42,33,0.05566666666666667,0.24666666666666667,1.3332736953477449
mogb_fair,42,34,0.057666666666666665,0.26,1.329567056330784
mogb_fair,42,35,0.059,0.2653333333333333,1.3281722552417383
mogb_fair,42,36,0.060333333333333336,0.26966666666666667,1.32648822903974
mogb_fair,42,37,0.06166666666666667,0.2803333333333333,1.3238264027379472
mogb_fair,42,38,0.063,0.29133333333333333,1.3217164851048122
mogb_fair,42,39,0.06466666666666666,0.30133333333333334,1.3191320044325667
mogb_fair,42,40,0.06633333333333333,0.30933333333333335,1.3174990786830478
mogb_fair,42,41,0.068,0.317,1.3158194058284018
mogb_fair,42,42,0.06966666666666667,0.326,1.3138119742484482
mogb_fair,42,43,0.071,0.33566666666666667,1.3121688520970622
mogb_fair,42,44,0.07266666666666667,0.3433333333333333,1.3110327425830897
mogb_fair,42,45,0.074,0.3516666666666667,1.309650589795564
mogb_fair,42,46,0.076,0.358,1.3085469813532218
mogb_fair,42,47,0.07733333333333334,0.3636666666666667,1.307636441131524
mogb_fair,42,48,0.079,0.36766666666666664,1.306580919585829
mogb_fair,42,49,0.08033333333333334,0.379,1.304680506932149
mogb_fair,42,50,0.082,0.3863333333333333,1.3032082401208864
mogb_fair,42,51,0.084,0.3913333333333333,1.3020212600419787
mogb_fair,42,52,0.08533333333333333,0.3963333333333333,1.3007161009424368
mogb_fair,42,53,0.08666666666666667,0.4026666666666667,1.299760198617333
mogb_fair,42,54,0.088,0.4106666666666667,1.2983485682182156
mogb_fair,42,55,0.08933333333333333,0.42233333333333334,1.29689274756158
mogb_fair,42,56,0.091,0.427,1.296219740727505
mogb_fair,42,57,0.09266666666666666,0.437,1.2942291335305205
mogb_fair,42,58,0.094,0.44566666666666666,1.2932250978131377
mogb_fair,42,59,0.09533333333333334,0.456,1.2913494008716566
mogb_fair,42,60,0.09733333333333333,0.458,1.2909892656498128
mogb_fair,42,61,0.099,0.46366666666666667,1.289616159936122
mogb_fair,42,62,0.10033333333333333,0.473,1.2881183916255496
mogb_fair,42,63,0.10166666666666667,0.48233333333333334,1.2869692826482029
mogb_fair,42,64,0.10333333333333333,0.49166666666666664,1.2857144744430995
mogb_fair,42,65,0.10466666666666667,0.499,1.284328158327845
mogb_fair,42,66,0.10633333333333334,0.508,1.283207127327246
mogb_fair,42,67,0.10766666666666666,0.5113333333333333,1.2826946374352135
mogb_fair,42,68,0.11,0.5166666666666667,1.2813680452273746
mogb_fair,42,69,0.11133333333333334,0.52,1.2804988052493864
mogb_fair,42,70,0.11366666666666667,0.5243333333333333,1.2795176514449125
mogb_fair,42,71,0.116,0.5303333333333333,1.2785198288937665
mogb_fair,42,72,0.11866666666666667,0.5353333333333333,1.277112597495938
mogb_fair,42,73,0.12,0.5383333333333333,1.2767499639530402
mogb_fair,42,74,0.122,0.5423333333333333,1.2760620640894111
mogb_fair,42,75,0.124,0.5516666666666666,1.2746901046343264
mogb_fair,42,76,0.12566666666666668,0.559,1.273071677274022
mogb_fair,42,77,0.12733333333333333,0.5646666666666667,1.272288283128296
mogb_fair,42,78,0.129,0.5743333333333334,1.270344017532154
mogb_fair,42,79,0.13066666666666665,0.5823333333333334,1.268668725022089
mogb_fair,42,80,0.13266666666666665,0.5903333333333334,1.2673207273400784
mogb_fair,42,81,0.13466666666666666,0.597,1.2662364067342669
mogb_fair,42,82,0.13566666666666666,0.602,1.26567916320554
mogb_fair,42,83,0.13733333333333334,0.6096666666666667,1.2644142500324236
mogb_fair,42,84,0.13933333333333334,0.612,1.2637659368806773
mogb_fair,42,85,0.14066666666666666,0.6153333333333333,1.262864166048364
mogb_fair,42,86,0.14233333333333334,0.6176666666666667,1.2622863704354046
mogb_fair,42,87,0.144,0.6223333333333333,1.26142863833395
mogb_fair,42,88,0.14533333333333334,0.6266666666666667,1.2606467946230395
mogb_fair,42,89,0.147,0.632,1.2598853319871377
mogb_fair,42,90,0.14833333333333334,0.6396666666666667,1.2585337864493604
mogb_fair,42,91,0.15,0.6436666666666667,1.257642587022499
mogb_fair,42,92,0.15133333333333332,0.6466666666666666,1.2569486188800227
mogb_fair,42,93,0.153,0.6513333333333333,1.2560057672148064
mogb_fair,42,94,0.156,0.658,1.2547488680107133
mogb_fair,42,95,0.15766666666666668,0.663,1.253789321090693
mogb_fair,42,96,0.15933333333333333,0.672,1.251736910395875
mogb_fair,42,97,0.161,0.6776666666666666,1.2501943154540334
mogb_fair,42,98,0.16266666666666665,0.6853333333333333,1.2484188730011083
mogb_fair,42,99,0.16433333333333333,0.6906666666666667,1.247029923434683
mogb_fair,42,100,0.16633333333333333,0.6996666666666667,1.2452173080820466
mogb_fair,42,101,0.168,0.704,1.2438717903295624
mogb_fair,42,102,0.16966666666666666,0.707,1.2429386688094823
mogb_fair,42,103,0.171,0.7126666666666667,1.24117145699162
mogb_fair,42,104,0.173,0.7163333333333334,1.2400057708287568
mogb_fair,42,105,0.17433333333333334,0.721,1.23869501074822
mogb_fair,42,106,0.17633333333333334,0.7286666666666667,1.2368136341461695
mogb_fair,42,107,0.17766666666666667,0.731,1.2363439916809251
mogb_fair,42,108,0.17966666666666667,0.733,1.2351803861183877
mogb_fair,42,109,0.181,0.738,1.234365122198687
mogb_fair,42,110,0.18266666666666667,0.74,1.234006140076782
mogb_fair,42,111,0.18533333333333332,0.745,1.2325205947111098
mogb_fair,42,112,0.187,0.7526666666666667,1.2302437099402244
mogb_fair,42,113,0.18933333333333333,0.759,1.22883684359564
mogb_fair,42,114,0.19066666666666668,0.7616666666666667,1.227641243340821
mogb_fair,42,115,0.193,0.764,1.2266259368105488
mogb_fair,42,116,0.197,0.768,1.2248832314212057
mogb_fair,42,117,0.19933333333333333,0.7703333333333333,1.2237039298757382
mogb_fair,42,118,0.20066666666666666,0.7776666666666666,1.2222591178998337
mogb_fair,42,119,0.20466666666666666,0.7843333333333333,1.2196470957783836
mogb_fair,42,120,0.20633333333333334,0.792,1.217027586137581
mogb_fair,42,121,0.20833333333333334,0.7956666666666666,1.2159886113176157
mogb_fair,42,122,0.211,0.8003333333333333,1.2145475522587177
mogb_fair,42,123,0.21466666666666667,0.807,1.2121599684535032
mogb_fair,42,124,0.217,0.8093333333333333,1.2114416525941738
mogb_fair,42,125,0.22,0.8143333333333334,1.2089974600810764
mogb_fair,42,126,0.222,0.818,1.206528084092806
mogb_fair,42,127,0.22466666666666665,0.8223333333333334,1.2051333958609325
mogb_fair,42,128,0.22733333333333333,0.8253333333333334,1.2039536509243067
mogb_fair,42,129,0.231,0.8316666666666667,1.2011473053837365
mogb_fair,42,130,0.23233333333333334,0.8346666666666667,1.2003551463780806
mogb_fair,42,131,0.23466666666666666,0.836,1.1994781755142896
mogb_fair,42,132,0.23633333333333334,0.8406666666666667,1.1984601430814243
mogb_fair,42,133,0.239,0.8456666666666667,1.196522761834044
mogb_fair,42,134,0.24166666666666667,0.8486666666666667,1.1952430252907504
mogb_fair,42,135,0.246,0.8523333333333334,1.1936306143458322
mogb_fair,42,136,0.248,0.858,1.191171878965236
mogb_fair,42,137,0.25066666666666665,0.86,1.189507803335023
mogb_fair,42,138,0.253,0.8676666666666667,1.1866101254357002
mogb_fair,42,139,0.25433333333333336,0.872,1.185467993304705
mogb_fair,42,140,0.25733333333333336,0.8756666666666667,1.184001208719172
mogb_fair,42,141,0.25966666666666666,0.8786666666666667,1.1824827148671948
mogb_fair,42,142,0.261,0.8813333333333333,1.1810054014764455
mogb_fair,42,143,0.26266666666666666,0.8833333333333333,1.1792567362426618
mogb_fair,42,144,0.2643333333333333,0.8863333333333333,1.177741996769029
mogb_fair,42,145,0.266,0.89,1.1765246550096304
mogb_fair,42,146,0.27,0.8926666666666667,1.1748434911478869
mogb_fair,42,147,0.272,0.8956666666666667,1.1736200017869125
mogb_fair,42,148,0.275,0.8993333333333333,1.171978733719807
mogb_fair,42,149,0.2776666666666667,0.9043333333333333,1.1691897348641154
mogb_fair,42,150,0.2806666666666667,0.9073333333333333,1.1668403411702777
mogb_fair,42,151,0.284,0.911,1.164736108600175
mogb_fair,42,152,0.286,0.914,1.1628777842428746
mogb_fair,42,153,0.2886666666666667,0.9183333333333333,1.1613042191177794
mogb_fair,42,154,0.2916666666666667,0.921,1.1596393914732208
mogb_fair,42,155,0.2946666666666667,0.923,1.1578232762826624
mogb_fair,42,156,0.2966666666666667,0.9256666666666666,1.1557759335166269
mogb_fair,42,157,0.2986666666666667,0.929,1.1540027851839378
mogb_fair,42,158,0.30033333333333334,0.9313333333333333,1.1525387070832118
mogb_fair,42,159,0.302,0.933,1.151397341923188
mogb_fair,42,160,0.306,0.9356666666666666,1.1480079762132718
mogb_fair,42,161,0.30933333333333335,0.9373333333333334,1.1462950091360122
mogb_fair,42,162,0.31433333333333335,0.9396666666666667,1.1433667820321147
mogb_fair,42,163,0.31766666666666665,0.9426666666666667,1.1409553549981846
mogb_fair,42,164,0.31966666666666665,0.9446666666666667,1.139414568382449
mogb_fair,42,165,0.3283333333333333,0.9466666666666667,1.1357996499265122
mogb_fair,42,166,0.33666666666666667,0.949,1.1328491446117013
mogb_fair,42,167,0.3393333333333333,0.9513333333333334,1.1304553738714114
mogb_fair,42,168,0.3423333333333333,0.9526666666666667,1.129076905424834
mogb_fair,42,169,0.3476666666666667,0.955,1.1259854682729955
mogb_fair,42,170,0.35233333333333333,0.957,1.1240212166492811
mogb_fair,42,171,0.358,0.9583333333333334,1.122076729902479
mogb_fair,42,172,0.36766666666666664,0.9596666666666667,1.118254356209379
mogb_fair,42,173,0.37166666666666665,0.9616666666666667,1.1164757185291916
mogb_fair,42,174,0.38233333333333336,0.9633333333333334,1.1113213311187151
mogb_fair,42,175,0.3893333333333333,0.9653333333333334,1.1078515594220049
mogb_fair,42,176,0.39666666666666667,0.9666666666666667,1.1026526508655174
mogb_fair,42,177,0.4093333333333333,0.968,1.097197086445291
mogb_fair,42,178,0.419,0.969,1.0930421249787463
mogb_fair,42,179,0.439,0.9703333333333334,1.0860499866827855
mogb_fair,42,180,0.4523333333333333,0.9716666666666667,1.0813203080177674
mogb_fair,42,181,0.457,0.973,1.0791697497664412
mogb_fair,42,182,0.4696666666666667,0.975,1.074394218605842
mogb_fair,42,183,0.47833333333333333,0.9766666666666667,1.0712757825240558
mogb_fair,42,184,0.4876666666666667,0.9783333333333334,1.068292370422908
mogb_fair,42,185,0.49533333333333335,0.9796666666666667,1.066002122343288
mogb_fair,42,186,0.5193333333333333,0.981,1.059400113705136
mogb_fair,42,187,0.54,0.9823333333333333,1.053352890281864
mogb_fair,42,188,0.5646666666666667,0.9836666666666667,1.0455100810763085
mogb_fair,42,189,0.5886666666666667,0.985,1.0384335853463311
mogb_fair,42,190,0.6116666666666667,0.9863333333333333,1.031410197062082
mogb_fair,42,191,0.6376666666666667,0.9876666666666667,1.023738249982636
mogb_fair,42,192,0.6613333333333333,0.989,1.0177058996430697
mogb_fair,42,193,0.6873333333333334,0.9906666666666667,1.009897083736622
mogb_fair,42,194,0.7563333333333333,0.992,0.9890437358559286
mogb_fair,42,195,0.79,0.9933333333333333,0.9778787078377176
mogb_fair,42,196,0.8393333333333334,0.9946666666666667,0.9602852143386252
mogb_fair,42,197,0.856,0.996,0.9507242711294054
mogb_fair,42,198,0.9193333333333333,0.9973333333333333,0.9177979791432844
mogb_fair,42,199,0.9553333333333334,0.9986666666666667,0.8845502957372852
mogb_fair,42,200,1.0,1.0,0.7071418840632474
mogb_fair,87,0,0.0,0.0,inf
mogb_fair,87,1,0.0013333333333333333,0.0023333333333333335,1.583070991286046
mogb_fair,87,2,0.004,0.012,1.4824503415722918
mogb_fair,87,3,0.005333333333333333,0.018333333333333333,1.4578509028722615
mogb_fair,87,4,0.008666666666666666,0.027333333333333334,1.433690377441634
mogb_fair,87,5,0.01,0.03833333333333333,1.4092086263829238
mogb_fair,87,6,0.011666666666666667,0.04566666666666667,1.3923807442968923
mogb_fair,87,7,0.013,0.05466666666666667,1.3806988533252542
mogb_fair,87,8,0.014666666666666666,0.06266666666666666,1.3716511509293137
mogb_fair,87,9,0.016666666666666666,0.06633333333333333,1.365669903315189
