known_recall,oos_recall,false_accept_rate,false_reject_rate,oos_f1,oos_precision,auroc,aupr_oos,f1_all,f1_k,accuracy,dataset,kir,seed,method,method_label,target_known_recall,diagnostic_threshold,source_prediction_path,diagnostic_only,threshold_source
0.85,0.7653846153846153,0.23461538461538461,0.15,0.8008048289738431,0.8396624472573839,,,,,,banking77,0.5,123,trainable_k1,Trainable MiniLM K=1,0.85,1.017974004148565,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.5044871794871795,0.49551282051282053,0.1,0.6298519407763106,0.838125665601704,,,,,,banking77,0.5,123,fixed_k2,Frozen fixed K=2,0.9,1.0668786876648952,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.46089743589743587,0.5391025641025641,0.1,0.5915261209378856,0.8254879448909299,,,,,,banking77,0.5,123,mogb_minilm,MOGB-MiniLM,0.9,1.598621062865934,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.492948717948718,0.507051282051282,0.1,0.6199113260781943,0.8349619978284474,,,,,,banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.352070724351989,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.4596153846153846,0.5403846153846154,0.1,0.5903664059283655,0.8250863060989643,,,,,,banking77,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.2827131672119323,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5057692307692307,0.49423076923076925,0.1,0.6309476209516194,0.8384697130712009,,,,,,banking77,0.5,123,random_partition,Random partition,0.9,1.033446088228348,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5217948717948718,0.4782051282051282,0.1,0.6444972288202692,0.8426501035196687,,,,,,banking77,0.5,123,single_centroid,Frozen single centroid,0.9,1.0312445657932756,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6346153846153846,0.36538461538461536,0.1,0.7327905255366395,0.8669001751313485,,,,,,banking77,0.5,123,trainable_k1,Trainable MiniLM K=1,0.9,1.078039720427791,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.3506410256410256,0.6493589743589744,0.05,0.5011452130096198,0.8780096308186196,,,,,,banking77,0.5,123,fixed_k2,Frozen fixed K=2,0.95,1.1375710126313858,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2519230769230769,0.7480769230769231,0.05,0.3873829472646624,0.837953091684435,,,,,,banking77,0.5,123,mogb_minilm,MOGB-MiniLM,0.95,1.7716624044687923,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2762820512820513,0.7237179487179487,0.05,0.417029511369134,0.8500986193293886,,,,,,banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.4401508523118831,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2903846153846154,0.7096153846153846,0.05,0.4337003350885591,0.8563327032136105,,,,,,banking77,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.3796795283243883,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2948717948717949,0.7051282051282052,0.05,0.4389312977099237,0.8582089552238806,,,,,,banking77,0.5,123,random_partition,Random partition,0.95,1.112901061788931,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2987179487179487,0.7012820512820512,0.05,0.4433872502378687,0.8597785977859779,,,,,,banking77,0.5,123,single_centroid,Frozen single centroid,0.95,1.1150609846325987,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.50/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.425,0.575,0.05,0.5767725097868639,0.8971583220568335,,,,,,banking77,0.5,123,trainable_k1,Trainable MiniLM K=1,0.95,1.167149069263164,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.7,0.3,0.25,0.5683760683760684,0.4784172661870504,,,,,,banking77,0.75,13,fixed_k2,Frozen fixed K=2,0.75,0.9401066212200934,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.593421052631579,0.40657894736842104,0.25,0.5036292573981016,0.43743937924345294,,,,,,banking77,0.75,13,mogb_minilm,MOGB-MiniLM,0.75,1.4842788298193077,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6960526315789474,0.30394736842105263,0.25,0.5660781166399144,0.4770063119927863,,,,,,banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.2723451579456304,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6815789473684211,0.31842105263157894,0.25,0.5575888051668461,0.47176684881602915,,,,,,banking77,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.122720783360345,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6855263157894737,0.3144736842105263,0.25,0.5599140247178936,0.4732061762034514,,,,,,banking77,0.75,13,random_partition,Random partition,0.75,0.9213266290411384,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.675,0.325,0.25,0.5536967080410146,0.4693504117108875,,,,,,banking77,0.75,13,single_centroid,Frozen single centroid,0.75,0.9284302768904112,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8657894736842106,0.13421052631578947,0.25,0.6586586586586587,0.531502423263328,,,,,,banking77,0.75,13,trainable_k1,Trainable MiniLM K=1,0.75,0.950185317456766,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.5236842105263158,0.4763157894736842,0.15,0.5285524568393094,0.5335120643431636,,,,,,banking77,0.75,13,fixed_k2,Frozen fixed K=2,0.85,1.013849753313786,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.375,0.625,0.15,0.4091888011486001,0.45023696682464454,,,,,,banking77,0.75,13,mogb_minilm,MOGB-MiniLM,0.85,1.654325327008889,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4144736842105263,0.5855263157894737,0.15,0.4427266338721012,0.4751131221719457,,,,,,banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.3830790063948115,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.49736842105263157,0.5026315789473684,0.15,0.5087483176312247,0.5206611570247934,,,,,,banking77,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.218364092996184,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4763157894736842,0.5236842105263158,0.15,0.4925170068027211,0.5098591549295775,,,,,,banking77,0.75,13,random_partition,Random partition,0.85,0.9819366467536524,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4776315789473684,0.5223684210526316,0.15,0.4935418082936778,0.510548523206751,,,,,,banking77,0.75,13,single_centroid,Frozen single centroid,0.85,0.988451978979326,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7078947368421052,0.29210526315789476,0.15,0.6537059538274606,0.6072234762979684,,,,,,banking77,0.75,13,trainable_k1,Trainable MiniLM K=1,0.85,1.019410908608575,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.4131578947368421,0.5868421052631579,0.1,0.48085758039816234,0.575091575091575,,,,,,banking77,0.75,13,fixed_k2,Frozen fixed K=2,0.9,1.0595719611593175,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.23684210526315788,0.7631578947368421,0.1,0.30716723549488056,0.4368932038834951,,,,,,banking77,0.75,13,mogb_minilm,MOGB-MiniLM,0.9,1.7853377613456551,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.2631578947368421,0.7368421052631579,0.1,0.33557046979865773,0.46296296296296297,,,,,,banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.4337045276875762,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.40131578947368424,0.5986842105263158,0.1,0.47031611410948343,0.5679702048417132,,,,,,banking77,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.272730303626456,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.34210526315789475,0.6578947368421053,0.1,0.41533546325878595,0.5284552845528455,,,,,,banking77,0.75,13,random_partition,Random partition,0.9,1.0240267694628913,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.3447368421052632,0.6552631578947369,0.1,0.4178628389154705,0.5303643724696356,,,,,,banking77,0.75,13,single_centroid,Frozen single centroid,0.9,1.0331507302018132,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5539473684210526,0.44605263157894737,0.1,0.5958952583156405,0.6447166921898928,,,,,,banking77,0.75,13,trainable_k1,Trainable MiniLM K=1,0.9,1.062383701708444,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.24473684210526317,0.7552631578947369,0.05,0.3502824858757062,0.6158940397350994,,,,,,banking77,0.75,13,fixed_k2,Frozen fixed K=2,0.95,1.1413296248140403,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.09605263157894736,0.9039473684210526,0.05,0.15384615384615385,0.3862433862433862,,,,,,banking77,0.75,13,mogb_minilm,MOGB-MiniLM,0.95,2.039878882994848,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.14736842105263157,0.8526315789473684,0.05,0.22672064777327935,0.49122807017543857,,,,,,banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.5018329197650342,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.24868421052631579,0.7513157894736842,0.05,0.35492957746478876,0.6196721311475409,,,,,,banking77,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.3812744997882522,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.1986842105263158,0.8013157894736842,0.05,0.2940603700097371,0.5655430711610487,,,,,,banking77,0.75,13,random_partition,Random partition,0.95,1.0912631214495483,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.1868421052631579,0.8131578947368421,0.05,0.27897838899803534,0.5503875968992248,,,,,,banking77,0.75,13,single_centroid,Frozen single centroid,0.95,1.1046794860957403,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3118421052631579,0.6881578947368421,0.05,0.42587601078167114,0.6713881019830028,,,,,,banking77,0.75,13,trainable_k1,Trainable MiniLM K=1,0.95,1.132909682117794,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.8078947368421052,0.19210526315789472,0.25,0.6284544524053224,0.5142378559463987,,,,,,banking77,0.75,42,fixed_k2,Frozen fixed K=2,0.75,0.942430610924856,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6934210526315789,0.30657894736842106,0.25,0.564542046063203,0.4760614272809395,,,,,,banking77,0.75,42,mogb_minilm,MOGB-MiniLM,0.75,1.5532387766339764,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.7078947368421052,0.29210526315789476,0.25,0.5729499467518637,0.481216457960644,,,,,,banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.337831468983915,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.743421052631579,0.2565789473684211,0.25,0.5931758530183727,0.49344978165938863,,,,,,banking77,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.1280011641631629,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8,0.2,0.25,0.6242299794661191,0.5117845117845118,,,,,,banking77,0.75,42,random_partition,Random partition,0.75,0.9288982022210408,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.7828947368421053,0.21710526315789475,0.25,0.6149870801033591,0.5063829787234042,,,,,,banking77,0.75,42,single_centroid,Frozen single centroid,0.75,0.9342113912880784,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9223684210526316,0.07763157894736843,0.25,0.6869181773640373,0.5472287275565965,,,,,,banking77,0.75,42,trainable_k1,Trainable MiniLM K=1,0.75,0.9513384962854351,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.6105263157894737,0.3894736842105263,0.15,0.5903307888040712,0.5714285714285714,,,,,,banking77,0.75,42,fixed_k2,Frozen fixed K=2,0.85,1.017012475781596,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.4631578947368421,0.5368421052631579,0.15,0.4821917808219178,0.5028571428571429,,,,,,banking77,0.75,42,mogb_minilm,MOGB-MiniLM,0.85,1.7336646594198195,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.46710526315789475,0.5328947368421053,0.15,0.48530416951469585,0.5049786628733998,,,,,,banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.4579859582629178,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.5355263157894737,0.4644736842105263,0.15,0.5372937293729373,0.5390728476821192,,,,,,banking77,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.2239196285273637,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6131578947368421,0.3868421052631579,0.15,0.5921219822109276,0.5724815724815725,,,,,,banking77,0.75,42,random_partition,Random partition,0.85,0.9840451478775456,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.5973684210526315,0.4026315789473684,0.15,0.5813060179257362,0.5660847880299252,,,,,,banking77,0.75,42,single_centroid,Frozen single centroid,0.85,0.9919300950981448,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8315789473684211,0.16842105263157894,0.15,0.7264367816091954,0.6448979591836734,,,,,,banking77,0.75,42,trainable_k1,Trainable MiniLM K=1,0.85,1.019035164620278,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/banking77/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.45263157894736844,0.5473684210526316,0.1,0.5149700598802395,0.5972222222222222,,,,,,banking77,0.75,42,fixed_k2,Frozen fixed K=2,0.9,1.0695839853674454,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.2868421052631579,0.7131578947368421,0.1,0.3603305785123967,0.48444444444444446,,,,,,banking77,0.75,42,mogb_minilm,MOGB-MiniLM,0.9,1.8742280201119856,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.3381578947368421,0.6618421052631579,0.1,0.41152922337870296,0.5255623721881391,,,,,,banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.5167163040735288,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.75/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
