dataset,kir,comparison_method,comparison_label,metric,n_seeds,mean_better_delta,median_better_delta,std_better_delta,ci95_low,ci95_high,wins,ties,losses,sign_test_pvalue,effect_size,interpretation
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.30146666666666666,0.2866666666666666,0.024346571741326463,0.2832,0.3197333333333333,5,0,0,0.0625,12.38230457534807,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,0.30146666666666666,0.2866666666666666,0.024346571741326414,0.2832,0.3197333333333333,5,0,0,0.0625,12.382304575348094,comparison_minus_trainable
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,f1_u,5,0.04843836225673439,0.053251961289341954,0.01722496511610897,0.03394106556017902,0.06108287745333789,5,0,0,0.0625,2.8121021976081866,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,auroc,5,0.12135997037037045,0.10022548148148158,0.04363488478888614,0.08881090370370379,0.15765404444444447,5,0,0,0.0625,2.7812602452724016,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,f1_k,5,0.06116137293702724,0.04920953303583975,0.025609642916126583,0.04640881792278191,0.0842583647994769,5,0,0,0.0625,2.3882165455151063,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,aupr_oos,5,0.0533120945363257,0.04274748774328163,0.018273924233425238,0.041613630784018606,0.06981972907118192,5,0,0,0.0625,2.917386208639925,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,oos_f1,5,0.11121070917264594,0.10306261819864027,0.04074117608121342,0.08148265339408653,0.14315200961451108,5,0,0,0.0625,2.7296882385270034,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,f1_all,5,0.06571131259481078,0.057343309839071654,0.024795340481395315,0.05213353256707931,0.08765053047001108,5,0,0,0.0625,2.650147621248272,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,false_accept_rate,5,0.20366666666666666,0.184,0.05783309317913637,0.15906666666666666,0.2482666666666667,5,0,0,0.0625,3.5216284564931524,comparison_minus_trainable
stackoverflow,0.5,single_centroid,Frozen K=1,known_recall,5,-0.032533333333333345,-0.03433333333333333,0.011280760415661527,-0.041266666666666695,-0.023799999999999998,0,0,5,0.0625,-2.8839663404397835,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,false_reject_rate,5,-0.032533333333333345,-0.0343333333333333,0.011280760415661496,-0.04126666666666666,-0.023800000000000016,0,0,5,0.0625,-2.8839663404397915,comparison_minus_trainable
stackoverflow,0.5,single_centroid,Frozen K=1,f1_u,5,0.11121070917264594,0.10306261819864027,0.04074117608121342,0.07926940873078081,0.14315200961451108,5,0,0,0.0625,2.7296882385270034,trainable_minus_comparison
stackoverflow,0.5,single_centroid,Frozen K=1,auroc,5,0.035850822222222176,0.03931444444444432,0.010001312815554199,0.027153866666666592,0.04305866666666665,5,0,0,0.0625,3.5846116288320085,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,f1_k,5,0.1275702032537141,0.1153920655814904,0.03357920898169051,0.10253793157203232,0.15578004790603123,5,0,0,0.0625,3.799083037461465,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,aupr_oos,5,0.12967077588469908,0.11479941931750937,0.03176138977565294,0.10598496517053643,0.15617605370971427,5,0,0,0.0625,4.082654342288879,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.24141215790063958,0.23785965820697796,0.031610199739354944,0.21624001811829477,0.2665842976829844,5,0,0,0.0625,7.637160153723406,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,f1_all,5,0.1379194718579801,0.12652548309289846,0.03138694633531722,0.1152772078182643,0.1618391208148657,5,0,0,0.0625,4.394166618967655,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,0.37826666666666664,0.3776666666666667,0.036115862935219435,0.3496666666666667,0.4068666666666667,5,0,0,0.0625,10.473698699797337,comparison_minus_trainable
stackoverflow,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.029933333333333347,-0.033333333333333326,0.010261578825892263,-0.03626666666666669,-0.020733333333333315,0,0,5,0.0625,-2.917030004954485,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,-0.029933333333333322,-0.0333333333333333,0.010261578825892249,-0.036266666666666655,-0.020733333333333305,0,0,5,0.0625,-2.9170300049544866,comparison_minus_trainable
stackoverflow,0.5,fixed_k2,Frozen K=2,f1_u,5,0.24141215790063958,0.23785965820697796,0.031610199739354944,0.21624001811829477,0.2665842976829844,5,0,0,0.0625,7.637160153723406,trainable_minus_comparison
stackoverflow,0.5,fixed_k2,Frozen K=2,auroc,5,0.09752508888888886,0.10308166666666663,0.015593754350285144,0.08546606666666665,0.10958411111111108,5,0,0,0.0625,6.2541121719738735,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,f1_k,5,0.0624228072479404,0.049830709586793254,0.02631140880710656,0.04702985441837389,0.08632349444459164,5,0,0,0.0625,2.3724616080261107,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,aupr_oos,5,0.051154643169354606,0.039537491295460025,0.01932267046462012,0.03822182145769748,0.06816393724824006,5,0,0,0.0625,2.647389927961507,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,oos_f1,5,0.11790698965739932,0.10803426920156944,0.04246416186039895,0.08458727496814253,0.1512267043466561,5,0,0,0.0625,2.7766234983047324,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,f1_all,5,0.06746682383061849,0.05802117093421855,0.025526696554622336,0.0533410353746598,0.09024677735697391,5,0,0,0.0625,2.642990787556555,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,false_accept_rate,5,0.21639999999999998,0.1936666666666667,0.05997379057184527,0.1703333333333333,0.2624666666666667,5,0,0,0.0625,3.6082428330216145,comparison_minus_trainable
stackoverflow,0.5,random_partition,Random K=2,known_recall,5,-0.03746666666666667,-0.04266666666666663,0.012876766329754964,-0.04706666666666668,-0.02786666666666666,0,0,5,0.0625,-2.9096331879604462,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,false_reject_rate,5,-0.03746666666666668,-0.0426666666666667,0.012876766329755004,-0.04713333333333336,-0.02786666666666665,0,0,5,0.0625,-2.9096331879604382,comparison_minus_trainable
stackoverflow,0.5,random_partition,Random K=2,f1_u,5,0.11790698965739932,0.10803426920156944,0.04246416186039895,0.08458727496814253,0.1512267043466561,5,0,0,0.0625,2.7766234983047324,trainable_minus_comparison
stackoverflow,0.5,random_partition,Random K=2,auroc,5,0.03538062222222223,0.039213111111111254,0.009500239986117548,0.027033333333333364,0.042042577777777736,5,0,0,0.0625,3.7241819442375146,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,f1_k,5,0.46102939563486844,0.43766791424524926,0.045460282765299787,0.4309357257661911,0.4997180917755818,5,0,0,0.0625,10.141366652184047,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.10698941921307,0.10528919105143375,0.03583081716940497,0.07865786983181558,0.13758048653154228,5,0,0,0.0625,2.985960903633132,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.1475072375603531,0.14387130936946435,0.018587290515829465,0.1334273032998056,0.16178485494688588,5,0,0,0.0625,7.935919301133845,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,f1_all,5,0.43252738126445783,0.4109591319838143,0.04267434671428836,0.40388950554197417,0.46848621849235494,5,0,0,0.0625,10.135536090576815,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,-0.0854666666666667,-0.0843333333333334,0.030145572735570236,-0.10633333333333339,-0.06026666666666669,0,0,5,0.0625,-2.835131626669027,comparison_minus_trainable
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,known_recall,5,0.5680000000000001,0.5606666666666666,0.024869660230891797,0.5546666666666668,0.5900666666666667,5,0,0,0.0625,22.839073583098656,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,0.5680000000000001,0.5606666666666666,0.024869660230891762,0.5546666666666666,0.5900666666666667,5,0,0,0.0625,22.83907358309869,comparison_minus_trainable
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,f1_u,5,0.1475072375603531,0.14387130936946435,0.018587290515829465,0.1334273032998056,0.16158717182090063,5,0,0,0.0625,7.935919301133845,trainable_minus_comparison
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,auroc,5,0.07582720000000001,0.06668311111111103,0.03238784173068045,0.05441471111111111,0.1052687111111111,5,0,0,0.0625,2.341224235641803,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_k,5,0.24684894709170702,0.2188487671487227,0.06675015074148032,0.20575323646449198,0.3041899612400961,5,0,0,0.0625,3.698103215492943,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,aupr_oos,5,0.0770228980039744,0.06290306673520996,0.037650029083557225,0.05568924468743801,0.11097481453095173,5,0,0,0.0625,2.0457593228689523,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.0842360401744714,0.07884032924650308,0.022986660089490827,0.06731129397107402,0.10191945566005496,5,0,0,0.0625,3.664561961003761,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_all,5,0.23206595555377652,0.20581168513461479,0.06257109511903576,0.193252479722903,0.2855303626959115,5,0,0,0.0625,3.708836406207888,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,-0.0748,-0.0736666666666667,0.02568354423447907,-0.09326666666666668,-0.05360000000000002,0,0,5,0.0625,-2.91237063378442,comparison_minus_trainable
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.33506666666666673,0.31633333333333336,0.05008847727327669,0.3058,0.38000000000000006,5,0,0,0.0625,6.689495966079851,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,0.3350666666666666,0.31633333333333324,0.05008847727327668,0.30579999999999996,0.3801333333333333,5,0,0,0.0625,6.689495966079851,comparison_minus_trainable
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_u,5,0.0842360401744714,0.07884032924650308,0.022986660089490827,0.06688512660582484,0.10191945566005496,5,0,0,0.0625,3.664561961003761,trainable_minus_comparison
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + ours,auroc,5,0.05717917777777772,0.04245633333333321,0.03518937307639728,0.038539799999999944,0.08898933333333325,5,0,0,0.0625,1.6248990186224648,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_k,5,0.23828359657748263,0.2327830999301802,0.024636266849755492,0.22005717462106408,0.25867434462549105,5,0,0,0.0625,9.672065903111758,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,aupr_oos,5,0.23158540012795942,0.21307791467717274,0.047122022784535096,0.19582578569033882,0.26750219399281283,5,0,0,0.0625,4.914589536762481,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.14318484531961012,0.1493408259732204,0.01170362471178412,0.1337283856064087,0.15197446971199163,5,0,0,0.0625,12.23423074865349,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_all,5,0.22963825555403972,0.22559837963828888,0.023206188937401572,0.21234991248064547,0.24839705487278635,5,0,0,0.0625,9.895560885653662,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,0.06353333333333332,0.0693333333333333,0.021049676693215263,0.047599999999999934,0.07880000000000002,5,0,0,0.0625,3.0182569670446004,comparison_minus_trainable
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.29399999999999993,0.29399999999999993,0.011045361017187245,0.2852,0.30279999999999996,5,0,0,0.0625,26.61750933650048,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,0.29400000000000004,0.29400000000000004,0.011045361017187269,0.2852,0.30280000000000007,5,0,0,0.0625,26.617509336500433,comparison_minus_trainable
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_u,5,0.14318484531961012,0.1493408259732204,0.01170362471178412,0.1337283856064087,0.15197446971199163,5,0,0,0.0625,12.23423074865349,trainable_minus_comparison
stackoverflow,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,auroc,5,0.19055913333333327,0.1902207777777778,0.025014239650992483,0.17271121444444437,0.21212835555555554,5,0,0,0.0625,7.618026211952939,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,f1_k,5,0.05731621419820569,0.05728800651035093,0.01482471228546495,0.045686774938815566,0.06864937834042988,5,0,0,0.0625,3.8662614892298444,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,aupr_oos,5,0.11173274988491302,0.12595156524176732,0.03895984967865703,0.07858759735452234,0.13703914730729508,5,0,0,0.0625,2.8678947892892515,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,oos_f1,5,0.1069848305862825,0.10048794787778659,0.06385477471495032,0.05593725250939967,0.1553892916019374,5,0,0,0.0625,1.6754397938739283,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,f1_all,5,0.06042050272246054,0.05429930390854898,0.015846973392627372,0.0491455800086994,0.07433059361914258,5,0,0,0.0625,3.8127471552751206,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,false_accept_rate,5,0.24026666666666668,0.2306666666666667,0.11104413536968082,0.15466666666666667,0.32186666666666663,5,0,0,0.0625,2.16370424126215,comparison_minus_trainable
stackoverflow,0.75,single_centroid,Frozen K=1,known_recall,5,-0.03506666666666665,-0.03599999999999992,0.007066526902880607,-0.04053333333333329,-0.029600000000000005,0,0,5,0.0625,-4.962362296020133,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,false_reject_rate,5,-0.03506666666666668,-0.03599999999999999,0.007066526902880659,-0.04053333333333335,-0.029599999999999994,0,0,5,0.0625,-4.962362296020101,comparison_minus_trainable
stackoverflow,0.75,single_centroid,Frozen K=1,f1_u,5,0.1069848305862825,0.10048794787778659,0.06385477471495032,0.05593725250939967,0.1553892916019374,5,0,0,0.0625,1.6754397938739283,trainable_minus_comparison
stackoverflow,0.75,single_centroid,Frozen K=1,auroc,5,0.04733718518518517,0.05337629629629659,0.018291545385576213,0.031773007407407475,0.05939137777777772,5,0,0,0.0625,2.5879270552237146,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,f1_k,5,0.11490496140748571,0.10823886351448131,0.02233898410370185,0.10276917537347648,0.1349127448698652,5,0,0,0.0625,5.143696816026854,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.3031261277151337,0.2937263816376881,0.036360766131334495,0.27481109733361103,0.33144115809665636,5,0,0,0.0625,8.336626533672229,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.3266908681220603,0.3384698248693119,0.08879571253537319,0.24787129433420327,0.3931286054940855,5,0,0,0.0625,3.679128854244148,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,f1_all,5,0.12814158057714672,0.12262829859915847,0.025033248516390928,0.1135416993785358,0.15048518215998086,5,0,0,0.0625,5.118855449113763,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,0.5286666666666667,0.544,0.13021008665486195,0.41426666666666667,0.622,5,0,0,0.0625,4.060105328613778,comparison_minus_trainable
stackoverflow,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.03906666666666665,-0.04444444444444451,0.011595443975443744,-0.047733333333333315,-0.029555555555555512,0,0,5,0.0625,-3.369139357613223,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,-0.03906666666666668,-0.04444444444444451,0.011595443975443789,-0.04773333333333337,-0.029685555555555545,0,0,5,0.0625,-3.3691393576132125,comparison_minus_trainable
stackoverflow,0.75,fixed_k2,Frozen K=2,f1_u,5,0.3266908681220603,0.3384698248693119,0.08879571253537319,0.24716531113973855,0.39514345155159525,5,0,0,0.0625,3.679128854244148,trainable_minus_comparison
stackoverflow,0.75,fixed_k2,Frozen K=2,auroc,5,0.15325754074074074,0.1441542222222223,0.0203392869909141,0.13819185185185182,0.1703734518518519,5,0,0,0.0625,7.535049818078847,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,f1_k,5,0.05861317737428116,0.05929307168350295,0.014194584218488378,0.047510182294831595,0.07042682426325739,5,0,0,0.0625,4.129263419913193,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,aupr_oos,5,0.11023278774517753,0.13030812716533902,0.04230380806344177,0.07451348749513069,0.13790395325241303,5,0,0,0.0625,2.605741487382523,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,oos_f1,5,0.11293861135866809,0.10760490636644338,0.06540985754847461,0.05998548046458434,0.16159347927275564,5,0,0,0.0625,1.7266298321315006,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,f1_all,5,0.06200851699830545,0.056989047056877906,0.015134753306726959,0.05136122738115871,0.07320699202003915,5,0,0,0.0625,4.097094662966489,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,false_accept_rate,5,0.25759999999999994,0.2533333333333333,0.11131796301086758,0.16853333333333334,0.3394666666666667,5,0,0,0.0625,2.314091931190399,comparison_minus_trainable
stackoverflow,0.75,random_partition,Random K=2,known_recall,5,-0.04079999999999999,-0.04177777777777769,0.006119388333832617,-0.04542222222222221,-0.03586666666666669,0,0,5,0.0625,-6.667333036281856,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,false_reject_rate,5,-0.04080000000000002,-0.04177777777777769,0.006119388333832657,-0.04542222222222225,-0.03586666666666668,0,0,5,0.0625,-6.667333036281817,comparison_minus_trainable
stackoverflow,0.75,random_partition,Random K=2,f1_u,5,0.11293861135866809,0.10760490636644338,0.06540985754847461,0.060694476275378384,0.16159347927275564,5,0,0,0.0625,1.7266298321315006,trainable_minus_comparison
stackoverflow,0.75,random_partition,Random K=2,auroc,5,0.046916533333333364,0.05319718518518546,0.018985754274385598,0.030736829629629803,0.05931155555555556,5,0,0,0.0625,2.4711440301653034,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,f1_k,5,0.5575154982186576,0.5679633145547492,0.02661754670820584,0.5358985648172931,0.5777082160456463,5,0,0,0.0625,20.94541260058287,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.29135396012464126,0.28665077872240735,0.08081461421619437,0.22927672848290728,0.35878569798002563,5,0,0,0.0625,3.6052137716727115,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.3071538117740757,0.31118547726142515,0.02845545597746744,0.2842226972974265,0.32757094182864976,5,0,0,0.0625,10.794197500025886,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,f1_all,5,0.5418678928158714,0.5527218610049904,0.025918955930706714,0.5210963834301496,0.5615604874234101,5,0,0,0.0625,20.90623921212465,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,-0.08133333333333334,-0.059333333333333294,0.05559576322786553,-0.1257333333333333,-0.0390666666666667,0,0,5,0.0625,-1.462941213703272,comparison_minus_trainable
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,known_recall,5,0.6294222222222222,0.6335555555555556,0.0207522719267905,0.6138222222222223,0.6446222222222223,5,0,0,0.0625,30.33028019499199,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,0.6294222222222222,0.6335555555555555,0.020752271926790508,0.6119555555555556,0.6446222222222222,5,0,0,0.0625,30.330280194991982,comparison_minus_trainable
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,f1_u,5,0.3071538117740757,0.31118547726142515,0.02845545597746744,0.2829774854075603,0.32757094182864976,5,0,0,0.0625,10.794197500025886,trainable_minus_comparison
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,auroc,5,0.1257513777777778,0.11343644444444456,0.04402544545898129,0.09381173333333333,0.16182071111111124,5,0,0,0.0625,2.8563340238076855,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_k,5,0.3856000224324146,0.3995643306103142,0.043494367786120404,0.3526180142647054,0.4185820306001239,5,0,0,0.0625,8.8655162049617,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,aupr_oos,5,0.30880560866245405,0.3391045314829812,0.09270014807931912,0.23231181174939564,0.3777788855583989,5,0,0,0.0625,3.3312310180801843,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.24736595808066575,0.2438703287884928,0.03248985444043722,0.22093718068634588,0.26926380284879914,5,0,0,0.0625,7.6136370057968445,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_all,5,0.3769603934104304,0.3911884218719566,0.042407270798787956,0.34495606717655314,0.4089647196443078,5,0,0,0.0625,8.889051012007222,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,-0.07,-0.047999999999999994,0.050497524691810375,-0.10986666666666664,-0.03146666666666668,0,0,5,0.0625,-1.3862065601673446,comparison_minus_trainable
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.4504888888888889,0.46155555555555555,0.034559806812445866,0.4235111111111111,0.47746666666666676,5,0,0,0.0625,13.035052288737226,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,0.4504888888888889,0.46155555555555555,0.0345598068124459,0.4235111111111111,0.47746666666666676,5,0,0,0.0625,13.035052288737214,comparison_minus_trainable
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_u,5,0.24736595808066575,0.2438703287884928,0.03248985444043722,0.2208257531162879,0.2731773275056546,5,0,0,0.0625,7.6136370057968445,trainable_minus_comparison
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + ours,auroc,5,0.1367439111111111,0.14557748148148153,0.04534940270622979,0.10080826666666654,0.17146903703703703,5,0,0,0.0625,3.0153409516091854,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_k,5,0.25942578220682666,0.2577920210188167,0.018100636491867668,0.24664631584056398,0.2755205912694817,5,0,0,0.0625,14.332412140500285,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,aupr_oos,5,0.4028976641304934,0.4026101171624767,0.02738948761567658,0.38186211635175243,0.42393321190923433,5,0,0,0.0625,14.709937979996816,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.2782436838682637,0.27394609073745785,0.022029284898077817,0.2615977844280789,0.2951481572093354,5,0,0,0.0625,12.63062714725443,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_all,5,0.26060190106066655,0.25764650739193695,0.017843670421471385,0.24796666719945168,0.2766399605176332,5,0,0,0.0625,14.604725087674948,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,0.14573333333333335,0.15333333333333332,0.049018363905785345,0.10773333333333335,0.18373333333333336,5,0,0,0.0625,2.9730354447047,comparison_minus_trainable
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.30617777777777777,0.3071111111111111,0.010838204033264317,0.2977777777777778,0.3145777777777778,5,0,0,0.0625,28.249862877471706,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,0.30617777777777777,0.3071111111111111,0.010838204033264331,0.29777777777777775,0.3145777777777778,5,0,0,0.0625,28.24986287747167,comparison_minus_trainable
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_u,5,0.2782436838682637,0.27394609073745785,0.022029284898077817,0.2615977844280789,0.29607485239926007,5,0,0,0.0625,12.63062714725443,trainable_minus_comparison
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,auroc,5,0.24235842962962958,0.23674518518518495,0.019898832142693005,0.2280539259259259,0.2570094962962952,5,0,0,0.0625,12.17953033081016,trainable_minus_comparison
