method,dataset,kir,seed,threshold,oos_f1,known_recall,false_accept_rate,false_reject_rate,oos_precision,oos_recall
mogb_minilm_fair,banking77,0.5,13,1.3378236747564887,0.7955768081291094,0.7006578947368421,0.1467948717948718,0.29934210526315785,0.7452407614781635,0.8532051282051282
mogb_minilm_fair,banking77,0.5,13,1.3485483003128045,0.7949336550060314,0.7118421052631579,0.15512820512820513,0.28815789473684206,0.7505694760820045,0.8448717948717949
mogb_minilm_fair,banking77,0.5,13,1.3577954426836645,0.7933028919330289,0.7223684210526315,0.16474358974358974,0.27763157894736845,0.7553623188405797,0.8352564102564103
mogb_minilm_fair,banking77,0.5,13,1.3681117517126122,0.7910264290104487,0.7322368421052632,0.175,0.2677631578947368,0.7597402597402597,0.825
mogb_minilm_fair,banking77,0.5,13,1.3793650759364564,0.7868445547626435,0.7401315789473685,0.18717948717948718,0.2598684210526315,0.7624774503908599,0.8128205128205128
mogb_minilm_fair,banking77,0.5,13,1.389449978061714,0.7875939849624061,0.7532894736842105,0.19423076923076923,0.2467105263157895,0.7702205882352942,0.8057692307692308
mogb_minilm_fair,banking77,0.5,13,1.3982718763091537,0.7836812144212524,0.7611842105263158,0.20576923076923076,0.2388157894736842,0.7734082397003745,0.7942307692307692
mogb_minilm_fair,banking77,0.5,13,1.4092392543969554,0.7780261897157458,0.7677631578947368,0.21923076923076923,0.23223684210526319,0.7753023551877785,0.7807692307692308
mogb_minilm_fair,banking77,0.5,13,1.4238673606656103,0.7741935483870968,0.7763157894736842,0.23076923076923078,0.22368421052631582,0.7792207792207793,0.7692307692307693
mogb_minilm_fair,banking77,0.5,13,1.4342542943717744,0.7702834799608993,0.7848684210526315,0.2423076923076923,0.21513157894736845,0.7833001988071571,0.7576923076923077
mogb_minilm_fair,banking77,0.5,13,1.4448517365469626,0.7643186306780777,0.7914473684210527,0.25576923076923075,0.20855263157894732,0.7855209742895806,0.7442307692307693
mogb_minilm_fair,banking77,0.5,13,1.453838634984102,0.757313829787234,0.7967105263157894,0.26987179487179486,0.20328947368421058,0.7866022099447514,0.7301282051282051
mogb_minilm_fair,banking77,0.5,13,1.4632167083098053,0.7531071548538797,0.8052631578947368,0.2814102564102564,0.1947368421052632,0.7911079745942131,0.7185897435897436
mogb_minilm_fair,banking77,0.5,13,1.4731863698398322,0.7488119484046164,0.8138157894736842,0.29294871794871796,0.18618421052631584,0.7958152958152959,0.7070512820512821
mogb_minilm_fair,banking77,0.5,13,1.4838713970471569,0.7444253859348199,0.8223684210526315,0.30448717948717946,0.17763157894736847,0.8007380073800738,0.6955128205128205
mogb_minilm_fair,banking77,0.5,13,1.4918089816397662,0.7371705963938974,0.8282894736842106,0.31858974358974357,0.17171052631578942,0.802870090634441,0.6814102564102564
mogb_minilm_fair,banking77,0.5,13,1.503360358315744,0.7295024526979678,0.8335526315789473,0.3326923076923077,0.16644736842105268,0.8044822256568779,0.6673076923076923
mogb_minilm_fair,banking77,0.5,13,1.511191031630505,0.7212185618136734,0.8388157894736842,0.3474358974358974,0.16118421052631582,0.8060174188440221,0.6525641025641026
mogb_minilm_fair,banking77,0.5,13,1.523154385932522,0.7113180515759312,0.8427631578947369,0.36346153846153845,0.15723684210526312,0.8060064935064936,0.6365384615384615
mogb_minilm_fair,banking77,0.5,13,1.5348674402465399,0.7026439695762405,0.8480263157894737,0.3782051282051282,0.15197368421052626,0.8076602830974188,0.6217948717948718
mogb_minilm_fair,banking77,0.5,13,1.5449207800067761,0.6935188575613328,0.8526315789473684,0.39294871794871794,0.1473684210526316,0.8087105038428694,0.607051282051282
mogb_minilm_fair,banking77,0.5,13,1.5531115393842965,0.6866666666666666,0.8598684210526316,0.40576923076923077,0.14013157894736838,0.8131578947368421,0.5942307692307692
mogb_minilm_fair,banking77,0.5,13,1.5657180693204436,0.6819033345822405,0.8690789473684211,0.4166666666666667,0.13092105263157894,0.8205590622182146,0.5833333333333334
mogb_minilm_fair,banking77,0.5,13,1.5765646454610738,0.6702047005307051,0.8723684210526316,0.43333333333333335,0.12763157894736843,0.8200371057513914,0.5666666666666667
mogb_minilm_fair,banking77,0.5,13,1.5888708333941919,0.6635980053701572,0.8802631578947369,0.44551282051282054,0.11973684210526314,0.8261700095510984,0.5544871794871795
mogb_minilm_fair,banking77,0.5,13,1.6019154169103382,0.6526969344198681,0.8842105263157894,0.46089743589743587,0.11578947368421055,0.8269419862340216,0.5391025641025641
mogb_minilm_fair,banking77,0.5,13,1.6147924582125186,0.6433621366849961,0.8901315789473684,0.475,0.10986842105263162,0.8306288032454361,0.525
mogb_minilm_fair,banking77,0.5,13,1.6262925897648972,0.6306163021868787,0.8934210526315789,0.49166666666666664,0.1065789473684211,0.8303664921465969,0.5083333333333333
mogb_minilm_fair,banking77,0.5,13,1.6379984847367017,0.6199677938808373,0.8986842105263158,0.5064102564102564,0.10131578947368425,0.8333333333333334,0.4935897435897436
mogb_minilm_fair,banking77,0.5,13,1.6499682872360426,0.6098654708520179,0.9046052631578947,0.5205128205128206,0.09539473684210531,0.8376259798432251,0.4794871794871795
mogb_minilm_fair,banking77,0.5,13,1.664680636128955,0.5967808501857201,0.9078947368421053,0.5365384615384615,0.09210526315789469,0.8377752027809965,0.4634615384615385
mogb_minilm_fair,banking77,0.5,13,1.6776042306708565,0.5819397993311036,0.9105263157894737,0.5538461538461539,0.08947368421052626,0.8365384615384616,0.4461538461538462
mogb_minilm_fair,banking77,0.5,13,1.69109693478231,0.5717916137229987,0.9171052631578948,0.5673076923076923,0.08289473684210524,0.8426966292134831,0.4326923076923077
mogb_minilm_fair,banking77,0.5,13,1.7019805712018732,0.5587982832618026,0.9217105263157894,0.5826923076923077,0.07828947368421058,0.8454545454545455,0.4173076923076923
mogb_minilm_fair,banking77,0.5,13,1.7148416142192155,0.5445846020008699,0.9256578947368421,0.5987179487179487,0.07434210526315788,0.8470906630581867,0.4012820512820513
mogb_minilm_fair,banking77,0.5,13,1.732234477985236,0.5297487880123403,0.9289473684210526,0.6147435897435898,0.07105263157894737,0.847672778561354,0.3852564102564103
mogb_minilm_fair,banking77,0.5,13,1.7445872177648154,0.5120643431635389,0.930921052631579,0.6326923076923077,0.06907894736842102,0.8451327433628318,0.36730769230769234
mogb_minilm_fair,banking77,0.5,13,1.756961565010825,0.49750792931581334,0.9355263157894737,0.6480769230769231,0.06447368421052635,0.848531684698609,0.35192307692307695
mogb_minilm_fair,banking77,0.5,13,1.7711274615982113,0.48161764705882354,0.9394736842105263,0.6641025641025641,0.06052631578947365,0.8506493506493507,0.33589743589743587
mogb_minilm_fair,banking77,0.5,13,1.7831797372974698,0.4659832246039143,0.9434210526315789,0.6794871794871795,0.05657894736842106,0.8532423208191127,0.32051282051282054
mogb_minilm_fair,banking77,0.5,13,1.800793800879721,0.4491725768321513,0.9473684210526315,0.6955128205128205,0.052631578947368474,0.8558558558558559,0.30448717948717946
mogb_minilm_fair,banking77,0.5,13,1.8136853690799044,0.43282149712092133,0.9519736842105263,0.7108974358974359,0.048026315789473695,0.8606870229007634,0.28910256410256413
mogb_minilm_fair,banking77,0.5,13,1.8337437127224843,0.4159766195811008,0.9565789473684211,0.7262820512820513,0.043421052631578916,0.8661257606490872,0.27371794871794874
mogb_minilm_fair,banking77,0.5,13,1.851674345796393,0.39564787339268054,0.9592105263157895,0.7435897435897436,0.04078947368421049,0.8658008658008658,0.2564102564102564
mogb_minilm_fair,banking77,0.5,13,1.8709345410122993,0.3744979919678715,0.9611842105263158,0.7608974358974359,0.03881578947368425,0.8634259259259259,0.2391025641025641
mogb_minilm_fair,banking77,0.5,13,1.8893193406216726,0.3518612952575217,0.9631578947368421,0.7788461538461539,0.0368421052631579,0.8603491271820449,0.22115384615384615
mogb_minilm_fair,banking77,0.5,13,1.9044511339312324,0.33367875647668394,0.968421052631579,0.7935897435897435,0.03157894736842104,0.8702702702702703,0.2064102564102564
mogb_minilm_fair,banking77,0.5,13,1.925998633540233,0.3075302790942601,0.969078947368421,0.8128205128205128,0.03092105263157896,0.8613569321533924,0.18717948717948718
mogb_minilm_fair,banking77,0.5,13,1.9487487874782203,0.2880085653104925,0.9743421052631579,0.8275641025641025,0.025657894736842102,0.8733766233766234,0.17243589743589743
mogb_minilm_fair,banking77,0.5,13,1.972941325951621,0.264417845484222,0.9769736842105263,0.8442307692307692,0.023026315789473673,0.8741007194244604,0.15576923076923077
mogb_minilm_fair,banking77,0.5,13,1.9992237187868813,0.2401770890979524,0.9802631578947368,0.860897435897436,0.019736842105263164,0.8785425101214575,0.1391025641025641
mogb_minilm_fair,banking77,0.5,13,2.03810390006737,0.21734234234234234,0.9848684210526316,0.8762820512820513,0.015131578947368385,0.8935185185185185,0.12371794871794872
mogb_minilm_fair,banking77,0.5,13,2.0855547532937253,0.18796561604584527,0.9861842105263158,0.8948717948717949,0.013815789473684226,0.8864864864864865,0.10512820512820513
mogb_minilm_fair,banking77,0.5,13,2.126525746270919,0.16219369894982497,0.9901315789473685,0.9108974358974359,0.009868421052631526,0.9025974025974026,0.0891025641025641
mogb_minilm_fair,banking77,0.5,13,2.185010536770605,0.12945368171021376,0.9901315789473685,0.9301282051282052,0.009868421052631526,0.8790322580645161,0.06987179487179487
mogb_minilm_fair,banking77,0.5,13,2.2522727093853545,0.0955837870538415,0.9907894736842106,0.9493589743589743,0.009210526315789447,0.8494623655913979,0.05064102564102564
mogb_minilm_fair,banking77,0.5,13,2.3485197766186166,0.06288532675709001,0.9927631578947368,0.9673076923076923,0.007236842105263208,0.8225806451612904,0.032692307692307694
mogb_minilm_fair,banking77,0.5,13,2.49971406045374,0.03142677561282212,0.9960526315789474,0.9839743589743589,0.003947368421052588,0.8064516129032258,0.016025641025641024
mogb_minilm_fair,banking77,0.5,13,3.2509536758472986,0.0,1.0,1.0,0.0,0.0,0.0
s2c_trainable_k1,banking77,0.5,13,0.44150623654028653,0.6725587411079974,0.0006578947368421052,0.0,0.9993421052631579,0.5066580058460539,1.0
s2c_trainable_k1,banking77,0.5,13,0.5312942479828866,0.6769364287264049,0.020394736842105264,0.0,0.9796052631578948,0.5116431616923581,1.0
s2c_trainable_k1,banking77,0.5,13,0.5661510642100125,0.6810834425513325,0.04013157894736842,0.000641025641025641,0.9598684210526316,0.5165672630881378,0.9993589743589744
s2c_trainable_k1,banking77,0.5,13,0.6031794499750771,0.6857268528700242,0.060526315789473685,0.000641025641025641,0.9394736842105263,0.5219283562102444,0.9993589743589744
s2c_trainable_k1,banking77,0.5,13,0.6216753013967118,0.6899911426040743,0.08026315789473684,0.001282051282051282,0.9197368421052632,0.527063599458728,0.9987179487179487
s2c_trainable_k1,banking77,0.5,13,0.6379996286077757,0.693267944716897,0.09802631578947368,0.003205128205128205,0.9019736842105264,0.5314422419685577,0.9967948717948718
s2c_trainable_k1,banking77,0.5,13,0.6508871155372455,0.6980920314253648,0.11842105263157894,0.003205128205128205,0.881578947368421,0.5371329879101899,0.9967948717948718
s2c_trainable_k1,banking77,0.5,13,0.6633348299115251,0.7029837251356239,0.1388157894736842,0.003205128205128205,0.8611842105263158,0.5429469273743017,0.9967948717948718
s2c_trainable_k1,banking77,0.5,13,0.6734856307275295,0.707489187343501,0.15855263157894736,0.0038461538461538464,0.8414473684210526,0.5485351217790329,0.9961538461538462
s2c_trainable_k1,banking77,0.5,13,0.6834956239815216,0.7120586886749197,0.17828947368421053,0.004487179487179487,0.8217105263157894,0.5542469664525339,0.9955128205128205
s2c_trainable_k1,banking77,0.5,13,0.6918417734309746,0.7169898430286242,0.1980263157894737,0.004487179487179487,0.8019736842105263,0.5602453102453102,0.9955128205128205
s2c_trainable_k1,banking77,0.5,13,0.7030666029564184,0.7216926296210183,0.21776315789473685,0.005128205128205128,0.7822368421052631,0.566216709230208,0.9948717948717949
s2c_trainable_k1,banking77,0.5,13,0.7121812534678632,0.726463700234192,0.2375,0.0057692307692307696,0.7625,0.5723247232472325,0.9942307692307693
s2c_trainable_k1,banking77,0.5,13,0.719725632840159,0.7317763623496107,0.2578947368421053,0.0057692307692307696,0.7421052631578947,0.5789473684210527,0.9942307692307693
s2c_trainable_k1,banking77,0.5,13,0.727373578429598,0.7362167300380228,0.2769736842105263,0.007051282051282051,0.7230263157894736,0.5849697885196374,0.992948717948718
s2c_trainable_k1,banking77,0.5,13,0.7376615796360999,0.7400670177118238,0.29473684210526313,0.008974358974358974,0.7052631578947368,0.5905271199388846,0.9910256410256411
s2c_trainable_k1,banking77,0.5,13,0.745720384387559,0.7441523993248131,0.3131578947368421,0.010897435897435897,0.6868421052631579,0.5964437572477773,0.9891025641025641
s2c_trainable_k1,banking77,0.5,13,0.7532247018051066,0.749271137026239,0.33289473684210524,0.011538461538461539,0.6671052631578948,0.6032863849765259,0.9884615384615385
s2c_trainable_k1,banking77,0.5,13,0.7630436029991553,0.7534883720930232,0.3513157894736842,0.013461538461538462,0.6486842105263158,0.6095049504950495,0.9865384615384616
s2c_trainable_k1,banking77,0.5,13,0.7705861522937952,0.7582634435125801,0.3703947368421053,0.014743589743589743,0.6296052631578948,0.6162790697674418,0.9852564102564103
s2c_trainable_k1,banking77,0.5,13,0.7776914918243857,0.7629224652087475,0.3888157894736842,0.016025641025641024,0.6111842105263158,0.6229707792207793,0.9839743589743589
s2c_trainable_k1,banking77,0.5,13,0.7877961309121253,0.767342849987478,0.4072368421052632,0.017948717948717947,0.5927631578947368,0.6296752979860255,0.982051282051282
s2c_trainable_k1,banking77,0.5,13,0.7946442797850835,0.7728419989904088,0.42697368421052634,0.01858974358974359,0.5730263157894737,0.6373855120732723,0.9814102564102564
s2c_trainable_k1,banking77,0.5,13,0.8033101363721301,0.7789366573390994,0.4473684210526316,0.01858974358974359,0.5526315789473684,0.6457191058625052,0.9814102564102564
s2c_trainable_k1,banking77,0.5,13,0.812200408249561,0.7849269418097924,0.46710526315789475,0.01858974358974359,0.5328947368421053,0.6539940196497224,0.9814102564102564
s2c_trainable_k1,banking77,0.5,13,0.8179092102652998,0.7896640826873385,0.4855263157894737,0.020512820512820513,0.5144736842105263,0.6614718614718614,0.9794871794871794
s2c_trainable_k1,banking77,0.5,13,0.8250471892874093,0.7949986975774941,0.5046052631578948,0.021794871794871794,0.4953947368421052,0.6695919262834577,0.9782051282051282
s2c_trainable_k1,banking77,0.5,13,0.8348294313404384,0.8009453781512605,0.5243421052631579,0.022435897435897436,0.47565789473684206,0.6783807829181495,0.9775641025641025
s2c_trainable_k1,banking77,0.5,13,0.8440697678740487,0.8043420704262643,0.5407894736842105,0.026282051282051282,0.4592105263157895,0.6851601262967975,0.9737179487179487
s2c_trainable_k1,banking77,0.5,13,0.8524743011102306,0.8097144382172404,0.5592105263157895,0.027564102564102563,0.4407894736842105,0.6936442615454961,0.9724358974358974
s2c_trainable_k1,banking77,0.5,13,0.8615366748976736,0.8143164693218514,0.5769736842105263,0.03012820512820513,0.4230263157894737,0.7017625231910947,0.9698717948717949
s2c_trainable_k1,banking77,0.5,13,0.8689886577724953,0.8168249660786974,0.5921052631578947,0.035256410256410256,0.4078947368421053,0.7082352941176471,0.9647435897435898
s2c_trainable_k1,banking77,0.5,13,0.8767055598350705,0.8232074438970991,0.6118421052631579,0.035897435897435895,0.38815789473684215,0.7182425978987583,0.9641025641025641
s2c_trainable_k1,banking77,0.5,13,0.8877914749509931,0.8280430582390285,0.6296052631578948,0.038461538461538464,0.3703947368421052,0.7270964614638875,0.9615384615384616
s2c_trainable_k1,banking77,0.5,13,0.8954844424872791,0.831060395212914,0.6447368421052632,0.04294871794871795,0.35526315789473684,0.734382685686178,0.9570512820512821
s2c_trainable_k1,banking77,0.5,13,0.9056361987647434,0.8360471645143178,0.6625,0.04551282051282051,0.3375,0.7437562437562437,0.9544871794871795
s2c_trainable_k1,banking77,0.5,13,0.9145155304525114,0.8377230246389125,0.6763157894736842,0.051923076923076926,0.3236842105263158,0.7503805175038052,0.948076923076923
s2c_trainable_k1,banking77,0.5,13,0.922300579613481,0.8405714285714285,0.6914473684210526,0.05705128205128205,0.3085526315789474,0.7582474226804123,0.9429487179487179
s2c_trainable_k1,banking77,0.5,13,0.9295962592088454,0.8405880657249928,0.7032894736842106,0.06538461538461539,0.2967105263157894,0.7637506547930853,0.9346153846153846
s2c_trainable_k1,banking77,0.5,13,0.9379685197622273,0.8409421343413783,0.7151315789473685,0.07307692307692308,0.28486842105263155,0.7695582756785524,0.926923076923077
s2c_trainable_k1,banking77,0.5,13,0.9472493627793204,0.8444835680751174,0.7309210526315789,0.07756410256410257,0.2690789473684211,0.7786796536796536,0.9224358974358975
s2c_trainable_k1,banking77,0.5,13,0.9555824668819726,0.8480900207284572,0.7467105263157895,0.08205128205128205,0.2532894736842105,0.7881122729774354,0.9179487179487179
s2c_trainable_k1,banking77,0.5,13,0.9624186380879368,0.8511655708308428,0.7618421052631579,0.08717948717948718,0.23815789473684212,0.7973124300111982,0.9128205128205128
s2c_trainable_k1,banking77,0.5,13,0.9678455478545722,0.8492159227985525,0.7710526315789473,0.09743589743589744,0.22894736842105268,0.8018223234624146,0.9025641025641026
s2c_trainable_k1,banking77,0.5,13,0.976543120653691,0.8517503805175038,0.7855263157894737,0.1032051282051282,0.21447368421052626,0.8110144927536231,0.8967948717948718
s2c_trainable_k1,banking77,0.5,13,0.9841111597655502,0.8500307314074985,0.7953947368421053,0.11346153846153846,0.20460526315789473,0.8164108618654073,0.8865384615384615
s2c_trainable_k1,banking77,0.5,13,0.9908408746378379,0.8501396214706795,0.8072368421052631,0.12179487179487179,0.19276315789473686,0.8238123872519543,0.8782051282051282
s2c_trainable_k1,banking77,0.5,13,0.9980859404482978,0.8477443609022557,0.8164473684210526,0.1326923076923077,0.1835526315789474,0.8290441176470589,0.8673076923076923
s2c_trainable_k1,banking77,0.5,13,1.0060760323442282,0.8462998102466793,0.8263157894736842,0.1423076923076923,0.17368421052631577,0.8352059925093633,0.8576923076923076
s2c_trainable_k1,banking77,0.5,13,1.0125498879477657,0.845736186521878,0.8375,0.15128205128205127,0.16249999999999998,0.8427753023551878,0.8487179487179487
s2c_trainable_k1,banking77,0.5,13,1.018758792729673,0.8419354838709677,0.8453947368421053,0.16346153846153846,0.1546052631578947,0.8474025974025974,0.8365384615384616
s2c_trainable_k1,banking77,0.5,13,1.0242524021015984,0.8387096774193549,0.8539473684210527,0.175,0.14605263157894732,0.852882703777336,0.825
s2c_trainable_k1,banking77,0.5,13,1.0330751525196997,0.8354180381830152,0.8625,0.18653846153846154,0.13749999999999996,0.8585926928281461,0.8134615384615385
s2c_trainable_k1,banking77,0.5,13,1.0381808356188509,0.8337765957446809,0.8723684210526316,0.19615384615384615,0.12763157894736843,0.8660220994475138,0.8038461538461539
s2c_trainable_k1,banking77,0.5,13,1.0480504973411464,0.8296943231441049,0.8802631578947369,0.20833333333333334,0.11973684210526314,0.8715596330275229,0.7916666666666666
s2c_trainable_k1,banking77,0.5,13,1.055541670255612,0.8262050237610319,0.8888157894736842,0.21987179487179487,0.11118421052631577,0.8780663780663781,0.7801282051282051
s2c_trainable_k1,banking77,0.5,13,1.0637400126418508,0.8178387650085763,0.8927631578947368,0.2358974358974359,0.10723684210526319,0.8797047970479704,0.764102564102564
s2c_trainable_k1,banking77,0.5,13,1.0705219387944123,0.811373092926491,0.8986842105263158,0.25,0.10131578947368425,0.8836858006042296,0.75
s2c_trainable_k1,banking77,0.5,13,1.0778209948861202,0.8023826208829713,0.9019736842105263,0.266025641025641,0.09802631578947374,0.884853168469861,0.7339743589743589
s2c_trainable_k1,banking77,0.5,13,1.0860997892497493,0.7941905773999292,0.906578947368421,0.2814102564102564,0.09342105263157896,0.88756927949327,0.7185897435897436
s2c_trainable_k1,banking77,0.5,13,1.0938486703627848,0.7865329512893983,0.9118421052631579,0.29615384615384616,0.0881578947368421,0.8912337662337663,0.7038461538461539
s2c_trainable_k1,banking77,0.5,13,1.101191972072178,0.7794277435711698,0.9177631578947368,0.31025641025641026,0.08223684210526316,0.8959200666111574,0.6897435897435897
s2c_trainable_k1,banking77,0.5,13,1.1068575133790148,0.7682167704137679,0.9197368421052632,0.32756410256410257,0.08026315789473681,0.8958155422715628,0.6724358974358975
s2c_trainable_k1,banking77,0.5,13,1.113178127746131,0.7570370370370371,0.9223684210526316,0.34487179487179487,0.07763157894736838,0.8964912280701754,0.6551282051282051
s2c_trainable_k1,banking77,0.5,13,1.119280104624643,0.7455976020981641,0.925,0.36217948717948717,0.07499999999999996,0.8972046889089269,0.6378205128205128
s2c_trainable_k1,banking77,0.5,13,1.1264592607874957,0.7338893100833965,0.9276315789473685,0.37948717948717947,0.07236842105263153,0.8979591836734694,0.6205128205128205
s2c_trainable_k1,banking77,0.5,13,1.1318250056089847,0.7234369006520905,0.9315789473684211,0.3955128205128205,0.06842105263157894,0.9006685768863419,0.6044871794871794
s2c_trainable_k1,banking77,0.5,13,1.1382068684510138,0.7147846332945286,0.9368421052631579,0.4096153846153846,0.06315789473684208,0.9056047197640118,0.5903846153846154
s2c_trainable_k1,banking77,0.5,13,1.14490113956989,0.7030636292223095,0.9401315789473684,0.42628205128205127,0.05986842105263157,0.907707910750507,0.5737179487179487
s2c_trainable_k1,banking77,0.5,13,1.1522598694178114,0.694234592445328,0.9460526315789474,0.4403846153846154,0.05394736842105263,0.9141361256544502,0.5596153846153846
s2c_trainable_k1,banking77,0.5,13,1.158272795021614,0.6819645732689211,0.9493421052631579,0.45705128205128204,0.050657894736842124,0.9166666666666666,0.5429487179487179
s2c_trainable_k1,banking77,0.5,13,1.1648194948765473,0.6718304117407257,0.9546052631578947,0.4717948717948718,0.045394736842105265,0.9227323628219485,0.5282051282051282
s2c_trainable_k1,banking77,0.5,13,1.1713337504413923,0.657036731324804,0.9559210526315789,0.4897435897435897,0.044078947368421106,0.9223638470451911,0.5102564102564102
s2c_trainable_k1,banking77,0.5,13,1.1781688961817998,0.6438127090301003,0.9592105263157895,0.5064102564102564,0.04078947368421049,0.9254807692307693,0.4935897435897436
s2c_trainable_k1,banking77,0.5,13,1.1864418963886356,0.6285472257518001,0.9611842105263158,0.5243589743589744,0.03881578947368425,0.9263420724094882,0.4756410256410256
s2c_trainable_k1,banking77,0.5,13,1.1938565135931398,0.6120171673819742,0.9625,0.5429487179487179,0.03749999999999998,0.925974025974026,0.45705128205128204
s2c_trainable_k1,banking77,0.5,13,1.2039085782914738,0.5933014354066986,0.9625,0.5628205128205128,0.03749999999999998,0.9228687415426252,0.4371794871794872
s2c_trainable_k1,banking77,0.5,13,1.211387031471865,0.5791097399735566,0.9657894736842105,0.5788461538461539,0.03421052631578947,0.926657263751763,0.42115384615384616
s2c_trainable_k1,banking77,0.5,13,1.2195692883271276,0.5612153708668454,0.9671052631578947,0.5974358974358974,0.03289473684210531,0.9262536873156342,0.4025641025641026
s2c_trainable_k1,banking77,0.5,13,1.2272798132581366,0.5428183053919348,0.968421052631579,0.6160256410256411,0.03157894736842104,0.9258114374034003,0.383974358974359
s2c_trainable_k1,banking77,0.5,13,1.2374062515080624,0.5257352941176471,0.9710526315789474,0.6333333333333333,0.02894736842105261,0.9285714285714286,0.36666666666666664
s2c_trainable_k1,banking77,0.5,13,1.2449968306404486,0.5069897483690587,0.9723684210526315,0.6512820512820513,0.02763157894736845,0.9283276450511946,0.3487179487179487
s2c_trainable_k1,banking77,0.5,13,1.2547182629820344,0.4888888888888889,0.975,0.6685897435897435,0.025000000000000022,0.9315315315315316,0.3314102564102564
s2c_trainable_k1,banking77,0.5,13,1.2690479061988065,0.4692898272552783,0.9769736842105263,0.6865384615384615,0.023026315789473673,0.933206106870229,0.31346153846153846
s2c_trainable_k1,banking77,0.5,13,1.278304114906386,0.44909887968826107,0.9789473684210527,0.7044871794871795,0.021052631578947323,0.9350912778904665,0.2955128205128205
s2c_trainable_k1,banking77,0.5,13,1.2876701732741127,0.42631058358061324,0.9796052631578948,0.7237179487179487,0.020394736842105243,0.9329004329004329,0.2762820512820513
s2c_trainable_k1,banking77,0.5,13,1.2965140588194133,0.40963855421686746,0.9842105263157894,0.7384615384615385,0.015789473684210575,0.9444444444444444,0.26153846153846155
s2c_trainable_k1,banking77,0.5,13,1.3054295493177221,0.38653748087710355,0.9855263157894737,0.757051282051282,0.014473684210526305,0.9451371571072319,0.24294871794871795
s2c_trainable_k1,banking77,0.5,13,1.3146730425803714,0.36476683937823834,0.9881578947368421,0.7743589743589744,0.011842105263157876,0.9513513513513514,0.22564102564102564
s2c_trainable_k1,banking77,0.5,13,1.324995222682044,0.34017904160084256,0.9894736842105263,0.7929487179487179,0.010526315789473717,0.9528023598820059,0.20705128205128207
s2c_trainable_k1,banking77,0.5,13,1.339496175734418,0.3158458244111349,0.9914473684210526,0.8108974358974359,0.008552631578947367,0.9577922077922078,0.1891025641025641
s2c_trainable_k1,banking77,0.5,13,1.3502590519672264,0.29053318824809576,0.9927631578947368,0.8288461538461539,0.007236842105263208,0.960431654676259,0.17115384615384616
s2c_trainable_k1,banking77,0.5,13,1.3642483481963645,0.2634200332042059,0.9940789473684211,0.8474358974358974,0.005921052631578938,0.9635627530364372,0.15256410256410258
s2c_trainable_k1,banking77,0.5,13,1.3838235424644123,0.23423423423423423,0.9947368421052631,0.8666666666666667,0.0052631578947368585,0.9629629629629629,0.13333333333333333
s2c_trainable_k1,banking77,0.5,13,1.3959930001074532,0.20401146131805156,0.9953947368421052,0.8858974358974359,0.004605263157894779,0.9621621621621622,0.1141025641025641
s2c_trainable_k1,banking77,0.5,13,1.4197222459104082,0.1750291715285881,0.9973684210526316,0.9038461538461539,0.0026315789473684292,0.974025974025974,0.09615384615384616
s2c_trainable_k1,banking77,0.5,13,1.441411612831456,0.14251781472684086,0.9973684210526316,0.9230769230769231,0.0026315789473684292,0.967741935483871,0.07692307692307693
s2c_trainable_k1,banking77,0.5,13,1.4661328441976655,0.1088929219600726,0.9980263157894737,0.9423076923076923,0.0019736842105263497,0.967741935483871,0.057692307692307696
s2c_trainable_k1,banking77,0.5,13,1.4914072201819943,0.0752157829839704,0.9993421052631579,0.9608974358974359,0.0006578947368420796,0.9838709677419355,0.0391025641025641
s2c_trainable_k1,banking77,0.5,13,1.5248076207377037,0.03896920175989944,1.0,0.9801282051282051,0.0,1.0,0.01987179487179487
s2c_trainable_k1,banking77,0.5,13,1.6740805226193218,0.0,1.0,1.0,0.0,0.0,0.0
mogb_minilm_fair,banking77,0.5,42,0.5488151973442599,0.6725587411079974,0.0006578947368421052,0.0,0.9993421052631579,0.5066580058460539,1.0
mogb_minilm_fair,banking77,0.5,42,0.6803743184284169,0.6769364287264049,0.020394736842105264,0.0,0.9796052631578948,0.5116431616923581,1.0
mogb_minilm_fair,banking77,0.5,42,0.7195044591049251,0.6815203145478375,0.04078947368421053,0.0,0.9592105263157895,0.5168986083499006,1.0
mogb_minilm_fair,banking77,0.5,42,0.7552429186369299,0.6861667033208709,0.06118421052631579,0.0,0.9388157894736842,0.5222631402745229,1.0
mogb_minilm_fair,banking77,0.5,42,0.7910226999450158,0.6908768821966342,0.08157894736842106,0.0,0.9184210526315789,0.5277401894451962,1.0
mogb_minilm_fair,banking77,0.5,42,0.8162011285487508,0.6950512706197057,0.1006578947368421,0.000641025641025641,0.8993421052631579,0.5328092959671907,0.9993589743589744
mogb_minilm_fair,banking77,0.5,42,0.8358615996407716,0.6998877665544332,0.12105263157894737,0.000641025641025641,0.8789473684210526,0.5385146804835924,0.9993589743589744
mogb_minilm_fair,banking77,0.5,42,0.855251520745874,0.7043399638336347,0.14078947368421052,0.001282051282051282,0.8592105263157894,0.5439944134078212,0.9987179487179487
mogb_minilm_fair,banking77,0.5,42,0.870064021620478,0.7093102663328021,0.1611842105263158,0.001282051282051282,0.8388157894736842,0.5499470525944229,0.9987179487179487
