method,dataset,kir,seed,target_known_recall,threshold,oos_f1,known_recall,false_accept_rate,false_reject_rate,oos_precision,oos_recall
mogb_minilm_fair,stackoverflow,0.5,123,0.9,1.348295254451349,0.3768757687576876,0.9003333333333333,0.7446666666666667,0.09966666666666668,0.7192488262910798,0.25533333333333336
mogb_minilm_fair,stackoverflow,0.5,123,0.95,1.403240934831814,0.21231904626738576,0.9503333333333334,0.8753333333333333,0.04966666666666664,0.7151051625239006,0.12466666666666666
s2c_trainable_k1,stackoverflow,0.5,123,0.5,0.724304768322859,0.7957708779443254,0.5003333333333333,0.009,0.4996666666666667,0.6648032200357782,0.991
s2c_trainable_k1,stackoverflow,0.5,123,0.6,0.7588770280926425,0.8267672534227438,0.6003333333333334,0.013666666666666667,0.3996666666666666,0.7116402116402116,0.9863333333333333
s2c_trainable_k1,stackoverflow,0.5,123,0.7,0.8115349742269949,0.8584394671351193,0.7003333333333334,0.02266666666666667,0.29966666666666664,0.7653354215609501,0.9773333333333334
s2c_trainable_k1,stackoverflow,0.5,123,0.8,0.912205497887134,0.883338504498914,0.8003333333333333,0.051,0.19966666666666666,0.82617527568195,0.949
s2c_trainable_k1,stackoverflow,0.5,123,0.9,1.136827237503222,0.8001454809965448,0.9003333333333333,0.26666666666666666,0.09966666666666668,0.8803521408563425,0.7333333333333333
s2c_trainable_k1,stackoverflow,0.5,123,0.95,1.2508763301825037,0.570261066969353,0.9503333333333334,0.5813333333333334,0.04966666666666664,0.8939501779359431,0.4186666666666667
mogb_minilm_fair,stackoverflow,0.75,13,0.5,1.1159035276437652,0.5602918586789555,0.5002222222222222,0.027333333333333334,0.49977777777777777,0.3934735706580367,0.9726666666666667
mogb_minilm_fair,stackoverflow,0.75,13,0.6,1.1708536249171624,0.6056635672020287,0.6002222222222222,0.04466666666666667,0.3997777777777778,0.4433787128712871,0.9553333333333334
mogb_minilm_fair,stackoverflow,0.75,13,0.7,1.2385821489595157,0.633245382585752,0.7002222222222222,0.12,0.2997777777777778,0.4945672536530536,0.88
mogb_minilm_fair,stackoverflow,0.75,13,0.8,1.3042474158225543,0.5766834767131415,0.8002222222222222,0.352,0.19977777777777783,0.5195082843399251,0.648
mogb_minilm_fair,stackoverflow,0.75,13,0.9,1.3739797013764965,0.4070290151205558,0.9002222222222223,0.668,0.09977777777777774,0.5258711721224921,0.332
mogb_minilm_fair,stackoverflow,0.75,13,0.95,1.423352417696399,0.24439918533604887,0.9502222222222222,0.84,0.04977777777777781,0.5172413793103449,0.16
s2c_trainable_k1,stackoverflow,0.75,13,0.5,0.728082061311985,0.5688108417636953,0.5002222222222222,0.006666666666666667,0.49977777777777777,0.39850227333511634,0.9933333333333333
s2c_trainable_k1,stackoverflow,0.75,13,0.6,0.7687894439423172,0.6202425763278963,0.6002222222222222,0.011333333333333334,0.3997777777777778,0.4518586227909811,0.9886666666666667
s2c_trainable_k1,stackoverflow,0.75,13,0.7,0.8272593408965565,0.6813237676463781,0.7002222222222222,0.018666666666666668,0.2997777777777778,0.521800779865296,0.9813333333333333
s2c_trainable_k1,stackoverflow,0.75,13,0.8,0.9296318865675238,0.755059678256357,0.8002222222222222,0.03,0.19977777777777783,0.6180968564146134,0.97
s2c_trainable_k1,stackoverflow,0.75,13,0.9,1.1215754303845191,0.7510413329061199,0.9002222222222223,0.21866666666666668,0.09977777777777774,0.7230104873534855,0.7813333333333333
s2c_trainable_k1,stackoverflow,0.75,13,0.95,1.2127999525074162,0.6671820641669888,0.9502222222222222,0.4246666666666667,0.04977777777777781,0.7939282428702852,0.5753333333333334
mogb_minilm_fair,stackoverflow,0.75,42,0.5,1.1272362536787892,0.5533474821531932,0.5002222222222222,0.044,0.49977777777777777,0.38935650285093676,0.956
mogb_minilm_fair,stackoverflow,0.75,42,0.6,1.1924243641768209,0.5650282731622445,0.6002222222222222,0.134,0.3997777777777778,0.41930277598450616,0.866
mogb_minilm_fair,stackoverflow,0.75,42,0.7,1.2648342303158342,0.5009208103130756,0.7002222222222222,0.36533333333333334,0.2997777777777778,0.41373315949587136,0.6346666666666667
mogb_minilm_fair,stackoverflow,0.75,42,0.8,1.3212941192940175,0.38939241356159787,0.8002222222222222,0.6133333333333333,0.19977777777777783,0.39215686274509803,0.38666666666666666
mogb_minilm_fair,stackoverflow,0.75,42,0.9,1.3764346451945757,0.22414578587699316,0.9002222222222223,0.836,0.09977777777777774,0.3539568345323741,0.164
mogb_minilm_fair,stackoverflow,0.75,42,0.95,1.424137964219981,0.1392336751214247,0.9502222222222222,0.914,0.04977777777777781,0.3654390934844193,0.086
s2c_trainable_k1,stackoverflow,0.75,42,0.5,0.7921896196235135,0.5649760765550239,0.5002222222222222,0.016,0.49977777777777777,0.39624161073825503,0.984
s2c_trainable_k1,stackoverflow,0.75,42,0.6,0.8233607634514586,0.6170614127017396,0.6002222222222222,0.018666666666666668,0.3997777777777778,0.45001528584530726,0.9813333333333333
s2c_trainable_k1,stackoverflow,0.75,42,0.7,0.8673934008716966,0.6764227642276422,0.7002222222222222,0.029333333333333333,0.2997777777777778,0.5190730837789661,0.9706666666666667
s2c_trainable_k1,stackoverflow,0.75,42,0.8,0.9443490908914783,0.7420031463030938,0.8002222222222222,0.056666666666666664,0.19977777777777783,0.611495246326707,0.9433333333333334
s2c_trainable_k1,stackoverflow,0.75,42,0.9,1.0649887676796237,0.7139557901682613,0.9002222222222223,0.2786666666666667,0.09977777777777774,0.7067276290006531,0.7213333333333334
s2c_trainable_k1,stackoverflow,0.75,42,0.95,1.131090025676218,0.6567978184651344,0.9502222222222222,0.438,0.04977777777777781,0.7900656044985942,0.562
mogb_minilm_fair,stackoverflow,0.75,87,0.5,1.0950469394691769,0.5616727412238635,0.5002222222222222,0.024,0.49977777777777777,0.39429033126851604,0.976
mogb_minilm_fair,stackoverflow,0.75,87,0.6,1.140493003629702,0.6074292950612072,0.6002222222222222,0.04066666666666666,0.3997777777777778,0.44441012970969734,0.9593333333333334
mogb_minilm_fair,stackoverflow,0.75,87,0.7,1.1924477041577204,0.6468772263120399,0.7002222222222222,0.092,0.2997777777777778,0.5023976392475101,0.908
mogb_minilm_fair,stackoverflow,0.75,87,0.8,1.2415376244298355,0.6571508536244053,0.8002222222222222,0.21733333333333332,0.19977777777777783,0.5663289917993246,0.7826666666666666
mogb_minilm_fair,stackoverflow,0.75,87,0.9,1.3104935114557144,0.5455223880597015,0.9002222222222223,0.5126666666666667,0.09977777777777774,0.6194915254237288,0.48733333333333334
mogb_minilm_fair,stackoverflow,0.75,87,0.95,1.3698854264606637,0.3415103415103415,0.9502222222222222,0.7633333333333333,0.04977777777777781,0.613126079447323,0.23666666666666666
s2c_trainable_k1,stackoverflow,0.75,87,0.5,0.8441998914741696,0.5671698834320658,0.5002222222222222,0.010666666666666666,0.49977777777777777,0.3975354942405572,0.9893333333333333
s2c_trainable_k1,stackoverflow,0.75,87,0.6,0.8705002867706143,0.6185092127303182,0.6002222222222222,0.015333333333333332,0.3997777777777778,0.45085470085470086,0.9846666666666667
s2c_trainable_k1,stackoverflow,0.75,87,0.7,0.9064567442102097,0.6801019226314571,0.7002222222222222,0.021333333333333333,0.2997777777777778,0.5211217607383741,0.9786666666666667
s2c_trainable_k1,stackoverflow,0.75,87,0.8,0.9693149440859475,0.7511712649661635,0.8002222222222222,0.038,0.19977777777777783,0.6161400512382579,0.962
s2c_trainable_k1,stackoverflow,0.75,87,0.9,1.0709058560126277,0.7490372272143774,0.9002222222222223,0.222,0.09977777777777774,0.7221534653465347,0.778
s2c_trainable_k1,stackoverflow,0.75,87,0.95,1.1141114055037686,0.6241021548284118,0.9502222222222222,0.4786666666666667,0.04977777777777781,0.7773359840954275,0.5213333333333333
mogb_minilm_fair,stackoverflow,0.75,100,0.5,1.088689282980578,0.54152888543085,0.5002222222222222,0.072,0.49977777777777777,0.3823125514968415,0.928
mogb_minilm_fair,stackoverflow,0.75,100,0.6,1.12421959712946,0.5764832793959007,0.6002222222222222,0.10933333333333334,0.3997777777777778,0.42615629984051034,0.8906666666666667
mogb_minilm_fair,stackoverflow,0.75,100,0.7,1.175195755473077,0.5927389478883675,0.7002222222222222,0.2,0.2997777777777778,0.4707728520988623,0.8
mogb_minilm_fair,stackoverflow,0.75,100,0.8,1.2276302845790166,0.5385318306427048,0.8002222222222222,0.4106666666666667,0.19977777777777783,0.49579360628154795,0.5893333333333334
mogb_minilm_fair,stackoverflow,0.75,100,0.9,1.2927237777795173,0.40962872297021624,0.9002222222222223,0.6653333333333333,0.09977777777777774,0.5278654048370137,0.33466666666666667
mogb_minilm_fair,stackoverflow,0.75,100,0.95,1.3414987262272065,0.2854301342615614,0.9502222222222222,0.8086666666666666,0.04977777777777781,0.5616438356164384,0.19133333333333333
s2c_trainable_k1,stackoverflow,0.75,100,0.5,0.7211846874417026,0.5690839694656489,0.5002222222222222,0.006,0.49977777777777777,0.3986631016042781,0.994
s2c_trainable_k1,stackoverflow,0.75,100,0.6,0.7595846609480426,0.6196652719665272,0.6002222222222222,0.012666666666666666,0.3997777777777778,0.45152439024390245,0.9873333333333333
s2c_trainable_k1,stackoverflow,0.75,100,0.7,0.8137653673671166,0.6794901506373117,0.7002222222222222,0.02266666666666667,0.2997777777777778,0.5207815275310835,0.9773333333333334
s2c_trainable_k1,stackoverflow,0.75,100,0.8,0.9193160341083921,0.7310235387463634,0.8002222222222222,0.07866666666666666,0.19977777777777783,0.6058746163963175,0.9213333333333333
s2c_trainable_k1,stackoverflow,0.75,100,0.9,1.1517100764463675,0.6394415357766143,0.9002222222222223,0.3893333333333333,0.09977777777777774,0.671062271062271,0.6106666666666667
s2c_trainable_k1,stackoverflow,0.75,100,0.95,1.250100853970669,0.5402201524132092,0.9502222222222222,0.5746666666666667,0.04977777777777781,0.740139211136891,0.42533333333333334
mogb_minilm_fair,stackoverflow,0.75,123,0.5,1.1322500373268998,0.5666220607914356,0.5002222222222222,0.012,0.49977777777777777,0.397212543554007,0.988
mogb_minilm_fair,stackoverflow,0.75,123,0.6,1.2126635079219674,0.6038933559035125,0.6002222222222222,0.048666666666666664,0.3997777777777778,0.44234345939243647,0.9513333333333334
mogb_minilm_fair,stackoverflow,0.75,123,0.7,1.308609706248559,0.5291688177594218,0.7002222222222222,0.31666666666666665,0.2997777777777778,0.43176074136478515,0.6833333333333333
mogb_minilm_fair,stackoverflow,0.75,123,0.8,1.3574400855936088,0.4320261437908497,0.8002222222222222,0.5593333333333333,0.19977777777777783,0.4237179487179487,0.44066666666666665
mogb_minilm_fair,stackoverflow,0.75,123,0.9,1.4156662962146926,0.29781659388646287,0.9002222222222223,0.7726666666666666,0.09977777777777774,0.4316455696202532,0.22733333333333333
mogb_minilm_fair,stackoverflow,0.75,123,0.95,1.4655542332903615,0.18621778011572857,0.9502222222222222,0.882,0.04977777777777781,0.44139650872817954,0.118
s2c_trainable_k1,stackoverflow,0.75,123,0.5,0.707120018761866,0.5701754385964912,0.5002222222222222,0.0033333333333333335,0.49977777777777777,0.3993055555555556,0.9966666666666667
s2c_trainable_k1,stackoverflow,0.75,123,0.6,0.7461596257952355,0.621683726759975,0.6002222222222222,0.008,0.3997777777777778,0.45269242470337695,0.992
s2c_trainable_k1,stackoverflow,0.75,123,0.7,0.8039213029510879,0.6840646651270208,0.7002222222222222,0.012666666666666666,0.2997777777777778,0.523321554770318,0.9873333333333333
s2c_trainable_k1,stackoverflow,0.75,123,0.8,0.909844501912968,0.7614868353123386,0.8002222222222222,0.016666666666666666,0.19977777777777783,0.6213142375737153,0.9833333333333333
s2c_trainable_k1,stackoverflow,0.75,123,0.9,1.1433189512974096,0.7856697819314642,0.9002222222222223,0.15933333333333333,0.09977777777777774,0.7374269005847953,0.8406666666666667
s2c_trainable_k1,stackoverflow,0.75,123,0.95,1.2385363727742038,0.6068686868686869,0.9502222222222222,0.49933333333333335,0.04977777777777781,0.7702564102564102,0.5006666666666667
