dataset,kir,distance,intent,seed_count,mode_best_k,mode_agreement,all_seeds_multi_center,all_seeds_k1,mean_delta_oos_f1,mean_delta_known_recall
clinc150,0.7,mahalanobis_diag,oil_change_when,2,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,order,4,2,0.5,False,False,0.0246748191261958,-0.07499999999999996
clinc150,0.7,mahalanobis_diag,order_checks,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,order_status,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,pay_bill,3,1,0.6666666666666666,False,False,0.0069264069264068995,0.0111111111111111
clinc150,0.7,mahalanobis_diag,payday,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,pin_change,2,3,1.0,True,False,0.0480192076830732,0.0666666666666666
clinc150,0.7,mahalanobis_diag,play_music,3,2,1.0,True,False,0.013179413179413168,-0.09999999999999991
clinc150,0.7,mahalanobis_diag,plug_type,3,2,1.0,True,False,0.0202020202020201,0.0333333333333333
clinc150,0.7,mahalanobis_diag,pto_balance,3,1,0.6666666666666666,False,False,0.007498790517658433,0.0111111111111111
clinc150,0.7,mahalanobis_diag,pto_request,4,2,1.0,True,False,0.12159427130198026,0.16666666666666663
clinc150,0.7,mahalanobis_diag,pto_request_status,3,3,1.0,True,False,0.0490716180371353,-0.0333333333333333
clinc150,0.7,mahalanobis_diag,pto_used,3,3,1.0,True,False,0.15000295403521202,0.0444444444444444
clinc150,0.7,mahalanobis_diag,recipe,3,2,0.6666666666666666,True,False,0.02298884440905223,-0.0111111111111111
clinc150,0.7,mahalanobis_diag,redeem_rewards,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,reminder,2,2,1.0,True,False,0.0870406189555125,0.0999999999999999
clinc150,0.7,mahalanobis_diag,reminder_update,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,repeat,3,2,1.0,True,False,0.0704785410667764,0.11111111111111112
clinc150,0.7,mahalanobis_diag,replacement_card_duration,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,report_fraud,2,2,1.0,True,False,0.100376872874345,0.0999999999999999
clinc150,0.7,mahalanobis_diag,report_lost_card,3,2,1.0,True,False,0.0411663807890221,0.0666666666666666
clinc150,0.7,mahalanobis_diag,reset_settings,2,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,restaurant_reservation,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,restaurant_reviews,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,restaurant_suggestion,2,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,rewards_balance,4,3,1.0,True,False,0.07208965209634248,0.0333333333333333
clinc150,0.7,mahalanobis_diag,roll_dice,3,2,0.6666666666666666,False,False,0.0333333333333334,0.0444444444444444
clinc150,0.7,mahalanobis_diag,rollover_401k,3,2,1.0,True,False,0.02719014039768743,0.0444444444444444
clinc150,0.7,mahalanobis_diag,routing,2,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,schedule_maintenance,3,2,0.6666666666666666,False,False,0.003267973856209,-0.0222222222222222
clinc150,0.7,mahalanobis_diag,schedule_meeting,4,2,0.5,False,False,0.00293255131964805,-0.04999999999999995
clinc150,0.7,mahalanobis_diag,share_location,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,shopping_list,4,3,0.5,True,False,0.1388546646026039,0.18333333333333326
clinc150,0.7,mahalanobis_diag,shopping_list_update,4,2,0.75,False,False,0.014657702466990451,-0.07499999999999993
clinc150,0.7,mahalanobis_diag,smart_home,3,3,1.0,True,False,0.1697902097902095,0.1333333333333333
clinc150,0.7,mahalanobis_diag,spelling,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,spending_history,3,2,1.0,True,False,0.029202980927118802,-0.0333333333333333
clinc150,0.7,mahalanobis_diag,sync_device,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,taxes,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,tell_joke,4,3,0.75,False,False,0.0624999999999999,0.07499999999999993
clinc150,0.7,mahalanobis_diag,text,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,thank_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,time,3,1,0.6666666666666666,False,False,0.037326607818411066,0.0222222222222222
clinc150,0.7,mahalanobis_diag,timer,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,timezone,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,tire_change,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,tire_pressure,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,todo_list,2,3,1.0,True,False,0.0398611993548702,0.0333333333333333
clinc150,0.7,mahalanobis_diag,todo_list_update,4,5,0.5,False,False,0.03244037519635382,-0.024999999999999946
clinc150,0.7,mahalanobis_diag,traffic,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,transactions,3,2,1.0,True,False,0.0496198479391756,0.0666666666666666
clinc150,0.7,mahalanobis_diag,transfer,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,translate,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,travel_alert,5,2,1.0,True,False,0.0910010111223459,0.0999999999999999
clinc150,0.7,mahalanobis_diag,travel_notification,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,travel_suggestion,3,2,0.6666666666666666,True,False,0.021538658758386064,-0.06666666666666664
clinc150,0.7,mahalanobis_diag,uber,5,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,update_playlist,4,2,1.0,True,False,0.06125667788654543,0.07499999999999993
clinc150,0.7,mahalanobis_diag,user_name,4,2,0.5,False,False,0.0382576970516378,0.024999999999999974
clinc150,0.7,mahalanobis_diag,vaccines,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,w2,3,2,1.0,True,False,0.0181488203266787,0.0333333333333333
clinc150,0.7,mahalanobis_diag,weather,2,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,what_are_your_hobbies,3,2,0.6666666666666666,False,False,0.024829931972789168,0.0333333333333333
clinc150,0.7,mahalanobis_diag,what_can_i_ask_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,what_is_your_name,3,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,what_song,3,2,1.0,True,False,0.08494591827925156,0.11111111111111105
clinc150,0.7,mahalanobis_diag,where_are_you_from,4,2,0.75,True,False,0.05496816402827278,0.05000000000000002
clinc150,0.7,mahalanobis_diag,whisper_mode,4,1,1.0,False,True,0.0,0.0
clinc150,0.7,mahalanobis_diag,who_do_you_work_for,2,2,1.0,True,False,0.0277520814061053,0.0333333333333333
clinc150,0.7,mahalanobis_diag,who_made_you,2,3,1.0,True,False,0.0395534290271132,0.0666666666666666
clinc150,0.7,mahalanobis_diag,yes,4,3,0.5,True,False,0.11515650392929488,0.04999999999999995
clinc150,0.75,euclidean,accept_reservations,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,account_blocked,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,alarm,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,application_status,5,1,0.6,False,False,0.0030131826741996,-0.026666666666666637
clinc150,0.75,euclidean,apr,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,are_you_a_bot,5,3,1.0,True,False,0.0653594771241831,0.1
clinc150,0.75,euclidean,balance,3,4,0.6666666666666666,True,False,0.18353603265883955,-0.022222222222222268
clinc150,0.75,euclidean,bill_balance,2,3,0.5,False,False,0.00431406384814485,-0.01666666666666665
clinc150,0.75,euclidean,bill_due,4,1,0.5,False,False,0.012920405853343024,0.01666666666666665
clinc150,0.75,euclidean,book_flight,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,book_hotel,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,calculator,4,3,1.0,True,False,0.04727279595074415,-0.0333333333333333
clinc150,0.75,euclidean,calendar,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,calendar_update,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,calories,2,2,1.0,True,False,0.062937062937063,0.1
clinc150,0.75,euclidean,cancel,4,5,0.75,True,False,0.013644938849856798,-0.07499999999999993
clinc150,0.75,euclidean,cancel_reservation,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,car_rental,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,card_declined,5,2,1.0,True,False,0.026595744680851,0.0333333333333333
clinc150,0.75,euclidean,carry_on,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,change_accent,3,4,1.0,True,False,0.0461538461538459,0.0666666666666666
clinc150,0.75,euclidean,change_ai_name,4,5,1.0,True,False,0.20023604176531581,0.19166666666666654
clinc150,0.75,euclidean,change_language,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,change_speed,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,change_user_name,3,5,0.6666666666666666,True,False,0.13602455457827503,0.0555555555555555
clinc150,0.75,euclidean,change_volume,5,1,0.8,False,False,0.00489795918367348,0.006666666666666659
clinc150,0.75,euclidean,confirm_reservation,5,3,1.0,True,False,0.14042847908394102,0.1333333333333333
clinc150,0.75,euclidean,cook_time,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,credit_limit,5,3,0.6,False,False,0.00930612244897962,0.0
clinc150,0.75,euclidean,credit_limit_change,5,5,1.0,True,False,0.04152426520847574,0.0666666666666666
clinc150,0.75,euclidean,credit_score,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,current_location,5,3,1.0,True,False,0.05305418719211822,0.0333333333333333
clinc150,0.75,euclidean,damaged_card,4,1,0.75,False,False,0.00183150183150185,-0.01666666666666665
clinc150,0.75,euclidean,date,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,definition,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,direct_deposit,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,directions,5,3,0.8,True,False,0.09461254145464662,0.09333333333333323
clinc150,0.75,euclidean,distance,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,do_you_have_pets,4,2,1.0,True,False,0.0369458128078817,0.0666666666666666
clinc150,0.75,euclidean,exchange_rate,4,3,1.0,True,False,0.041005291005291,0.0666666666666666
clinc150,0.75,euclidean,expiration_date,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,find_phone,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,flight_status,4,2,1.0,True,False,0.0441595441595441,0.0666666666666667
clinc150,0.75,euclidean,flip_coin,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,food_last,5,3,1.0,True,False,0.0411663807890221,0.0666666666666666
clinc150,0.75,euclidean,freeze_account,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,fun_fact,4,1,0.75,False,False,0.01261034047919295,0.0
clinc150,0.75,euclidean,gas,3,3,1.0,True,False,0.17521367521367523,0.10000000000000002
clinc150,0.75,euclidean,gas_type,3,2,1.0,True,False,0.0181488203266787,0.0333333333333333
clinc150,0.75,euclidean,goodbye,2,5,0.5,True,False,0.1246808633497077,-0.033333333333333354
clinc150,0.75,euclidean,greeting,4,3,1.0,True,False,0.04422048109974725,-0.024999999999999974
clinc150,0.75,euclidean,how_busy,3,1,0.6666666666666666,False,False,0.015389762462362034,-0.0333333333333333
clinc150,0.75,euclidean,how_old_are_you,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,improve_credit_score,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,income,5,1,0.8,False,False,0.01226053639846742,0.0
clinc150,0.75,euclidean,ingredient_substitution,3,3,1.0,True,False,0.124777183600713,0.1666666666666667
clinc150,0.75,euclidean,ingredients_list,5,1,0.8,False,False,0.00582010582010582,0.0
clinc150,0.75,euclidean,insurance,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,insurance_change,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,interest_rate,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,international_fees,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,international_visa,1,3,1.0,True,False,0.0587002096436058,0.0666666666666667
clinc150,0.75,euclidean,jump_start,4,2,1.0,True,False,0.1538461538461539,0.2666666666666667
clinc150,0.75,euclidean,last_maintenance,5,2,1.0,True,False,0.08095400800251766,0.09999999999999999
clinc150,0.75,euclidean,lost_luggage,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,make_call,4,2,0.75,False,False,0.04061929311283812,-0.05000000000000002
clinc150,0.75,euclidean,maybe,3,2,1.0,True,False,0.024682919419761567,0.0333333333333333
clinc150,0.75,euclidean,meal_suggestion,3,3,1.0,True,False,0.0744936798858367,0.09999999999999991
clinc150,0.75,euclidean,meaning_of_life,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,measurement_conversion,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,meeting_schedule,5,4,0.8,True,False,0.057559748427672995,4.4408920985006264e-17
clinc150,0.75,euclidean,min_payment,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,mpg,4,5,1.0,True,False,0.0344683868124286,0.0666666666666666
clinc150,0.75,euclidean,new_card,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,next_holiday,3,4,1.0,True,False,0.03937268653808693,0.0333333333333333
clinc150,0.75,euclidean,next_song,3,3,1.0,True,False,0.0855614973262032,0.1333333333333334
clinc150,0.75,euclidean,no,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,nutrition_info,4,2,1.0,True,False,0.0699053668654395,0.0666666666666666
clinc150,0.75,euclidean,oil_change_how,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,oil_change_when,2,3,1.0,True,False,0.0742240215924425,0.0
clinc150,0.75,euclidean,order,4,2,0.75,True,False,0.058353894354828906,0.01666666666666665
clinc150,0.75,euclidean,order_checks,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,order_status,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,pay_bill,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,payday,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,pin_change,3,3,1.0,True,False,0.0679245283018868,0.10000000000000002
clinc150,0.75,euclidean,play_music,3,2,1.0,True,False,0.042384330645594,0.0
clinc150,0.75,euclidean,plug_type,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,pto_balance,3,3,1.0,True,False,0.028456419563497398,-0.12222222222222225
clinc150,0.75,euclidean,pto_request,4,2,1.0,True,False,0.37852846168772614,0.44166666666666676
clinc150,0.75,euclidean,pto_request_status,3,2,0.6666666666666666,True,False,0.20228787240351445,0.0777777777777777
clinc150,0.75,euclidean,pto_used,3,3,1.0,True,False,0.29732868757259007,0.3111111111111111
clinc150,0.75,euclidean,recipe,3,2,1.0,True,False,0.033570516329137,0.0333333333333334
clinc150,0.75,euclidean,redeem_rewards,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,reminder,3,2,1.0,True,False,0.11725417439703147,0.1777777777777778
clinc150,0.75,euclidean,reminder_update,5,2,1.0,True,False,0.08107938631599884,0.02000000000000002
clinc150,0.75,euclidean,repeat,3,2,0.6666666666666666,True,False,0.0824175824175825,0.1333333333333334
clinc150,0.75,euclidean,replacement_card_duration,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,report_fraud,2,2,1.0,True,False,0.12571042601437735,0.1333333333333333
clinc150,0.75,euclidean,report_lost_card,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,reset_settings,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,restaurant_reservation,5,2,0.8,False,False,0.00738461538461536,0.026666666666666637
clinc150,0.75,euclidean,restaurant_reviews,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,restaurant_suggestion,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,rewards_balance,4,3,1.0,True,False,0.055908293926996325,0.0333333333333333
clinc150,0.75,euclidean,roll_dice,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,rollover_401k,3,2,1.0,True,False,0.0202020202020201,0.0333333333333333
clinc150,0.75,euclidean,routing,2,4,1.0,True,False,0.0480192076830732,0.0666666666666666
clinc150,0.75,euclidean,schedule_maintenance,3,4,1.0,True,False,0.12444444444444447,0.12222222222222212
clinc150,0.75,euclidean,schedule_meeting,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,share_location,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,shopping_list,4,3,1.0,True,False,0.1496536323033452,0.1999999999999999
clinc150,0.75,euclidean,shopping_list_update,5,2,0.8,True,False,0.08700050390950721,-0.0333333333333333
clinc150,0.75,euclidean,smart_home,3,3,1.0,True,False,0.26710829461239965,0.2666666666666667
clinc150,0.75,euclidean,spelling,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,spending_history,3,1,0.6666666666666666,False,False,3.7007434154171876e-17,-0.0222222222222222
clinc150,0.75,euclidean,sync_device,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,taxes,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,tell_joke,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,text,5,2,1.0,True,False,0.0207932229495572,-0.0333333333333333
clinc150,0.75,euclidean,thank_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,time,3,5,1.0,True,False,0.07599121327067537,0.04444444444444446
clinc150,0.75,euclidean,timer,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,timezone,4,4,0.5,True,False,0.027888299440023648,0.0
clinc150,0.75,euclidean,tire_change,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,tire_pressure,4,3,1.0,True,False,0.0356824264049954,0.0666666666666666
clinc150,0.75,euclidean,todo_list,3,2,1.0,True,False,0.06158275435423996,0.0111111111111111
clinc150,0.75,euclidean,todo_list_update,4,2,1.0,True,False,0.0868086465656896,0.0999999999999999
clinc150,0.75,euclidean,traffic,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,transactions,3,2,0.6666666666666666,False,False,0.006681783824640901,0.0444444444444444
clinc150,0.75,euclidean,transfer,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,translate,5,2,1.0,True,False,0.025043855701580898,0.05999999999999994
clinc150,0.75,euclidean,travel_alert,5,2,1.0,True,False,0.1636363636363637,0.1999999999999999
clinc150,0.75,euclidean,travel_notification,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,travel_suggestion,4,2,1.0,True,False,0.0366899070265787,-0.0333333333333333
clinc150,0.75,euclidean,uber,5,2,1.0,True,False,0.0194235588972431,0.0333333333333333
clinc150,0.75,euclidean,update_playlist,4,1,0.75,False,False,0.003872053872053875,0.0
clinc150,0.75,euclidean,user_name,4,1,0.5,False,False,0.009678201662437026,-0.008333333333333325
clinc150,0.75,euclidean,vaccines,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,w2,3,2,1.0,True,False,0.0544794188861984,0.09999999999999991
clinc150,0.75,euclidean,weather,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,what_are_your_hobbies,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,what_can_i_ask_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,what_is_your_name,3,3,1.0,True,False,0.024173853209364268,-0.0222222222222222
clinc150,0.75,euclidean,what_song,3,2,0.6666666666666666,True,False,0.057185478262718394,0.0888888888888888
clinc150,0.75,euclidean,where_are_you_from,5,2,1.0,True,False,0.0226244343891401,0.0333333333333333
clinc150,0.75,euclidean,whisper_mode,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,who_do_you_work_for,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,euclidean,who_made_you,2,3,0.5,True,False,0.1111436950146627,0.1999999999999999
clinc150,0.75,euclidean,yes,4,3,1.0,True,False,0.09952772413313145,0.07499999999999993
clinc150,0.75,mahalanobis_diag,accept_reservations,5,2,1.0,True,False,0.020035721487627018,0.0
clinc150,0.75,mahalanobis_diag,account_blocked,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,alarm,2,2,1.0,True,False,0.018796992481203,0.0333333333333333
clinc150,0.75,mahalanobis_diag,application_status,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,apr,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,are_you_a_bot,5,3,1.0,True,False,0.11010989010989011,0.1733333333333334
clinc150,0.75,mahalanobis_diag,balance,3,3,1.0,True,False,0.13754425365336326,-0.0333333333333333
clinc150,0.75,mahalanobis_diag,bill_balance,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,bill_due,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,book_flight,4,2,1.0,True,False,0.0255102040816327,0.0333333333333333
clinc150,0.75,mahalanobis_diag,book_hotel,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,calculator,4,2,1.0,True,False,0.0106583072100314,-0.0333333333333333
clinc150,0.75,mahalanobis_diag,calendar,5,3,1.0,True,False,0.034090909090909,0.0666666666666666
clinc150,0.75,mahalanobis_diag,calendar_update,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,calories,2,2,1.0,True,False,0.0888888888888889,0.1333333333333334
clinc150,0.75,mahalanobis_diag,cancel,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,cancel_reservation,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,car_rental,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,card_declined,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,carry_on,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,change_accent,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,change_ai_name,4,3,1.0,True,False,0.10179685027872586,0.23333333333333325
clinc150,0.75,mahalanobis_diag,change_language,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,change_speed,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,change_user_name,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,change_volume,5,3,0.6,False,False,0.03126356925749022,0.03999999999999996
clinc150,0.75,mahalanobis_diag,confirm_reservation,5,3,1.0,True,False,0.032655239111585424,0.0333333333333333
clinc150,0.75,mahalanobis_diag,cook_time,5,3,0.6,False,False,0.01212121212121206,0.01999999999999998
clinc150,0.75,mahalanobis_diag,credit_limit,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,credit_limit_change,5,1,0.8,False,False,0.0032581453634085004,0.0
clinc150,0.75,mahalanobis_diag,credit_score,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,current_location,5,1,0.8,False,False,0.01102756892230578,0.013333333333333319
clinc150,0.75,mahalanobis_diag,damaged_card,4,2,0.75,True,False,0.022749610266921502,0.0
clinc150,0.75,mahalanobis_diag,date,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,definition,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,direct_deposit,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,directions,5,2,0.6,True,False,0.15945177216341633,0.0866666666666666
clinc150,0.75,mahalanobis_diag,distance,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,do_you_have_pets,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,exchange_rate,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,expiration_date,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,find_phone,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,flight_status,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,flip_coin,5,4,0.8,False,False,0.0167714884696016,0.026666666666666637
clinc150,0.75,mahalanobis_diag,food_last,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,freeze_account,4,1,0.75,False,False,0.01468710089399745,0.0
clinc150,0.75,mahalanobis_diag,fun_fact,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,gas,3,2,1.0,True,False,0.13624127617148546,0.0
clinc150,0.75,mahalanobis_diag,gas_type,3,2,0.6666666666666666,False,False,0.026949640157187232,0.0444444444444444
clinc150,0.75,mahalanobis_diag,goodbye,2,2,1.0,True,False,0.035325602140945545,0.0
clinc150,0.75,mahalanobis_diag,greeting,4,1,0.75,False,False,0.00263466042154565,-0.01666666666666665
clinc150,0.75,mahalanobis_diag,how_busy,3,1,0.6666666666666666,False,False,0.012664640324214766,-0.0222222222222222
clinc150,0.75,mahalanobis_diag,how_old_are_you,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,improve_credit_score,4,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,income,5,1,0.8,False,False,0.00634920634920636,0.0
clinc150,0.75,mahalanobis_diag,ingredient_substitution,3,2,1.0,True,False,0.0408163265306121,0.0333333333333333
clinc150,0.75,mahalanobis_diag,ingredients_list,5,4,0.8,False,False,0.02796449586984896,0.0666666666666666
clinc150,0.75,mahalanobis_diag,insurance,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,insurance_change,2,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,interest_rate,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,international_fees,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,international_visa,1,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,jump_start,4,2,0.75,True,False,0.0651931353275596,0.11666666666666659
clinc150,0.75,mahalanobis_diag,last_maintenance,5,2,1.0,True,False,0.04057891660770861,0.0333333333333333
clinc150,0.75,mahalanobis_diag,lost_luggage,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,make_call,4,2,0.75,False,False,0.028115280945469598,-0.09999999999999998
clinc150,0.75,mahalanobis_diag,maybe,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,meal_suggestion,3,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,meaning_of_life,4,1,0.5,False,False,0.010482180293501,0.01666666666666665
clinc150,0.75,mahalanobis_diag,measurement_conversion,5,1,1.0,False,True,0.0,0.0
clinc150,0.75,mahalanobis_diag,meeting_schedule,5,2,0.8,True,False,0.13976727740276437,0.25999999999999995
clinc150,0.75,mahalanobis_diag,min_payment,2,3,0.5,False,False,0.01913875598086125,0.0333333333333333
