dataset,kir,seed,method,method_label,intent,known_count,known_false_reject,known_false_reject_rate,oos_false_accept,oos_false_accept_rate
stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours,svn,300,113,0.37666666666666665,2,0.0006666666666666666
stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours,wordpress,300,278,0.9266666666666666,0,0.0
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,ajax,300,140,0.4666666666666667,17,0.005666666666666667
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,drupal,300,173,0.5766666666666667,29,0.009666666666666667
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,excel,300,143,0.4766666666666667,3,0.001
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,hibernate,300,105,0.35,15,0.005
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,linq,300,122,0.4066666666666667,0,0.0
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,osx,300,141,0.47,111,0.037
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,scala,300,152,0.5066666666666667,178,0.059333333333333335
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,sharepoint,300,156,0.52,111,0.037
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,svn,300,112,0.37333333333333335,2,0.0006666666666666666
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,wordpress,300,143,0.4766666666666667,17,0.005666666666666667
stackoverflow,0.75,13,trainable_k1,Trainable K=1,ajax,300,50,0.16666666666666666,8,0.005333333333333333
stackoverflow,0.75,13,trainable_k1,Trainable K=1,apache,300,55,0.18333333333333332,8,0.005333333333333333
stackoverflow,0.75,13,trainable_k1,Trainable K=1,bash,300,49,0.16333333333333333,3,0.002
stackoverflow,0.75,13,trainable_k1,Trainable K=1,cocoa,300,55,0.18333333333333332,3,0.002
stackoverflow,0.75,13,trainable_k1,Trainable K=1,drupal,300,39,0.13,2,0.0013333333333333333
stackoverflow,0.75,13,trainable_k1,Trainable K=1,excel,300,47,0.15666666666666668,3,0.002
stackoverflow,0.75,13,trainable_k1,Trainable K=1,hibernate,300,41,0.13666666666666666,22,0.014666666666666666
stackoverflow,0.75,13,trainable_k1,Trainable K=1,linq,300,47,0.15666666666666668,0,0.0
stackoverflow,0.75,13,trainable_k1,Trainable K=1,magento,300,42,0.14,0,0.0
stackoverflow,0.75,13,trainable_k1,Trainable K=1,oracle,300,55,0.18333333333333332,3,0.002
stackoverflow,0.75,13,trainable_k1,Trainable K=1,osx,300,45,0.15,3,0.002
stackoverflow,0.75,13,trainable_k1,Trainable K=1,qt,300,26,0.08666666666666667,0,0.0
stackoverflow,0.75,13,trainable_k1,Trainable K=1,scala,300,58,0.19333333333333333,0,0.0
stackoverflow,0.75,13,trainable_k1,Trainable K=1,sharepoint,300,49,0.16333333333333333,41,0.027333333333333334
stackoverflow,0.75,13,trainable_k1,Trainable K=1,svn,300,45,0.15,1,0.0006666666666666666
stackoverflow,0.75,13,single_centroid,Frozen K=1,ajax,300,23,0.07666666666666666,10,0.006666666666666667
stackoverflow,0.75,13,single_centroid,Frozen K=1,apache,300,31,0.10333333333333333,28,0.018666666666666668
stackoverflow,0.75,13,single_centroid,Frozen K=1,bash,300,32,0.10666666666666667,11,0.007333333333333333
stackoverflow,0.75,13,single_centroid,Frozen K=1,cocoa,300,39,0.13,6,0.004
stackoverflow,0.75,13,single_centroid,Frozen K=1,drupal,300,46,0.15333333333333332,130,0.08666666666666667
stackoverflow,0.75,13,single_centroid,Frozen K=1,excel,300,37,0.12333333333333334,7,0.004666666666666667
stackoverflow,0.75,13,single_centroid,Frozen K=1,hibernate,300,27,0.09,26,0.017333333333333333
stackoverflow,0.75,13,single_centroid,Frozen K=1,linq,300,34,0.11333333333333333,0,0.0
stackoverflow,0.75,13,single_centroid,Frozen K=1,magento,300,37,0.12333333333333334,43,0.028666666666666667
stackoverflow,0.75,13,single_centroid,Frozen K=1,oracle,300,39,0.13,3,0.002
stackoverflow,0.75,13,single_centroid,Frozen K=1,osx,300,31,0.10333333333333333,26,0.017333333333333333
stackoverflow,0.75,13,single_centroid,Frozen K=1,qt,300,19,0.06333333333333334,0,0.0
stackoverflow,0.75,13,single_centroid,Frozen K=1,scala,300,48,0.16,10,0.006666666666666667
stackoverflow,0.75,13,single_centroid,Frozen K=1,sharepoint,300,42,0.14,334,0.22266666666666668
stackoverflow,0.75,13,single_centroid,Frozen K=1,svn,300,23,0.07666666666666666,1,0.0006666666666666666
stackoverflow,0.75,13,fixed_k2,Frozen K=2,ajax,300,41,0.13666666666666666,31,0.020666666666666667
stackoverflow,0.75,13,fixed_k2,Frozen K=2,apache,300,33,0.11,16,0.010666666666666666
stackoverflow,0.75,13,fixed_k2,Frozen K=2,bash,300,36,0.12,15,0.01
stackoverflow,0.75,13,fixed_k2,Frozen K=2,cocoa,300,49,0.16333333333333333,89,0.059333333333333335
stackoverflow,0.75,13,fixed_k2,Frozen K=2,drupal,300,32,0.10666666666666667,114,0.076
stackoverflow,0.75,13,fixed_k2,Frozen K=2,excel,300,30,0.1,6,0.004
stackoverflow,0.75,13,fixed_k2,Frozen K=2,hibernate,300,25,0.08333333333333333,28,0.018666666666666668
stackoverflow,0.75,13,fixed_k2,Frozen K=2,linq,300,17,0.056666666666666664,0,0.0
stackoverflow,0.75,13,fixed_k2,Frozen K=2,magento,300,37,0.12333333333333334,51,0.034
stackoverflow,0.75,13,fixed_k2,Frozen K=2,oracle,300,35,0.11666666666666667,2,0.0013333333333333333
stackoverflow,0.75,13,fixed_k2,Frozen K=2,osx,300,32,0.10666666666666667,41,0.027333333333333334
stackoverflow,0.75,13,fixed_k2,Frozen K=2,qt,300,19,0.06333333333333334,0,0.0
stackoverflow,0.75,13,fixed_k2,Frozen K=2,scala,300,43,0.14333333333333334,304,0.20266666666666666
stackoverflow,0.75,13,fixed_k2,Frozen K=2,sharepoint,300,46,0.15333333333333332,215,0.14333333333333334
stackoverflow,0.75,13,fixed_k2,Frozen K=2,svn,300,28,0.09333333333333334,1,0.0006666666666666666
stackoverflow,0.75,13,random_partition,Random K=2,ajax,300,23,0.07666666666666666,9,0.006
stackoverflow,0.75,13,random_partition,Random K=2,apache,300,29,0.09666666666666666,29,0.019333333333333334
stackoverflow,0.75,13,random_partition,Random K=2,bash,300,32,0.10666666666666667,13,0.008666666666666666
stackoverflow,0.75,13,random_partition,Random K=2,cocoa,300,37,0.12333333333333334,6,0.004
stackoverflow,0.75,13,random_partition,Random K=2,drupal,300,41,0.13666666666666666,135,0.09
stackoverflow,0.75,13,random_partition,Random K=2,excel,300,37,0.12333333333333334,6,0.004
stackoverflow,0.75,13,random_partition,Random K=2,hibernate,300,27,0.09,26,0.017333333333333333
stackoverflow,0.75,13,random_partition,Random K=2,linq,300,34,0.11333333333333333,0,0.0
stackoverflow,0.75,13,random_partition,Random K=2,magento,300,36,0.12,46,0.030666666666666665
stackoverflow,0.75,13,random_partition,Random K=2,oracle,300,38,0.12666666666666668,3,0.002
stackoverflow,0.75,13,random_partition,Random K=2,osx,300,27,0.09,28,0.018666666666666668
stackoverflow,0.75,13,random_partition,Random K=2,qt,300,18,0.06,0,0.0
stackoverflow,0.75,13,random_partition,Random K=2,scala,300,47,0.15666666666666668,10,0.006666666666666667
stackoverflow,0.75,13,random_partition,Random K=2,sharepoint,300,41,0.13666666666666666,342,0.228
stackoverflow,0.75,13,random_partition,Random K=2,svn,300,23,0.07666666666666666,1,0.0006666666666666666
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,ajax,300,226,0.7533333333333333,1,0.0006666666666666666
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,apache,300,233,0.7766666666666666,2,0.0013333333333333333
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,bash,300,248,0.8266666666666667,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,cocoa,300,280,0.9333333333333333,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,drupal,300,290,0.9666666666666667,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,excel,300,241,0.8033333333333333,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,hibernate,300,196,0.6533333333333333,4,0.0026666666666666666
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,linq,300,185,0.6166666666666667,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,magento,300,293,0.9766666666666667,1,0.0006666666666666666
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,oracle,300,209,0.6966666666666667,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,osx,300,291,0.97,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,qt,300,189,0.63,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,scala,300,198,0.66,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,sharepoint,300,299,0.9966666666666667,0,0.0
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,svn,300,202,0.6733333333333333,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,ajax,300,138,0.46,2,0.0013333333333333333
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,apache,300,178,0.5933333333333334,4,0.0026666666666666666
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,bash,300,205,0.6833333333333333,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,cocoa,300,279,0.93,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,drupal,300,290,0.9666666666666667,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,excel,300,159,0.53,2,0.0013333333333333333
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,hibernate,300,93,0.31,14,0.009333333333333334
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,linq,300,78,0.26,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,magento,300,293,0.9766666666666667,1,0.0006666666666666666
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,oracle,300,124,0.41333333333333333,1,0.0006666666666666666
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,osx,300,292,0.9733333333333334,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,qt,300,102,0.34,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,scala,300,116,0.38666666666666666,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,sharepoint,300,297,0.99,0,0.0
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,svn,300,136,0.4533333333333333,1,0.0006666666666666666
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,ajax,300,140,0.4666666666666667,12,0.008
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,apache,300,124,0.41333333333333333,6,0.004
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,bash,300,136,0.4533333333333333,0,0.0
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,cocoa,300,147,0.49,36,0.024
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,drupal,300,173,0.5766666666666667,41,0.027333333333333334
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,excel,300,143,0.4766666666666667,2,0.0013333333333333333
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,hibernate,300,105,0.35,15,0.01
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,linq,300,121,0.4033333333333333,0,0.0
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,magento,300,150,0.5,16,0.010666666666666666
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,oracle,300,118,0.3933333333333333,1,0.0006666666666666666
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,osx,300,139,0.4633333333333333,2,0.0013333333333333333
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,qt,300,125,0.4166666666666667,0,0.0
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,scala,300,152,0.5066666666666667,159,0.106
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,sharepoint,300,155,0.5166666666666667,69,0.046
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,svn,300,112,0.37333333333333335,1,0.0006666666666666666
stackoverflow,0.75,42,trainable_k1,Trainable K=1,ajax,300,54,0.18,2,0.0013333333333333333
stackoverflow,0.75,42,trainable_k1,Trainable K=1,apache,300,51,0.17,2,0.0013333333333333333
stackoverflow,0.75,42,trainable_k1,Trainable K=1,bash,300,52,0.17333333333333334,14,0.009333333333333334
stackoverflow,0.75,42,trainable_k1,Trainable K=1,cocoa,300,59,0.19666666666666666,72,0.048
stackoverflow,0.75,42,trainable_k1,Trainable K=1,drupal,300,39,0.13,0,0.0
stackoverflow,0.75,42,trainable_k1,Trainable K=1,excel,300,45,0.15,5,0.0033333333333333335
stackoverflow,0.75,42,trainable_k1,Trainable K=1,linq,300,42,0.14,0,0.0
stackoverflow,0.75,42,trainable_k1,Trainable K=1,magento,300,40,0.13333333333333333,0,0.0
stackoverflow,0.75,42,trainable_k1,Trainable K=1,oracle,300,52,0.17333333333333334,6,0.004
stackoverflow,0.75,42,trainable_k1,Trainable K=1,qt,300,21,0.07,2,0.0013333333333333333
stackoverflow,0.75,42,trainable_k1,Trainable K=1,sharepoint,300,42,0.14,1,0.0006666666666666666
stackoverflow,0.75,42,trainable_k1,Trainable K=1,spring,300,38,0.12666666666666668,95,0.06333333333333334
stackoverflow,0.75,42,trainable_k1,Trainable K=1,svn,300,41,0.13666666666666666,2,0.0013333333333333333
stackoverflow,0.75,42,trainable_k1,Trainable K=1,visual-studio,300,58,0.19333333333333333,1,0.0006666666666666666
stackoverflow,0.75,42,trainable_k1,Trainable K=1,wordpress,300,36,0.12,0,0.0
stackoverflow,0.75,42,single_centroid,Frozen K=1,ajax,300,25,0.08333333333333333,1,0.0006666666666666666
stackoverflow,0.75,42,single_centroid,Frozen K=1,apache,300,32,0.10666666666666667,5,0.0033333333333333335
stackoverflow,0.75,42,single_centroid,Frozen K=1,bash,300,35,0.11666666666666667,19,0.012666666666666666
stackoverflow,0.75,42,single_centroid,Frozen K=1,cocoa,300,42,0.14,128,0.08533333333333333
stackoverflow,0.75,42,single_centroid,Frozen K=1,drupal,300,47,0.15666666666666668,7,0.004666666666666667
stackoverflow,0.75,42,single_centroid,Frozen K=1,excel,300,37,0.12333333333333334,6,0.004
stackoverflow,0.75,42,single_centroid,Frozen K=1,linq,300,34,0.11333333333333333,0,0.0
stackoverflow,0.75,42,single_centroid,Frozen K=1,magento,300,38,0.12666666666666668,13,0.008666666666666666
stackoverflow,0.75,42,single_centroid,Frozen K=1,oracle,300,40,0.13333333333333333,9,0.006
stackoverflow,0.75,42,single_centroid,Frozen K=1,qt,300,19,0.06333333333333334,3,0.002
stackoverflow,0.75,42,single_centroid,Frozen K=1,sharepoint,300,46,0.15333333333333332,41,0.027333333333333334
stackoverflow,0.75,42,single_centroid,Frozen K=1,spring,300,22,0.07333333333333333,87,0.058
stackoverflow,0.75,42,single_centroid,Frozen K=1,svn,300,27,0.09,1,0.0006666666666666666
stackoverflow,0.75,42,single_centroid,Frozen K=1,visual-studio,300,33,0.11,2,0.0013333333333333333
stackoverflow,0.75,42,single_centroid,Frozen K=1,wordpress,300,31,0.10333333333333333,1,0.0006666666666666666
stackoverflow,0.75,42,fixed_k2,Frozen K=2,ajax,300,43,0.14333333333333334,10,0.006666666666666667
stackoverflow,0.75,42,fixed_k2,Frozen K=2,apache,300,34,0.11333333333333333,4,0.0026666666666666666
stackoverflow,0.75,42,fixed_k2,Frozen K=2,bash,300,42,0.14,36,0.024
stackoverflow,0.75,42,fixed_k2,Frozen K=2,cocoa,300,56,0.18666666666666668,255,0.17
stackoverflow,0.75,42,fixed_k2,Frozen K=2,drupal,300,33,0.11,4,0.0026666666666666666
stackoverflow,0.75,42,fixed_k2,Frozen K=2,excel,300,33,0.11,6,0.004
stackoverflow,0.75,42,fixed_k2,Frozen K=2,linq,300,23,0.07666666666666666,0,0.0
stackoverflow,0.75,42,fixed_k2,Frozen K=2,magento,300,42,0.14,8,0.005333333333333333
stackoverflow,0.75,42,fixed_k2,Frozen K=2,oracle,300,35,0.11666666666666667,9,0.006
stackoverflow,0.75,42,fixed_k2,Frozen K=2,qt,300,18,0.06,3,0.002
stackoverflow,0.75,42,fixed_k2,Frozen K=2,sharepoint,300,55,0.18333333333333332,28,0.018666666666666668
stackoverflow,0.75,42,fixed_k2,Frozen K=2,spring,300,43,0.14333333333333334,324,0.216
stackoverflow,0.75,42,fixed_k2,Frozen K=2,svn,300,31,0.10333333333333333,2,0.0013333333333333333
stackoverflow,0.75,42,fixed_k2,Frozen K=2,visual-studio,300,33,0.11,2,0.0013333333333333333
stackoverflow,0.75,42,fixed_k2,Frozen K=2,wordpress,300,46,0.15333333333333332,3,0.002
stackoverflow,0.75,42,random_partition,Random K=2,ajax,300,22,0.07333333333333333,1,0.0006666666666666666
stackoverflow,0.75,42,random_partition,Random K=2,apache,300,29,0.09666666666666666,5,0.0033333333333333335
stackoverflow,0.75,42,random_partition,Random K=2,bash,300,35,0.11666666666666667,21,0.014
stackoverflow,0.75,42,random_partition,Random K=2,cocoa,300,40,0.13333333333333333,137,0.09133333333333334
stackoverflow,0.75,42,random_partition,Random K=2,drupal,300,39,0.13,11,0.007333333333333333
stackoverflow,0.75,42,random_partition,Random K=2,excel,300,37,0.12333333333333334,5,0.0033333333333333335
stackoverflow,0.75,42,random_partition,Random K=2,linq,300,35,0.11666666666666667,0,0.0
stackoverflow,0.75,42,random_partition,Random K=2,magento,300,35,0.11666666666666667,14,0.009333333333333334
stackoverflow,0.75,42,random_partition,Random K=2,oracle,300,40,0.13333333333333333,10,0.006666666666666667
stackoverflow,0.75,42,random_partition,Random K=2,qt,300,19,0.06333333333333334,3,0.002
stackoverflow,0.75,42,random_partition,Random K=2,sharepoint,300,41,0.13666666666666666,47,0.03133333333333333
stackoverflow,0.75,42,random_partition,Random K=2,spring,300,23,0.07666666666666666,87,0.058
stackoverflow,0.75,42,random_partition,Random K=2,svn,300,27,0.09,1,0.0006666666666666666
stackoverflow,0.75,42,random_partition,Random K=2,visual-studio,300,31,0.10333333333333333,2,0.0013333333333333333
stackoverflow,0.75,42,random_partition,Random K=2,wordpress,300,29,0.09666666666666666,1,0.0006666666666666666
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,ajax,300,244,0.8133333333333334,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,apache,300,242,0.8066666666666666,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,bash,300,231,0.77,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,cocoa,300,237,0.79,5,0.0033333333333333335
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,drupal,300,296,0.9866666666666667,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,excel,300,225,0.75,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,linq,300,177,0.59,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,magento,300,300,1.0,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,oracle,300,231,0.77,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,qt,300,191,0.6366666666666667,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,sharepoint,300,299,0.9966666666666667,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,spring,300,185,0.6166666666666667,5,0.0033333333333333335
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,svn,300,218,0.7266666666666667,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,visual-studio,300,254,0.8466666666666667,0,0.0
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,wordpress,300,288,0.96,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,ajax,300,195,0.65,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,apache,300,189,0.63,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,bash,300,163,0.5433333333333333,1,0.0006666666666666666
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,cocoa,300,160,0.5333333333333333,14,0.009333333333333334
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,drupal,300,294,0.98,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,excel,300,137,0.45666666666666667,3,0.002
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,linq,300,98,0.32666666666666666,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,magento,300,299,0.9966666666666667,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,oracle,300,193,0.6433333333333333,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,qt,300,99,0.33,1,0.0006666666666666666
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,sharepoint,300,296,0.9866666666666667,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,spring,300,86,0.2866666666666667,12,0.008
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,svn,300,143,0.4766666666666667,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,visual-studio,300,203,0.6766666666666666,0,0.0
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,wordpress,300,291,0.97,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,ajax,300,141,0.47,4,0.0026666666666666666
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,apache,300,122,0.4066666666666667,3,0.002
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,bash,300,137,0.45666666666666667,6,0.004
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,cocoa,300,152,0.5066666666666667,121,0.08066666666666666
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,drupal,300,171,0.57,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,excel,300,144,0.48,2,0.0013333333333333333
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,linq,300,127,0.42333333333333334,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,magento,300,155,0.5166666666666667,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,oracle,300,119,0.39666666666666667,2,0.0013333333333333333
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,qt,300,125,0.4166666666666667,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,sharepoint,300,159,0.53,6,0.004
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,spring,300,158,0.5266666666666666,204,0.136
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,svn,300,113,0.37666666666666665,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,visual-studio,300,113,0.37666666666666665,0,0.0
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,wordpress,300,143,0.4766666666666667,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,ajax,300,54,0.18,14,0.009333333333333334
stackoverflow,0.75,87,trainable_k1,Trainable K=1,apache,300,55,0.18333333333333332,10,0.006666666666666667
stackoverflow,0.75,87,trainable_k1,Trainable K=1,bash,300,49,0.16333333333333333,8,0.005333333333333333
stackoverflow,0.75,87,trainable_k1,Trainable K=1,cocoa,300,59,0.19666666666666666,1,0.0006666666666666666
stackoverflow,0.75,87,trainable_k1,Trainable K=1,drupal,300,46,0.15333333333333332,3,0.002
stackoverflow,0.75,87,trainable_k1,Trainable K=1,excel,300,48,0.16,2,0.0013333333333333333
stackoverflow,0.75,87,trainable_k1,Trainable K=1,hibernate,300,37,0.12333333333333334,24,0.016
stackoverflow,0.75,87,trainable_k1,Trainable K=1,linq,300,44,0.14666666666666667,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,magento,300,44,0.14666666666666667,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,matlab,300,53,0.17666666666666667,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,oracle,300,55,0.18333333333333332,2,0.0013333333333333333
stackoverflow,0.75,87,trainable_k1,Trainable K=1,osx,300,46,0.15333333333333332,11,0.007333333333333333
stackoverflow,0.75,87,trainable_k1,Trainable K=1,scala,300,58,0.19333333333333333,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,svn,300,41,0.13666666666666666,0,0.0
stackoverflow,0.75,87,trainable_k1,Trainable K=1,visual-studio,300,62,0.20666666666666667,5,0.0033333333333333335
stackoverflow,0.75,87,single_centroid,Frozen K=1,ajax,300,31,0.10333333333333333,12,0.008
stackoverflow,0.75,87,single_centroid,Frozen K=1,apache,300,38,0.12666666666666668,30,0.02
stackoverflow,0.75,87,single_centroid,Frozen K=1,bash,300,36,0.12,11,0.007333333333333333
stackoverflow,0.75,87,single_centroid,Frozen K=1,cocoa,300,52,0.17333333333333334,9,0.006
stackoverflow,0.75,87,single_centroid,Frozen K=1,drupal,300,50,0.16666666666666666,204,0.136
stackoverflow,0.75,87,single_centroid,Frozen K=1,excel,300,42,0.14,2,0.0013333333333333333
stackoverflow,0.75,87,single_centroid,Frozen K=1,hibernate,300,29,0.09666666666666666,26,0.017333333333333333
stackoverflow,0.75,87,single_centroid,Frozen K=1,linq,300,39,0.13,0,0.0
stackoverflow,0.75,87,single_centroid,Frozen K=1,magento,300,40,0.13333333333333333,77,0.051333333333333335
stackoverflow,0.75,87,single_centroid,Frozen K=1,matlab,300,52,0.17333333333333334,1,0.0006666666666666666
stackoverflow,0.75,87,single_centroid,Frozen K=1,oracle,300,41,0.13666666666666666,3,0.002
stackoverflow,0.75,87,single_centroid,Frozen K=1,osx,300,33,0.11,28,0.018666666666666668
stackoverflow,0.75,87,single_centroid,Frozen K=1,scala,300,52,0.17333333333333334,10,0.006666666666666667
stackoverflow,0.75,87,single_centroid,Frozen K=1,svn,300,38,0.12666666666666668,0,0.0
stackoverflow,0.75,87,single_centroid,Frozen K=1,visual-studio,300,44,0.14666666666666667,13,0.008666666666666666
stackoverflow,0.75,87,fixed_k2,Frozen K=2,ajax,300,42,0.14,62,0.04133333333333333
stackoverflow,0.75,87,fixed_k2,Frozen K=2,apache,300,36,0.12,18,0.012
stackoverflow,0.75,87,fixed_k2,Frozen K=2,bash,300,26,0.08666666666666667,12,0.008
stackoverflow,0.75,87,fixed_k2,Frozen K=2,cocoa,300,48,0.16,148,0.09866666666666667
