dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean
clinc150,0.25,trainable_k1,Trainable K=1,change_ai_name,30.0,0.41666666666666663,0.007894736842105263
clinc150,0.25,trainable_k1,Trainable K=1,change_language,30.0,0.3,0.0004385964912280702
clinc150,0.25,trainable_k1,Trainable K=1,change_speed,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,change_user_name,30.0,0.26666666666666666,0.01206140350877193
clinc150,0.25,trainable_k1,Trainable K=1,change_volume,30.0,0.3333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,confirm_reservation,30.0,0.5111111111111111,0.0007309941520467836
clinc150,0.25,trainable_k1,Trainable K=1,cook_time,30.0,0.13333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,credit_limit,30.0,0.43333333333333335,0.0
clinc150,0.25,trainable_k1,Trainable K=1,credit_limit_change,30.0,0.15833333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,credit_score,30.0,0.2833333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,current_location,30.0,0.19166666666666665,0.000493421052631579
clinc150,0.25,trainable_k1,Trainable K=1,damaged_card,30.0,0.3111111111111111,0.002412280701754386
clinc150,0.25,trainable_k1,Trainable K=1,date,30.0,0.08888888888888889,0.0
clinc150,0.25,trainable_k1,Trainable K=1,directions,30.0,0.4666666666666667,0.0020833333333333333
clinc150,0.25,trainable_k1,Trainable K=1,distance,30.0,0.3333333333333333,0.0003289473684210526
clinc150,0.25,trainable_k1,Trainable K=1,do_you_have_pets,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,expiration_date,30.0,0.2,0.0
clinc150,0.25,trainable_k1,Trainable K=1,flight_status,30.0,0.3333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,food_last,30.0,0.3,0.0
clinc150,0.25,trainable_k1,Trainable K=1,freeze_account,30.0,0.16666666666666666,0.0003289473684210526
clinc150,0.25,trainable_k1,Trainable K=1,fun_fact,30.0,0.22222222222222224,0.00029239766081871346
clinc150,0.25,trainable_k1,Trainable K=1,greeting,30.0,0.1,0.0006578947368421052
clinc150,0.25,trainable_k1,Trainable K=1,how_busy,30.0,0.3666666666666667,0.0008771929824561404
clinc150,0.25,trainable_k1,Trainable K=1,improve_credit_score,30.0,0.26666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,ingredient_substitution,30.0,0.3666666666666667,0.00010964912280701755
clinc150,0.25,trainable_k1,Trainable K=1,ingredients_list,30.0,0.31666666666666665,0.0021929824561403508
clinc150,0.25,trainable_k1,Trainable K=1,interest_rate,30.0,0.3333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,jump_start,30.0,0.1,0.0
clinc150,0.25,trainable_k1,Trainable K=1,last_maintenance,30.0,0.15,0.000986842105263158
clinc150,0.25,trainable_k1,Trainable K=1,lost_luggage,30.0,0.08333333333333334,0.0
clinc150,0.25,trainable_k1,Trainable K=1,make_call,30.0,0.3333333333333333,0.005263157894736842
clinc150,0.25,trainable_k1,Trainable K=1,maybe,30.0,0.23333333333333334,0.0017543859649122807
clinc150,0.25,trainable_k1,Trainable K=1,meaning_of_life,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,measurement_conversion,30.0,0.17777777777777778,0.0
clinc150,0.25,trainable_k1,Trainable K=1,mpg,30.0,0.03333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,new_card,30.0,0.36666666666666664,0.00010964912280701755
clinc150,0.25,trainable_k1,Trainable K=1,next_song,30.0,0.3333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,no,30.0,0.06666666666666667,0.003618421052631579
clinc150,0.25,trainable_k1,Trainable K=1,nutrition_info,30.0,0.16666666666666666,0.0004385964912280702
clinc150,0.25,trainable_k1,Trainable K=1,oil_change_how,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,order,30.0,0.4,0.002631578947368421
clinc150,0.25,trainable_k1,Trainable K=1,order_checks,30.0,0.13333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,order_status,30.0,0.3,0.0002192982456140351
clinc150,0.25,trainable_k1,Trainable K=1,pay_bill,30.0,0.26666666666666666,0.0002192982456140351
clinc150,0.25,trainable_k1,Trainable K=1,payday,30.0,0.3333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,plug_type,30.0,0.2111111111111111,0.0
clinc150,0.25,trainable_k1,Trainable K=1,pto_balance,30.0,0.11666666666666667,0.002631578947368421
clinc150,0.25,trainable_k1,Trainable K=1,pto_request,30.0,0.36666666666666664,0.0004385964912280702
clinc150,0.25,trainable_k1,Trainable K=1,pto_request_status,30.0,0.31666666666666665,0.0004385964912280702
clinc150,0.25,trainable_k1,Trainable K=1,pto_used,30.0,0.2,0.005263157894736842
clinc150,0.25,trainable_k1,Trainable K=1,redeem_rewards,30.0,0.26666666666666666,0.0004385964912280702
clinc150,0.25,trainable_k1,Trainable K=1,replacement_card_duration,30.0,0.3,0.00010964912280701755
clinc150,0.25,trainable_k1,Trainable K=1,report_lost_card,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,restaurant_reservation,30.0,0.36666666666666664,0.0006578947368421052
clinc150,0.25,trainable_k1,Trainable K=1,rewards_balance,30.0,0.2111111111111111,0.0009502923976608188
clinc150,0.25,trainable_k1,Trainable K=1,schedule_maintenance,30.0,0.4,0.0010964912280701754
clinc150,0.25,trainable_k1,Trainable K=1,share_location,30.0,0.16666666666666666,0.0
clinc150,0.25,trainable_k1,Trainable K=1,shopping_list,30.0,0.4,0.0010964912280701754
clinc150,0.25,trainable_k1,Trainable K=1,shopping_list_update,30.0,0.37777777777777777,0.0025584795321637425
clinc150,0.25,trainable_k1,Trainable K=1,spelling,30.0,0.1,0.0
clinc150,0.25,trainable_k1,Trainable K=1,spending_history,30.0,0.26666666666666666,0.0017543859649122807
clinc150,0.25,trainable_k1,Trainable K=1,sync_device,30.0,0.15555555555555556,0.0
clinc150,0.25,trainable_k1,Trainable K=1,taxes,30.0,0.1,0.0
clinc150,0.25,trainable_k1,Trainable K=1,tell_joke,30.0,0.2888888888888889,0.0
clinc150,0.25,trainable_k1,Trainable K=1,text,30.0,0.25,0.0003289473684210526
clinc150,0.25,trainable_k1,Trainable K=1,thank_you,30.0,0.25,0.0
clinc150,0.25,trainable_k1,Trainable K=1,time,30.0,0.16666666666666666,0.0021929824561403508
clinc150,0.25,trainable_k1,Trainable K=1,timer,30.0,0.13333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,timezone,30.0,0.2833333333333333,0.0010964912280701754
clinc150,0.25,trainable_k1,Trainable K=1,tire_pressure,30.0,0.1,0.0
clinc150,0.25,trainable_k1,Trainable K=1,todo_list,30.0,0.06666666666666667,0.005263157894736842
clinc150,0.25,trainable_k1,Trainable K=1,todo_list_update,30.0,0.3,0.005482456140350877
clinc150,0.25,trainable_k1,Trainable K=1,traffic,30.0,0.14444444444444446,0.0
clinc150,0.25,trainable_k1,Trainable K=1,transfer,30.0,0.2333333333333333,0.00014619883040935673
clinc150,0.25,trainable_k1,Trainable K=1,translate,30.0,0.45555555555555555,0.001973684210526316
clinc150,0.25,trainable_k1,Trainable K=1,travel_alert,30.0,0.5333333333333333,0.0
clinc150,0.25,trainable_k1,Trainable K=1,travel_notification,30.0,0.4166666666666667,0.0
clinc150,0.25,trainable_k1,Trainable K=1,uber,30.0,0.19999999999999998,0.0002192982456140351
clinc150,0.25,trainable_k1,Trainable K=1,user_name,30.0,0.26666666666666666,0.0021929824561403508
clinc150,0.25,trainable_k1,Trainable K=1,vaccines,30.0,0.43333333333333335,0.0
clinc150,0.25,trainable_k1,Trainable K=1,what_are_your_hobbies,30.0,0.3444444444444444,0.0
clinc150,0.25,trainable_k1,Trainable K=1,what_is_your_name,30.0,0.16666666666666666,0.007236842105263158
clinc150,0.25,trainable_k1,Trainable K=1,what_song,30.0,0.18333333333333335,0.00010964912280701755
clinc150,0.25,trainable_k1,Trainable K=1,where_are_you_from,30.0,0.3,0.0
clinc150,0.25,trainable_k1,Trainable K=1,whisper_mode,30.0,0.08888888888888889,0.0
clinc150,0.25,trainable_k1,Trainable K=1,yes,30.0,0.36666666666666664,0.003289473684210526
clinc150,0.5,fixed_k2,Frozen K=2,accept_reservations,30.0,0.16666666666666666,0.0004830917874396135
clinc150,0.5,fixed_k2,Frozen K=2,account_blocked,30.0,0.35,0.0
clinc150,0.5,fixed_k2,Frozen K=2,alarm,30.0,0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,application_status,30.0,0.2,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,apr,30.0,0.4000000000000001,0.0
clinc150,0.5,fixed_k2,Frozen K=2,are_you_a_bot,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,balance,30.0,0.23333333333333334,0.00463768115942029
clinc150,0.5,fixed_k2,Frozen K=2,bill_balance,30.0,0.4,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,bill_due,30.0,0.13333333333333333,0.003188405797101449
clinc150,0.5,fixed_k2,Frozen K=2,book_flight,30.0,0.3,0.0
clinc150,0.5,fixed_k2,Frozen K=2,book_hotel,30.0,0.4,0.0
clinc150,0.5,fixed_k2,Frozen K=2,calculator,30.0,0.10833333333333334,0.0010869565217391304
clinc150,0.5,fixed_k2,Frozen K=2,calendar,30.0,0.36,0.0018550724637681159
clinc150,0.5,fixed_k2,Frozen K=2,calendar_update,30.0,0.16666666666666666,0.0008695652173913044
clinc150,0.5,fixed_k2,Frozen K=2,calories,30.0,0.16666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,cancel,30.0,0.20000000000000004,0.0008695652173913044
clinc150,0.5,fixed_k2,Frozen K=2,cancel_reservation,30.0,0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,car_rental,30.0,0.4,0.0
clinc150,0.5,fixed_k2,Frozen K=2,card_declined,30.0,0.3222222222222222,0.0
clinc150,0.5,fixed_k2,Frozen K=2,carry_on,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,change_accent,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,change_ai_name,30.0,0.3,0.010289855072463768
clinc150,0.5,fixed_k2,Frozen K=2,change_language,30.0,0.20000000000000004,0.0
clinc150,0.5,fixed_k2,Frozen K=2,change_speed,30.0,0.23333333333333334,0.00017391304347826085
clinc150,0.5,fixed_k2,Frozen K=2,change_user_name,30.0,0.35,0.002173913043478261
clinc150,0.5,fixed_k2,Frozen K=2,change_volume,30.0,0.3444444444444444,0.0
clinc150,0.5,fixed_k2,Frozen K=2,confirm_reservation,30.0,0.4000000000000001,0.0001932367149758454
clinc150,0.5,fixed_k2,Frozen K=2,cook_time,30.0,0.2333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,credit_limit,30.0,0.43333333333333335,0.0
clinc150,0.5,fixed_k2,Frozen K=2,credit_limit_change,30.0,0.13333333333333333,5.797101449275362e-05
clinc150,0.5,fixed_k2,Frozen K=2,credit_score,30.0,0.3,0.0
clinc150,0.5,fixed_k2,Frozen K=2,current_location,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,damaged_card,30.0,0.35,0.003985507246376811
clinc150,0.5,fixed_k2,Frozen K=2,date,30.0,0.26666666666666666,0.00046376811594202896
clinc150,0.5,fixed_k2,Frozen K=2,direct_deposit,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,directions,30.0,0.36666666666666664,0.001352657004830918
clinc150,0.5,fixed_k2,Frozen K=2,distance,30.0,0.37777777777777777,0.0033816425120772944
clinc150,0.5,fixed_k2,Frozen K=2,do_you_have_pets,30.0,0.06666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,exchange_rate,30.0,0.23333333333333334,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,expiration_date,30.0,0.2,0.0
clinc150,0.5,fixed_k2,Frozen K=2,find_phone,30.0,0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,flight_status,30.0,0.23333333333333334,0.00014492753623188405
clinc150,0.5,fixed_k2,Frozen K=2,flip_coin,30.0,0.20000000000000004,0.0
clinc150,0.5,fixed_k2,Frozen K=2,food_last,30.0,0.3333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,freeze_account,30.0,0.36666666666666664,0.0008695652173913043
clinc150,0.5,fixed_k2,Frozen K=2,fun_fact,30.0,0.16666666666666666,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,gas,30.0,0.23333333333333334,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,gas_type,30.0,0.06666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,goodbye,30.0,0.13333333333333333,0.0026086956521739132
clinc150,0.5,fixed_k2,Frozen K=2,greeting,30.0,0.11666666666666667,0.00043478260869565214
clinc150,0.5,fixed_k2,Frozen K=2,how_busy,30.0,0.36666666666666664,0.0004830917874396135
clinc150,0.5,fixed_k2,Frozen K=2,how_old_are_you,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,improve_credit_score,30.0,0.3,0.0
clinc150,0.5,fixed_k2,Frozen K=2,income,30.0,0.18888888888888888,0.0
clinc150,0.5,fixed_k2,Frozen K=2,ingredient_substitution,30.0,0.3333333333333333,0.00014492753623188405
clinc150,0.5,fixed_k2,Frozen K=2,ingredients_list,30.0,0.2111111111111111,0.004734299516908212
clinc150,0.5,fixed_k2,Frozen K=2,insurance,30.0,0.13333333333333333,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,insurance_change,30.0,0.2,0.0011594202898550724
clinc150,0.5,fixed_k2,Frozen K=2,interest_rate,30.0,0.3833333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,international_fees,30.0,0.3333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,jump_start,30.0,0.0,0.0
clinc150,0.5,fixed_k2,Frozen K=2,last_maintenance,30.0,0.06666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,lost_luggage,30.0,0.03333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,make_call,30.0,0.3,0.001352657004830918
clinc150,0.5,fixed_k2,Frozen K=2,maybe,30.0,0.13333333333333333,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,meal_suggestion,30.0,0.3833333333333333,0.0013043478260869566
clinc150,0.5,fixed_k2,Frozen K=2,meaning_of_life,30.0,0.20000000000000004,0.0
clinc150,0.5,fixed_k2,Frozen K=2,measurement_conversion,30.0,0.2,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,meeting_schedule,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,min_payment,30.0,0.06666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,mpg,30.0,0.03333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,new_card,30.0,0.43333333333333335,0.0
clinc150,0.5,fixed_k2,Frozen K=2,next_holiday,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,next_song,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,no,30.0,0.2,0.003333333333333333
clinc150,0.5,fixed_k2,Frozen K=2,nutrition_info,30.0,0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,oil_change_how,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,oil_change_when,30.0,0.3,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,order,30.0,0.4,0.00391304347826087
clinc150,0.5,fixed_k2,Frozen K=2,order_checks,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,order_status,30.0,0.4000000000000001,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,pay_bill,30.0,0.16666666666666666,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,payday,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pin_change,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,play_music,30.0,0.3833333333333333,0.005942028985507246
clinc150,0.5,fixed_k2,Frozen K=2,plug_type,30.0,0.16666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_balance,30.0,0.25,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_request,30.0,0.2,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_request_status,30.0,0.2888888888888889,0.000966183574879227
clinc150,0.5,fixed_k2,Frozen K=2,pto_used,30.0,0.03333333333333333,0.001256038647342995
clinc150,0.5,fixed_k2,Frozen K=2,recipe,30.0,0.21666666666666667,0.003188405797101449
clinc150,0.5,fixed_k2,Frozen K=2,redeem_rewards,30.0,0.3666666666666667,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,reminder,30.0,0.16666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,reminder_update,30.0,0.14444444444444446,0.003671497584541063
clinc150,0.5,fixed_k2,Frozen K=2,repeat,30.0,0.13333333333333333,0.0001932367149758454
clinc150,0.5,fixed_k2,Frozen K=2,replacement_card_duration,30.0,0.3444444444444444,9.66183574879227e-05
clinc150,0.5,fixed_k2,Frozen K=2,report_fraud,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,report_lost_card,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,reset_settings,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_reservation,30.0,0.3,0.001811594202898551
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_reviews,30.0,0.4,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_suggestion,30.0,0.43333333333333335,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,rewards_balance,30.0,0.16666666666666666,0.0011594202898550724
clinc150,0.5,fixed_k2,Frozen K=2,roll_dice,30.0,0.3,0.0
clinc150,0.5,fixed_k2,Frozen K=2,rollover_401k,30.0,0.16666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,routing,30.0,0.4,0.0
clinc150,0.5,fixed_k2,Frozen K=2,schedule_maintenance,30.0,0.3333333333333333,0.0005797101449275362
clinc150,0.5,fixed_k2,Frozen K=2,schedule_meeting,30.0,0.13333333333333333,0.002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,share_location,30.0,0.16666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,shopping_list,30.0,0.18888888888888888,0.0010628019323671498
clinc150,0.5,fixed_k2,Frozen K=2,shopping_list_update,30.0,0.3416666666666667,0.002101449275362319
clinc150,0.5,fixed_k2,Frozen K=2,smart_home,30.0,0.43333333333333335,0.00043478260869565214
clinc150,0.5,fixed_k2,Frozen K=2,spelling,30.0,0.43333333333333335,0.0015458937198067632
clinc150,0.5,fixed_k2,Frozen K=2,spending_history,30.0,0.16666666666666666,0.0013526570048309177
clinc150,0.5,fixed_k2,Frozen K=2,sync_device,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,taxes,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,tell_joke,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,text,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,thank_you,30.0,0.23333333333333334,0.0015942028985507246
clinc150,0.5,fixed_k2,Frozen K=2,time,30.0,0.16666666666666666,0.006376811594202898
clinc150,0.5,fixed_k2,Frozen K=2,timer,30.0,0.23333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,timezone,30.0,0.3333333333333333,0.0017391304347826088
clinc150,0.5,fixed_k2,Frozen K=2,tire_change,30.0,0.26666666666666666,0.0
clinc150,0.5,fixed_k2,Frozen K=2,tire_pressure,30.0,0.06666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,todo_list,30.0,0.1,0.00463768115942029
clinc150,0.5,fixed_k2,Frozen K=2,todo_list_update,30.0,0.175,0.00608695652173913
clinc150,0.5,fixed_k2,Frozen K=2,traffic,30.0,0.13333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,transactions,30.0,0.18333333333333335,0.00043478260869565214
clinc150,0.5,fixed_k2,Frozen K=2,transfer,30.0,0.2333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,translate,30.0,0.36666666666666664,0.0012318840579710144
clinc150,0.5,fixed_k2,Frozen K=2,travel_alert,30.0,0.3333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,travel_notification,30.0,0.36666666666666664,0.0
clinc150,0.5,fixed_k2,Frozen K=2,travel_suggestion,30.0,0.03333333333333333,0.0014492753623188406
clinc150,0.5,fixed_k2,Frozen K=2,uber,30.0,0.13333333333333333,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,update_playlist,30.0,0.25555555555555554,0.0001932367149758454
clinc150,0.5,fixed_k2,Frozen K=2,user_name,30.0,0.13333333333333333,0.00014492753623188405
clinc150,0.5,fixed_k2,Frozen K=2,vaccines,30.0,0.5333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,w2,30.0,0.03333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,what_are_your_hobbies,30.0,0.3333333333333333,0.0002898550724637681
clinc150,0.5,fixed_k2,Frozen K=2,what_can_i_ask_you,30.0,0.3333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,what_is_your_name,30.0,0.17777777777777778,0.0022222222222222222
clinc150,0.5,fixed_k2,Frozen K=2,what_song,30.0,0.10000000000000002,0.0004830917874396135
clinc150,0.5,fixed_k2,Frozen K=2,where_are_you_from,30.0,0.24166666666666667,0.0007246376811594203
clinc150,0.5,fixed_k2,Frozen K=2,whisper_mode,30.0,0.20000000000000004,9.66183574879227e-05
clinc150,0.5,fixed_k2,Frozen K=2,who_do_you_work_for,30.0,0.3333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,yes,30.0,0.35,0.0037681159420289855
clinc150,0.5,mogb_minilm,MOGB-MiniLM,accept_reservations,30.0,0.5,9.66183574879227e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,account_blocked,30.0,0.7166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,alarm,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,application_status,30.0,0.4,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,apr,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,are_you_a_bot,30.0,0.8,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,balance,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,bill_balance,30.0,0.9,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,bill_due,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,book_flight,30.0,0.8833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,book_hotel,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calculator,30.0,0.8666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calendar,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calendar_update,30.0,0.9333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calories,30.0,1.0,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cancel,30.0,0.8000000000000002,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cancel_reservation,30.0,0.5083333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,car_rental,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,card_declined,30.0,0.7777777777777778,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,carry_on,30.0,0.5666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_accent,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_ai_name,30.0,0.9083333333333333,0.0027536231884057972
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_language,30.0,0.9111111111111111,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_speed,30.0,0.6,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_user_name,30.0,0.95,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_volume,30.0,0.7777777777777778,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,confirm_reservation,30.0,0.8666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cook_time,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_limit,30.0,0.875,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_limit_change,30.0,0.47333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_score,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,current_location,30.0,0.55,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,damaged_card,30.0,0.625,0.0008695652173913044
clinc150,0.5,mogb_minilm,MOGB-MiniLM,date,30.0,0.6466666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,direct_deposit,30.0,0.5666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,directions,30.0,0.9888888888888889,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,distance,30.0,0.8666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,do_you_have_pets,30.0,0.3666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,exchange_rate,30.0,0.8,0.0002898550724637681
clinc150,0.5,mogb_minilm,MOGB-MiniLM,expiration_date,30.0,0.5166666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,find_phone,30.0,0.6,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,flight_status,30.0,0.8416666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,flip_coin,30.0,0.41111111111111115,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,food_last,30.0,0.8333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,freeze_account,30.0,0.4583333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,fun_fact,30.0,0.6999999999999998,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,gas,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,gas_type,30.0,0.4,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,goodbye,30.0,0.8,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,greeting,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,how_busy,30.0,0.8000000000000002,9.66183574879227e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,how_old_are_you,30.0,0.5,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,improve_credit_score,30.0,0.55,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,income,30.0,0.5333333333333333,0.0
