dataset,seed,method,bin_center,density,n_oos,display_max,overflow_in_last_bin
clinc150,87,frozen_k1,0.5984852257789685,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.6219552346330457,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.6454252434871228,0.0014566689940594111,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.6688952523412001,0.0029133379881188222,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.6923652611952773,0.0058266759762376445,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.7158352700493544,0.010196682958415876,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.7393052789034316,0.017480027928712946,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.7627752877575089,0.024763372899010015,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.786245296611586,0.03204671786930712,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.8097153054656632,0.04370006982178243,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.8331853143197404,0.06263676674455479,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.8566553231738177,0.09759682260198073,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.8801253320278948,0.1631469273346543,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.903595340881972,0.2680270949069323,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.9270653497360493,0.38310394543762594,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.9505353585901264,0.4952674579802008,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.9740053674442035,0.6190843224752508,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.9974753762982809,0.8259313196316883,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.020945385152358,1.104155097497036,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.0444153940064351,1.5149357538217905,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.0678854028605125,2.0524466126297143,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.0913554117145896,2.9847147688277373,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.1148254205686667,4.557917282411903,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.1382954294227439,6.498200382499043,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.1617654382768212,7.583418783073317,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.1852354471308983,6.729810752554505,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.2087054559849755,4.259300138629737,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.2321754648390528,1.8062695526336772,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.25564547369313,0.4195206702891116,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.279115482547207,0.04224340082772275,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.3025854914012842,0.001456668994059418,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.3260555002553616,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.3495255091094387,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.372995517963516,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.3964655268175932,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.4199355356716703,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.4434055445257474,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.4668755533798246,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.490345562233902,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.513815571087979,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.5372855799420564,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,1.5607555887961335,0.0,3250,1.572490593223172,0
clinc150,13,trainable_k1,0.011735004427038597,0.0,3250,1.572490593223172,0
clinc150,13,trainable_k1,0.03520501328111579,0.0,3250,1.572490593223172,0
clinc150,13,trainable_k1,0.05867502213519299,0.0,3250,1.572490593223172,0
clinc150,13,trainable_k1,0.08214503098927017,0.0,3250,1.572490593223172,0
