dataset,kir,comparison_method,comparison_label,metric,n_seeds,mean_better_delta,median_better_delta,std_better_delta,ci95_low,ci95_high,wins,ties,losses,sign_test_pvalue,effect_size,interpretation,effect_pp,ci95_low_pp,ci95_high_pp,significant_95,metric_label
banking77,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.0810249148721071,0.0770348378274315,0.026016415013031,0.0603476805290527,0.1000400379456497,5,0,0,0.0625,3.11437662842953,trainable_minus_comparison,8.10249148721071,6.03476805290527,10.00400379456497,True,OOS F1
banking77,0.5,random_partition,Random K=2,false_accept_rate,5,0.2075641025641026,0.1967948717948718,0.0319401920961256,0.1891025641025641,0.2367948717948718,5,0,0,0.0625,6.498523926826349,comparison_minus_trainable,20.75641025641026,18.91025641025641,23.67948717948718,True,False acceptance
banking77,0.5,random_partition,Random K=2,f1_all,5,0.0695350122551095,0.06091405897816,0.0154126087351202,0.060358911316458,0.0836156615016939,5,0,0,0.0625,4.511566695173555,trainable_minus_comparison,6.95350122551095,6.0358911316458,8.36156615016939,True,F1-All
banking77,0.5,random_partition,Random K=2,aupr_oos,5,0.0558565623078642,0.0529267274218113,0.0096101516169258,0.0489054504014025,0.0640655750788527,5,0,0,0.0625,5.812245689182183,trainable_minus_comparison,5.5856562307864195,4.89054504014025,6.40655750788527,True,AUPR-OOS
banking77,0.5,random_partition,Random K=2,known_recall,5,-0.0375,-0.0348684210526315,0.00700897228706,-0.0436842105263157,-0.033157894736842,0,0,5,0.0625,-5.350285100888838,trainable_minus_comparison,-3.75,-4.36842105263157,-3.3157894736842,True,Known Recall
banking77,0.5,random_partition,Random K=2,false_reject_rate,5,-0.0375,-0.0348684210526316,0.00700897228706,-0.0436842105263157,-0.0330263157894737,0,0,5,0.0625,-5.350285100888847,comparison_minus_trainable,-3.75,-4.36842105263157,-3.3026315789473704,True,False rejection
banking77,0.5,random_partition,Random K=2,f1_k,5,0.0682222555628105,0.0599050374534126,0.015343062734064,0.0589971285593666,0.0822126449963079,5,0,0,0.0625,4.446456144075226,trainable_minus_comparison,6.82222555628105,5.899712855936659,8.22126449963079,True,F1-K
banking77,0.5,random_partition,Random K=2,auroc,5,0.0457289136302294,0.0444977226720647,0.0109697490621641,0.0386304824561404,0.0551821018893387,5,0,0,0.0625,4.168638076503821,trainable_minus_comparison,4.57289136302294,3.86304824561404,5.518210188933869,True,AUROC
banking77,0.5,random_partition,Random K=2,oos_f1,5,0.1194197665624725,0.1150756938746028,0.0196760908322283,0.106261061542,0.1373071137080332,5,0,0,0.0625,6.069283150841592,trainable_minus_comparison,11.941976656247249,10.6261061542,13.73071137080332,True,OOS F1
banking77,0.5,mogb_minilm,MOGB MiniLM,false_accept_rate,5,-0.1465384615384615,-0.1378205128205128,0.0298011434769075,-0.1719230769230769,-0.1247435897435897,0,0,5,0.0625,-4.917209356480292,comparison_minus_trainable,-14.65384615384615,-17.19230769230769,-12.474358974358971,True,False acceptance
banking77,0.5,mogb_minilm,MOGB MiniLM,f1_all,5,0.330727426494149,0.3335393467474282,0.0234723961013788,0.3119921075491109,0.349293727766135,5,0,0,0.0625,14.090058171552426,trainable_minus_comparison,33.0727426494149,31.19921075491109,34.9293727766135,True,F1-All
banking77,0.5,mogb_minilm,MOGB MiniLM,aupr_oos,5,0.0991492165204603,0.1116358826626431,0.0200494150748938,0.0813007713162969,0.112652111325892,5,0,0,0.0625,4.945242349968418,trainable_minus_comparison,9.91492165204603,8.13007713162969,11.265211132589199,True,AUPR-OOS
banking77,0.5,mogb_minilm,MOGB MiniLM,known_recall,5,0.4880263157894737,0.4848684210526316,0.0199625254870899,0.4727631578947368,0.5035526315789474,5,0,0,0.0625,24.447122990780287,trainable_minus_comparison,48.80263157894737,47.27631578947368,50.35526315789474,True,Known Recall
banking77,0.5,mogb_minilm,MOGB MiniLM,false_reject_rate,5,0.4880263157894736,0.4848684210526316,0.0199625254870899,0.4727631578947369,0.5035526315789474,5,0,0,0.0625,24.447122990780272,comparison_minus_trainable,48.802631578947356,47.276315789473685,50.35526315789474,True,False rejection
banking77,0.5,mogb_minilm,MOGB MiniLM,f1_k,5,0.3371754176178867,0.339777076765672,0.0237486506481106,0.3180887709510626,0.35600522203899,5,0,0,0.0625,14.19766632697976,trainable_minus_comparison,33.717541761788674,31.808877095106258,35.600522203899,True,F1-K
banking77,0.5,mogb_minilm,MOGB MiniLM,auroc,5,0.0657957995951417,0.0702690620782727,0.0135333020374053,0.0547035256410257,0.075008181511471,5,0,0,0.0625,4.86176983365077,trainable_minus_comparison,6.57957995951417,5.47035256410257,7.5008181511471,True,AUROC
banking77,0.5,mogb_minilm,MOGB MiniLM,oos_f1,5,0.0857037637921218,0.0962204447630028,0.0176643798412001,0.069745185045838,0.0969939498991996,5,0,0,0.0625,4.851784470362642,trainable_minus_comparison,8.57037637921218,6.9745185045838,9.69939498991996,True,OOS F1
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_accept_rate,5,-0.1224358974358974,-0.1128205128205128,0.0264029427264346,-0.1437179487179488,-0.1025641025641025,0,0,5,0.0625,-4.637206492642753,comparison_minus_trainable,-12.243589743589741,-14.37179487179488,-10.25641025641025,True,False acceptance
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_all,5,0.1686383139559944,0.1711582019841157,0.0185776223168292,0.1535740781700775,0.182438969189208,5,0,0,0.0625,9.077497167289632,trainable_minus_comparison,16.86383139559944,15.35740781700775,18.2438969189208,True,F1-All
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,aupr_oos,5,0.0723093853319968,0.0767236259385463,0.018168939797702,0.0584443892278488,0.0856158431968042,5,0,0,0.0625,3.979835154781152,trainable_minus_comparison,7.230938533199679,5.84443892278488,8.561584319680419,True,AUPR-OOS
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,known_recall,5,0.3002631578947369,0.3013157894736842,0.0188771084016235,0.2857894736842105,0.3146052631578947,5,0,0,0.0625,15.90620509807063,trainable_minus_comparison,30.02631578947369,28.578947368421048,31.460526315789473,True,Known Recall
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_reject_rate,5,0.3002631578947369,0.3013157894736843,0.0188771084016235,0.2857894736842105,0.3147368421052631,5,0,0,0.0625,15.90620509807062,comparison_minus_trainable,30.02631578947369,28.578947368421048,31.473684210526308,True,False rejection
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_k,5,0.1719796943540217,0.1746760295277613,0.0187152968227676,0.1569699764024982,0.1858331047505967,5,0,0,0.0625,9.189258176488211,trainable_minus_comparison,17.197969435402168,15.69699764024982,18.58331047505967,True,F1-K
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,auroc,5,0.0468277665317139,0.0526265182186236,0.0101314112442139,0.0380321356275304,0.0536573886639677,5,0,0,0.0625,4.6220378783318505,trainable_minus_comparison,4.68277665317139,3.8032135627530397,5.36573886639677,True,AUROC
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours boundary,oos_f1,5,0.0416658588309601,0.048132883637863,0.0158066019729364,0.0277677788581103,0.0523544099988753,5,0,0,0.0625,2.635978238858609,trainable_minus_comparison,4.16658588309601,2.7767778858110304,5.23544099988753,True,OOS F1
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_accept_rate,5,-0.105,-0.0980769230769231,0.0325013275407823,-0.1306410256410256,-0.0793589743589743,0,0,5,0.0625,-3.230637267608443,comparison_minus_trainable,-10.5,-13.064102564102559,-7.935897435897429,True,False acceptance
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_all,5,0.1599548795960077,0.1603270655589022,0.00523593947569,0.1556065045107872,0.1642170110895087,5,0,0,0.0625,30.549413403012448,trainable_minus_comparison,15.995487959600771,15.56065045107872,16.42170110895087,True,F1-All
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,aupr_oos,5,0.066062111261143,0.0661128208604097,0.0212192124400317,0.0492514083049997,0.0835282466551357,5,0,0,0.0625,3.11331588992019,trainable_minus_comparison,6.6062111261143,4.92514083049997,8.35282466551357,True,AUPR-OOS
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,known_recall,5,0.2896052631578947,0.2815789473684211,0.0153262647302503,0.2781578947368421,0.3019736842105262,5,0,0,0.0625,18.89601075376728,trainable_minus_comparison,28.96052631578947,27.81578947368421,30.197368421052623,True,Known Recall
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_reject_rate,5,0.2896052631578947,0.2815789473684211,0.0153262647302503,0.2781578947368421,0.301578947368421,5,0,0,0.0625,18.89601075376728,comparison_minus_trainable,28.96052631578947,27.81578947368421,30.1578947368421,True,False rejection
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_k,5,0.1629261670249889,0.1636691889523513,0.005099499617755,0.1588813767430884,0.1669931497130022,5,0,0,0.0625,31.9494419526425,trainable_minus_comparison,16.29261670249889,15.888137674308838,16.69931497130022,True,F1-K
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,auroc,5,0.0549823717948718,0.058661015519568,0.0178740057419442,0.0407562457827261,0.067641278677463,5,0,0,0.0625,3.0761079854554887,trainable_minus_comparison,5.49823717948718,4.075624578272611,6.7641278677463,True,AUROC
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB boundary,oos_f1,5,0.0470459572947208,0.0485946011395098,0.0137531334500069,0.0361181866987369,0.0579737278907046,5,0,0,0.0625,3.420744622724294,trainable_minus_comparison,4.70459572947208,3.61181866987369,5.797372789070461,True,OOS F1
banking77,0.75,single_centroid,Frozen K=1,false_accept_rate,5,0.2839473684210526,0.275,0.0249549455515179,0.265,0.3039473684210526,5,0,0,0.0625,11.378400639458848,comparison_minus_trainable,28.39473684210526,26.5,30.394736842105257,True,False acceptance
banking77,0.75,single_centroid,Frozen K=1,f1_all,5,0.0591926324767503,0.0597120381157929,0.0058364793709335,0.0546581161836222,0.0638409804679662,5,0,0,0.0625,10.14183872070852,trainable_minus_comparison,5.91926324767503,5.46581161836222,6.38409804679662,True,F1-All
banking77,0.75,single_centroid,Frozen K=1,aupr_oos,5,0.1490606052015645,0.1636716449192784,0.0255904911993727,0.1270816188229889,0.1671820261606574,5,0,0,0.0625,5.824843456120064,trainable_minus_comparison,14.90606052015645,12.70816188229889,16.71820261606574,True,AUPR-OOS
banking77,0.75,single_centroid,Frozen K=1,known_recall,5,-0.0399999999999999,-0.0374999999999999,0.0075854721431015,-0.0464655172413792,-0.0347413793103448,0,0,5,0.0625,-5.273238006203376,trainable_minus_comparison,-3.99999999999999,-4.64655172413792,-3.47413793103448,True,Known Recall
banking77,0.75,single_centroid,Frozen K=1,false_reject_rate,5,-0.04,-0.0375,0.0075854721431015,-0.0464655172413793,-0.0347413793103448,0,0,5,0.0625,-5.273238006203384,comparison_minus_trainable,-4.0,-4.646551724137931,-3.47413793103448,True,False rejection
banking77,0.75,single_centroid,Frozen K=1,f1_k,5,0.0576282441753041,0.0582913161258534,0.0059699850810703,0.0532560916954815,0.0622236326126086,5,0,0,0.0625,9.65299634634459,trainable_minus_comparison,5.76282441753041,5.32560916954815,6.22236326126086,True,F1-K
banking77,0.75,single_centroid,Frozen K=1,auroc,5,0.0715303992740471,0.0736433756805806,0.0122435237567609,0.0607994555353902,0.0797875453720508,5,0,0,0.0625,5.842304935664252,trainable_minus_comparison,7.15303992740471,6.07994555353902,7.978754537205079,True,AUROC
banking77,0.75,single_centroid,Frozen K=1,oos_f1,5,0.1499271539606277,0.1421139135322726,0.0260359607434948,0.1322202167265821,0.1723347124569744,5,0,0,0.0625,5.758464434545099,trainable_minus_comparison,14.992715396062769,13.22202167265821,17.23347124569744,True,OOS F1
banking77,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,0.1647368421052632,0.1736842105263158,0.0288184930238589,0.1423092105263158,0.1857894736842106,5,0,0,0.0625,5.716358657924159,comparison_minus_trainable,16.473684210526322,14.23092105263158,18.57894736842106,True,False acceptance
banking77,0.75,fixed_k2,Frozen K=2,f1_all,5,0.0386819753869988,0.0362573955870075,0.0072693839351268,0.0341954335401507,0.0450993882799627,5,0,0,0.0625,5.321217827012988,trainable_minus_comparison,3.86819753869988,3.4195433540150697,4.509938827996271,True,F1-All
banking77,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.1149786546179773,0.1278495876045173,0.0304447870637223,0.0904990538540685,0.1352054749820159,5,0,0,0.0625,3.776628635218298,trainable_minus_comparison,11.49786546179773,9.04990538540685,13.52054749820159,True,AUPR-OOS
banking77,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.0072413793103448,-0.0068965517241379,0.0060298627634874,-0.0117241379310344,-0.0025862068965516,1,0,4,0.375,-1.2009194229416675,trainable_minus_comparison,-0.72413793103448,-1.17241379310344,-0.25862068965516,True,Known Recall
banking77,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,-0.0072413793103448,-0.006896551724138,0.0060298627634874,-0.0117241379310345,-0.0025862068965517,1,0,4,0.375,-1.2009194229416742,comparison_minus_trainable,-0.72413793103448,-1.17241379310345,-0.25862068965517,True,False rejection
banking77,0.75,fixed_k2,Frozen K=2,f1_k,5,0.0377381351165986,0.0349630230409785,0.0071425614438042,0.0334337722430658,0.0440219805377821,5,0,0,0.0625,5.283557644342595,trainable_minus_comparison,3.77381351165986,3.34337722430658,4.40219805377821,True,F1-K
banking77,0.75,fixed_k2,Frozen K=2,auroc,5,0.0568211206896551,0.0550595508166968,0.0112675754249522,0.0478993874773139,0.0660331215970962,5,0,0,0.0625,5.042887981368548,trainable_minus_comparison,5.68211206896551,4.78993874773139,6.6033121597096205,True,AUROC
banking77,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.093424711070215,0.0926084775114506,0.0208875211947795,0.0771391290639346,0.1086937266362148,5,0,0,0.0625,4.47275242471398,trainable_minus_comparison,9.342471107021499,7.7139129063934595,10.86937266362148,True,OOS F1
banking77,0.75,random_partition,Random K=2,false_accept_rate,5,0.2971052631578947,0.2947368421052632,0.0221036966863513,0.2821052631578947,0.3155263157894737,5,0,0,0.0625,13.44142870641872,comparison_minus_trainable,29.71052631578947,28.21052631578947,31.55263157894737,True,False acceptance
banking77,0.75,random_partition,Random K=2,f1_all,5,0.052377210066167,0.0516953530879942,0.0066174636041141,0.0480209585396096,0.0578387072529976,5,0,0,0.0625,7.914997829924388,trainable_minus_comparison,5.237721006616701,4.80209585396096,5.78387072529976,True,F1-All
banking77,0.75,random_partition,Random K=2,aupr_oos,5,0.1445067323682871,0.160507066085433,0.0283288437991044,0.1201050278588222,0.1639854510219215,5,0,0,0.0625,5.10104589488596,trainable_minus_comparison,14.45067323682871,12.01050278588222,16.39854510219215,True,AUPR-OOS
banking77,0.75,random_partition,Random K=2,known_recall,5,-0.0486206896551723,-0.0465517241379309,0.0079209549893258,-0.0548275862068965,-0.0429310344827585,0,0,5,0.0625,-6.138235821399427,trainable_minus_comparison,-4.86206896551723,-5.4827586206896495,-4.29310344827585,True,Known Recall
banking77,0.75,random_partition,Random K=2,false_reject_rate,5,-0.0486206896551723,-0.046551724137931,0.0079209549893258,-0.0548275862068965,-0.0429310344827585,0,0,5,0.0625,-6.138235821399453,comparison_minus_trainable,-4.86206896551723,-5.4827586206896495,-4.29310344827585,True,False rejection
banking77,0.75,random_partition,Random K=2,f1_k,5,0.0506467124167592,0.0502251940192151,0.006906091941968,0.0458513644998068,0.0565141363261747,5,0,0,0.0625,7.333628460545293,trainable_minus_comparison,5.06467124167592,4.58513644998068,5.65141363261747,True,F1-K
banking77,0.75,random_partition,Random K=2,auroc,5,0.0688749999999999,0.0691889745916515,0.0131722647428188,0.058282781306715,0.0777720054446461,5,0,0,0.0625,5.228789532001217,trainable_minus_comparison,6.8874999999999895,5.8282781306715,7.77720054446461,True,AUROC
banking77,0.75,random_partition,Random K=2,oos_f1,5,0.1527460737318237,0.1468174587872361,0.0251161322784431,0.1377848285818973,0.1750156083735478,5,0,0,0.0625,6.08159218300199,trainable_minus_comparison,15.27460737318237,13.778482858189731,17.50156083735478,True,OOS F1
banking77,0.75,mogb_minilm,MOGB MiniLM,false_accept_rate,5,-0.1884210526315789,-0.1960526315789474,0.0451739481954795,-0.2223684210526315,-0.1518421052631579,0,0,5,0.0625,-4.17101139391739,comparison_minus_trainable,-18.84210526315789,-22.23684210526315,-15.18421052631579,True,False acceptance
banking77,0.75,mogb_minilm,MOGB MiniLM,f1_all,5,0.417382922135194,0.4192764640020485,0.0183861447787454,0.4028365988765635,0.4319292453938247,5,0,0,0.0625,22.700948304165017,trainable_minus_comparison,41.7382922135194,40.28365988765635,43.192924539382474,True,F1-All
banking77,0.75,mogb_minilm,MOGB MiniLM,aupr_oos,5,0.2218224979549244,0.2153929627642428,0.0295507334058659,0.2016447063359111,0.2465898498414719,5,0,0,0.0625,7.506497213057052,trainable_minus_comparison,22.18224979549244,20.16447063359111,24.65898498414719,True,AUPR-OOS
banking77,0.75,mogb_minilm,MOGB MiniLM,known_recall,5,0.5364655172413793,0.5387931034482758,0.0131680858118285,0.5253448275862069,0.5460344827586207,5,0,0,0.0625,40.73982543153573,trainable_minus_comparison,53.64655172413792,52.53448275862069,54.603448275862064,True,Known Recall
banking77,0.75,mogb_minilm,MOGB MiniLM,false_reject_rate,5,0.5364655172413793,0.5387931034482758,0.0131680858118285,0.5253448275862069,0.5460344827586207,5,0,0,0.0625,40.73982543153573,comparison_minus_trainable,53.64655172413792,52.53448275862069,54.603448275862064,True,False rejection
banking77,0.75,mogb_minilm,MOGB MiniLM,f1_k,5,0.4209552157276526,0.4232202648744917,0.0184011493070399,0.4063761592652906,0.4355342721900148,5,0,0,0.0625,22.87657193056976,trainable_minus_comparison,42.09552157276526,40.63761592652906,43.55342721900148,True,F1-K
banking77,0.75,mogb_minilm,MOGB MiniLM,auroc,5,0.0913011569872958,0.0983807849364792,0.0215643425395246,0.0739783348457349,0.1059415834845735,5,0,0,0.0625,4.233894764932088,trainable_minus_comparison,9.130115698729579,7.397833484573491,10.59415834845735,True,AUROC
banking77,0.75,mogb_minilm,MOGB MiniLM,oos_f1,5,0.2101898937725948,0.2078742724696219,0.0277637094882111,0.1909396252324563,0.2336206361363527,5,0,0,0.0625,7.570670405618696,trainable_minus_comparison,21.01898937725948,19.09396252324563,23.36206361363527,True,OOS F1
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_accept_rate,5,-0.1555263157894736,-0.1447368421052632,0.0482681366886125,-0.1936842105263157,-0.1173684210526315,0,0,5,0.0625,-3.2221321654242687,comparison_minus_trainable,-15.55263157894736,-19.36842105263157,-11.73684210526315,True,False acceptance
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_all,5,0.2552398236456417,0.2547110866636074,0.0234030902532433,0.2369798446609541,0.2734998026303293,5,0,0,0.0625,10.90624446958535,trainable_minus_comparison,25.52398236456417,23.69798446609541,27.34998026303293,True,F1-All
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,aupr_oos,5,0.1939707088525714,0.2123053518296502,0.0484847008458947,0.1522018487144222,0.2282238418855532,5,0,0,0.0625,4.000658052301774,trainable_minus_comparison,19.39707088525714,15.22018487144222,22.82238418855532,True,AUPR-OOS
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,known_recall,5,0.3655172413793103,0.3599137931034483,0.0256872684612204,0.3464655172413794,0.3838793103448276,5,0,0,0.0625,14.229509919714705,trainable_minus_comparison,36.55172413793103,34.64655172413794,38.38793103448276,True,Known Recall
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_reject_rate,5,0.3655172413793103,0.3599137931034483,0.0256872684612204,0.3464655172413793,0.3847413793103448,5,0,0,0.0625,14.229509919714692,comparison_minus_trainable,36.55172413793103,34.64655172413793,38.47413793103448,True,False rejection
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_k,5,0.2569646023814461,0.2564268967351752,0.0235589766191739,0.2385652661815087,0.2753639385813835,5,0,0,0.0625,10.90729052179246,trainable_minus_comparison,25.69646023814461,23.85652661815087,27.536393858138354,True,F1-K
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,auroc,5,0.0785854128856624,0.0863384754990925,0.0239055059472412,0.0576237522686026,0.0936774047186932,5,0,0,0.0625,3.28733527159384,trainable_minus_comparison,7.85854128856624,5.76237522686026,9.36774047186932,True,AUROC
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,oos_f1,5,0.1552026569689907,0.1551941025126723,0.0277053755814739,0.1351555670520206,0.178403602612798,5,0,0,0.0625,5.601896877830868,trainable_minus_comparison,15.520265696899068,13.515556705202059,17.840360261279802,True,OOS F1
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_accept_rate,5,-0.1147368421052631,-0.1276315789473684,0.0420579503915221,-0.1436842105263157,-0.08,0,0,5,0.0625,-2.728065467697908,comparison_minus_trainable,-11.47368421052631,-14.36842105263157,-8.0,True,False acceptance
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_all,5,0.1845671420155784,0.1848139732545448,0.0084605014833695,0.1785748770285501,0.1914123032746869,5,0,0,0.0625,21.81515391001053,trainable_minus_comparison,18.45671420155784,17.85748770285501,19.14123032746869,True,F1-All
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,aupr_oos,5,0.1374344230051563,0.1414533773990924,0.0287853516766994,0.1158403193346037,0.1588951598979042,5,0,0,0.0625,4.774456972030109,trainable_minus_comparison,13.743442300515628,11.58403193346037,15.88951598979042,True,AUPR-OOS
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,known_recall,5,0.2885344827586207,0.2866379310344827,0.0064841685003937,0.2835344827586207,0.2935344827586207,5,0,0,0.0625,44.49830116862316,trainable_minus_comparison,28.85344827586207,28.35344827586207,29.35344827586207,True,Known Recall
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_reject_rate,5,0.2885344827586206,0.2866379310344827,0.0064841685003937,0.2835344827586207,0.2935344827586207,5,0,0,0.0625,44.49830116862309,comparison_minus_trainable,28.85344827586206,28.35344827586207,29.35344827586207,True,False rejection
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_k,5,0.1854075374064361,0.1857330835748458,0.0081592359009688,0.1795802269528819,0.1919978209289916,5,0,0,0.0625,22.72363976930992,trainable_minus_comparison,18.54075374064361,17.95802269528819,19.19978209289916,True,F1-K
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,auroc,5,0.0680412885662431,0.0651911297640652,0.0131314893847537,0.0588311025408347,0.0794537205081668,5,0,0,0.0625,5.181536273047747,trainable_minus_comparison,6.80412885662431,5.88311025408347,7.9453720508166805,True,AUROC
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,oos_f1,5,0.1358242093458329,0.1315055746770812,0.0262862298287338,0.117510270756434,0.1574522793250092,5,0,0,0.0625,5.167124012488159,trainable_minus_comparison,13.58242093458329,11.7510270756434,15.745227932500919,True,OOS F1
stackoverflow,0.25,single_centroid,Frozen K=1,false_accept_rate,5,0.1110666666666666,0.1317777777777778,0.0743597196150884,0.0486222222222222,0.1656444444444444,5,0,0,0.0625,1.4936402025395752,comparison_minus_trainable,11.10666666666666,4.86222222222222,16.56444444444444,True,False acceptance
stackoverflow,0.25,single_centroid,Frozen K=1,f1_all,5,0.0662567304349459,0.0795653004080534,0.0379554184112332,0.0342853583053027,0.0918426137217736,5,0,0,0.0625,1.7456461609006173,trainable_minus_comparison,6.62567304349459,3.42853583053027,9.18426137217736,True,F1-All
stackoverflow,0.25,single_centroid,Frozen K=1,aupr_oos,5,0.022555770105428,0.0216491570903295,0.0114514968869111,0.0139302156639281,0.0316022707853189,5,0,0,0.0625,1.969678752758424,trainable_minus_comparison,2.2555770105427997,1.3930215663928098,3.16022707853189,True,AUPR-OOS
stackoverflow,0.25,single_centroid,Frozen K=1,known_recall,5,-0.0131999999999999,-0.006,0.0170841056735981,-0.0284,-0.0038666666666666,0,0,5,0.0625,-0.772647995288355,trainable_minus_comparison,-1.3199999999999898,-2.8400000000000003,-0.38666666666666,True,Known Recall
stackoverflow,0.25,single_centroid,Frozen K=1,false_reject_rate,5,-0.0132,-0.006,0.0170841056735981,-0.0284,-0.0038666666666667,0,0,5,0.0625,-0.7726479952883564,comparison_minus_trainable,-1.32,-2.8400000000000003,-0.38666666666667,True,False rejection
stackoverflow,0.25,single_centroid,Frozen K=1,f1_k,5,0.0675128452221963,0.0791209654803557,0.0378245227720892,0.0349385581289096,0.0931465470389325,5,0,0,0.0625,1.7848961539843702,trainable_minus_comparison,6.75128452221963,3.49385581289096,9.31465470389325,True,F1-K
stackoverflow,0.25,single_centroid,Frozen K=1,auroc,5,0.0330394370370371,0.0379875555555554,0.0168510966575268,0.0190679407407409,0.0440978370370371,5,0,0,0.0625,1.96066984294933,trainable_minus_comparison,3.30394370370371,1.90679407407409,4.40978370370371,True,AUROC
stackoverflow,0.25,single_centroid,Frozen K=1,oos_f1,5,0.0599761564986935,0.0713450927376513,0.0414983693496036,0.025485503492097,0.0907663099751059,5,0,0,0.0625,1.445265378825454,trainable_minus_comparison,5.99761564986935,2.5485503492097004,9.07663099751059,True,OOS F1
stackoverflow,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,0.1562222222222222,0.128,0.0765628927301592,0.1003555555555555,0.2152444444444445,5,0,0,0.0625,2.040443048211577,comparison_minus_trainable,15.62222222222222,10.03555555555555,21.52444444444445,True,False acceptance
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_all,5,0.1083819917844645,0.096551674768944,0.0373751883150837,0.080375799027,0.1392461156411965,5,0,0,0.0625,2.899838012072952,trainable_minus_comparison,10.83819917844645,8.0375799027,13.92461156411965,True,F1-All
stackoverflow,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.0330521299084191,0.0275758660089099,0.0130078581538901,0.0230277291647885,0.0430765306520497,5,0,0,0.0625,2.5409356034939976,trainable_minus_comparison,3.3052129908419103,2.3027729164788497,4.3076530652049705,True,AUPR-OOS
stackoverflow,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.0092,-0.0213333333333333,0.0192607834154734,-0.0229333333333333,0.0074666666666666,2,0,3,1.0,-0.4776545066494572,trainable_minus_comparison,-0.9199999999999999,-2.29333333333333,0.7466666666666599,False,Known Recall
stackoverflow,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,-0.0091999999999999,-0.0213333333333334,0.0192607834154734,-0.0229333333333333,0.0074666666666666,2,0,3,1.0,-0.4776545066494553,comparison_minus_trainable,-0.9199999999999899,-2.29333333333333,0.7466666666666599,False,False rejection
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_k,5,0.1124219404706531,0.1020021397642776,0.0359625525816518,0.0853061256375404,0.1395377553037657,5,0,0,0.0625,3.1260834507061888,trainable_minus_comparison,11.24219404706531,8.53061256375404,13.95377553037657,True,F1-K
stackoverflow,0.25,fixed_k2,Frozen K=2,auroc,5,0.0501676740740741,0.0504431111111109,0.0174810642785746,0.0370567407407408,0.063774162962963,5,0,0,0.0625,2.869829506637142,trainable_minus_comparison,5.016767407407411,3.70567407407408,6.3774162962963,True,AUROC
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.0881822483535218,0.0697004506432629,0.0447178472075434,0.0556439458041005,0.1260444385246533,5,0,0,0.0625,1.9719698925633056,trainable_minus_comparison,8.81822483535218,5.56439458041005,12.60444385246533,True,OOS F1
