dataset,representation,kir,seed,distance,metric,k1,k2,k2_minus_k1
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,aupr_oos,0.8303334738167966,0.7288475883738118,-0.10148588544298476
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,oos_f1,0.8628599316739873,0.3494565217391304,-0.513403409934857
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,near_oos_f1,0.5592105263157895,0.036979969183359,-0.5222305571324305
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,id_recall,0.835,0.9876666666666668,0.15266666666666684
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,false_accept_rate,0.116,0.7856666666666666,0.6696666666666666
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,false_reject_rate,0.165,0.0123333333333333,-0.1526666666666667
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,auroc,0.9226711111111112,0.884067,-0.03860411111111117
stackoverflow,ce_recon,0.5,42,mahalanobis_diag,aupr_oos,0.889390865027242,0.8584981661035933,-0.030892698923648654
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,oos_f1,0.874572962420693,0.1752392344497607,-0.6993337279709324
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,near_oos_f1,0.5582028590878149,0.0909090909090909,-0.467293768178724
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,id_recall,0.847,0.983,0.136
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,false_accept_rate,0.104,0.9023333333333332,0.7983333333333332
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,false_reject_rate,0.153,0.017,-0.136
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,auroc,0.917545222222222,0.8594667777777779,-0.0580784444444441
stackoverflow,ce_recon,0.5,87,mahalanobis_diag,aupr_oos,0.8642552118989891,0.8055624027441641,-0.058692809154825
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,oos_f1,0.9152060634770252,0.2084295612009238,-0.7067765022761013
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,near_oos_f1,0.6619263089851325,0.0713305898491083,-0.5905957191360242
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,id_recall,0.855,0.9656666666666668,0.1106666666666668
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,false_accept_rate,0.034,0.8796666666666667,0.8456666666666667
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,false_reject_rate,0.145,0.0343333333333333,-0.11066666666666669
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,auroc,0.9395273333333334,0.8710955555555555,-0.06843177777777787
stackoverflow,ce_recon,0.5,100,mahalanobis_diag,aupr_oos,0.8948567608945789,0.8072722070051863,-0.08758455388939257
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,oos_f1,0.8742301458670989,0.3023448275862069,-0.5718853182808921
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,near_oos_f1,0.5470548408937035,0.192256341789052,-0.3547984991046515
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,id_recall,0.8423333333333334,0.9743333333333334,0.132
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,false_accept_rate,0.101,0.8173333333333334,0.7163333333333334
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,false_reject_rate,0.1576666666666666,0.0256666666666666,-0.132
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,auroc,0.9192614444444444,0.8526475555555556,-0.06661388888888875
stackoverflow,ce_recon,0.5,123,mahalanobis_diag,aupr_oos,0.8884611834881714,0.8077685843791492,-0.08069259910902216
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,oos_f1,0.7980769230769231,0.1642294713160854,-0.6338474517608377
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,near_oos_f1,0.425531914893617,0.0671140939597315,-0.3584178209338855
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,id_recall,0.8611111111111112,0.9706666666666668,0.10955555555555563
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,false_accept_rate,0.0593333333333333,0.9026666666666666,0.8433333333333333
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,false_reject_rate,0.1388888888888889,0.0293333333333333,-0.1095555555555556
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,auroc,0.9284256296296296,0.8654576296296296,-0.06296800000000002
stackoverflow,ce_recon,0.75,13,mahalanobis_diag,aupr_oos,0.7255377501496978,0.5524081107169021,-0.1731296394327957
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,oos_f1,0.7732804981602038,0.4930619796484736,-0.28021851851173024
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,near_oos_f1,0.3802345058626465,0.0410958904109589,-0.3391386154516876
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,id_recall,0.8517777777777777,0.9713333333333334,0.11955555555555564
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,false_accept_rate,0.0893333333333333,0.6446666666666667,0.5553333333333335
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,false_reject_rate,0.1482222222222222,0.0286666666666666,-0.1195555555555556
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,auroc,0.9474669629629628,0.8937586666666667,-0.05370829629629614
stackoverflow,ce_recon,0.75,42,mahalanobis_diag,aupr_oos,0.8566079198737782,0.6883124437077843,-0.16829547616599383
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,oos_f1,0.767887323943662,0.0822561692126909,-0.6856311547309711
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,near_oos_f1,0.3859362224039248,0.0273972602739726,-0.3585389621299522
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,id_recall,0.8473333333333333,0.9706666666666668,0.12333333333333352
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,false_accept_rate,0.0913333333333333,0.9533333333333334,0.8620000000000001
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,false_reject_rate,0.1526666666666666,0.0293333333333333,-0.1233333333333333
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,auroc,0.9257244444444443,0.890885037037037,-0.03483940740740732
stackoverflow,ce_recon,0.75,87,mahalanobis_diag,aupr_oos,0.7412140575612297,0.6020138376015961,-0.1392002199596336
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,oos_f1,0.7325343466822567,0.0768775872264932,-0.6556567594557635
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,near_oos_f1,0.3106457242582897,0.0323325635103926,-0.2783131607478971
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,id_recall,0.8515555555555556,0.972,0.12044444444444435
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,false_accept_rate,0.1646666666666666,0.9566666666666668,0.7920000000000001
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,false_reject_rate,0.1484444444444444,0.028,-0.12044444444444441
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,auroc,0.9289253333333332,0.8539281481481483,-0.07499718518518483
stackoverflow,ce_recon,0.75,100,mahalanobis_diag,aupr_oos,0.7767154385471823,0.5334362445414973,-0.24327919400568498
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,oos_f1,0.7672849915682968,0.3556910569105691,-0.41159393465772764
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,near_oos_f1,0.4225575853852263,0.1463414634146341,-0.2762161219705922
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,id_recall,0.846,0.9737777777777776,0.12777777777777766
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,false_accept_rate,0.09,0.7666666666666667,0.6766666666666667
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,false_reject_rate,0.154,0.0262222222222222,-0.1277777777777778
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,auroc,0.9188645925925926,0.8754557037037036,-0.04340888888888894
stackoverflow,ce_recon,0.75,123,mahalanobis_diag,aupr_oos,0.6925084204012911,0.658029049952247,-0.034479370449044144
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,oos_f1,0.941803642825411,0.5596068484464173,-0.3821967943789937
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,near_oos_f1,0.7299509001636661,0.2373831775700934,-0.49256772259357273
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,id_recall,0.8240000000000001,0.9713333333333334,0.14733333333333332
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,false_accept_rate,0.0577777777777777,0.6077777777777778,0.55
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,false_reject_rate,0.176,0.0286666666666666,-0.1473333333333334
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,auroc,0.9220183703703704,0.9197983703703704,-0.0022199999999999998
stackoverflow,ce_recon_geometry,0.25,13,mahalanobis_diag,aupr_oos,0.9544480713984216,0.9626708127939004,0.00822274139547885
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,oos_f1,0.9598160516807184,0.7603260869565217,-0.19948996472419667
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,near_oos_f1,0.8144329896907216,0.368108566581849,-0.44632442310887266
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,id_recall,0.8333333333333334,0.9586666666666668,0.1253333333333334
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,false_accept_rate,0.026,0.3782222222222222,0.35222222222222216
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,false_reject_rate,0.1666666666666666,0.0413333333333333,-0.1253333333333333
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,auroc,0.939748,0.945388,0.005639999999999978
stackoverflow,ce_recon_geometry,0.25,42,mahalanobis_diag,aupr_oos,0.9662075364298408,0.9758451476040912,0.009637611174250438
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,oos_f1,0.9608337904552936,0.5468500159897666,-0.41398377446552703
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,near_oos_f1,0.8221876620010368,0.1950286806883365,-0.6271589813127003
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,id_recall,0.8426666666666667,0.9706666666666668,0.1280000000000001
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,false_accept_rate,0.0268888888888888,0.62,0.5931111111111111
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,false_reject_rate,0.1573333333333333,0.0293333333333333,-0.128
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,auroc,0.9449066666666668,0.9252936296296296,-0.019613037037037206
stackoverflow,ce_recon_geometry,0.25,87,mahalanobis_diag,aupr_oos,0.967280127791199,0.9635842495284236,-0.0036958782627753983
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,oos_f1,0.9581908439051297,0.5454836643177451,-0.41270717958738456
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,near_oos_f1,0.8330733229329174,0.2622345337026777,-0.5708387892302397
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,id_recall,0.852,0.9726666666666668,0.12066666666666681
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,false_accept_rate,0.0348888888888888,0.6215555555555555,0.5866666666666667
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,false_reject_rate,0.148,0.0273333333333333,-0.1206666666666667
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,auroc,0.9449722962962962,0.9216277037037036,-0.023344592592592583
stackoverflow,ce_recon_geometry,0.25,100,mahalanobis_diag,aupr_oos,0.9672176329161886,0.9638362271505232,-0.0033814057656653684
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,oos_f1,0.958493889684025,0.5928792569659442,-0.3656146327180808
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,near_oos_f1,0.8253638253638254,0.1982840800762631,-0.6270797452875623
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,id_recall,0.8466666666666667,0.97,0.1233333333333333
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,false_accept_rate,0.0326666666666666,0.5744444444444444,0.5417777777777778
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,false_reject_rate,0.1533333333333333,0.03,-0.1233333333333333
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,auroc,0.9224370370370368,0.9266671111111112,0.004230074074074386
stackoverflow,ce_recon_geometry,0.25,123,mahalanobis_diag,aupr_oos,0.9498603335602568,0.9670210907003036,0.017160757140046834
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,oos_f1,0.8344259539418389,0.2579742585338556,-0.5764516954079834
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,near_oos_f1,0.4897381457891012,0.1623711340206185,-0.3273670117684827
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,id_recall,0.8443333333333334,0.9623333333333334,0.118
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,false_accept_rate,0.1726666666666666,0.8463333333333334,0.6736666666666667
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,false_reject_rate,0.1556666666666666,0.0376666666666666,-0.118
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,auroc,0.889938111111111,0.839330111111111,-0.050607999999999986
stackoverflow,ce_recon_geometry,0.5,13,mahalanobis_diag,aupr_oos,0.824944317827432,0.7758657858485134,-0.04907853197891865
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,oos_f1,0.8681672025723473,0.3954653308726601,-0.47270187169968714
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,near_oos_f1,0.5594855305466238,0.0396341463414634,-0.5198513842051603
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,id_recall,0.8266666666666667,0.9856666666666668,0.15900000000000014
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,false_accept_rate,0.1,0.75,0.65
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,false_reject_rate,0.1733333333333333,0.0143333333333333,-0.159
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,auroc,0.91337,0.8918245555555556,-0.021545444444444395
stackoverflow,ce_recon_geometry,0.5,42,mahalanobis_diag,aupr_oos,0.8666097394615648,0.8775276616816479,0.010917922220083032
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,oos_f1,0.8796520057999033,0.1886680510234351,-0.6909839547764682
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,near_oos_f1,0.5582329317269076,0.104499274310595,-0.45373365741631255
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,id_recall,0.841,0.9823333333333332,0.1413333333333332
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,false_accept_rate,0.09,0.894,0.804
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,false_reject_rate,0.159,0.0176666666666666,-0.1413333333333334
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,auroc,0.915487,0.8706251111111112,-0.04486188888888887
stackoverflow,ce_recon_geometry,0.5,87,mahalanobis_diag,aupr_oos,0.8539961796265467,0.8181826354993317,-0.03581354412721505
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,oos_f1,0.914714151827554,0.2982312925170068,-0.6164828593105471
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,near_oos_f1,0.6625155666251556,0.0943643512450851,-0.5681512153800705
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,id_recall,0.842,0.9576666666666668,0.1156666666666668
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,false_accept_rate,0.024,0.8173333333333334,0.7933333333333333
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,false_reject_rate,0.158,0.0423333333333333,-0.1156666666666667
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,auroc,0.933796222222222,0.8865997777777778,-0.04719644444444426
stackoverflow,ce_recon_geometry,0.5,100,mahalanobis_diag,aupr_oos,0.8757292869733799,0.8104986402404988,-0.06523064673288115
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,oos_f1,0.8800256287041487,0.3135223555070883,-0.5665032731970604
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,near_oos_f1,0.5473823724320742,0.188235294117647,-0.3591470783144272
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,id_recall,0.8346666666666667,0.969,0.1343333333333333
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,false_accept_rate,0.0843333333333333,0.8083333333333333,0.7240000000000001
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,false_reject_rate,0.1653333333333333,0.031,-0.1343333333333333
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,auroc,0.9152355555555556,0.8581650000000001,-0.05707055555555551
stackoverflow,ce_recon_geometry,0.5,123,mahalanobis_diag,aupr_oos,0.8703898139590556,0.8176253430884954,-0.05276447087056013
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,oos_f1,0.792046396023198,0.1671278361925844,-0.6249185598306136
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,near_oos_f1,0.4067796610169492,0.0259740259740259,-0.3808056350429233
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,id_recall,0.8473333333333333,0.9653333333333334,0.1180000000000001
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,false_accept_rate,0.044,0.8993333333333333,0.8553333333333333
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,false_reject_rate,0.1526666666666666,0.0346666666666666,-0.118
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,auroc,0.9243835555555556,0.8688554074074075,-0.055528148148148104
stackoverflow,ce_recon_geometry,0.75,13,mahalanobis_diag,aupr_oos,0.6951026850821624,0.5593508208755782,-0.13575186420658425
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,oos_f1,0.767480577136515,0.486586493987049,-0.28089408314946596
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,near_oos_f1,0.3611556982343499,0.0316027088036117,-0.3295529894307382
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,id_recall,0.8397777777777777,0.9697777777777776,0.1299999999999999
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,false_accept_rate,0.078,0.6493333333333333,0.5713333333333334
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,false_reject_rate,0.1602222222222222,0.0302222222222222,-0.13
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,auroc,0.9356804444444444,0.8892783703703704,-0.04640207407407404
stackoverflow,ce_recon_geometry,0.75,42,mahalanobis_diag,aupr_oos,0.7984304229170651,0.7136943465776521,-0.08473607633941305
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,oos_f1,0.7711771177117712,0.1393728222996515,-0.6318042954121197
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,near_oos_f1,0.3754909662215239,0.0342298288508557,-0.3412611373706682
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,id_recall,0.8368888888888889,0.9773333333333334,0.14044444444444448
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,false_accept_rate,0.0653333333333333,0.92,0.8546666666666667
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,false_reject_rate,0.1631111111111111,0.0226666666666666,-0.14044444444444448
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,auroc,0.9287757037037038,0.908884148148148,-0.019891555555555773
stackoverflow,ce_recon_geometry,0.75,87,mahalanobis_diag,aupr_oos,0.7552308606761314,0.6592135856868049,-0.09601727498932655
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,oos_f1,0.730835734870317,0.0863477246207701,-0.6444880102495469
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,near_oos_f1,0.3088607594936708,0.0269058295964125,-0.2819549298972583
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,id_recall,0.844,0.9688888888888888,0.12488888888888883
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,false_accept_rate,0.1546666666666666,0.9506666666666668,0.7960000000000002
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,false_reject_rate,0.156,0.0311111111111111,-0.1248888888888889
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,auroc,0.9269545185185184,0.845569925925926,-0.08138459259259245
stackoverflow,ce_recon_geometry,0.75,100,mahalanobis_diag,aupr_oos,0.7676363184212773,0.5415512063687841,-0.22608511205249326
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,oos_f1,0.7787222374554428,0.379381443298969,-0.3993407941564738
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,near_oos_f1,0.4163454124903624,0.0923076923076923,-0.3240377201826701
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,id_recall,0.8384444444444444,0.984,0.14555555555555555
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,false_accept_rate,0.0533333333333333,0.7546666666666667,0.7013333333333334
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,false_reject_rate,0.1615555555555555,0.016,-0.1455555555555555
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,auroc,0.9212183703703704,0.9062617777777778,-0.014956592592592521
stackoverflow,ce_recon_geometry,0.75,123,mahalanobis_diag,aupr_oos,0.7283976834567454,0.727964116256383,-0.0004335672003623614
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,oos_f1,0.9337532336070185,0.8840700583819849,-0.049683175225033516
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,near_oos_f1,0.6548672566371682,0.581532416502947,-0.0733348401342212
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,id_recall,0.84,0.878,0.038000000000000034
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,false_accept_rate,0.0775555555555555,0.1755555555555555,0.09799999999999999
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,false_reject_rate,0.16,0.122,-0.038000000000000006
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,auroc,0.9266305185185186,0.9217503703703702,-0.004880148148148411
stackoverflow,frozen_minilm,0.25,13,mahalanobis_diag,aupr_oos,0.9605652845486136,0.9599979574416134,-0.0005673271070001373
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,oos_f1,0.8654145232683336,0.8672054034495236,0.0017908801811900021
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,near_oos_f1,0.4388243335611757,0.4965706447187928,0.057746311157617136
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,id_recall,0.8386666666666667,0.8693333333333333,0.03066666666666662
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,false_accept_rate,0.1962222222222222,0.2011111111111111,0.004888888888888915
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,false_reject_rate,0.1613333333333333,0.1306666666666666,-0.030666666666666703
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,auroc,0.9127004444444444,0.9221142222222224,0.009413777777777965
stackoverflow,frozen_minilm,0.25,42,mahalanobis_diag,aupr_oos,0.9620396436704232,0.9659479524431795,0.003908308772756386
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,oos_f1,0.8998380754105945,0.9031735001158212,0.0033354247052267416
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,near_oos_f1,0.5440806045340051,0.5714285714285714,0.02734796689456631
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,id_recall,0.8293333333333334,0.8433333333333333,0.013999999999999901
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,false_accept_rate,0.1355555555555555,0.1335555555555555,-0.0020000000000000018
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,false_reject_rate,0.1706666666666666,0.1566666666666666,-0.014000000000000012
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,auroc,0.92288,0.929569925925926,0.006689925925925988
stackoverflow,frozen_minilm,0.25,87,mahalanobis_diag,aupr_oos,0.9657379183393192,0.970846701002664,0.005108782663344802
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,oos_f1,0.9364811691961776,0.9376814831360286,0.0012003139398509832
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,near_oos_f1,0.6674528301886793,0.6937853107344633,0.026332480545783965
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,id_recall,0.8466666666666667,0.8293333333333334,-0.01733333333333331
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,false_accept_rate,0.0744444444444444,0.0671111111111111,-0.007333333333333303
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,false_reject_rate,0.1533333333333333,0.1706666666666666,0.01733333333333331
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,auroc,0.9399536296296296,0.9396884444444444,-0.0002651851851851461
stackoverflow,frozen_minilm,0.25,100,mahalanobis_diag,aupr_oos,0.9726697816818376,0.9728313853707564,0.00016160368891882104
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,oos_f1,0.8854604955586722,0.8422991893883567,-0.04316130617031555
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,near_oos_f1,0.5764777574649604,0.4111349036402569,-0.16534285382470354
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,id_recall,0.8213333333333334,0.858,0.036666666666666625
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,false_accept_rate,0.1582222222222222,0.238,0.07977777777777778
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,false_reject_rate,0.1786666666666666,0.142,-0.036666666666666625
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,auroc,0.8994108148148149,0.9009451851851852,0.0015343703703702971
stackoverflow,frozen_minilm,0.25,123,mahalanobis_diag,aupr_oos,0.9423903995292702,0.9555095451629716,0.013119145633701423
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,oos_f1,0.7185035760132037,0.6352087114337568,-0.0832948645794469
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,near_oos_f1,0.3744427934621099,0.2286228622862286,-0.1458199311758813
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,id_recall,0.8353333333333334,0.872,0.036666666666666625
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,false_accept_rate,0.347,0.475,0.128
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,false_reject_rate,0.1646666666666666,0.128,-0.0366666666666666
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,auroc,0.8612272222222221,0.8442524444444444,-0.016974777777777783
stackoverflow,frozen_minilm,0.5,13,mahalanobis_diag,aupr_oos,0.8156840094880962,0.8021679258288283,-0.013516083659267819
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,oos_f1,0.8197054342305738,0.6883320281910729,-0.13137340603950098
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,near_oos_f1,0.4832402234636871,0.1956315289648623,-0.2876086944988248
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,id_recall,0.838,0.8833333333333333,0.04533333333333334
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,false_accept_rate,0.193,0.414,0.22099999999999997
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,false_reject_rate,0.162,0.1166666666666666,-0.045333333333333406
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,auroc,0.9064862222222222,0.8597707777777777,-0.04671544444444453
stackoverflow,frozen_minilm,0.5,42,mahalanobis_diag,aupr_oos,0.8927093484941884,0.8397174918607071,-0.05299185663348127
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,oos_f1,0.7804792723456359,0.6908315565031983,-0.08964771584243758
