dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean,trainable_known_fr,trainable_oos_fa,delta_known_fr_vs_trainable,delta_oos_fa_vs_trainable
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,date,30.0,0.5,0.0,0.1066666666666666,0.0,0.3933333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,definition,30.0,0.9,0.0005698005698005,0.5,0.0005698005698005,0.4,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,direct_deposit,30.0,0.5333333333333333,0.0,0.26,0.0,0.2733333333333333,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,directions,30.0,0.9,0.0,0.3733333333333333,0.0005982905982905,0.5266666666666667,-0.0005982905982905
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,distance,30.0,0.7583333333333333,0.0001068376068376,0.35,0.0004273504273504,0.4083333333333333,-0.00032051282051279997
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,do_you_have_pets,30.0,0.4,0.0,0.1583333333333333,0.0,0.24166666666666672,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,exchange_rate,30.0,0.7,0.0004273504273504,0.275,0.0004273504273504,0.42499999999999993,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,expiration_date,30.0,0.5333333333333333,0.0,0.1444444444444444,0.0,0.38888888888888895,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,find_phone,30.0,0.5333333333333333,0.0,0.1444444444444444,0.0,0.38888888888888895,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,flight_status,30.0,0.8,0.0,0.3416666666666667,0.0,0.45833333333333337,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,flip_coin,30.0,0.6333333333333333,0.0,0.1399999999999999,0.0,0.4933333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,food_last,30.0,0.6666666666666666,0.0,0.2466666666666666,0.0,0.42000000000000004,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,freeze_account,30.0,0.7,0.0004273504273504,0.1666666666666666,0.000534188034188,0.5333333333333333,-0.00010683760683760001
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,fun_fact,30.0,0.5416666666666666,0.0,0.1833333333333333,0.0002136752136752,0.35833333333333334,-0.0002136752136752
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,gas,30.0,0.5666666666666667,0.0,0.3333333333333333,0.0009971509971509,0.23333333333333334,-0.0009971509971509
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,gas_type,30.0,0.4000000000000001,0.0,0.1444444444444444,0.0,0.25555555555555565,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,goodbye,30.0,0.3,0.0,0.1666666666666666,0.0017094017094017,0.1333333333333334,-0.0017094017094017
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,greeting,30.0,0.3,0.0,0.075,0.0001068376068376,0.22499999999999998,-0.0001068376068376
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,how_busy,30.0,0.6333333333333333,0.0,0.3222222222222222,0.0001424501424501,0.3111111111111111,-0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,how_old_are_you,30.0,0.4166666666666667,0.0,0.1666666666666666,0.0,0.2500000000000001,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,improve_credit_score,30.0,0.6666666666666666,0.0,0.2833333333333333,0.0,0.3833333333333333,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,income,30.0,0.3,0.0,0.2266666666666666,0.0001709401709401,0.07333333333333339,-0.0001709401709401
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,ingredient_substitution,30.0,0.7666666666666667,0.0,0.3777777777777777,0.0,0.388888888888889,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,ingredients_list,30.0,0.5599999999999999,0.0005982905982905,0.2799999999999999,0.0005128205128205,0.28,8.547008546999993e-05
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,insurance,30.0,0.2666666666666666,0.0,0.0666666666666666,0.0,0.2,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,insurance_change,30.0,0.4,0.0,0.2833333333333333,0.0008547008547008,0.1166666666666667,-0.0008547008547008
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,interest_rate,30.0,0.6,0.0,0.3,0.0,0.3,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,international_fees,30.0,0.6333333333333333,0.0,0.2777777777777777,0.0,0.3555555555555556,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,international_visa,30.0,0.8666666666666667,0.0,0.3666666666666666,0.0,0.5000000000000001,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,jump_start,30.0,0.2,0.0,0.1583333333333333,0.0,0.04166666666666671,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,last_maintenance,30.0,0.3666666666666666,0.0,0.1466666666666666,0.0005982905982905,0.21999999999999997,-0.0005982905982905
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,lost_luggage,30.0,0.3,0.0,0.0866666666666666,0.0,0.21333333333333337,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,make_call,30.0,0.5,0.000534188034188,0.225,0.0014957264957264,0.275,-0.0009615384615384
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,maybe,30.0,0.5333333333333333,0.0,0.1888888888888888,0.0004273504273504,0.34444444444444455,-0.0004273504273504
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,meal_suggestion,30.0,0.6666666666666666,0.0002849002849002,0.4444444444444445,0.0002849002849002,0.22222222222222215,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,meaning_of_life,30.0,0.5666666666666667,0.0,0.175,0.0,0.39166666666666666,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,measurement_conversion,30.0,0.5333333333333333,0.0,0.18,0.0,0.35333333333333333,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,meeting_schedule,30.0,0.5666666666666667,0.0,0.2333333333333333,0.0,0.33333333333333337,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,min_payment,30.0,0.6,0.0,0.1,0.0,0.5,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,mpg,30.0,0.3333333333333333,0.0,0.0416666666666666,0.0,0.29166666666666674,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,new_card,30.0,0.5333333333333333,0.0,0.4222222222222222,0.0,0.1111111111111111,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,next_holiday,30.0,0.4666666666666666,0.0,0.1444444444444444,0.0001424501424501,0.3222222222222222,-0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,next_song,30.0,0.6333333333333333,0.0,0.3444444444444444,0.0,0.2888888888888889,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,no,30.0,0.3333333333333333,0.0004273504273504,0.075,0.0016025641025641,0.2583333333333333,-0.0011752136752136999
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,nutrition_info,30.0,0.4333333333333333,0.0,0.1416666666666666,0.0004273504273504,0.2916666666666667,-0.0004273504273504
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oil_change_how,30.0,0.3666666666666666,0.0,0.175,0.0,0.1916666666666666,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oil_change_when,30.0,0.6,0.0,0.2166666666666666,0.0,0.3833333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,order,30.0,0.6666666666666666,0.0004273504273504,0.475,0.0012820512820512,0.19166666666666665,-0.0008547008547008001
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,order_checks,30.0,0.5666666666666667,0.0,0.1066666666666666,0.0,0.4600000000000001,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,order_status,30.0,0.7333333333333333,0.0,0.3083333333333333,0.0004273504273504,0.425,-0.0004273504273504
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pay_bill,30.0,0.5,0.0,0.2166666666666666,0.0,0.28333333333333344,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,payday,30.0,0.6,0.0,0.2583333333333333,0.0,0.3416666666666667,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pin_change,30.0,0.5333333333333333,0.0,0.4333333333333333,0.0,0.10000000000000003,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,play_music,30.0,0.7666666666666667,0.0009971509971509,0.4888888888888889,0.0021367521367521,0.27777777777777785,-0.0011396011396012
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,plug_type,30.0,0.6666666666666666,0.0,0.2333333333333333,0.0,0.43333333333333335,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pto_balance,30.0,0.5666666666666667,0.0004273504273504,0.0888888888888888,0.0018518518518518,0.47777777777777786,-0.0014245014245014
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pto_request,30.0,0.5333333333333333,0.0,0.4083333333333333,0.0,0.125,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pto_request_status,30.0,0.4666666666666666,0.0,0.3,0.0001424501424501,0.16666666666666663,-0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,pto_used,30.0,0.3333333333333333,0.0009971509971509,0.2111111111111111,0.0028490028490028,0.1222222222222222,-0.0018518518518519
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,recipe,30.0,0.4666666666666666,0.0,0.3555555555555555,0.0,0.1111111111111111,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,redeem_rewards,30.0,0.8,0.0,0.2833333333333333,0.0001068376068376,0.5166666666666667,-0.0001068376068376
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,reminder,30.0,0.4333333333333333,0.0,0.3333333333333333,0.0,0.09999999999999998,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,reminder_update,30.0,0.7733333333333334,0.0015384615384615,0.2066666666666666,0.002051282051282,0.5666666666666669,-0.0005128205128205
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,repeat,30.0,0.3666666666666666,0.0,0.2333333333333333,0.0,0.13333333333333328,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,replacement_card_duration,30.0,0.7466666666666667,0.0,0.26,0.0001709401709401,0.4866666666666667,-0.0001709401709401
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,report_fraud,30.0,0.8666666666666667,0.0,0.4666666666666667,0.0,0.4,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,report_lost_card,30.0,0.3666666666666666,0.0,0.1666666666666666,0.0,0.19999999999999998,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,reset_settings,30.0,0.6,0.0,0.2111111111111111,0.0,0.38888888888888884,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_reservation,30.0,0.7666666666666667,0.0001709401709401,0.3199999999999999,0.0001709401709401,0.4466666666666668,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_reviews,30.0,0.6999999999999998,0.0002849002849002,0.4333333333333333,0.0,0.26666666666666655,0.0002849002849002
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_suggestion,30.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,rewards_balance,30.0,0.3666666666666666,0.0002136752136752,0.2166666666666666,0.0002136752136752,0.15,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,roll_dice,30.0,0.6666666666666666,0.0,0.3,0.0,0.36666666666666664,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,rollover_401k,30.0,0.3666666666666666,0.0,0.1888888888888888,0.0,0.17777777777777778,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,routing,30.0,0.7,0.0,0.35,0.0,0.35,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,schedule_maintenance,30.0,0.6,0.0,0.4888888888888889,0.0002849002849002,0.1111111111111111,-0.0002849002849002
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,schedule_meeting,30.0,0.6666666666666666,0.0,0.2666666666666666,0.0,0.4,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,share_location,30.0,0.4,0.0,0.1,0.0,0.30000000000000004,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list,30.0,0.4333333333333333,0.000534188034188,0.3916666666666666,0.0004273504273504,0.041666666666666685,0.00010683760683760001
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list_update,30.0,0.7733333333333334,0.0005982905982905,0.3133333333333333,0.0006837606837606,0.46000000000000013,-8.54700854701e-05
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,smart_home,30.0,0.6999999999999998,0.0,0.2444444444444444,0.0015669515669515,0.45555555555555544,-0.0015669515669515
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,spelling,30.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.5,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,spending_history,30.0,0.4333333333333333,0.0,0.2777777777777777,0.0002849002849002,0.1555555555555556,-0.0002849002849002
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,sync_device,30.0,0.7333333333333333,0.0,0.1833333333333333,0.0,0.55,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,taxes,30.0,0.4666666666666667,0.0,0.1083333333333333,0.0,0.3583333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,tell_joke,30.0,0.7333333333333333,0.0,0.2666666666666666,0.0,0.4666666666666667,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,text,30.0,0.7333333333333333,0.0,0.3066666666666666,0.0001709401709401,0.4266666666666667,-0.0001709401709401
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,thank_you,30.0,0.6333333333333333,0.0001424501424501,0.1666666666666666,0.0,0.4666666666666667,0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,time,30.0,0.5666666666666667,0.0004273504273504,0.1666666666666666,0.0011396011396011,0.4,-0.0007122507122507
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,timer,30.0,0.4666666666666667,0.0,0.1416666666666666,0.0,0.32500000000000007,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,timezone,30.0,0.7,0.0008547008547008,0.275,0.0009615384615384,0.42499999999999993,-0.00010683760683760006
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,tire_change,30.0,0.5333333333333333,0.0,0.2083333333333333,0.0,0.32500000000000007,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,tire_pressure,30.0,0.6,0.0,0.1,0.0,0.5,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,todo_list,30.0,0.3555555555555555,0.0011396011396011,0.0777777777777777,0.0028490028490028,0.2777777777777778,-0.0017094017094017
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,todo_list_update,30.0,0.5,0.0012820512820512,0.2916666666666666,0.0025641025641025,0.20833333333333343,-0.0012820512820512998
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,traffic,30.0,0.4666666666666667,0.0,0.1599999999999999,0.0,0.30666666666666675,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,transactions,30.0,0.4444444444444445,0.0,0.2333333333333333,0.0,0.21111111111111117,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,transfer,30.0,0.4666666666666666,0.0,0.1888888888888888,0.0001424501424501,0.2777777777777778,-0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,translate,30.0,0.8,0.0004273504273504,0.4533333333333333,0.0009401709401709,0.34666666666666673,-0.0005128205128205
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,travel_alert,30.0,0.6333333333333333,0.0,0.5533333333333333,0.0,0.07999999999999996,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,travel_notification,30.0,0.8333333333333334,0.0,0.42,0.0,0.4133333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,travel_suggestion,30.0,0.3333333333333333,0.0002136752136752,0.0833333333333333,0.0004273504273504,0.25,-0.0002136752136752
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,uber,30.0,0.5,0.0004273504273504,0.1866666666666666,0.0004273504273504,0.3133333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,update_playlist,30.0,0.575,0.0,0.25,0.0,0.32499999999999996,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,user_name,30.0,0.425,0.0017094017094017,0.225,0.0034188034188034,0.19999999999999998,-0.0017094017094017
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,vaccines,30.0,0.7333333333333333,0.0,0.4444444444444445,0.0,0.2888888888888888,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,w2,30.0,0.3666666666666666,0.0,0.0888888888888888,0.0,0.2777777777777778,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,weather,30.0,0.2666666666666666,0.0004273504273504,0.0,0.0004273504273504,0.2666666666666666,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,what_are_your_hobbies,30.0,0.5,0.0,0.3166666666666666,0.0,0.1833333333333334,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,what_can_i_ask_you,30.0,0.7333333333333333,0.0,0.2888888888888889,0.0,0.44444444444444436,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,what_is_your_name,30.0,0.5666666666666667,0.0012820512820512,0.1777777777777777,0.0032763532763532,0.38888888888888895,-0.0019943019943019996
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,what_song,30.0,0.4666666666666666,0.0,0.2111111111111111,0.0001424501424501,0.25555555555555554,-0.0001424501424501
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,where_are_you_from,30.0,0.4666666666666667,0.0,0.3066666666666666,0.0,0.1600000000000001,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,whisper_mode,30.0,0.4666666666666667,0.0,0.1333333333333333,0.0,0.33333333333333337,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,who_do_you_work_for,30.0,0.5333333333333333,0.0,0.4833333333333333,0.0,0.050000000000000044,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,who_made_you,30.0,0.5333333333333333,0.0002136752136752,0.1333333333333333,0.0002136752136752,0.4,0.0
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,yes,30.0,0.6749999999999999,0.0001068376068376,0.35,0.0017094017094017,0.32499999999999996,-0.0016025641025641001
clinc150,0.75,random_partition,Random K=2,accept_reservations,30.0,0.1533333333333333,0.0,0.24,0.0,-0.0866666666666667,0.0
clinc150,0.75,random_partition,Random K=2,account_blocked,30.0,0.2333333333333333,0.0,0.4444444444444445,0.0,-0.21111111111111117,0.0
clinc150,0.75,random_partition,Random K=2,alarm,30.0,0.1,0.0,0.0666666666666666,0.0,0.03333333333333341,0.0
clinc150,0.75,random_partition,Random K=2,application_status,30.0,0.1466666666666666,0.0005128205128205,0.0933333333333333,0.0,0.053333333333333316,0.0005128205128205
clinc150,0.75,random_partition,Random K=2,apr,30.0,0.325,0.0001068376068376,0.2833333333333333,0.0001068376068376,0.041666666666666685,0.0
clinc150,0.75,random_partition,Random K=2,are_you_a_bot,30.0,0.2533333333333333,0.0,0.24,0.0,0.013333333333333308,0.0
clinc150,0.75,random_partition,Random K=2,balance,30.0,0.2333333333333333,0.0056980056980056,0.2888888888888889,0.0018518518518518,-0.05555555555555561,0.0038461538461538004
clinc150,0.75,random_partition,Random K=2,bill_balance,30.0,0.3666666666666666,0.0029914529914529,0.5333333333333333,0.0006410256410256,-0.16666666666666674,0.0023504273504273
clinc150,0.75,random_partition,Random K=2,bill_due,30.0,0.1333333333333333,0.0011752136752136,0.275,0.0,-0.14166666666666672,0.0011752136752136
clinc150,0.75,random_partition,Random K=2,book_flight,30.0,0.25,0.0,0.3583333333333333,0.0,-0.10833333333333328,0.0
clinc150,0.75,random_partition,Random K=2,book_hotel,30.0,0.3,0.0006410256410256,0.1666666666666666,0.0,0.1333333333333334,0.0006410256410256
clinc150,0.75,random_partition,Random K=2,calculator,30.0,0.1083333333333333,0.0023504273504273,0.175,0.0008547008547008,-0.0666666666666667,0.0014957264957265
clinc150,0.75,random_partition,Random K=2,calendar,30.0,0.1533333333333333,0.0,0.3,0.0,-0.1466666666666667,0.0
clinc150,0.75,random_partition,Random K=2,calendar_update,30.0,0.1266666666666666,0.0,0.24,0.0,-0.1133333333333334,0.0
clinc150,0.75,random_partition,Random K=2,calories,30.0,0.2333333333333333,0.0,0.2333333333333333,0.0,0.0,0.0
clinc150,0.75,random_partition,Random K=2,cancel,30.0,0.1,0.0018162393162393,0.2083333333333333,0.0002136752136752,-0.10833333333333328,0.0016025641025641001
clinc150,0.75,random_partition,Random K=2,cancel_reservation,30.0,0.0333333333333333,0.0,0.0083333333333333,0.0,0.024999999999999998,0.0
clinc150,0.75,random_partition,Random K=2,car_rental,30.0,0.3166666666666666,0.0,0.3583333333333333,0.0,-0.041666666666666685,0.0
clinc150,0.75,random_partition,Random K=2,card_declined,30.0,0.3333333333333333,0.0,0.3933333333333333,0.0,-0.06,0.0
clinc150,0.75,random_partition,Random K=2,carry_on,30.0,0.2583333333333333,0.0,0.2333333333333333,0.0,0.024999999999999994,0.0
clinc150,0.75,random_partition,Random K=2,change_accent,30.0,0.1999999999999999,0.0,0.3,0.0,-0.10000000000000009,0.0
clinc150,0.75,random_partition,Random K=2,change_ai_name,30.0,0.1916666666666666,0.0052350427350427,0.3166666666666666,0.003525641025641,-0.125,0.0017094017094016999
clinc150,0.75,random_partition,Random K=2,change_language,30.0,0.1416666666666666,0.0007478632478632,0.2083333333333333,0.0,-0.06666666666666668,0.0007478632478632
clinc150,0.75,random_partition,Random K=2,change_speed,30.0,0.1266666666666666,0.0001709401709401,0.1533333333333333,0.0,-0.0266666666666667,0.0001709401709401
clinc150,0.75,random_partition,Random K=2,change_user_name,30.0,0.2444444444444444,0.0034188034188034,0.2888888888888889,0.0021367521367521,-0.04444444444444451,0.0012820512820513
clinc150,0.75,random_partition,Random K=2,change_volume,30.0,0.3,0.0,0.3466666666666667,0.0,-0.04666666666666669,0.0
clinc150,0.75,random_partition,Random K=2,confirm_reservation,30.0,0.3399999999999999,0.0017094017094017,0.3333333333333333,0.0,0.006666666666666599,0.0017094017094017
clinc150,0.75,random_partition,Random K=2,cook_time,30.0,0.0866666666666666,0.0,0.1866666666666666,0.0,-0.09999999999999999,0.0
clinc150,0.75,random_partition,Random K=2,credit_limit,30.0,0.3266666666666666,0.0001709401709401,0.4466666666666666,0.0,-0.12,0.0001709401709401
clinc150,0.75,random_partition,Random K=2,credit_limit_change,30.0,0.1399999999999999,8.547008547008547e-05,0.1599999999999999,0.0,-0.01999999999999999,8.547008547008547e-05
clinc150,0.75,random_partition,Random K=2,credit_score,30.0,0.2866666666666667,0.0,0.2733333333333333,0.0,0.013333333333333364,0.0
clinc150,0.75,random_partition,Random K=2,current_location,30.0,0.1733333333333333,0.0006837606837606,0.1733333333333333,0.0004273504273504,0.0,0.0002564102564102
clinc150,0.75,random_partition,Random K=2,damaged_card,30.0,0.2416666666666666,0.0025641025641025,0.35,0.0006410256410256,-0.10833333333333336,0.0019230769230768998
clinc150,0.75,random_partition,Random K=2,date,30.0,0.0466666666666666,0.0003418803418803,0.1066666666666666,0.0,-0.060000000000000005,0.0003418803418803
clinc150,0.75,random_partition,Random K=2,definition,30.0,0.3666666666666667,0.0019943019943019,0.5,0.0005698005698005,-0.1333333333333333,0.0014245014245013999
clinc150,0.75,random_partition,Random K=2,direct_deposit,30.0,0.1266666666666666,0.0,0.26,0.0,-0.13333333333333341,0.0
clinc150,0.75,random_partition,Random K=2,directions,30.0,0.36,0.0029059829059829,0.3733333333333333,0.0005982905982905,-0.013333333333333308,0.0023076923076924
clinc150,0.75,random_partition,Random K=2,distance,30.0,0.25,0.0026709401709401,0.35,0.0004273504273504,-0.09999999999999998,0.0022435897435897
clinc150,0.75,random_partition,Random K=2,do_you_have_pets,30.0,0.1083333333333333,0.0,0.1583333333333333,0.0,-0.05,0.0
clinc150,0.75,random_partition,Random K=2,exchange_rate,30.0,0.25,0.0004273504273504,0.275,0.0004273504273504,-0.025000000000000022,0.0
clinc150,0.75,random_partition,Random K=2,expiration_date,30.0,0.1777777777777777,0.0,0.1444444444444444,0.0,0.0333333333333333,0.0
clinc150,0.75,random_partition,Random K=2,find_phone,30.0,0.0666666666666666,0.0,0.1444444444444444,0.0,-0.0777777777777778,0.0
clinc150,0.75,random_partition,Random K=2,flight_status,30.0,0.3166666666666666,0.0001068376068376,0.3416666666666667,0.0,-0.025000000000000078,0.0001068376068376
clinc150,0.75,random_partition,Random K=2,flip_coin,30.0,0.1866666666666666,0.0,0.1399999999999999,0.0,0.04666666666666669,0.0
clinc150,0.75,random_partition,Random K=2,food_last,30.0,0.22,0.0,0.2466666666666666,0.0,-0.02666666666666659,0.0
clinc150,0.75,random_partition,Random K=2,freeze_account,30.0,0.1416666666666666,0.001068376068376,0.1666666666666666,0.000534188034188,-0.024999999999999994,0.000534188034188
clinc150,0.75,random_partition,Random K=2,fun_fact,30.0,0.1083333333333333,0.001068376068376,0.1833333333333333,0.0002136752136752,-0.075,0.0008547008547008
clinc150,0.75,random_partition,Random K=2,gas,30.0,0.3,0.0034188034188034,0.3333333333333333,0.0009971509971509,-0.033333333333333326,0.0024216524216525
clinc150,0.75,random_partition,Random K=2,gas_type,30.0,0.0999999999999999,0.0,0.1444444444444444,0.0,-0.04444444444444451,0.0
clinc150,0.75,random_partition,Random K=2,goodbye,30.0,0.1,0.0068376068376068,0.1666666666666666,0.0017094017094017,-0.0666666666666666,0.0051282051282051004
clinc150,0.75,random_partition,Random K=2,greeting,30.0,0.0666666666666666,0.0012820512820512,0.075,0.0001068376068376,-0.008333333333333401,0.0011752136752136001
clinc150,0.75,random_partition,Random K=2,how_busy,30.0,0.2555555555555555,0.0015669515669515,0.3222222222222222,0.0001424501424501,-0.06666666666666671,0.0014245014245014
clinc150,0.75,random_partition,Random K=2,how_old_are_you,30.0,0.0666666666666666,0.0,0.1666666666666666,0.0,-0.1,0.0
